0;2.39142608695652;2.78553050847458;2.28457715078631;2.82941608695652;133;1.18802608695652;2.2905442687747;2.34297826086957;2.53453858695652;2.51566662749706;1.21992666666667;133;2.47087953523238;2.22497608695652;2.23766720720721;2.26736580259222;2.53238972332016;3.24476720720721;2.94863196930946;2.38290358974359;2.35117942028986;3.01471952380952;2.22012666666667;3.19524770857814;2.23225108695652;2.36317960784314;2.48032540084388;4.90053050847458;2.32401275362319;3.22027395020439;2.34292608695652;3.69688470764618;3.76753442028986;2.33235942528736;3.22252666666667;2.49602866666667;4.097373881736;3.30756580259222;2.36117608695652;2.24693401724651;3.20801839464883;4.57401343137255;2.51074759689922;2.28633884180791;3.73082608695652;2.19911839464883;3.48227826086957;3.20801839464883;3.20061839464883;3.23329339464883;3.23400666666667;3.3460462745098;2.29601459770115;2.33733322404372;3.2124850613155;2.52218222222222;3.21265172798216;2.77833816666667;2.64643393939394;3.23211839464883;2.61889137254902;2.25655942028986;3.24032666666667;3.31766913242009;3.40499166666667;2.41432608695652;2.45101275362319;2.49028470764618;2.84263956989247;2.66331238095238;2.46557939393939;2.32679520599251;2.85005502487562;2.99528831050229;3.33181707850708;2.29908612612613;2.34042422764228;2.25972028120185;2.30948642276423;2.33910541666667;2.30930545454545;2.30634333333333;2.76174025362319;2.38258150537634;2.25949333333333;3.23935166666667;2.45679771929825;2.54253794486216;4.28948510822511;2.81184166666667;3.02080444444444;2.41019796296296;3.20859339464883;2.22242666666667;2.22002666666667;2.68202666666667;2.53683092198582;2.31077422764228;2.66404924731183;2.5870235791881;2.59354333333333;2.62708795698925;3.35372434108527;2.96346512820513;2.34485353233831;3.21481839464883;3.21675172798216;3.24986839464883;3.11679777777778;5.48082666666667;2.54842666666667;2.31412666666667;2.29412666666667;1.20053050847458;133;4.40165166666667;133;6.05687608695652;3.25667276276276;2.60762608695652;2.43242608695652;3.22382608695652;2.21112608695652;6.85972608695652;4.54701839464883;2.46792608695652;2.72792608695652;4.08147939393939;6.71972666666667;2.40272666666667;12.1739266666667;10.5164517279822;
2.39142608695652;0;2.80185384615385;2.29995106382979;2.84479;133;1.2034;2.30591818181818;2.35835217391304;2.5499125;2.53104054054054;1.33515;133;1.36689285714286;2.24035;2.35289054054054;2.28368914027149;2.54776363636364;3.35999054054054;2.96400588235294;2.49812692307692;2.36655333333333;3.12994285714286;2.33535;3.21062162162162;2.247625;2.39305961538462;2.59554873417721;4.91685384615385;2.33938666666667;3.23564786324786;2.3583;2.79329285714286;2.71792619047619;2.44758275862069;2.50662619047619;2.611252;4.11274779477948;3.32388914027149;2.37655;2.26325735492578;2.84029285714286;4.68923676470588;2.62597093023256;2.30266217948718;3.7462;2.21449230769231;2.93474285714286;3.22339230769231;3.21599230769231;2.64529285714286;3.34923;3.46126960784314;2.41123793103448;2.45255655737705;3.22785897435898;2.63740555555555;2.61469285714286;2.8935615;2.76165727272727;2.61332619047619;2.73411470588235;2.27193333333333;3.34555694444444;3.43289246575342;3.520215;2.4297;2.46638666666667;2.50565862068966;2.9578629032258;2.77853571428571;2.58080272727273;2.44201853932584;2.96527835820895;3.11051164383562;3.44704041184041;2.41430945945946;2.45564756097561;2.27604361888112;2.42470975609756;2.45432875;2.42452878787879;2.42156666666667;2.87696358695652;2.49780483870968;2.37471666666667;3.354575;2.57202105263158;2.65776127819549;4.39471538600288;2.927065;3.13602777777778;2.5254212962963;3.22396730769231;2.33765;2.33525;2.79725;2.65205425531915;2.42599756097561;2.77927258064516;2.70224691252144;2.70876666666667;2.74231129032258;3.4689476744186;3.07868846153846;2.46007686567164;3.23019230769231;3.23212564102564;3.26524230769231;3.23202111111111;5.59605;2.66365;2.42935;2.40935;1.21685384615385;133;4.516875;133;6.07225;3.3718960960961;2.623;2.4478;3.2392;2.2265;6.8751;3.92822619047619;2.4833;2.7433;3.03529285714286;6.83495;2.51795;12.28915;10.5318256410256;
2.78553050847458;2.80185384615385;0;2.67766;5.30029;133;3.6589;2.7329125;2.79055208333333;2.93486;2.95888;2.5939;133;4.1687467032967;2.62195;3.61164054054054;2.65183529411765;4.19680714285714;4.61874054054054;5.41950588235294;3.75687692307692;3.86828723404255;4.38869285714286;3.5941;5.26243529411765;2.63332307692308;3.73715294117647;3.85429873417722;5.285;4.79488666666667;4.63234054054054;2.77738947368421;4.28695208333333;4.89015208333333;3.70633275862069;3.86723529411765;3.870002;5.76179130127298;3.69203529411765;4.83205;2.63140350877193;4.62026;5.94798676470588;3.88472093023256;2.67080833333333;5.6129829032258;3.61136;3.92985208333333;4.5995;4.61286;3.88845208333333;3.82228947368421;4.72001960784314;3.66998793103448;3.71130655737705;4.62472666666667;3.89615555555555;4.62489333333333;4.1523115;4.02040727272727;4.64436;3.99286470588235;4.72743333333333;3.87223947368421;4.69164246575342;4.778965;4.47611944444444;4.02615675675676;4.04731904761905;4.2166129032258;3.69877307692308;3.67822169059011;3.70076853932584;4.22402835820895;4.36926164383562;4.70579041184041;3.67305945945946;3.71439756097561;2.64418977272727;3.68345975609756;3.71307875;3.68327878787879;3.68031666666667;4.13571358695652;3.75655483870968;3.63346666666667;4.613325;3.83077105263158;3.91651127819549;4.92139791524265;4.185815;4.39477777777778;3.7841712962963;4.620835;3.5964;3.594;4.056;3.91080425531915;3.68474756097561;4.03802258064516;3.96099691252144;3.96751666666667;4.00106129032258;4.7276976744186;4.33743846153846;3.71882686567164;3.68844977272727;3.70486977272727;3.69122310606061;4.49077111111111;6.8548;3.9224;3.6881;3.6681;1.585;133;5.775625;133;8.52775;4.6306460960961;4.72165322580645;4.73063611111111;5.6947;4.682;9.3306;5.33835208333333;4.9388;5.1988;5.29412169059011;8.0937;3.7767;13.5479;11.0045697727273;
2.28457715078631;2.29995106382979;2.67766;0;2.73794106382979;133;1.09655106382979;2.19906924564797;2.25150323774283;2.44252;2.42419160437033;1.11695;133;2.37940451210565;2.12961;2.13469054054054;2.15949529411765;2.44091470019342;3.14179054054054;2.85715694618273;2.27992692307692;2.25970439716312;2.91174285714286;2.11715;3.10377268545141;2.14077606382979;2.26020294117647;2.37734873417722;4.79266;2.23253773049645;3.12879892707765;2.25145106382979;3.60540968451944;3.67605939716312;2.22938275862069;3.11955;2.393052;4.00589885860927;3.19969529411765;2.26970106382979;2.13906350877193;3.1165433715221;4.47103676470588;2.40777093023256;2.17846833333333;3.63935106382979;2.1076433715221;3.39080323774283;3.1165433715221;3.1091433715221;3.1418183715221;3.13103;3.24306960784314;2.19303793103448;2.23435655737705;3.12101003818876;2.41920555555556;3.12117670485543;2.6753615;2.54345727272727;3.1406433715221;2.51591470588235;2.16508439716312;3.13735;3.21469246575342;3.302015;2.32285106382979;2.35953773049645;2.39880968451944;2.73966290322581;2.56033571428571;2.36260272727273;2.22381853932584;2.74707835820896;2.89231164383562;3.22884041184041;2.19610945945946;2.23744756097561;2.15184977272727;2.20650975609756;2.23612875;2.20632878787879;2.20336666666667;2.65876358695652;2.27960483870968;2.15651666666667;3.136375;2.35382105263158;2.43956127819549;4.18650844155844;2.708865;2.91782777777778;2.3072212962963;3.1171183715221;2.11945;2.11705;2.57905;2.43385425531915;2.20779756097561;2.56107258064516;2.48404691252144;2.49056666666667;2.52411129032258;3.2507476744186;2.86048846153846;2.24187686567164;3.1233433715221;3.12527670485543;3.1583933715221;3.01382111111111;5.37785;2.44545;2.21115;2.19115;1.09266;133;4.298675;133;5.96540106382979;3.1536960960961;2.51615106382979;2.34095106382979;3.13235106382979;2.11965106382979;6.76825106382979;4.4555433715221;2.37645106382979;2.63645106382979;3.97850272727273;6.61675;2.29975;12.07095;10.4249767048554;
2.82941608695652;2.84479;5.30029;2.73794106382979;0;133;1.64139;2.74390818181818;2.79634217391304;2.9879025;2.96903054054054;3.66994230769231;133;2.92424344827586;2.67834;4.68768284823285;4.73469840525328;2.98575363636364;3.99365363636364;3.40199588235294;4.83291923076923;2.80454333333333;4.40239488636364;4.02649172064777;3.64861162162162;2.685615;2.83104961538462;3.12650111111111;7.41529;2.77737666666667;3.67363786324786;2.79629;4.15024862068966;4.22089833333333;4.782375066313;4.0639767816092;4.94604430769231;4.55073779477948;4.27334217391304;2.81454;4.71477203742204;3.66138230769231;6.38037848535366;4.96076323792486;4.78674230769231;4.18419;2.65248230769231;3.93564217391304;3.66138230769231;3.65398230769231;3.68665730769231;3.84119;4.53404942583732;4.74603023872679;4.78734886506936;3.66584897435898;4.97219786324786;3.66601564102564;5.22835380769231;4.93591564102564;3.68548230769231;5.06890701357466;2.70992333333333;3.78354694444444;5.1240341864012;5.21135672064777;2.86769;2.90437666666667;2.94364862068966;4.83351564102564;3.751065;4.91559503496504;4.77681084701815;5.30007066590126;5.40724862068966;5.78183271953272;4.74910176715177;4.79043986866792;4.71244230769231;4.75950206378987;4.78912105769231;4.7593210955711;4.75635897435898;5.21175589464883;4.83259714640199;4.70950897435898;5.68140730769231;4.90681336032389;4.9925535858878;4.83270538600288;5.26185730769231;5.38688672064777;4.8602136039886;3.66195730769231;4.66448230769231;4.67004230769231;5.13204230769231;4.98684656301146;4.76078986866792;5.11406488833747;5.03703922021375;5.02817095238095;4.88937950258398;5.16008939506638;5.08599985155196;4.67559897435897;3.66818230769231;3.67011564102564;3.70323230769231;5.09599064102564;7.93084230769231;4.99844230769231;4.76414230769231;4.74414230769231;3.71529;133;6.85166730769231;133;6.51024;5.7066884037884;3.06099;2.88579;3.67719;2.66449;7.31309;5.00038230769231;2.92129;3.18129;4.59264344827586;9.16974230769231;4.85274230769231;14.6239423076923;10.9698156410256;
133;133;133;133;133;0;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;1.0001;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;
1.18802608695652;1.2034;3.6589;1.09655106382979;1.64139;133;0;1.10251818181818;1.15495217391304;1.3465125;1.32764054054054;2.02855230769231;133;1.28285344827586;1.03695;3.04629284823285;3.09330840525328;1.34436363636364;2.35226363636364;1.76060588235294;3.19152923076923;1.16315333333333;2.76100488636364;2.38510172064777;2.00722162162162;1.044225;1.18965961538462;1.48511111111111;5.7739;1.13598666666667;2.03224786324786;1.1549;2.50885862068966;2.57950833333333;3.140985066313;2.4225867816092;3.30465430769231;2.90934779477948;2.63195217391304;1.17315;3.07338203742204;2.01999230769231;4.73898848535366;3.31937323792486;3.14535230769231;2.5428;1.01109230769231;2.29425217391304;2.01999230769231;2.01259230769231;2.04526730769231;2.1998;2.89265942583732;3.10464023872679;3.14595886506936;2.02445897435897;3.33080786324786;2.02462564102564;3.58696380769231;3.29452564102564;2.04409230769231;3.42751701357466;1.06853333333333;2.14215694444444;3.4826441864012;3.56996672064777;1.2263;1.26298666666667;1.30225862068966;3.19212564102564;2.109675;3.27420503496504;3.13542084701815;3.65868066590126;3.76585862068965;4.14044271953272;3.10771176715177;3.14904986866792;3.07105230769231;3.11811206378987;3.14773105769231;3.1179310955711;3.11496897435898;3.57036589464883;3.19120714640199;3.06811897435897;4.04001730769231;3.26542336032389;3.3511635858878;3.19131538600288;3.62046730769231;3.74549672064777;3.2188236039886;2.02056730769231;3.02309230769231;3.02865230769231;3.49065230769231;3.34545656301146;3.11939986866792;3.47267488833747;3.39564922021375;3.38678095238095;3.24798950258398;3.51869939506638;3.44460985155196;3.03420897435898;2.02679230769231;2.02872564102564;2.06184230769231;3.45460064102564;6.28945230769231;3.35705230769231;3.12275230769231;3.10275230769231;2.0739;133;5.21027730769231;133;4.86885;4.0652984037884;1.4196;1.2444;2.0358;1.0231;5.6717;3.35899230769231;1.2799;1.5399;2.95125344827586;7.52835230769231;3.21135230769231;12.9825523076923;9.32842564102564;
2.2905442687747;2.30591818181818;2.7329125;2.19906924564797;2.74390818181818;133;1.10251818181818;0;2.25747035573123;2.44903068181818;2.43015872235872;1.2874;133;2.38537163009404;2.13946818181818;2.30514054054054;2.21474779411765;2.44688181818182;3.31224054054054;2.86312406417112;2.45037692307692;2.26567151515151;3.08219285714286;2.2876;3.1097398034398;2.14674318181818;2.2921777972028;2.54779873417722;4.8479125;2.23850484848485;3.13476604506605;2.25741818181818;3.61137680250784;3.68202651515152;2.39983275862069;3.29;2.563502;4.01186597659766;3.25494779411765;2.27566818181818;2.19431600877193;3.12251048951049;4.64148676470588;2.57822093023256;2.23372083333333;3.64531818181818;2.11361048951049;3.39677035573122;3.12251048951049;3.11511048951049;3.14778548951049;3.30148;3.41351960784314;2.36348793103448;2.40480655737705;3.12697715617716;2.58965555555555;3.12714382284382;2.8458115;2.71390727272727;3.14661048951049;2.68636470588235;2.17105151515152;3.24467512626262;3.38514246575343;3.472465;2.32881818181818;2.36550484848485;2.40477680250784;2.91011290322581;2.73078571428571;2.53305272727273;2.39426853932584;2.91752835820895;3.06276164383562;3.39929041184041;2.36655945945946;2.40789756097561;2.20710227272727;2.37695975609756;2.40657875;2.37677878787879;2.37381666666667;2.82921358695652;2.45005483870968;2.32696666666667;3.306825;2.52427105263158;2.61001127819549;4.29383356782107;2.879315;3.08827777777778;2.4776712962963;3.12308548951049;2.2899;2.2875;2.7495;2.60430425531915;2.37824756097561;2.73152258064516;2.65449691252144;2.66101666666667;2.69456129032258;3.4211976744186;3.03093846153846;2.41232686567164;3.12931048951049;3.13124382284382;3.16436048951049;3.18427111111111;5.5483;2.6159;2.3816;2.3616;1.1479125;133;4.469125;133;5.97136818181818;3.3241460960961;2.52211818181818;2.34691818181818;3.13831818181818;2.12561818181818;6.77421818181818;4.46151048951049;2.38241818181818;2.64241818181818;4.05377163009404;6.7872;2.4702;12.2414;10.4309438228438;
2.34297826086957;2.35835217391304;2.79055208333333;2.25150323774283;2.79634217391304;133;1.15495217391304;2.25747035573123;0;2.50146467391304;2.48259271445358;1.25057272727273;133;2.3763;2.19190217391304;2.26831326781327;2.27238737745098;2.49931581027668;3.27541326781327;2.91555805626598;2.41354965034965;2.31810550724638;2.8478;2.25077272727273;3.16217379553466;2.19917717391304;2.34461178929766;2.51097146144994;4.90555208333333;2.29093884057971;3.15323055555556;2.30985217391304;1.4964;2.0996;2.36300548589342;3.25317272727273;2.52667472727273;4.06429996869252;1.477;2.32810217391304;2.25195559210526;3.140975;4.60465949197861;2.4595;2.29136041666667;3.69775217391304;2.132075;1.1393;3.140975;3.133575;1.0979;3.26465272727273;3.37669233511586;2.32666065830721;2.36797928464978;3.14544166666667;2.55282828282828;3.14560833333333;2.80898422727273;2.67708;3.165075;2.64953743315508;2.22348550724638;3.27097272727273;3.34831519302615;3.43563772727273;2.38125217391304;2.41793884057971;2.2913;2.51505555555556;2.5818;2.49622545454545;2.35744126659857;2.88070108548168;2.7534;3.36246313911314;2.32973218673219;2.37107028824834;2.26474185606061;2.34013248337029;2.36975147727273;2.33995151515151;2.33698939393939;2.79238631422925;2.4132275659824;2.29013939393939;3.26999772727273;2.48744377990431;2.57318400546822;4.32013116883117;2.84248772727273;3.0514505050505;2.44084402356902;3.14155;2.25307272727273;2.25067272727273;2.71267272727273;2.56747698259188;2.34142028824834;2.69469530791789;2.61766963979416;2.62418939393939;2.65773401759531;3.38437040169133;2.51633636363636;2.37549959294437;3.147775;3.14970833333333;3.182825;2.50723333333333;5.51147272727273;2.57907272727273;2.34477272727273;2.32477272727273;1.20555208333333;133;4.43229772727273;133;6.02380217391304;3.28731882336882;2.57455217391304;2.39935217391304;3.19075217391304;2.17805217391304;6.82665217391304;2.5478;2.43485217391304;2.69485217391304;4.0447;6.75037272727273;2.43337272727273;12.2045727272727;10.4494083333333;
2.53453858695652;2.5499125;2.93486;2.44252;2.9879025;133;1.3465125;2.44903068181818;2.50146467391304;0;2.67415304054054;1.3603;133;2.62936594827586;2.3834625;2.37804054054054;2.41669529411765;2.69087613636364;3.38514054054054;3.10711838235294;2.52327692307692;2.50966583333333;3.15509285714286;2.3605;3.35373412162162;2.3907375;2.50355294117647;2.62069873417721;5.04986;2.48249916666667;3.37876036324786;2.5014125;2.558175;3.546675;2.47273275862069;2.65124772727273;2.636402;4.25586029477948;3.45689529411765;2.5196625;2.39626350877193;3.36650480769231;4.71438676470588;2.65112093023256;2.43566833333333;3.8893125;2.35760480769231;3.64076467391304;2.644875;3.35910480769231;2.544975;3.37438;3.48641960784314;2.43638793103448;2.47770655737705;3.37097147435897;2.66255555555555;2.727475;2.9187115;2.78680727272727;2.675875;2.75926470588235;2.41504583333333;3.3807;3.45804246575342;3.545365;2.5728125;2.60949916666667;1.351575;2.9830129032258;2.80368571428571;2.60595272727273;2.46716853932584;2.99042835820895;3.13566164383562;3.47219041184041;2.43945945945946;2.48079756097561;2.40904977272727;2.44985975609756;2.47947875;2.44967878787879;2.44671666666667;2.90211358695652;2.52295483870968;2.39986666666667;3.379725;2.59717105263158;2.68291127819549;4.42985844155844;2.952215;3.16117777777778;2.5505712962963;3.36707980769231;2.3628;2.3604;2.8224;2.67720425531915;2.45114756097561;2.80442258064516;2.72739691252144;2.73391666666667;2.76746129032258;3.4940976744186;3.10383846153846;2.48522686567164;3.37330480769231;3.37523814102564;3.40835480769231;3.25717111111111;5.6212;2.6888;2.4545;2.4345;1.34986;133;4.542025;133;6.2153625;3.3970460960961;2.7661125;2.5909125;3.3823125;2.3696125;7.0182125;3.828075;2.6264125;2.8864125;4.22185272727273;6.8601;2.5431;12.3143;10.6749381410256;
