0;6.39428152181677;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;10.3942816784162;7.39935311797706;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;5.07982724610287;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;7.4044244668751;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;7.46528213722506;7.69856987356657;7.49571097240004;7.58521743693439;7.42471035699175;7.42471035699175;7.40645303116054;7.48414800019781;7.40787305830444;7.49571097240004;376;376;7.4044244668751;7.42065327787332;7.59714017572104;7.45818200150555;7.4145673872072;376;376;376;376;376;376;376;7.79999932414983;376;376;376;376;376;376;7.40382831757265;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
6.39428152181677;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;4.00000015659943;1.00507159616029;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.3144542757139;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.01014294505833;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.07100061540828;1.30428835174979;1.10142945058326;1.19093591511761;1.03042883517498;1.03042883517498;1.01217150934377;1.08986647838104;1.01359153648767;1.10142945058326;376;376;1.01014294505833;1.02637175605655;1.20285865390427;1.06390047968878;1.02028586539043;376;376;376;376;376;376;376;1.40571780233306;376;376;376;376;376;376;1.00954679575588;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;2.00028825685603;376;376;376;376;376;376;376;376;376;376;376;376;2.00023905166682;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;2.00081161214992;2.00023882913079;376;2.00024713714264;376;376;376;376;376;376;376;376;2.00025116751743;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;2.00035840515844;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;2.00035840515844;376;376;376;376;376;376;376;376;376;376;376;376;2.00025940959268;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00023880440456;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011960075387;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011960075387;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011960075387;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011838026737;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00003818718302;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011960075387;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
376;376;376;376;376;376;376;376;376;0;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;1.00011960075387;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;376;
