Time	B0	B1	B2	B3
0.00000	23	 0	0	0
0.60790	22	 0	0	0
0.79729	21	 0	0	0
0.81195	20	 0	0	0
0.82240	19	 0	0	0
0.83768	18	 0	0	0
0.84750	17	 0	0	0
0.85488	16	 0	0	0
0.85640	15	 0	0	0
0.85664	14	 0	0	0
0.85875	13	 0	0	0
0.86157	12	 0	0	0
0.86480	12	 1	0	0
0.86780	11	 1	0	0
0.86838	11	 2	0	0
0.87083	10	 2	0	0
0.87420	 9	 2	0	0
0.88106	 8	 2	0	0
0.88250	 8	 3	0	0
0.89440	 8	 4	0	0
0.89973	 8	 5	0	0
0.90202	 8	 4	0	0
0.90257	 7	 4	0	0
0.90260	 7	 5	0	0
0.91327	 7	 6	0	0
0.91750	 7	 7	0	0
0.91942	 6	 7	0	0
0.92157	 6	 8	0	0
0.92244	 6	 9	0	0
0.92309	 6	10	0	0
0.92380	 6	 4	0	0
0.92519	 6	 5	0	0
0.92532	 6	 6	0	0
0.92541	 5	 6	0	0
0.92600	 5	 7	0	0
0.92612	 5	 8	0	0
0.92654	 5	 9	0	0
0.92656	 5	10	0	0
0.92703	 5	11	0	0
0.93010	 5	12	0	0
0.93110	 5	13	0	0
0.93292	 5	14	0	0
0.93414	 5	15	0	0
0.93563	 5	16	0	0
0.93592	 4	16	0	0
0.93925	 4	17	0	0
0.93980	 3	17	0	0
0.94067	 3	18	0	0
0.94070	 3	19	0	0
0.94116	 3	20	0	0
0.94325	 3	21	0	0
0.94331	 3	22	0	0
0.94440	 3	23	0	0
0.94460	 3	24	0	0
0.94490	 3	25	0	0
0.94520	 3	26	0	0
0.95670	 3	27	0	0
0.95830	 3	28	0	0
0.96030	 3	29	0	0
0.96280	 3	30	0	0
0.99322	 2	30	0	0
0.99350	 2	31	0	0
0.99654	 2	32	0	0
0.99733	 2	33	0	0
0.99780	 2	34	0	0
0.99820	 2	36	0	0
0.99940	 1	36	0	0
0.99955	 1	37	0	0
0.99970	 1	34	0	0
1.00000	 1	33	0	0
1.41985	 1	32	0	0
1.46278	 1	31	0	0
1.63435	 1	27	0	0
1.64963	 1	23	0	0
1.66683	 1	21	0	0
1.67352	 1	19	0	0
1.67675	 1	14	0	0
1.68278	 1	12	0	0
1.70346	 1	11	0	0
1.70390	 1	 8	0	0
1.71530	 1	 6	0	0
1.72170	 1	 3	0	0
1.75104	 1	 2	0	0
1.77606	 1	 1	0	0
1.78342	 1	 0	0	0
    Inf	 1	 0	0	0
