Time	B0	B1	B2	B3
0.00000	70	 0	0	0
0.18634	69	 0	0	0
0.19672	68	 0	0	0
0.20586	67	 0	0	0
0.20602	66	 0	0	0
0.21046	65	 0	0	0
0.23080	64	 0	0	0
0.26120	63	 0	0	0
0.29500	62	 0	0	0
0.56490	61	 0	0	0
0.56597	60	 0	0	0
0.57365	59	 0	0	0
0.60790	58	 0	0	0
0.64716	57	 0	0	0
0.65700	56	 0	0	0
0.68250	55	 0	0	0
0.69690	54	 0	0	0
0.72044	53	 0	0	0
0.75763	52	 0	0	0
0.77630	51	 0	0	0
0.77680	50	 0	0	0
0.79175	49	 0	0	0
0.79530	48	 0	0	0
0.79847	47	 0	0	0
0.80380	46	 0	0	0
0.80760	45	 0	0	0
0.80963	44	 0	0	0
0.82644	44	 1	0	0
0.83768	43	 1	0	0
0.84953	42	 1	0	0
0.85664	41	 1	0	0
0.85875	41	 2	0	0
0.86675	40	 2	0	0
0.86838	39	 2	0	0
0.88663	38	 2	0	0
0.88822	37	 2	0	0
0.89030	36	 2	0	0
0.89440	36	 3	0	0
0.89504	35	 3	0	0
0.89608	34	 3	0	0
0.90096	33	 3	0	0
0.90202	33	 2	0	0
0.90957	33	 3	0	0
0.91269	33	 4	0	0
0.91287	32	 4	0	0
0.91476	31	 4	0	0
0.91540	30	 4	0	0
0.91942	29	 4	0	0
0.92170	28	 4	0	0
0.92254	28	 5	0	0
0.92380	28	 4	0	0
0.92419	27	 4	0	0
0.92495	26	 4	0	0
0.92654	26	 5	0	0
0.92980	25	 5	0	0
0.93010	25	 6	0	0
0.93144	24	 6	0	0
0.93175	23	 6	0	0
0.93189	22	 6	0	0
0.93238	22	 7	0	0
0.93292	22	 8	0	0
0.93313	21	 8	0	0
0.93522	21	 9	0	0
0.93565	21	10	0	0
0.93780	20	10	0	0
0.94313	20	11	0	0
0.94331	20	12	0	0
0.94640	19	12	0	0
0.94663	18	12	0	0
0.94795	18	13	0	0
0.94827	17	13	0	0
0.94880	17	14	0	0
0.95107	17	15	0	0
0.95260	17	16	0	0
0.95280	17	17	0	0
0.95281	16	17	0	0
0.95807	15	17	0	0
0.95885	15	18	0	0
0.96101	15	19	0	0
0.96106	15	20	0	0
0.96126	14	20	0	0
0.96141	13	20	0	0
0.96250	13	21	0	0
0.96275	12	21	0	0
0.96336	12	22	0	0
0.96399	12	23	0	0
0.96530	11	23	0	0
0.96574	11	24	0	0
0.96876	11	25	0	0
0.96886	11	24	0	0
0.97173	11	25	0	0
0.97196	11	26	0	0
0.97206	10	26	0	0
0.97231	10	27	0	0
0.97301	 9	27	0	0
0.97439	 9	28	0	0
0.97715	 8	28	0	0
0.97774	 8	29	0	0
0.97809	 7	29	0	0
0.97825	 7	30	0	0
0.98100	 7	31	0	0
0.98196	 7	32	0	0
0.98230	 6	32	0	0
0.98321	 6	33	0	0
0.98420	 6	34	0	0
0.98683	 5	34	0	0
0.98691	 4	34	0	0
0.98710	 3	34	0	0
0.98732	 3	35	0	0
0.98835	 3	36	0	0
0.99000	 2	36	0	0
0.99046	 2	37	0	0
0.99075	 1	37	0	0
0.99076	 1	38	0	0
0.99733	 1	39	0	0
0.99761	 1	38	0	0
0.99820	 1	26	0	0
1.00000	 1	 9	0	0
1.50380	 1	 8	0	0
1.51196	 1	 7	0	0
1.53538	 1	 6	0	0
1.54974	 1	 5	0	0
1.56658	 1	 4	0	0
1.56880	 1	 3	0	0
1.59029	 1	 2	0	0
1.59511	 1	 1	0	0
1.59996	 1	 0	0	0
    Inf	 1	 0	0	0
