Time	B0	B1	B2	B3
0.00000	39	 0	0	0
0.18634	38	 0	0	0
0.20602	37	 0	0	0
0.21046	36	 0	0	0
0.54193	35	 0	0	0
0.56597	34	 0	0	0
0.62772	33	 0	0	0
0.64431	32	 0	0	0
0.64716	31	 0	0	0
0.66785	30	 0	0	0
0.68700	29	 0	0	0
0.80760	28	 0	0	0
0.82644	27	 0	0	0
0.82833	26	 0	0	0
0.82840	26	 1	0	0
0.83573	26	 2	0	0
0.84750	25	 2	0	0
0.85640	24	 2	0	0
0.85664	23	 2	0	0
0.87083	23	 3	0	0
0.87420	22	 3	0	0
0.89440	21	 3	0	0
0.91350	21	 4	0	0
0.91476	20	 4	0	0
0.91563	19	 4	0	0
0.91750	18	 4	0	0
0.91942	17	 4	0	0
0.92275	17	 5	0	0
0.92419	16	 5	0	0
0.92600	15	 5	0	0
0.93010	14	 5	0	0
0.93110	14	 6	0	0
0.93189	13	 6	0	0
0.93292	13	 7	0	0
0.93313	12	 7	0	0
0.93592	12	 8	0	0
0.93643	12	 9	0	0
0.93925	12	10	0	0
0.93979	12	11	0	0
0.94325	12	12	0	0
0.94460	12	13	0	0
0.94490	12	14	0	0
0.94520	12	15	0	0
0.94640	11	15	0	0
0.94730	11	16	0	0
0.94795	11	17	0	0
0.94827	10	17	0	0
0.94844	 9	17	0	0
0.95047	 9	18	0	0
0.95280	 9	19	0	0
0.95281	 8	19	0	0
0.95333	 8	20	0	0
0.95416	 8	21	0	0
0.95597	 8	22	0	0
0.95670	 8	23	0	0
0.95807	 7	23	0	0
0.96280	 7	24	0	0
0.96385	 6	24	0	0
0.96403	 6	25	0	0
0.96685	 6	26	0	0
0.96869	 6	27	0	0
0.97012	 6	28	0	0
0.97231	 6	29	0	0
0.97373	 6	30	0	0
0.97715	 5	30	0	0
0.97996	 5	31	0	0
0.98080	 5	32	0	0
0.98110	 5	33	0	0
0.98653	 4	33	0	0
0.99000	 3	33	0	0
0.99022	 2	33	0	0
0.99125	 2	34	0	0
0.99300	 1	34	0	0
0.99322	 1	35	0	0
0.99350	 1	36	0	0
0.99733	 1	37	0	0
0.99780	 1	38	0	0
0.99812	 1	39	0	0
0.99820	 1	41	0	0
0.99970	 1	42	0	0
1.10790	 1	41	0	0
1.16965	 1	40	0	0
1.18624	 1	39	0	0
1.18909	 1	38	0	0
1.22893	 1	37	0	0
1.29557	 1	20	0	0
1.50380	 1	16	0	0
1.54156	 1	14	0	0
1.56066	 1	13	0	0
1.56658	 1	10	0	0
1.59446	 1	 8	0	0
1.59996	 1	 7	0	0
1.60050	 1	 6	0	0
1.70390	 1	 4	0	0
1.72170	 1	 2	0	0
1.74190	 1	 1	0	0
1.97953	 1	 0	0	0
    Inf	 1	 0	0	0
