Time	B0	B1	B2	B3
0.00000	31	 0	0	0
0.20586	30	 0	0	0
0.26120	29	 0	0	0
0.29500	28	 0	0	0
0.56490	27	 0	0	0
0.56597	26	 0	0	0
0.57365	25	 0	0	0
0.60790	24	 0	0	0
0.68250	23	 0	0	0
0.72044	22	 0	0	0
0.75763	21	 0	0	0
0.79175	20	 0	0	0
0.79729	19	 0	0	0
0.79847	18	 0	0	0
0.80760	17	 0	0	0
0.80963	16	 0	0	0
0.82644	16	 1	0	0
0.84634	15	 1	0	0
0.85875	15	 2	0	0
0.86675	14	 2	0	0
0.86838	13	 2	0	0
0.88663	12	 2	0	0
0.89440	12	 3	0	0
0.89608	11	 3	0	0
0.90096	10	 3	0	0
0.90202	10	 2	0	0
0.90539	 9	 2	0	0
0.90957	 9	 3	0	0
0.91269	 9	 4	0	0
0.92170	 8	 4	0	0
0.92380	 8	 3	0	0
0.92980	 7	 3	0	0
0.93175	 6	 3	0	0
0.93238	 6	 4	0	0
0.93522	 6	 5	0	0
0.94331	 5	 5	0	0
0.94663	 4	 5	0	0
0.95107	 4	 6	0	0
0.95260	 4	 7	0	0
0.95830	 4	 8	0	0
0.96126	 3	 8	0	0
0.96141	 2	 8	0	0
0.96275	 1	 8	0	0
0.96399	 1	 9	0	0
0.96574	 1	10	0	0
0.96876	 1	11	0	0
0.97196	 1	12	0	0
0.97231	 1	13	0	0
0.97439	 1	14	0	0
0.97774	 1	15	0	0
0.97825	 1	16	0	0
0.98100	 1	17	0	0
0.99220	 1	18	0	0
0.99761	 1	17	0	0
1.00000	 1	 0	0	0
    Inf	 1	 0	0	0
