Time	B0	B1	B2	B3
0.00000	28	 0	0	0
0.54193	27	 0	0	0
0.64716	26	 0	0	0
0.72264	25	 0	0	0
0.81195	24	 0	0	0
0.81371	23	 0	0	0
0.82240	22	 0	0	0
0.83573	21	 0	0	0
0.83768	20	 0	0	0
0.84543	19	 0	0	0
0.84750	18	 0	0	0
0.85664	17	 0	0	0
0.86480	16	 0	0	0
0.87083	15	 0	0	0
0.89440	15	 1	0	0
0.90257	14	 1	0	0
0.91540	13	 1	0	0
0.91750	13	 2	0	0
0.91942	12	 2	0	0
0.92140	11	 2	0	0
0.92309	11	 3	0	0
0.92380	11	 1	0	0
0.92541	11	 2	0	0
0.92600	11	 3	0	0
0.92612	11	 4	0	0
0.92654	11	 5	0	0
0.92687	10	 5	0	0
0.92703	10	 6	0	0
0.93010	10	 7	0	0
0.93110	10	 8	0	0
0.93292	10	 9	0	0
0.93313	 9	 9	0	0
0.93563	 9	10	0	0
0.93592	 9	11	0	0
0.93643	 9	12	0	0
0.93925	 9	13	0	0
0.94070	 8	13	0	0
0.94325	 8	14	0	0
0.94384	 8	15	0	0
0.94460	 8	16	0	0
0.94730	 8	17	0	0
0.94795	 8	18	0	0
0.95280	 8	19	0	0
0.95333	 8	20	0	0
0.95670	 8	21	0	0
0.95830	 8	22	0	0
0.95870	 7	22	0	0
0.96030	 7	23	0	0
0.96280	 7	24	0	0
0.97206	 6	24	0	0
0.97299	 6	25	0	0
0.97564	 5	25	0	0
0.97810	 4	25	0	0
0.98150	 3	25	0	0
0.98245	 3	26	0	0
0.98306	 3	27	0	0
0.98732	 3	28	0	0
0.99322	 2	28	0	0
0.99350	 2	29	0	0
0.99380	 2	30	0	0
0.99390	 2	31	0	0
0.99580	 1	31	0	0
0.99640	 1	32	0	0
0.99654	 1	33	0	0
0.99733	 1	34	0	0
0.99774	 1	35	0	0
0.99780	 1	36	0	0
0.99820	 1	37	0	0
0.99940	 1	38	0	0
0.99970	 1	36	0	0
1.00000	 1	37	0	0
1.18909	 1	35	0	0
1.37765	 1	31	0	0
1.46134	 1	30	0	0
1.46879	 1	23	0	0
1.50380	 1	20	0	0
1.51196	 1	17	0	0
1.54974	 1	14	0	0
1.56658	 1	11	0	0
1.59446	 1	10	0	0
1.59996	 1	 9	0	0
1.60050	 1	 8	0	0
1.63435	 1	 4	0	0
1.64963	 1	 4	4	0
1.66008	 1	 4	0	0
1.67675	 1	 2	0	0
1.70074	 1	 1	0	0
1.96980	 1	 0	0	0
    Inf	 1	 0	0	0
