Time	B0	B1	B2	B3
0.00000	14	 0	0	0
0.86642	13	 0	0	0
0.89337	12	 0	0	0
0.91476	11	 0	0	0
0.92419	10	 0	0	0
0.92648	10	 1	0	0
0.93416	 9	 1	0	0
0.94699	 8	 1	0	0
0.94827	 7	 1	0	0
0.95640	 7	 2	0	0
0.96399	 6	 2	0	0
0.96426	 6	 3	0	0
0.96940	 5	 3	0	0
0.97490	 4	 3	0	0
0.97564	 3	 3	0	0
0.97679	 2	 3	0	0
0.97711	 2	 4	0	0
0.98004	 2	 5	0	0
0.98165	 2	 6	0	0
0.98315	 2	 7	0	0
0.98511	 2	 8	0	0
0.98555	 2	 9	0	0
0.99328	 2	10	0	0
0.99580	 2	11	0	0
0.99640	 1	11	0	0
0.99774	 1	12	0	0
0.99955	 1	13	0	0
1.78118	 1	12	0	0
1.79290	 1	 4	0	0
1.91639	 1	 3	0	0
1.92864	 1	 2	0	0
1.92992	 1	 0	0	0
    Inf	 1	 0	0	0
