Time	B0	B1	B2	B3
0.00000	85	 0	0	0
0.18634	84	 0	0	0
0.19672	83	 0	0	0
0.20586	82	 0	0	0
0.20602	81	 0	0	0
0.21046	80	 0	0	0
0.23080	79	 0	0	0
0.26120	78	 0	0	0
0.29500	77	 0	0	0
0.54193	76	 0	0	0
0.56490	75	 0	0	0
0.56597	74	 0	0	0
0.57365	73	 0	0	0
0.60790	72	 0	0	0
0.64716	71	 0	0	0
0.65700	70	 0	0	0
0.68250	69	 0	0	0
0.69690	68	 0	0	0
0.72044	67	 0	0	0
0.72264	66	 0	0	0
0.75763	65	 0	0	0
0.77630	64	 0	0	0
0.77680	63	 0	0	0
0.79175	62	 0	0	0
0.79530	61	 0	0	0
0.79847	60	 0	0	0
0.80380	59	 0	0	0
0.80760	58	 0	0	0
0.80963	57	 0	0	0
0.81195	56	 0	0	0
0.81371	55	 0	0	0
0.82644	55	 1	0	0
0.84543	54	 1	0	0
0.84750	53	 1	0	0
0.84953	52	 1	0	0
0.85664	51	 1	0	0
0.85875	51	 2	0	0
0.86642	50	 2	0	0
0.86675	49	 2	0	0
0.86838	49	 3	0	0
0.88663	48	 3	0	0
0.88822	47	 3	0	0
0.89030	46	 3	0	0
0.89337	45	 3	0	0
0.89440	45	 4	0	0
0.89504	44	 4	0	0
0.90096	43	 4	0	0
0.90202	43	 3	0	0
0.90957	43	 4	0	0
0.91269	43	 5	0	0
0.91287	42	 5	0	0
0.91476	41	 6	0	0
0.91540	40	 6	0	0
0.91942	39	 6	0	0
0.92170	38	 6	0	0
0.92380	38	 4	0	0
0.92419	37	 4	0	0
0.92612	37	 5	0	0
0.92687	36	 5	0	0
0.92980	35	 5	0	0
0.93144	34	 5	0	0
0.93175	33	 5	0	0
0.93189	32	 5	0	0
0.93238	32	 6	0	0
0.93313	31	 6	0	0
0.93416	30	 6	0	0
0.93522	30	 7	0	0
0.93565	30	 8	0	0
0.93788	29	 8	0	0
0.94015	28	 8	0	0
0.94070	28	 9	0	0
0.94325	28	10	0	0
0.94331	28	11	0	0
0.94384	28	12	0	0
0.94460	28	13	0	0
0.94640	27	13	0	0
0.94663	26	13	0	0
0.94699	25	13	0	0
0.94827	24	13	0	0
0.95107	24	14	0	0
0.95260	24	15	0	0
0.95281	23	15	0	0
0.95640	23	16	0	0
0.95807	22	16	0	0
0.95870	21	16	0	0
0.95885	21	17	0	0
0.96101	21	18	0	0
0.96106	21	19	0	0
0.96126	20	19	0	0
0.96141	19	19	0	0
0.96250	19	20	0	0
0.96275	18	20	0	0
0.96336	18	21	0	0
0.96399	18	22	0	0
0.96426	18	23	0	0
0.96530	17	23	0	0
0.96574	17	24	0	0
0.96876	17	25	0	0
0.96886	17	24	0	0
0.96940	16	24	0	0
0.97049	15	24	0	0
0.97173	15	25	0	0
0.97196	15	26	0	0
0.97206	14	26	0	0
0.97231	14	27	0	0
0.97275	13	27	0	0
0.97299	13	28	0	0
0.97301	12	28	0	0
0.97439	12	29	0	0
0.97490	12	30	0	0
0.97564	11	30	0	0
0.97679	10	30	0	0
0.97688	 9	30	0	0
0.97711	 9	31	0	0
0.97715	 8	31	0	0
0.97774	 8	32	0	0
0.97809	 8	33	0	0
0.97810	 8	34	0	0
0.97825	 8	35	0	0
0.97934	 8	36	0	0
0.97935	 7	36	0	0
0.98004	 7	37	0	0
0.98100	 7	38	0	0
0.98150	 6	38	0	0
0.98165	 6	39	0	0
0.98196	 6	40	0	0
0.98230	 6	41	0	0
0.98315	 6	42	0	0
0.98321	 6	43	0	0
0.98418	 6	44	0	0
0.98420	 6	45	0	0
0.98502	 6	46	0	0
0.98511	 6	47	0	0
0.98555	 6	48	0	0
0.98683	 5	48	0	0
0.98691	 5	49	0	0
0.98710	 4	49	0	0
0.98723	 3	49	0	0
0.98732	 3	50	0	0
0.98835	 3	51	0	0
0.99000	 2	51	0	0
0.99030	 2	52	0	0
0.99046	 2	53	0	0
0.99075	 1	53	0	0
0.99076	 1	54	0	0
0.99328	 1	55	0	0
0.99380	 1	56	0	0
0.99390	 1	57	0	0
0.99580	 1	58	0	0
0.99640	 1	59	0	0
0.99665	 1	60	0	0
0.99761	 1	59	0	0
0.99774	 1	60	0	0
0.99820	 1	49	0	0
0.99940	 1	50	0	0
0.99970	 1	51	0	0
1.00000	 1	35	0	0
1.18909	 1	34	0	0
1.41985	 1	33	0	0
1.46134	 1	32	0	0
1.46879	 1	25	0	0
1.47370	 1	24	0	0
1.63760	 1	20	0	0
1.66963	 1	19	0	0
1.69204	 1	18	0	0
1.69313	 1	17	0	0
1.70074	 1	11	0	0
1.76146	 1	 2	0	0
1.92738	 1	 1	0	0
1.95998	 1	 0	0	0
1.96306	 1	 0	1	0
1.96940	 1	 0	0	0
    Inf	 1	 0	0	0
