0;1.89803;1.91712;1.88637;1.89278;1.8731;1.85473;0.93997;0.93189;1.92729;1.83436;1.9091;1.88841;1.80477;1.93997;1.93019;1.91228;1.76829;1.84954;1.89594;1.76641;1.23497;1.74756;1.89412;1.50594;1.93111;1.73726;1.83359;1.91725;1.93651;1.84536;1.8616;1.86645;1.78631;1.7496;1.86415;1.85938;1.84254;1.86161;1.89508;1.80671;1.92792;1.92241;1.92244;1.92302;1.90883;1.93217;1.90122;1.84092;1.8266;1.90396;1.93952;2.83604;1.85537;1.88659;1.86977;1.87171;1.66041;1.82818;1.12631;1.14598;1.15043;1.7895;0.95885;1.13669;1.17077;
1.89803;0;1.93522;1.90447;1.91088;1.8912;1.87283;0.95807;1.60523;1.94539;1.85246;1.9272;1.90651;1.82287;1.95807;1.94829;1.93038;1.78639;1.86764;1.91404;1.78451;1.25307;1.76566;1.91222;1.52404;1.94921;1.75536;1.85169;1.93535;1.95461;1.86346;1.8797;1.88455;1.80441;1.7677;1.88225;1.87748;1.86064;1.87971;1.91318;1.82481;1.94602;1.94051;1.94054;1.94112;1.92693;1.95027;1.91932;1.85902;1.8447;1.92206;1.95762;2.85414;1.87347;1.90469;1.88787;1.88981;1.67851;1.84628;1.14441;1.16408;1.16853;1.8076;0.96106;1.15479;1.18887;
1.91712;1.93522;0;1.92355;1.92996;1.91028;1.89191;0.97715;1.62431;1.96447;1.87155;1.94628;1.92559;1.84195;1.97715;1.96737;1.94946;1.80548;1.88672;1.93312;1.80359;1.27215;1.78475;1.9313;1.54312;1.9683;1.77444;1.87077;1.95443;1.97369;1.88254;1.89878;1.90363;1.82349;1.78678;1.90134;1.89657;1.87972;1.89879;1.93226;1.8439;1.96511;1.9596;1.95962;1.96021;1.94601;1.96935;1.93841;1.87811;1.86378;1.94114;1.9767;2.87323;1.89255;1.92378;1.90695;1.9089;1.69759;1.86537;1.16349;1.18317;1.18761;1.82668;0.98196;1.17387;1.20795;
1.88637;1.90447;1.92355;0;1.89921;1.87953;1.86116;0.9464;1.59356;1.93372;1.8408;1.91553;1.89484;1.8112;1.9464;1.93662;1.91871;1.77473;1.85597;1.90237;1.77284;1.2414;1.754;1.90055;1.51237;1.93755;1.74369;1.84002;1.92368;1.94294;1.85179;1.86803;1.87288;1.79274;1.75603;1.87059;1.86582;1.84897;1.86804;1.90151;1.81315;1.93436;1.92885;1.92887;1.92946;1.91526;1.9386;1.90766;1.84736;1.83303;1.91039;1.94595;2.84248;1.8618;1.89303;1.8762;1.87815;1.66684;1.83462;1.13274;1.15242;1.15686;1.79593;0.97173;1.14312;1.1772;
1.89278;1.91088;1.92996;1.89921;0;1.88595;1.86758;0.95281;1.59998;1.94013;1.84721;1.92195;1.90126;1.81762;1.95281;1.94303;1.92513;1.78114;1.86238;1.90878;1.77926;1.24781;1.76041;1.90696;1.51879;1.94396;1.7501;1.84644;1.9301;1.94935;1.8582;1.87445;1.8793;1.79915;1.76244;1.877;1.87223;1.85539;1.87446;1.90792;1.81956;1.94077;1.93526;1.93529;1.93587;1.92167;1.94502;1.91407;1.85377;1.83944;1.9168;1.95236;2.84889;1.86821;1.89944;1.88262;1.88456;1.67326;1.84103;1.13915;1.15883;1.16328;1.80235;0.96101;1.14954;1.18361;
1.8731;1.8912;1.91028;1.87953;1.88595;0;1.8479;0.93313;1.5803;1.92045;1.82753;1.90227;1.88158;1.79794;1.93313;1.92335;1.90545;1.76146;1.8427;1.8891;1.75958;1.22813;1.74073;1.88728;1.4991;1.92428;1.73042;1.82676;1.91042;1.92967;1.83852;1.85477;1.85962;1.77947;1.74276;1.85732;0.93682;1.83571;1.85478;1.88824;1.79988;1.92109;1.91558;1.91561;1.91619;1.90199;1.92534;1.89439;1.83409;1.81976;1.89712;1.93268;2.82921;1.84853;1.87976;1.86294;1.86488;1.65358;1.82135;1.11947;1.13915;1.1436;1.78267;0.93565;1.12986;1.16393;
1.85473;1.87283;1.89191;1.86116;1.86758;1.8479;0;0.91476;1.56193;1.90208;1.80916;1.8839;1.86321;1.77957;1.91476;1.90498;1.88708;1.74309;1.82433;1.87073;1.74121;1.20976;1.72236;1.86891;1.48074;1.90591;1.71205;1.80839;1.89205;1.9113;1.82015;1.8364;1.84125;1.7611;1.72439;1.83895;1.83418;1.81734;1.83641;1.86987;1.78151;1.90272;1.89721;1.89724;1.89782;1.88362;1.90697;1.87602;1.81572;1.80139;1.87875;1.91431;2.81084;1.83016;1.86139;1.84457;1.84651;1.63521;1.80298;1.1011;1.12078;1.12523;1.7643;0.93144;1.11149;1.14556;
0.93997;0.95807;0.97715;0.9464;0.95281;0.93313;0.91476;0;0.64716;0.98732;0.8944;0.96913;0.94844;0.8648;1;0.99022;0.97231;0.82833;0.90957;0.95597;0.82644;0.295;0.8076;0.95415;0.56597;0.99115;0.79729;0.89362;0.97728;0.99654;0.90539;0.92163;0.92648;0.84634;0.80963;0.92419;0.91942;0.90257;0.92164;0.95511;0.86675;0.98796;0.98245;0.98247;0.98306;0.96886;0.9922;0.96126;0.90096;0.88663;0.96399;0.99955;1.89608;0.9154;0.94663;0.9298;0.93175;0.72044;0.88822;0.18634;0.20602;0.21046;0.84953;0.9982;0.19672;0.2308;
0.93189;1.60523;1.62431;1.59356;1.59998;1.5803;1.56193;0.64716;0;1.63448;1.54156;1.61629;1.59561;1.51196;1.64716;1.63738;1.61947;1.47549;1.55673;1.60313;1.47361;0.94216;1.45476;1.60131;1.21313;1.63831;1.44445;1.54079;1.62444;1.6437;1.55255;1.5688;1.57364;1.4935;1.45679;1.57135;1.56658;1.54974;1.56881;1.60227;1.51391;1.63512;1.62961;1.62964;1.63022;1.61602;1.63936;1.60842;1.54812;1.53379;1.61115;1.64671;2.54324;1.56256;1.59379;1.57697;1.57891;1.3676;1.53538;0.8335;0.85318;0.85762;1.4967;1.64536;0.84389;0.87796;
1.92729;1.94539;1.96447;1.93372;1.94013;1.92045;1.90208;0.98732;1.63448;0;1.88171;1.95645;1.93576;1.85212;1.98732;1.97738;1.95963;1.81565;1.89689;1.94329;1.81376;1.28232;1.79492;1.94147;1.55329;1.97767;1.78461;1.88094;1.9646;1.98386;1.89271;1.90895;1.9138;1.83366;1.79695;1.91151;1.90674;1.88989;1.90896;1.94243;1.85407;1.97527;1.96977;1.96979;1.97038;1.95618;1.97952;1.94857;1.88827;1.87395;1.95131;1.98687;2.8834;1.90272;1.93395;1.91712;1.91907;1.70776;1.87554;1.17366;1.19334;1.19778;1.83685;0.98691;1.18404;1.21812;
1.83436;1.85246;1.87155;1.8408;1.84721;1.82753;1.80916;0.8944;1.54156;1.88171;0;1.62602;1.55088;0.9238;0.86838;1.88462;1.83114;1.12958;1.66013;1.43328;1.07424;1.1894;1.70199;1.84855;1.46037;1.88554;0.90202;1.78802;1.87168;1.89094;1.79978;1.81603;1.82088;1.74074;1.70402;1.81858;1.81381;1.79697;1.81604;1.84951;1.76114;1.88235;1.87684;1.87687;1.87745;1.44203;1.79008;1.84613;1.79535;1.78102;1.82979;1.89395;1.76446;1.8098;1.84035;1.8242;1.82614;1.61484;1.78261;1.08074;1.10041;1.10486;1.74393;1.8926;1.09112;1.1252;
1.9091;1.9272;1.94628;1.91553;1.92195;1.90227;1.8839;0.96913;1.61629;1.95645;1.62602;0;1.44013;1.36553;0.75763;1.95935;1.72039;1.01883;1.54938;1.32253;0.96349;1.26413;1.71023;1.92328;1.5351;1.96028;1.61638;1.70094;1.94641;1.96567;1.7087;1.89077;1.89561;1.73863;1.72337;1.89332;1.88855;1.87171;1.89078;1.92424;1.67033;1.95709;1.95158;1.95161;1.95219;1.33128;1.67933;1.73538;1.69002;1.69285;1.71904;1.96868;0.9866;1.88453;1.7296;1.72639;1.73589;1.68957;1.85735;1.15547;1.17515;1.17959;1.81867;1.96733;1.16586;1.19993;
1.88841;1.90651;1.92559;1.89484;1.90126;1.88158;1.86321;0.94844;1.59561;1.93576;1.55088;1.44013;0;1.2904;0.6825;1.93866;1.64525;0.9437;1.47425;1.2474;0.88836;1.24344;1.6351;1.90259;1.51442;1.93959;1.54125;1.62581;1.92573;1.94498;1.63357;1.87008;1.87493;1.6635;1.64824;1.87263;1.86786;1.85102;1.87009;1.90355;1.59519;1.9364;1.93089;1.93092;1.9315;1.25615;1.6042;1.66024;1.61488;1.61772;1.64391;1.94799;1.57858;1.86384;1.65446;1.65126;1.66075;1.65689;1.83666;1.13478;1.15446;1.15891;1.79798;1.94664;1.14517;1.17924;
1.80477;1.82287;1.84195;1.8112;1.81762;1.79794;1.77957;0.8648;1.51196;1.85212;0.9238;1.36553;1.2904;0;0.6079;1.85502;1.57065;0.8691;1.39965;1.1728;0.81376;1.1598;1.5605;1.81895;1.43077;1.85595;1.46665;1.55121;1.84208;1.86134;1.55897;1.78644;1.7843;1.5889;1.57364;1.78899;1.78422;1.76738;1.78645;1.81991;1.52059;1.85276;1.84725;1.84728;1.84786;1.18155;1.5296;1.58564;1.54028;1.54312;1.56931;1.86435;1.50398;1.7802;1.57986;1.57666;1.58615;1.58229;1.75302;0.9656;0.9026;0.8881;1.71434;1.863;1.06153;1.0956;
1.93997;1.95807;1.97715;1.9464;1.95281;1.93313;1.91476;1;1.64716;1.98732;0.86838;0.75763;0.6825;0.6079;0;1.99022;0.96275;0.2612;0.79175;0.5649;0.20586;0.79847;0.9526;1.95415;0.91403;1.99115;0.85875;0.94331;1.97728;1.99654;0.95107;1.92163;1.92648;0.981;0.96574;1.92419;1.91942;1.90257;1.92164;1.95511;0.91269;1.98796;1.98245;1.98247;1.98306;0.57365;0.9217;0.97774;0.93238;0.93522;0.96141;1.99955;0.89608;1.9154;0.97196;0.96876;0.97825;0.97439;1.88822;1.18634;1.20602;1.21046;1.84953;1.9982;1.19672;1.2308;
1.93019;1.94829;1.96737;1.93662;1.94303;1.92335;1.90498;0.99022;1.63738;1.97738;1.88462;1.95935;1.93866;1.85502;1.99022;0;1.96253;1.81855;1.89979;1.94619;1.81666;1.28522;1.79782;1.94437;1.55619;1.98122;1.78751;1.88384;1.96011;1.98676;1.89561;1.91185;1.9167;1.83656;1.79985;1.91441;1.90964;1.89279;0.9871;1.94533;1.85697;1.97818;1.97267;1.97269;1.97328;1.95908;1.98242;1.95148;1.89118;1.87685;1.95421;1.98977;2.8863;1.90562;1.93685;1.92002;1.92197;1.71066;1.87844;1.17656;1.19624;1.20068;1.83975;0.99046;1.18694;1.22102;
1.91228;1.93038;1.94946;1.91871;1.92513;1.90545;1.88708;0.97231;1.61947;1.95963;1.83114;1.72039;1.64525;1.57065;0.96275;1.96253;0;1.22395;1.7545;1.52765;1.16861;1.26731;1.77991;1.92646;1.53828;1.96346;1.7696;1.86594;1.94959;1.96885;1.8777;1.89394;1.89879;1.81865;1.78194;1.8965;1.89173;1.87488;1.89396;1.92742;1.83906;1.96027;1.95476;1.95478;1.95537;1.5364;1.88445;1.93357;1.87327;1.85894;1.92416;1.97186;1.85883;1.88771;1.91894;1.90211;1.90406;1.69275;1.86053;1.15865;1.17833;1.18277;1.82185;1.97051;1.16904;1.20311;
1.76829;1.78639;1.80548;1.77473;1.78114;1.76146;1.74309;0.82833;1.47549;1.81565;1.12958;1.01883;0.9437;0.8691;0.2612;1.81855;1.22395;0;1.05295;0.8261;0.46706;1.05967;1.2138;1.78248;1.17523;1.81947;1.11995;1.20451;1.80561;1.82487;1.21227;1.74996;1.75481;1.2422;1.22694;1.75251;1.74774;1.7309;1.74997;1.78344;1.17389;1.81628;1.81077;1.8108;1.81138;0.83485;1.1829;1.23894;1.19358;1.19642;1.22261;1.82788;1.15728;1.74373;1.23316;1.22996;1.23945;1.23559;1.71654;1.01467;1.03434;1.03879;1.67786;1.82653;1.02505;1.05913;
1.84954;1.86764;1.88672;1.85597;1.86238;1.8427;1.82433;0.90957;1.55673;1.89689;1.66013;1.54938;1.47425;1.39965;0.79175;1.89979;1.7545;1.05295;0;1.35665;0.99761;1.20457;1.71716;1.86372;1.47554;1.90072;1.6505;1.73506;1.88685;1.90611;1.74282;1.8312;1.83605;1.75591;1.7192;1.83376;1.82898;1.81214;1.83121;1.86468;1.70444;1.89753;1.89202;1.89204;1.89263;1.3654;1.71345;1.76949;1.72413;1.72697;1.75316;1.90912;1.68783;1.82497;1.76371;1.76051;1.77;1.63001;1.79779;1.09591;1.11559;1.12003;1.7591;1.90777;1.10629;1.14037;
1.89594;1.91404;1.93312;1.90237;1.90878;1.8891;1.87073;0.95597;1.60313;1.94329;1.43328;1.32253;1.2474;1.1728;0.5649;1.94619;1.52765;0.8261;1.35665;0;0.77076;1.25097;1.5175;1.91012;1.47893;1.94712;1.42365;1.50821;1.93325;1.95251;1.51597;1.8776;1.88245;1.5459;1.53064;1.88016;1.87539;1.85854;1.87762;1.91108;1.47759;1.94393;1.93842;1.93844;1.93903;1.13855;1.4866;1.54264;1.49728;1.50012;1.52631;1.95552;1.46098;1.87137;1.53686;1.53366;1.54315;1.53929;1.84419;1.14231;1.16199;1.16643;1.8055;1.95417;1.15269;1.18677;
1.76641;1.78451;1.80359;1.77284;1.77926;1.75958;1.74121;0.82644;1.47361;1.81376;1.07424;0.96349;0.88836;0.81376;0.20586;1.81666;1.16861;0.46706;0.99761;0.77076;0;1.00433;1.15846;1.78059;1.11989;1.81759;1.06461;1.14917;1.80373;1.82298;1.15693;1.74808;1.75293;1.18686;1.1716;1.75063;1.74586;1.72902;1.74809;1.78156;1.11855;1.8144;1.80889;1.80892;1.8095;0.77951;1.12756;1.1836;1.13824;1.14108;1.16727;1.82599;1.10194;1.74184;1.17782;1.17462;1.18411;1.18025;1.71466;1.01278;1.03246;1.03691;1.67598;1.82464;1.02317;1.05724;
1.23497;1.25307;1.27215;1.2414;1.24781;1.22813;1.20976;0.295;0.94216;1.28232;1.1894;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.05967;1.20457;1.25097;1.00433;0;1.1026;1.24915;0.86097;1.28615;1.09229;1.18862;1.27228;1.29154;1.20039;1.21663;1.22148;1.14134;1.10463;1.21919;1.21442;1.19757;1.21664;1.25011;1.16175;1.28296;1.27745;1.27747;1.27806;1.26386;1.2872;1.25626;1.19596;1.18163;1.25899;1.29455;1.69454;1.2104;1.24163;1.2248;1.22675;1.01544;1.18322;0.48134;0.50102;0.50546;1.14453;1.2932;0.49172;0.5258;
1.74756;1.76566;1.78475;1.754;1.76041;1.74073;1.72236;0.8076;1.45476;1.79492;1.70199;1.71023;1.6351;1.5605;0.9526;1.79782;1.77991;1.2138;1.71716;1.5175;1.15846;1.1026;0;1.76175;1.37357;1.79874;1.60488;1.70122;1.78488;1.80414;1.71298;1.72923;1.73408;1.65394;1.61722;1.73178;1.72701;1.71017;1.72924;1.76271;1.67434;1.79555;1.79004;1.79007;1.79065;1.52625;1.7998;1.76885;1.70855;1.69423;1.77158;1.80715;1.84867;1.723;1.75422;1.7374;1.73934;1.52804;1.69581;0.99394;1.01361;1.01806;1.65713;1.8058;1.00432;1.0384;
1.89412;1.91222;1.9313;1.90055;1.90696;1.88728;1.86891;0.95415;1.60131;1.94147;1.84855;1.92328;1.90259;1.81895;1.95415;1.94437;1.92646;1.78248;1.86372;1.91012;1.78059;1.24915;1.76175;0;1.52012;1.9453;1.75144;1.84777;1.93143;1.95069;1.85954;1.87578;1.88063;1.80049;1.76378;0.94827;1.87357;1.85672;1.87579;1.90926;1.8209;1.94211;1.9366;1.93662;1.93721;1.92301;1.94635;1.91541;1.8551;1.84078;1.91814;1.9537;2.85023;1.86955;1.90078;1.88395;1.8859;1.67459;1.84237;1.14049;1.16017;1.16461;1.80368;0.96336;1.15087;1.18495;
