Time	B0	B1	B2	B3
0.00000	93	 0	0	0
0.18634	92	 0	0	0
0.19672	91	 0	0	0
0.20586	90	 0	0	0
0.20602	89	 0	0	0
0.21046	88	 0	0	0
0.23080	87	 0	0	0
0.26120	86	 0	0	0
0.29500	85	 0	0	0
0.54193	84	 0	0	0
0.56490	83	 0	0	0
0.56597	82	 0	0	0
0.57365	81	 0	0	0
0.60790	80	 0	0	0
0.62772	79	 0	0	0
0.64431	78	 0	0	0
0.64716	77	 0	0	0
0.65700	76	 0	0	0
0.66785	75	 0	0	0
0.68250	74	 0	0	0
0.68700	73	 0	0	0
0.69690	72	 0	0	0
0.72044	71	 0	0	0
0.75763	70	 0	0	0
0.77630	69	 0	0	0
0.77680	68	 0	0	0
0.79175	67	 0	0	0
0.79530	66	 0	0	0
0.79847	65	 0	0	0
0.80380	64	 0	0	0
0.80760	63	 0	0	0
0.80963	62	 0	0	0
0.81195	61	 0	0	0
0.81371	60	 0	0	0
0.82240	59	 0	0	0
0.82644	59	 1	0	0
0.82840	59	 2	0	0
0.83573	59	 3	0	0
0.83768	58	 3	0	0
0.84543	57	 3	0	0
0.84750	56	 3	0	0
0.84953	55	 3	0	0
0.85664	54	 3	0	0
0.85875	54	 4	0	0
0.86675	53	 4	0	0
0.86838	53	 5	0	0
0.87083	52	 6	0	0
0.87558	51	 6	0	0
0.88663	50	 6	0	0
0.88822	49	 6	0	0
0.89030	48	 6	0	0
0.89337	47	 6	0	0
0.89440	47	 7	0	0
0.89504	46	 7	0	0
0.89608	45	 7	0	0
0.90096	44	 7	0	0
0.90202	44	 6	0	0
0.90957	44	 7	0	0
0.90970	43	 7	0	0
0.91269	43	 8	0	0
0.91287	43	 9	0	0
0.91476	42	 9	0	0
0.91540	41	 9	0	0
0.91563	41	10	0	0
0.91750	41	11	0	0
0.91942	40	11	0	0
0.92140	39	11	0	0
0.92170	38	11	0	0
0.92200	38	12	0	0
0.92212	38	13	0	0
0.92254	38	14	0	0
0.92280	38	15	0	0
0.92285	38	16	0	0
0.92309	38	17	0	0
0.92380	38	14	0	0
0.92419	37	14	0	0
0.92433	37	15	0	0
0.92495	36	15	0	0
0.92541	36	16	0	0
0.92600	36	17	0	0
0.92612	36	18	0	0
0.92654	36	19	0	0
0.92687	35	19	0	0
0.92703	35	20	0	0
0.92980	34	20	0	0
0.93010	34	21	0	0
0.93110	34	22	0	0
0.93144	33	22	0	0
0.93175	32	22	0	0
0.93189	31	22	0	0
0.93238	31	23	0	0
0.93292	31	24	0	0
0.93313	30	24	0	0
0.93416	29	24	0	0
0.93522	29	25	0	0
0.93563	29	26	0	0
0.93565	29	27	0	0
0.93592	29	28	0	0
0.93643	29	29	0	0
0.93780	28	29	0	0
0.93788	27	29	0	0
0.93925	27	30	0	0
0.93979	27	31	0	0
0.94015	26	31	0	0
0.94070	26	32	0	0
0.94313	26	33	0	0
0.94325	26	34	0	0
0.94331	26	35	0	0
0.94384	26	36	0	0
0.94460	26	37	0	0
0.94640	25	37	0	0
0.94663	24	37	0	0
0.94730	24	38	0	0
0.94795	24	40	0	0
0.94827	23	40	0	0
0.94880	23	41	0	0
0.95047	23	42	0	0
0.95107	23	43	0	0
0.95110	23	44	0	0
0.95260	23	45	0	0
0.95280	23	46	0	0
0.95281	23	47	0	0
0.95333	23	48	0	0
0.95670	23	49	0	0
0.95807	22	49	0	0
0.95870	21	49	0	0
0.95885	21	50	0	0
0.96030	21	51	0	0
0.96101	21	52	0	0
0.96106	21	53	0	0
0.96126	20	53	0	0
0.96141	19	53	0	0
0.96250	19	54	0	0
0.96275	18	54	0	0
0.96280	18	55	0	0
0.96336	18	56	0	0
0.96385	18	57	0	0
0.96399	18	58	0	0
0.96403	18	59	0	0
0.96530	17	59	0	0
0.96574	17	60	0	0
0.96685	17	61	0	0
0.96876	17	62	0	0
0.96886	17	61	0	0
0.97012	17	62	0	0
0.97173	17	63	0	0
0.97196	17	64	0	0
0.97206	16	64	0	0
0.97231	16	65	0	0
0.97299	16	66	0	0
0.97301	15	66	0	0
0.97373	15	67	0	0
0.97439	15	68	0	0
0.97564	14	68	0	0
0.97679	13	68	0	0
0.97688	12	68	0	0
0.97711	11	68	0	0
0.97715	10	68	0	0
0.97774	10	69	0	0
0.97809	10	70	0	0
0.97810	 9	70	0	0
0.97825	 9	71	0	0
0.97935	 8	71	0	0
0.97996	 8	72	0	0
0.98080	 8	73	0	0
0.98100	 8	74	0	0
0.98110	 8	75	0	0
0.98150	 7	75	0	0
0.98196	 7	76	0	0
0.98230	 7	77	0	0
0.98320	 7	78	0	0
0.98321	 7	79	0	0
0.98420	 7	80	0	0
0.98511	 6	80	0	0
0.98683	 5	80	0	0
0.98691	 5	81	0	0
0.98710	 4	81	0	0
0.98732	 4	82	0	0
0.98835	 4	83	0	0
0.99000	 3	83	0	0
0.99046	 3	84	0	0
0.99075	 2	84	0	0
0.99076	 2	85	0	0
0.99125	 2	86	0	0
0.99322	 2	87	0	0
0.99350	 2	88	0	0
0.99380	 2	89	0	0
0.99390	 2	90	0	0
0.99649	 1	90	0	0
0.99733	 1	91	0	0
0.99761	 1	90	0	0
0.99780	 1	91	0	0
0.99820	 1	80	0	0
0.99940	 1	81	0	0
0.99970	 1	77	0	0
1.00000	 1	61	0	0
1.07424	 1	60	0	0
1.10790	 1	59	0	0
1.11989	 1	58	0	0
1.15846	 1	57	0	0
1.16002	 1	56	0	0
1.16965	 1	55	0	0
1.18624	 1	54	0	0
1.18909	 1	52	0	0
1.22893	 1	51	0	0
1.29557	 1	41	0	0
1.41985	 1	40	0	0
1.46134	 1	39	0	0
1.46879	 1	32	0	0
1.47370	 1	31	0	0
1.49670	 1	29	0	0
1.50380	 1	26	0	0
1.51196	 1	23	0	0
1.51391	 1	22	0	0
1.53538	 1	19	0	0
1.54974	 1	16	0	0
1.56658	 1	13	0	0
1.56856	 1	11	0	0
1.56880	 1	 9	0	0
1.59029	 1	 8	0	0
1.59446	 1	 7	0	0
1.59511	 1	 6	0	0
1.59996	 1	 5	0	0
1.60050	 1	 4	0	0
1.63435	 1	 1	1	0
1.63760	 1	 0	4	0
1.64963	 1	 0	8	0
1.66008	 1	 0	4	0
1.67675	 1	 0	0	0
    Inf	 1	 0	0	0
