Time	B0	B1	B2	B3
0.00000	33	 0	0	0
0.18634	32	 0	0	0
0.20602	31	 0	0	0
0.21046	30	 0	0	0
0.23080	29	 0	0	0
0.57365	28	 0	0	0
0.60790	27	 0	0	0
0.64716	26	 0	0	0
0.81195	25	 0	0	0
0.81371	24	 0	0	0
0.82240	23	 0	0	0
0.82640	22	 0	0	0
0.83768	21	 0	0	0
0.84543	20	 0	0	0
0.84750	19	 0	0	0
0.84953	18	 0	0	0
0.85488	17	 0	0	0
0.85664	16	 0	0	0
0.86157	15	 0	0	0
0.86480	14	 0	0	0
0.86780	13	 0	0	0
0.86838	13	 1	0	0
0.87083	12	 1	0	0
0.87558	11	 1	0	0
0.88106	10	 1	0	0
0.88250	10	 2	0	0
0.88822	 9	 2	0	0
0.89440	 9	 3	0	0
0.89504	 8	 3	0	0
0.89830	 8	 4	0	0
0.89973	 8	 5	0	0
0.90257	 7	 5	0	0
0.90260	 7	 6	0	0
0.91287	 7	 7	0	0
0.91327	 7	 8	0	0
0.91750	 7	10	0	0
0.91942	 6	10	0	0
0.92170	 5	10	0	0
0.92212	 5	11	0	0
0.92254	 5	12	0	0
0.92280	 5	13	0	0
0.92285	 5	14	0	0
0.92309	 5	15	0	0
0.92380	 5	 9	0	0
0.92433	 5	10	0	0
0.92519	 5	11	0	0
0.92532	 5	12	0	0
0.92600	 5	13	0	0
0.92612	 5	14	0	0
0.92654	 5	15	0	0
0.92656	 5	16	0	0
0.92703	 5	17	0	0
0.93010	 5	18	0	0
0.93110	 5	19	0	0
0.93290	 5	20	0	0
0.93292	 5	21	0	0
0.93414	 5	22	0	0
0.93563	 5	23	0	0
0.93925	 5	24	0	0
0.94067	 5	25	0	0
0.94116	 5	26	0	0
0.94140	 5	27	0	0
0.94325	 5	28	0	0
0.94384	 4	28	0	0
0.94460	 4	29	0	0
0.94730	 4	30	0	0
0.94880	 4	31	0	0
0.95280	 4	32	0	0
0.95333	 4	33	0	0
0.96250	 4	34	0	0
0.96280	 4	35	0	0
0.96530	 3	35	0	0
0.97299	 3	36	0	0
0.97809	 3	37	0	0
0.98230	 3	38	0	0
0.98420	 3	39	0	0
0.98796	 2	39	0	0
0.99000	 1	39	0	0
0.99322	 1	40	0	0
0.99350	 1	41	0	0
0.99733	 1	42	0	0
0.99820	 1	43	0	0
0.99970	 1	40	0	0
1.00000	 1	38	0	0
1.49670	 1	36	0	0
1.50380	 1	32	0	0
1.51196	 1	28	0	0
1.53538	 1	25	0	0
1.54546	 1	24	0	0
1.54974	 1	21	0	0
1.56658	 1	17	0	0
1.56880	 1	15	0	0
1.59446	 1	14	0	0
1.59996	 1	13	0	0
1.60050	 1	12	0	0
1.62015	 1	10	0	0
1.63435	 1	 6	0	0
1.64963	 1	 6	4	0
1.66008	 1	 5	0	0
1.66683	 1	 5	2	0
1.67352	 1	 5	4	0
1.67675	 1	 5	0	0
1.69323	 1	 4	0	0
1.69420	 1	 3	0	0
1.70346	 1	 2	0	0
1.71530	 1	 0	0	0
1.73567	 1	 0	1	0
1.73967	 1	 0	0	0
    Inf	 1	 0	0	0
