Time	B0	B1	B2	B3
0.00000	21	 0	0	0
0.72264	20	 0	0	0
0.86642	19	 0	0	0
0.89337	18	 0	0	0
0.91476	17	 0	0	0
0.92419	16	 0	0	0
0.92648	16	 1	0	0
0.93416	15	 1	0	0
0.93788	14	 1	0	0
0.94699	13	 1	0	0
0.94827	12	 1	0	0
0.95640	12	 2	0	0
0.96399	11	 2	0	0
0.96426	11	 3	0	0
0.96940	10	 3	0	0
0.97049	 9	 3	0	0
0.97411	 8	 3	0	0
0.97490	 7	 3	0	0
0.97564	 6	 3	0	0
0.97679	 5	 3	0	0
0.97688	 4	 3	0	0
0.97711	 4	 4	0	0
0.97810	 4	 5	0	0
0.97934	 4	 6	0	0
0.97935	 3	 6	0	0
0.98004	 3	 7	0	0
0.98165	 3	 8	0	0
0.98247	 3	 9	0	0
0.98315	 3	10	0	0
0.98418	 3	11	0	0
0.98502	 3	12	0	0
0.98511	 3	13	0	0
0.98555	 3	14	0	0
0.99030	 2	14	0	0
0.99328	 2	15	0	0
0.99580	 2	16	0	0
0.99640	 1	16	0	0
0.99774	 1	17	0	0
0.99955	 1	18	0	0
1.66963	 1	17	0	0
1.69204	 1	16	0	0
1.69313	 1	15	0	0
1.70074	 1	 9	0	0
1.78118	 1	 8	0	0
1.79290	 1	 0	0	0
    Inf	 1	 0	0	0
