Time	B0	B1	B2	B3
0.00000	19	 0	0	0
0.72264	18	 0	0	0
0.91540	17	 0	0	0
0.93788	16	 0	0	0
0.94699	15	 0	0	0
0.95415	14	 0	0	0
0.96940	13	 0	0	0
0.97049	12	 0	0	0
0.97206	11	 0	0	0
0.97275	10	 0	0	0
0.97411	 9	 0	0	0
0.97490	 8	 0	0	0
0.97679	 7	 0	0	0
0.97688	 6	 0	0	0
0.97711	 5	 0	0	0
0.97810	 5	 1	0	0
0.97934	 5	 2	0	0
0.97935	 4	 2	0	0
0.98004	 4	 3	0	0
0.98165	 4	 4	0	0
0.98247	 4	 5	0	0
0.98315	 4	 6	0	0
0.98418	 4	 7	0	0
0.98502	 4	 8	0	0
0.98511	 4	 9	0	0
0.99030	 3	 9	0	0
0.99110	 3	10	0	0
0.99328	 3	11	0	0
0.99380	 2	11	0	0
0.99640	 2	12	0	0
0.99665	 2	13	0	0
0.99774	 2	14	0	0
0.99940	 1	14	0	0
1.00000	 1	15	0	0
1.66963	 1	14	0	0
1.69204	 1	13	0	0
1.69313	 1	12	0	0
1.70074	 1	 6	0	0
1.71644	 1	 5	0	0
1.91639	 1	 4	0	0
1.92864	 1	 3	0	0
1.93014	 1	 2	0	0
1.94027	 1	 1	0	0
1.96306	 1	 0	0	0
    Inf	 1	 0	0	0
