Time	B0	B1	B2	B3
0.00000	43	 0	0	0
0.18634	42	 0	0	0
0.20602	41	 0	0	0
0.21046	40	 0	0	0
0.41660	39	 0	0	0
0.54193	38	 0	0	0
0.56597	37	 0	0	0
0.62772	36	 0	0	0
0.64431	35	 0	0	0
0.64716	34	 0	0	0
0.66785	33	 0	0	0
0.68700	32	 0	0	0
0.80760	31	 0	0	0
0.82644	30	 0	0	0
0.82833	29	 0	0	0
0.82840	29	 1	0	0
0.83573	29	 2	0	0
0.84750	28	 2	0	0
0.85640	27	 2	0	0
0.85664	26	 2	0	0
0.87083	26	 3	0	0
0.87420	25	 3	0	0
0.89440	24	 3	0	0
0.91350	24	 4	0	0
0.91476	23	 4	0	0
0.91563	22	 4	0	0
0.91750	21	 4	0	0
0.91942	20	 4	0	0
0.92275	20	 5	0	0
0.92419	19	 5	0	0
0.92600	18	 5	0	0
0.93010	17	 5	0	0
0.93110	17	 6	0	0
0.93189	16	 6	0	0
0.93292	16	 7	0	0
0.93313	15	 7	0	0
0.93592	15	 8	0	0
0.93643	15	 9	0	0
0.93925	15	10	0	0
0.93979	15	11	0	0
0.94325	15	12	0	0
0.94460	15	13	0	0
0.94490	15	14	0	0
0.94520	15	15	0	0
0.94640	14	15	0	0
0.94730	14	16	0	0
0.94795	14	17	0	0
0.94827	13	17	0	0
0.94844	12	17	0	0
0.95047	12	18	0	0
0.95280	12	19	0	0
0.95281	11	19	0	0
0.95333	11	20	0	0
0.95416	11	21	0	0
0.95597	11	22	0	0
0.95670	11	23	0	0
0.95807	10	23	0	0
0.96280	10	24	0	0
0.96385	 9	24	0	0
0.96403	 9	25	0	0
0.96685	 9	26	0	0
0.96869	 9	27	0	0
0.97012	 9	28	0	0
0.97231	 9	29	0	0
0.97373	 9	30	0	0
0.97715	 8	30	0	0
0.97996	 8	31	0	0
0.98080	 8	32	0	0
0.98110	 8	33	0	0
0.98653	 7	33	0	0
0.99000	 6	33	0	0
0.99022	 5	33	0	0
0.99125	 5	34	0	0
0.99268	 4	34	0	0
0.99300	 3	34	0	0
0.99322	 3	35	0	0
0.99350	 3	36	0	0
0.99581	 2	36	0	0
0.99733	 1	37	0	0
0.99780	 1	38	0	0
0.99812	 1	39	0	0
0.99820	 1	41	0	0
0.99970	 1	42	0	0
1.10790	 1	41	0	0
1.16965	 1	40	0	0
1.18624	 1	39	0	0
1.18909	 1	38	0	0
1.22893	 1	37	0	0
1.29557	 1	20	0	0
1.50380	 1	16	0	0
1.54156	 1	14	0	0
1.56066	 1	13	0	0
1.56658	 1	10	0	0
1.59446	 1	 8	0	0
1.59996	 1	 7	0	0
1.60050	 1	 6	0	0
1.70390	 1	 4	0	0
1.72170	 1	 2	0	0
1.74190	 1	 1	0	0
1.97953	 1	 0	0	0
    Inf	 1	 0	0	0
