Time	B0	B1	B2	B3
0.00000	87	 0	0	0
0.18634	86	 0	0	0
0.19672	85	 0	0	0
0.20586	84	 0	0	0
0.20602	83	 0	0	0
0.21046	82	 0	0	0
0.23080	81	 0	0	0
0.26120	80	 0	0	0
0.29500	79	 0	0	0
0.54193	78	 0	0	0
0.56490	77	 0	0	0
0.56597	76	 0	0	0
0.57365	75	 0	0	0
0.60790	74	 0	0	0
0.62772	73	 0	0	0
0.64431	72	 0	0	0
0.64716	71	 0	0	0
0.65700	70	 0	0	0
0.68250	69	 0	0	0
0.68700	68	 0	0	0
0.69690	67	 0	0	0
0.72044	66	 0	0	0
0.75763	65	 0	0	0
0.77630	64	 0	0	0
0.77680	63	 0	0	0
0.79175	62	 0	0	0
0.79530	61	 0	0	0
0.79847	60	 0	0	0
0.80380	59	 0	0	0
0.80760	58	 0	0	0
0.80963	57	 0	0	0
0.82644	57	 1	0	0
0.83768	56	 1	0	0
0.84953	55	 1	0	0
0.85664	54	 1	0	0
0.85875	54	 2	0	0
0.86675	53	 2	0	0
0.86838	52	 2	0	0
0.88663	51	 2	0	0
0.88822	50	 2	0	0
0.89030	49	 2	0	0
0.89337	48	 2	0	0
0.89440	48	 3	0	0
0.89504	47	 3	0	0
0.89608	46	 3	0	0
0.90096	45	 3	0	0
0.90202	45	 2	0	0
0.90957	45	 3	0	0
0.91269	45	 4	0	0
0.91287	44	 4	0	0
0.91476	43	 4	0	0
0.91540	42	 4	0	0
0.91942	41	 4	0	0
0.92170	40	 4	0	0
0.92254	40	 5	0	0
0.92380	40	 4	0	0
0.92419	39	 4	0	0
0.92495	38	 4	0	0
0.92654	38	 5	0	0
0.92980	37	 5	0	0
0.93010	37	 6	0	0
0.93144	36	 6	0	0
0.93175	35	 6	0	0
0.93189	34	 6	0	0
0.93238	34	 7	0	0
0.93292	34	 8	0	0
0.93313	33	 8	0	0
0.93416	32	 8	0	0
0.93522	32	 9	0	0
0.93565	32	10	0	0
0.93780	31	10	0	0
0.93788	30	10	0	0
0.94015	29	10	0	0
0.94313	29	11	0	0
0.94331	29	12	0	0
0.94640	28	12	0	0
0.94663	27	12	0	0
0.94795	27	13	0	0
0.94827	26	13	0	0
0.94880	26	14	0	0
0.95107	26	15	0	0
0.95260	26	16	0	0
0.95280	26	17	0	0
0.95281	25	17	0	0
0.95807	24	17	0	0
0.95885	24	18	0	0
0.96101	24	19	0	0
0.96106	24	20	0	0
0.96126	23	20	0	0
0.96141	22	20	0	0
0.96250	22	21	0	0
0.96275	21	21	0	0
0.96336	21	22	0	0
0.96399	21	23	0	0
0.96530	20	23	0	0
0.96574	20	24	0	0
0.96876	20	25	0	0
0.96886	20	24	0	0
0.97173	20	25	0	0
0.97196	20	26	0	0
0.97206	19	26	0	0
0.97231	19	27	0	0
0.97301	18	27	0	0
0.97439	18	28	0	0
0.97564	17	28	0	0
0.97679	16	28	0	0
0.97688	15	28	0	0
0.97711	14	28	0	0
0.97715	13	28	0	0
0.97774	13	29	0	0
0.97809	12	29	0	0
0.97810	11	29	0	0
0.97825	11	30	0	0
0.97935	10	30	0	0
0.98100	10	31	0	0
0.98150	 9	31	0	0
0.98196	 9	32	0	0
0.98230	 8	32	0	0
0.98321	 8	33	0	0
0.98420	 8	34	0	0
0.98511	 7	34	0	0
0.98683	 6	34	0	0
0.98691	 5	34	0	0
0.98710	 4	34	0	0
0.98732	 4	35	0	0
0.98835	 4	36	0	0
0.99000	 3	36	0	0
0.99046	 3	37	0	0
0.99075	 2	37	0	0
0.99076	 2	38	0	0
0.99649	 1	38	0	0
0.99733	 1	39	0	0
0.99761	 1	38	0	0
0.99820	 1	26	0	0
1.00000	 1	 9	0	0
1.50380	 1	 8	0	0
1.51196	 1	 7	0	0
1.53538	 1	 6	0	0
1.54974	 1	 5	0	0
1.56658	 1	 4	0	0
1.56880	 1	 3	0	0
1.59029	 1	 2	0	0
1.59511	 1	 1	0	0
1.59996	 1	 0	0	0
    Inf	 1	 0	0	0
