0;1.99955;1.99895;1.99729;1.99595;1.9962;0.99955;0.9154;
1.99955;0;1.9994;1.99774;1.9964;1.99665;1;1.97206;
1.99895;1.9994;0;1.99714;1.9958;1.99605;0.9994;1.97146;
1.99729;1.99774;1.99714;0;1.99414;1.99439;0.99774;1.9698;
1.99595;1.9964;1.9958;1.99414;0;1.99305;0.9964;1.96846;
1.9962;1.99665;1.99605;1.99439;1.99305;0;0.99665;1.96871;
0.99955;1;0.9994;0.99774;0.9964;0.99665;0;0.97206;
0.9154;1.97206;1.97146;1.9698;1.96846;1.96871;0.97206;0;
