0.91563;0.95597;1.43328;2.43168;1.32253;1.2474;1.1728;0.5649;1.52765;0.8261;1.35665;0;0.77076;1.25097;1.5175;2.42869;2.03437;2.33301;1.47893;2.30748;1.42365;1.50821;2.08607;1.91343;2.02768;1.98475;2.28968;2.04363;2.01048;1.51597;1.9952;1.5459;1.53064;1.81261;1.86003;1.85854;1.47759;1.13855;1.4866;1.54264;1.49728;1.50012;1.52631;1.95552;1.46098;1.53686;1.53366;1.54315;1.53929;
0.95416;0.82644;1.07424;2.07264;0.96349;0.88836;0.81376;0.20586;1.16861;0.46706;0.99761;0.77076;0;1.00433;1.15846;2.06965;1.67533;1.97397;1.11989;1.94844;1.06461;1.14917;1.72703;1.82298;1.66864;1.62571;1.93064;1.68459;1.65144;1.15693;1.63616;1.18686;1.1716;1.68309;1.74586;1.72902;1.11855;0.77951;1.12756;1.1836;1.13824;1.14108;1.16727;1.82599;1.10194;1.17782;1.17462;1.18411;1.18025;
1.82782;0.295;1.1894;2.1878;1.26413;1.24344;1.1598;0.79847;1.26731;1.05967;1.20457;1.25097;1.00433;0;1.1026;2.08727;2.02137;2.08912;0.86097;2.0636;1.09229;1.2533;2.0572;1.29154;2.01468;1.97175;2.0458;2.03064;1.99748;1.20039;1.9822;1.14134;1.10463;1.15164;1.21442;1.19757;1.16175;1.26386;1.2872;1.25626;1.19596;1.18163;1.25899;1.29455;1.69454;1.24163;1.2248;1.22675;1.01544;
0.97373;0.8076;1.70199;2.70039;1.71023;1.6351;1.5605;0.9526;1.77991;1.2138;1.71716;1.5175;1.15846;1.1026;0;2.59987;2.42206;2.60172;1.37357;2.57619;1.60488;1.7659;2.47376;1.80414;2.41537;2.37245;2.55839;2.43133;2.39818;1.71298;2.3829;1.65394;1.61722;1.66424;1.72701;1.71017;1.67434;1.52625;1.7998;1.76885;1.70855;1.69423;1.77158;1.80715;1.84867;1.75422;1.7374;1.73934;1.52804;
1.89233;1.79227;1.9172;2.9156;2.62143;2.54629;1.87053;1.86379;2.76459;2.12499;2.65554;2.42869;2.06965;2.08727;2.59987;0;1.85073;2.7335;2.35825;1.84785;2.58956;2.75058;1.85197;1.99292;1.8506;1.85153;1.84698;0.9997;1.85195;2.69766;1.85244;2.63861;2.6019;0.93563;0.9603;0.92541;0.9511;2.43744;2.78448;2.75353;2.69323;2.6789;2.75626;2.79182;2.75987;2.7389;2.72208;2.72402;2.51272;
1.81842;1.72637;0.8825;1.8809;2.2271;2.15197;0.86157;1.46947;2.43222;1.73067;2.26122;2.03437;1.67533;2.02137;2.42206;1.85073;0;1.78223;2.29234;1.7567;1.78452;2.41278;1.7503;1.99292;1.71644;1.67352;1.7389;0.9997;1.69925;2.42054;1.68397;2.45047;2.43521;0.93414;1.9625;0.92532;2.38216;2.04312;2.39117;2.44721;2.40185;2.40469;2.43087;2.67292;2.36554;2.44143;2.43822;2.44772;2.44386;
1.83565;1.79412;0.89973;1.89813;2.52575;2.45061;1.70346;1.76811;2.73087;2.02931;2.55986;2.33301;1.97397;2.08912;2.60172;2.7335;1.78223;0;2.3601;1.77393;1.80175;2.68793;1.76753;1.87456;1.80233;1.74723;1.75613;1.81723;2.54114;2.69951;0.88106;2.64046;2.60375;1.80706;1.82031;1.80809;2.66087;2.34176;2.68981;2.74586;2.69508;2.68075;2.72952;2.74663;2.66419;2.74008;2.72393;2.72587;2.51457;
0.96685;0.56597;1.46037;2.45877;1.5351;1.51442;1.43077;0.91403;1.53828;1.17523;1.47554;1.47893;1.11989;0.86097;1.37357;2.35825;2.29234;2.3601;0;2.33457;1.36326;1.52427;2.32817;1.56251;2.28565;2.24272;2.31677;2.30161;2.26845;1.47136;2.25317;1.41231;1.3756;1.42261;1.48539;1.46854;1.43272;1.48768;1.55817;1.52723;1.46693;1.4526;1.52996;1.56552;1.81011;1.5126;1.49577;1.49772;1.28641;
1.81012;1.7686;0.8742;1.8726;2.50022;2.42508;1.798;1.74258;2.70534;2.00378;2.53433;2.30748;1.94844;2.0636;2.57619;1.84785;1.7567;1.77393;2.33457;0;1.77622;2.6624;1.742;0.9982;1.7768;1.7217;1.7306;1.7917;1.84899;2.67398;1.84947;2.61494;2.57822;0.9452;2.6663;0.92244;2.63534;2.31623;2.66428;2.72033;2.66955;2.65522;2.70399;2.7211;2.63866;2.71455;2.6984;2.70034;2.48904;
1.83794;0.79729;0.90202;1.90042;1.61638;1.54125;1.46665;0.85875;1.7696;1.11995;1.6505;1.42365;1.06461;1.09229;1.60488;2.58956;1.78452;1.80175;1.36326;1.77622;0;1.75559;1.76982;1.79383;1.80462;1.74952;1.75842;1.81952;2.30433;1.70268;2.28905;1.64363;1.60692;1.65393;1.7167;1.69986;1.66403;1.4324;1.78045;1.75854;1.69824;1.68392;1.76128;1.79684;1.75482;1.74391;1.72709;1.72904;1.51773;
2.10333;0.9583;1.7882;2.7866;1.70094;1.62581;1.55121;0.94331;1.90606;1.20451;1.73506;1.50821;1.14917;1.2533;1.7659;2.75058;2.41278;2.68793;1.52427;2.6624;1.75559;0;2.46448;1.9389;0.9398;0.9407;2.6446;2.42204;2.38889;1.86369;2.37361;1.80464;1.76793;1.81494;1.87772;1.86088;1.82505;1.51696;1.86501;1.91956;1.85926;1.84493;1.90471;1.9401;1.83939;1.90493;1.88811;1.89005;1.67874;
1.80372;1.7622;0.8678;1.8662;2.2788;2.20367;0.91327;1.52117;2.48392;1.78237;2.31292;2.08607;1.72703;2.0572;2.47376;1.85197;1.7503;1.76753;2.32817;1.742;1.76982;2.46448;0;2.7135;1.76814;1.7153;1.7242;1.7841;1.75095;2.47224;1.73567;2.50217;2.48691;0.94067;2.6599;0.92656;2.43386;2.09482;2.44287;2.49891;2.45355;2.45639;2.48257;2.7147;2.41724;2.49313;2.48992;2.49942;2.48264;
0.9978;0.99654;1.8457;2.8441;1.96567;1.94498;1.81015;1.99654;1.96165;1.82487;1.90611;1.91343;1.82298;1.29154;1.80414;1.99292;1.99292;1.87456;1.56251;0.9982;1.79383;1.9389;2.7135;0;2.66502;0.9982;0.9997;0.99322;0.99733;1.90193;0.9935;1.84288;1.80617;1.85318;1.91596;1.89911;1.86329;1.9654;1.98874;1.9578;1.8975;1.88317;1.96053;1.99609;2.89262;1.94317;1.92634;1.92829;1.71698;
1.83852;1.71968;0.9026;1.901;2.22041;2.14527;0.85488;1.46278;2.42553;1.72398;2.25453;2.02768;1.66864;2.01468;2.41537;1.8506;1.71644;1.80233;2.28565;1.7768;1.80462;0.9398;1.76814;2.66502;0;1.66683;1.759;1.72571;1.69256;2.41384;1.67727;2.44377;2.42851;0.94116;2.61143;0.92519;2.37547;2.03643;2.38448;2.44052;2.39516;2.39799;2.42418;2.66623;2.35885;2.43474;2.43153;2.44103;2.43716;
1.78342;1.67675;0.8475;1.8459;2.17748;2.10235;0.81195;1.41985;2.3826;1.68105;2.2116;1.98475;1.62571;1.97175;2.37245;1.85153;1.67352;1.74723;2.24272;1.7217;1.74952;0.9407;1.7153;0.9982;1.66683;0;1.7039;1.68278;1.64963;2.37092;1.63435;2.40085;2.38559;0.94325;0.9446;0.92612;2.33254;1.9935;2.34155;2.39759;2.35223;2.35507;2.38126;0.9994;2.31593;2.39181;2.38861;2.3981;2.39424;
1.79232;1.7508;0.8564;1.8548;2.48242;2.40728;1.7802;1.72478;2.68754;1.98598;2.51653;2.28968;1.93064;2.0458;2.55839;1.84698;1.7389;1.75613;2.31677;1.7306;1.75842;2.6446;1.7242;0.9997;1.759;1.7039;0;1.7739;1.84811;2.65618;1.84859;2.59714;2.56042;0.9449;2.6485;0.92157;2.61754;2.29843;2.64648;2.70253;2.65175;2.63742;2.68619;2.7033;2.62086;2.69675;2.6806;2.68254;2.47124;
1.85342;1.73564;0.9175;1.9159;2.23637;2.16123;0.87083;1.47873;2.44149;1.73993;2.27048;2.04363;1.68459;2.03064;2.43133;0.9997;0.9997;1.81723;2.30161;1.7917;1.81952;2.42204;1.7841;0.99322;1.72571;1.68278;1.7739;0;1.70851;2.4298;1.69323;2.45973;2.44447;0.9311;0.9628;0.92309;1.9508;2.05238;2.40043;2.45648;2.41112;2.41395;2.44014;2.68218;2.37481;2.4507;2.44749;2.45699;2.45312;
1.8745;1.70248;1.76148;2.75988;2.20321;2.12808;0.83768;1.44558;2.40833;1.70678;2.23733;2.01048;1.65144;1.99748;2.39818;1.85195;1.69925;2.54114;2.26845;1.84899;2.30433;2.38889;1.75095;0.99733;1.69256;1.64963;1.84811;1.70851;0;2.39665;1.66008;2.42658;2.41132;0.93292;0.9301;0.92654;2.35827;2.01923;2.36728;2.42332;2.37796;2.3808;2.40699;2.64903;2.34166;2.41754;2.41434;2.42383;2.41997;
2.11109;0.90539;1.79978;2.79818;1.7087;1.63357;1.55897;0.95107;1.8777;1.21227;1.74282;1.51597;1.15693;1.20039;1.71298;2.69766;2.42054;2.69951;1.47136;2.67398;1.70268;1.86369;2.47224;1.90193;2.41384;2.37092;2.65618;2.4298;2.39665;0;2.38137;1.75173;1.71502;1.76203;1.8248;1.80796;1.77213;1.52472;1.87277;1.86664;1.80634;1.79202;1.86938;1.90494;1.84715;1.85201;1.83519;1.83714;1.62583;
1.8827;1.6872;1.7462;2.7446;2.18793;2.1128;0.8224;1.4303;2.39305;1.6915;2.22205;1.9952;1.63616;1.9822;2.3829;1.85244;1.68397;0.88106;2.25317;1.84947;2.28905;2.37361;1.73567;0.9935;1.67727;1.63435;1.84859;1.69323;1.66008;2.38137;0;2.4113;2.39604;0.926;0.93925;0.92703;2.34299;2.00395;2.352;2.40804;2.36268;2.36552;2.39171;2.63375;2.32638;2.40226;2.39906;2.40855;2.40469;
2.14102;0.84634;1.74074;2.73914;1.73863;1.6635;1.5889;0.981;1.81865;1.2422;1.75591;1.5459;1.18686;1.14134;1.65394;2.63861;2.45047;2.64046;1.41231;2.61494;1.64363;1.80464;2.50217;1.84288;2.44377;2.40085;2.59714;2.45973;2.42658;1.75173;2.4113;0;1.65597;1.70298;1.76576;1.74891;1.71309;1.55465;1.83854;1.8076;1.7473;1.73297;1.81033;1.84589;1.87708;1.79297;1.77614;1.77809;1.56678;
2.12576;0.80963;1.70402;2.70242;1.72337;1.64824;1.57364;0.96574;1.78194;1.22694;1.7192;1.53064;1.1716;1.10463;1.61722;2.6019;2.43521;2.60375;1.3756;2.57822;1.60692;1.76793;2.48691;1.80617;2.42851;2.38559;2.56042;2.44447;2.41132;1.71502;2.39604;1.65597;0;1.66627;1.72904;1.7122;1.67637;1.53939;1.80183;1.77088;1.71058;1.69626;1.77362;1.80918;1.86182;1.75625;1.73943;1.74138;1.53007;
0.9567;0.85664;1.75104;2.74944;1.82577;1.80508;1.72144;1.85664;1.82895;1.68497;1.76621;1.81261;1.68309;1.15164;1.66424;0.93563;0.93414;1.80706;1.42261;0.9452;1.65393;1.81494;0.94067;1.85318;0.94116;0.94325;0.9449;0.9311;0.93292;1.76203;0.926;1.70298;1.66627;0;1.77606;1.75921;1.72339;1.8255;1.84884;1.8179;1.7576;1.74327;1.82063;1.85619;2.75272;1.80327;1.78644;1.78839;1.57708;
0.9444;0.91942;1.7921;2.7905;1.88855;1.86786;1.75655;1.91942;1.89173;1.74774;1.82898;1.86003;1.74586;1.21442;1.72701;0.9603;1.9625;1.82031;1.48539;2.6663;1.7167;1.87772;2.6599;1.91596;2.61142;0.9446;2.6485;0.9628;0.9301;1.8248;0.93925;1.76576;1.72904;1.77606;0;1.82199;1.78616;1.88828;1.91162;1.88067;1.82037;1.80605;1.8834;1.91897;2.81549;1.86604;1.84922;1.85116;1.63986;
2.43539;0.90257;1.77362;2.77202;1.87171;1.85102;1.73807;1.90257;1.87488;1.7309;1.81214;1.85854;1.72902;1.19757;1.71017;0.92541;0.92532;1.80809;1.46854;0.92244;1.69986;1.86088;0.92656;1.89911;0.92519;0.92612;0.92157;0.92309;0.92654;1.80796;0.92703;1.74891;1.7122;1.75921;1.82199;0;1.76932;1.87143;1.89478;1.86383;1.80353;1.7892;1.86656;1.90212;2.79865;1.8492;1.83238;1.83432;1.62302;
2.07272;0.86675;1.76114;2.75954;1.67033;1.59519;1.52059;0.91269;1.83906;1.17389;1.70444;1.47759;1.11855;1.16175;1.67434;0.9511;2.38216;2.66087;1.43272;2.63534;1.66403;1.82505;2.43386;1.86329;2.37547;2.33254;2.61754;1.9508;2.35827;1.77213;2.34299;1.71309;1.67637;1.72339;1.78616;1.76932;0;1.48634;1.83439;1.828;1.7677;1.75338;1.83073;1.8663;1.80877;1.81337;1.79655;1.79849;1.58719;
1.73367;0.96886;1.44203;2.44043;1.33128;1.25615;1.18155;0.57365;1.5364;0.83485;1.3654;1.13855;0.77951;1.26386;1.52625;2.43744;2.04312;2.34176;1.48768;2.31623;1.4324;1.51696;2.09482;1.9654;2.03643;1.9935;2.29843;2.05238;2.01923;1.52472;2.00395;1.55465;1.53939;1.8255;1.88828;1.87143;1.48634;0;1.49535;1.55139;1.50603;1.50887;1.53506;1.96841;1.46973;1.54561;1.54241;1.5519;1.54804;
2.08172;0.9922;1.79008;2.78848;1.67933;1.6042;1.5296;0.9217;1.88445;1.1829;1.71345;1.4866;1.12756;1.2872;1.7998;2.78448;2.39117;2.68981;1.55817;2.66428;1.78045;1.86501;2.44287;1.98874;2.38448;2.34155;2.64648;2.40043;2.36728;1.87277;2.352;1.83854;1.80183;1.84884;1.91162;1.89478;1.83439;1.49535;0;1.89944;1.85408;1.85692;1.88311;1.99175;1.81778;1.89366;1.89046;1.89995;1.71264;
2.13777;0.96126;1.84613;2.84453;1.73538;1.66024;1.58564;0.97774;1.93357;1.23894;1.76949;1.54264;1.1836;1.25626;1.76885;2.75353;2.44721;2.74586;1.52723;2.72033;1.75854;1.91956;2.49891;1.9578;2.44052;2.39759;2.70253;2.45648;2.42332;1.86664;2.40804;1.8076;1.77088;1.8179;1.88067;1.86383;1.828;1.55139;1.89944;0;1.86221;1.84788;1.92524;1.96081;1.87382;1.90788;1.89106;1.893;1.6817;
2.09241;0.90096;1.79535;2.79375;1.69002;1.61488;1.54028;0.93238;1.87327;1.19358;1.72413;1.49728;1.13824;1.19596;1.70855;2.69323;2.40185;2.69508;1.46693;2.66955;1.69824;1.85926;2.45355;1.8975;2.39516;2.35223;2.65175;2.41112;2.37796;1.80634;2.36268;1.7473;1.71058;1.7576;1.82037;1.80353;1.7677;1.50603;1.85408;1.86221;0;1.78758;1.86494;1.9005;1.82846;1.84758;1.83076;1.8327;1.6214;
2.09524;0.88663;1.78102;2.77942;1.69285;1.61772;1.54312;0.93522;1.85894;1.19642;1.72697;1.50012;1.14108;1.18163;1.69423;2.6789;2.40469;2.68075;1.4526;2.65522;1.68392;1.84493;2.45639;1.88317;2.39799;2.35507;2.63742;2.41395;2.3808;1.79202;2.36552;1.73297;1.69626;1.74327;1.80605;1.7892;1.75338;1.50887;1.85692;1.84788;1.78758;0;1.85062;1.88618;1.8313;1.83326;1.81643;1.81838;1.60707;
2.12143;0.96399;1.82979;2.82819;1.71904;1.64391;1.56931;0.96141;1.92416;1.22261;1.75316;1.52631;1.16727;1.25899;1.77158;2.75626;2.43087;2.72952;1.52996;2.70399;1.76128;1.90471;2.48257;1.96053;2.42418;2.38126;2.68619;2.44014;2.40699;1.86938;2.39171;1.81033;1.77362;1.82063;1.8834;1.86656;1.83073;1.53506;1.88311;1.92524;1.86494;1.85062;0;1.96354;1.85748;1.91061;1.89379;1.89574;1.68443;
2.53237;0.99955;1.8469;2.8453;1.96868;1.94799;1.81135;1.99955;1.97186;1.82788;1.90912;1.95552;1.82599;1.29455;1.80715;2.79182;2.67292;2.74663;1.56552;2.7211;1.79684;1.9401;2.7147;1.99609;2.66622;0.9994;2.7033;2.68218;2.64903;1.90494;2.63375;1.84589;1.80918;1.85619;1.91897;1.90212;1.8663;1.96841;1.99175;1.96081;1.9005;1.88618;1.96354;0;2.89563;1.94618;1.92935;1.9313;1.71999;
2.0561;1.89608;1.76446;2.76286;0.9866;1.57858;1.50398;0.89608;1.85883;1.15728;1.68783;1.46098;1.10194;1.69454;1.84867;2.75987;2.36554;2.66419;1.81011;2.63866;1.75482;1.83939;2.41724;2.89262;2.35885;2.31593;2.62086;2.37481;2.34166;1.84715;2.32638;1.87708;1.86182;2.75272;2.81549;2.79865;1.80877;1.46973;1.81778;1.87382;1.82846;1.8313;1.85748;2.89563;0;1.86804;1.86483;1.87433;1.87047;
2.13199;0.94663;1.84035;2.83875;1.7296;1.65446;1.57986;0.97196;1.91894;1.23316;1.76371;1.53686;1.17782;1.24163;1.75422;2.7389;2.44143;2.74008;1.5126;2.71455;1.74391;1.90493;2.49313;1.94317;2.43474;2.39181;2.69675;2.4507;2.41754;1.85201;2.40226;1.79297;1.75625;1.80327;1.86604;1.8492;1.81337;1.54561;1.89366;1.90788;1.84758;1.83326;1.91061;1.94618;1.86804;0;1.87643;1.87837;1.66707;
2.12878;0.9298;1.8242;2.8226;1.72639;1.65126;1.57666;0.96876;1.90211;1.22996;1.76051;1.53366;1.17462;1.2248;1.7374;2.72208;2.43822;2.72393;1.49577;2.6984;1.72709;1.88811;2.48992;1.92634;2.43153;2.38861;2.6806;2.44749;2.41434;1.83519;2.39906;1.77614;1.73943;1.78644;1.84922;1.83238;1.79655;1.54241;1.89046;1.89106;1.83076;1.81643;1.89379;1.92935;1.86483;1.87643;0;1.86155;1.65025;
2.13828;0.93175;1.82614;2.82454;1.73589;1.66075;1.58615;0.97825;1.90406;1.23945;1.77;1.54315;1.18411;1.22675;1.73934;2.72402;2.44772;2.72587;1.49772;2.70034;1.72904;1.89005;2.49942;1.92829;2.44103;2.3981;2.68254;2.45699;2.42383;1.83714;2.40855;1.77809;1.74138;1.78839;1.85116;1.83432;1.79849;1.5519;1.89995;1.893;1.8327;1.81838;1.89574;1.9313;1.87433;1.87837;1.86155;0;1.65219;
2.13441;0.72044;1.61484;2.61324;1.68957;1.65689;1.58229;0.97439;1.69275;1.23559;1.63001;1.53929;1.18025;1.01544;1.52804;2.51272;2.44386;2.51457;1.28641;2.48904;1.51773;1.67874;2.48264;1.71698;2.43716;2.39424;2.47124;2.45312;2.41997;1.62583;2.40469;1.56678;1.53007;1.57708;1.63986;1.62302;1.58719;1.54804;1.71264;1.6817;1.6214;1.60707;1.68443;1.71999;1.87047;1.66707;1.65025;1.65219;0;
