1.93019;1.94829;1.96737;1.34756;0.99125;1.93662;1.94303;1.92335;1.90498;0.99022;1.53215;1.63738;1.98314;1.88462;1.63453;1.93866;0;1.9551;1.81855;1.90688;1.81666;1.79782;2.98257;1.94437;1.55619;2.55088;1.98676;2.73212;2.74102;2.58468;2.98409;2.59018;2.59072;1.97778;2.92602;1.84686;1.91441;1.90964;1.85697;2.70837;1.17656;1.19624;1.20068;0.99046;1.61794;1.67722;
1.91228;1.92788;1.94496;1.38045;0.96385;1.91871;1.92513;1.90028;1.88708;0.97231;1.51424;1.61947;1.95653;1.86671;1.61662;1.92076;1.9551;0;1.80064;1.87949;1.79876;1.77991;2.95746;1.92646;1.53828;2.53297;1.96165;2.71421;2.72311;2.56677;2.95899;2.57227;2.57281;1.95039;2.90811;1.82895;1.8965;1.89173;1.83906;2.69046;1.15865;1.17833;1.18277;1.73755;1.60003;1.65931;
1.76829;1.78639;1.80548;1.33935;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.37025;1.47549;1.91543;1.72272;1.47263;1.77677;1.81855;1.80064;0;1.7843;1.65477;1.63592;2.82068;1.78248;1.3943;2.38899;1.82487;2.57022;2.57912;2.42279;2.8222;2.42829;2.42882;1.90928;2.76413;1.68497;1.75251;1.74774;1.69507;2.54647;1.01467;1.03434;1.03879;1.69645;1.45605;1.51533;
1.87673;1.87966;1.89674;1.33223;0.91563;1.8956;1.88575;1.85206;1.85543;0.95597;1.4979;1.60313;1.90832;1.85037;1.60028;1.88432;1.90688;1.87949;1.7843;0;1.78242;1.76357;2.90924;1.88598;1.52194;2.51663;1.91343;2.69787;2.70677;2.55043;2.91077;2.55593;2.55647;1.90217;2.86763;1.81261;1.86611;1.86003;1.82272;2.67412;1.14231;1.16199;1.16643;1.68933;1.58348;1.64297;
1.76641;1.78451;1.80359;1.37076;0.95416;1.77284;1.77926;1.75958;1.74121;0.82644;1.36837;1.47361;1.94685;1.72084;1.47075;1.77489;1.81666;1.79876;1.65477;1.78242;0;1.63404;2.8188;1.78059;1.39242;2.38711;1.82298;2.56834;2.57724;2.42091;2.82032;2.42641;2.42694;1.9407;2.76224;1.68309;1.75063;1.74586;1.69319;2.54459;1.01278;1.03246;1.03691;1.72786;1.45416;1.51344;
1.74756;1.76566;1.78475;1.39033;0.97373;1.754;1.76041;1.74073;1.72236;0.8076;1.34952;1.45476;1.96641;1.70199;1.4519;1.75604;1.79782;1.77991;1.63592;1.76357;1.63404;0;2.79995;1.76175;1.37357;2.36826;1.80414;2.54949;2.55839;2.40206;2.80147;2.40756;2.40809;1.96026;2.7434;1.66424;1.73178;1.72701;1.67434;2.52574;0.99394;1.01361;1.01806;1.74743;1.43532;1.4946;
2.93232;2.95042;2.9695;2.41021;1.99361;2.93875;2.94516;2.92548;2.90711;1.99235;2.53428;2.63951;2.98629;2.84151;2.63666;2.94079;2.98257;2.95746;2.82068;2.90924;2.8188;2.79995;0;2.9465;2.55832;1.99401;0.99581;1.99401;1.99551;1.98904;1.99314;1.99314;1.98931;2.98014;3.92815;2.84899;2.91654;2.91177;2.84534;1.99394;1.99271;1.99228;1.98581;2.76731;2.62007;2.67935;
1.89412;1.91222;1.9313;1.32046;0.97035;1.90055;1.90696;1.88728;1.86891;0.95415;1.49608;1.60131;1.95605;1.84855;1.59846;1.90259;1.94437;1.92646;1.78248;1.88598;1.78059;1.76175;2.9465;0;1.52012;2.51481;1.95069;2.69605;2.70495;2.54861;2.94802;2.55411;2.55465;1.95576;0.98165;1.81079;0.94827;1.87357;1.8209;2.6723;1.14049;1.16017;1.16461;0.96336;1.58187;1.64115;
1.50594;1.52404;1.54312;1.38345;0.96685;1.51237;1.51879;1.4991;1.48074;0.56597;1.1079;1.21313;1.95953;1.46037;1.21028;1.51442;1.55619;1.53828;1.3943;1.52194;1.39242;1.37357;2.55832;1.52012;0;2.12663;1.56251;2.30787;2.31677;2.16043;2.55984;2.16593;2.16647;1.95338;2.50177;1.42261;1.49016;1.48539;1.43272;2.28412;0.75231;0.77199;0.77643;1.56417;1.19369;1.25297;
1.84539;2.51873;2.53781;2.22672;1.81012;2.50706;2.51348;2.4938;2.47543;1.56066;2.10259;0.9135;2.8028;0.8742;2.20497;2.50911;2.55088;2.53297;2.38899;2.51663;2.38711;2.36826;1.99401;2.51481;2.12663;0;0.9982;1.7217;1.7306;1.7917;1.99553;1.8663;1.86683;2.79665;3.49646;0.9452;2.48485;2.48008;2.42741;1.99632;1.747;1.76668;1.77112;2.55886;2.18838;2.24766;
1.93651;1.95461;1.97369;1.4144;0.9978;1.94294;1.94935;1.92967;1.9113;0.99654;1.53847;1.6437;1.99048;1.8457;1.64085;1.94498;1.98676;1.96165;1.82487;1.91343;1.82298;1.80414;0.99581;1.95069;1.56251;0.9982;0;0.9982;0.9997;0.99322;0.99733;0.99733;0.9935;1.98433;2.93234;1.85318;1.92073;1.91596;1.84952;0.99812;0.9969;0.99647;0.99;1.7715;1.62426;1.68354;
2.68186;2.69996;2.71905;2.20002;1.78342;2.6883;2.69471;1.88143;2.65666;1.7419;2.28382;2.38906;2.7761;0.8475;2.3862;2.69034;2.73212;2.71421;2.57022;2.69787;2.56834;2.54949;1.99401;2.69605;2.30787;1.7217;0.9982;0;1.7039;1.765;1.99553;1.8747;1.86925;2.76995;3.6777;0.94325;2.66608;0.9446;2.60864;1.99632;1.92824;1.94791;1.95236;2.55712;2.36962;2.4289;
2.69076;2.70886;2.72795;2.20892;1.79232;2.6972;2.70361;2.68393;2.66556;1.7508;2.29272;2.39796;2.785;0.8564;2.3951;2.69924;2.74102;2.72311;2.57912;2.70677;2.57724;2.55839;1.99551;2.70495;2.31677;1.7306;0.9997;1.7039;0;1.7739;1.99703;1.87783;1.8709;2.77885;3.6866;0.9449;2.67498;2.6485;2.61754;1.99782;1.93714;1.95681;1.96126;2.56602;2.37852;2.4378;
1.87919;2.55253;2.57161;2.27002;1.85342;2.54086;0.9808;1.89963;2.50923;1.59446;2.13639;0.9473;2.8461;0.9175;2.23877;2.54291;2.58468;2.56677;2.42279;2.55043;2.42091;2.40206;1.98904;2.54861;2.16043;1.7917;0.99322;1.765;1.7739;0;1.99056;1.86403;1.8571;2.83995;3.53026;0.9311;2.51865;0.9628;2.46121;1.99135;1.7808;1.80048;1.80492;1.94181;2.22218;2.28146;
2.93384;2.95194;2.97102;2.41173;1.99513;2.94027;2.94669;2.92701;2.90864;1.99387;2.5358;2.64104;2.98782;2.84303;2.63818;2.94232;2.98409;2.95899;2.8222;2.91077;2.82032;2.80147;1.99314;2.94802;2.55984;1.99553;0.99733;1.99553;1.99703;1.99056;0;1.99467;1.99083;2.98167;3.92967;2.85051;2.91806;2.91329;2.84686;1.99546;1.99423;1.9938;1.98733;2.76883;2.62159;2.68087;
1.88469;2.55803;2.57711;2.2911;1.8745;2.54636;2.55278;1.86693;2.51473;1.59996;2.14189;0.9528;2.86718;2.49436;2.24427;2.54841;2.59018;2.57227;2.42829;2.55593;2.42641;2.40756;1.99314;2.55411;2.16593;1.8663;0.99733;1.8747;1.87783;1.86403;1.99467;0;1.85893;2.86103;3.53576;0.93292;2.52415;0.9301;2.46671;1.99546;1.7863;1.80598;1.81042;2.59816;2.22768;2.28696;
1.88523;2.55856;2.57765;2.2993;1.8827;2.5469;2.55331;1.87608;2.51526;1.6005;2.14242;0.95333;2.87538;2.49489;2.2448;2.54894;2.59072;2.57281;2.42882;2.55647;2.42694;2.40809;1.98931;2.55465;2.16647;1.86683;0.9935;1.86925;1.8709;1.8571;1.99083;1.85893;0;2.86923;3.5363;0.926;2.52468;0.93925;2.46724;1.99162;1.78684;1.80651;1.81096;2.5987;2.22822;2.2875;
1.94763;1.95056;1.96764;1.40313;0.98653;1.9665;1.95665;1.92296;1.92633;2.2821;1.82226;1.93448;1.97922;1.92245;1.85736;1.95522;1.97778;1.95039;1.90928;1.90217;1.9407;1.96026;2.98014;1.95576;1.95338;2.79665;1.98433;2.76995;2.77885;2.83995;2.98167;2.86103;2.86923;0;0.97411;1.94323;1.93701;1.93093;1.8444;0.993;2.46844;2.48812;2.49257;1.76023;1.65438;1.81493;
2.87577;2.89387;2.91295;2.30211;1.952;2.8822;2.88861;2.86893;2.85056;1.9358;2.47773;2.58296;2.9377;2.8302;2.58011;2.88424;2.92602;2.90811;2.76413;2.86763;2.76224;2.7434;3.92815;0.98165;2.50177;3.49646;2.93234;3.6777;3.6866;3.53026;3.92967;3.53576;3.5363;0.97411;0;2.79244;1.92992;2.85522;2.80255;1.96711;2.12214;2.14182;2.14626;1.94501;2.56352;2.6228;
1.79661;1.81471;1.83379;1.3733;0.9567;1.80304;1.80945;1.78977;1.7714;0.85664;1.39857;1.5038;1.94938;1.75104;1.50095;1.80508;1.84686;1.82895;1.68497;1.81261;1.68309;1.66424;2.84899;1.81079;1.42261;0.9452;1.85318;0.94325;0.9449;0.9311;2.85051;0.93292;0.926;1.94323;2.79244;0;1.78083;1.77606;1.72339;2.57479;1.04298;1.06266;1.0671;1.7304;1.48436;1.54364;
1.86415;1.88225;1.90134;1.36707;0.95047;1.87059;1.877;1.85732;1.83895;0.92419;1.46611;1.57135;1.94316;1.81858;1.56849;1.87263;1.91441;1.8965;1.75251;1.86611;1.75063;1.73178;2.91654;0.94827;1.49016;2.48485;1.92073;2.66608;2.67498;2.51865;2.91806;2.52415;2.52468;1.93701;1.92992;1.78083;0;1.8436;1.79093;2.64233;1.11053;1.1302;1.13465;1.72417;1.55191;1.61119;
1.85938;1.87748;1.89657;1.361;0.9444;1.86582;1.87223;0.93682;1.83418;0.91942;1.46134;1.56658;1.93708;1.7921;1.56372;1.86786;1.90964;1.89173;1.74774;1.86003;1.74586;1.72701;2.91177;1.87357;1.48539;2.48008;1.91596;0.9446;2.6485;0.9628;2.91329;0.9301;0.93925;1.93093;2.85522;1.77606;1.8436;0;1.78616;2.63756;1.10576;1.12543;1.12988;1.7181;1.54714;1.60642;
1.80671;1.82481;1.8439;2.22205;2.16232;1.81315;1.81956;1.79988;1.78151;0.86675;1.40867;1.51391;2.85763;1.76114;1.51105;1.81519;1.85697;1.83906;1.69507;1.82272;1.69319;1.67434;2.84534;1.8209;1.43272;2.42741;1.84952;2.60864;2.61754;2.46121;2.84686;2.46671;2.46724;1.8444;2.80255;1.72339;1.79093;1.78616;0;0.8514;1.05309;1.07276;1.07721;1.86495;1.49447;1.55375;
2.65811;2.67621;2.6953;2.39613;1.97953;2.66455;2.67096;2.65128;2.63291;1.71815;2.26007;2.36531;2.97222;2.61254;2.36245;2.66659;2.70837;2.69046;2.54647;2.67412;2.54459;2.52574;1.99394;2.6723;2.28412;1.99632;0.99812;1.99632;1.99782;1.99135;1.99546;1.99546;1.99162;0.993;1.96711;2.57479;2.64233;2.63756;0.8514;0;1.90449;1.92416;1.92861;2.71635;2.34587;2.40515;
1.12631;1.14441;1.16349;1.54164;1.48191;1.13274;1.13915;1.11947;1.1011;0.18634;0.72827;0.8335;2.17722;1.08074;0.83065;1.13478;1.17656;1.15865;1.01467;1.14231;1.01278;0.99394;1.99271;1.14049;0.75231;1.747;0.9969;1.92824;1.93714;1.7808;1.99423;1.7863;1.78684;2.46844;2.12214;1.04298;1.11053;1.10576;1.05309;1.90449;0;0.39236;0.3968;1.18454;0.81406;0.87334;
1.14598;1.16408;1.18317;1.56132;1.50159;1.15242;1.15883;1.13915;1.12078;0.20602;0.74794;0.85318;2.1969;1.10041;0.85033;1.15446;1.19624;1.17833;1.03434;1.16199;1.03246;1.01361;1.99228;1.16017;0.77199;1.76668;0.99647;1.94791;1.95681;1.80048;1.9938;1.80598;1.80651;2.48812;2.14182;1.06266;1.1302;1.12543;1.07276;1.92416;0.39236;0;0.41648;1.20422;0.83374;0.89302;
1.15043;1.16853;1.18761;1.56576;1.50603;1.15686;1.16328;1.1436;1.12523;0.21046;0.75239;0.85763;2.20135;1.10486;0.85477;1.15891;1.20068;1.18277;1.03879;1.16643;1.03691;1.01806;1.98581;1.16461;0.77643;1.77112;0.99;1.95236;1.96126;1.80492;1.98733;1.81042;1.81096;2.49257;2.14626;1.0671;1.13465;1.12988;1.07721;1.92861;0.3968;0.41648;0;1.20866;0.83818;0.89746;
0.95885;0.96106;0.98196;0.3571;0.7737;0.97173;0.96101;0.93565;0.93144;0.9982;1.54013;1.64536;0.99268;1.70962;1.64251;1.74239;0.99046;1.73755;1.69645;1.68933;1.72786;1.74743;2.76731;0.96336;1.56417;2.55886;1.7715;2.55712;2.56602;1.94181;2.76883;2.59816;2.5987;1.76023;1.94501;1.7304;1.72417;1.7181;1.86495;2.71635;1.18454;1.20422;1.20866;0;1.44155;1.6021;
1.56769;1.58579;1.60487;1.08445;0.66785;1.57412;1.58053;1.56085;1.54248;0.62772;1.16965;1.27488;1.66053;1.52212;1.27203;1.57616;1.61794;1.60003;1.45605;1.58348;1.45416;1.43532;2.62007;1.58187;1.19369;2.18838;1.62426;2.36962;2.37852;2.22218;2.62159;2.22768;2.22822;1.65438;2.56352;1.48436;1.55191;1.54714;1.49447;2.34587;0.81406;0.83374;0.83818;1.44155;0;1.31472;
1.62697;1.64507;1.66415;1.245;0.8284;1.6334;1.63981;1.62013;1.60176;0.687;1.22893;1.33416;1.82108;1.5814;1.33131;1.63544;1.67722;1.65931;1.51533;1.64297;1.51344;1.4946;2.67935;1.64115;1.25297;2.24766;1.68354;2.4289;2.4378;2.28146;2.68087;2.28696;2.2875;1.81493;2.6228;1.54364;1.61119;1.60642;1.55375;2.40515;0.87334;0.89302;0.89746;1.6021;1.31472;0;
