0;1.89803;1.91712;1.31595;0.9611;1.88637;1.89278;1.8731;1.85473;0.93997;1.48189;0.93189;1.95154;1.83436;1.58427;1.9091;1.88841;1.80477;1.93997;1.93019;1.91228;1.76829;1.84954;1.87673;1.76641;1.23497;1.74756;1.89412;1.50594;1.73726;1.89827;1.93651;1.84536;1.94763;1.78631;1.7496;1.79661;1.86415;1.85938;1.86161;1.80671;1.90883;1.93217;1.90122;1.84092;1.8266;1.90396;2.83604;1.88659;1.86977;1.87171;1.66041;0.95885;1.56769;1.62697;
1.89803;0;1.93522;1.31816;0.96403;1.90447;1.91088;1.8912;1.87283;0.95807;1.49999;1.60523;1.95374;1.85246;1.60237;1.9272;1.90651;1.82287;1.95807;1.94829;1.92788;1.78639;1.86764;1.87966;1.78451;1.25307;1.76566;1.91222;1.52404;1.75536;1.91637;1.95461;1.86346;1.95056;1.80441;1.7677;1.81471;1.88225;1.87748;1.87971;1.82481;1.92693;1.95027;1.91932;1.85902;1.8447;1.92206;2.85414;1.90469;1.88787;1.88981;1.67851;0.96106;1.58579;1.64507;
1.91712;1.93522;0;1.33906;0.9811;1.92355;1.92996;1.91028;1.89191;0.97715;1.51908;1.62431;1.97379;1.87155;1.62146;1.94628;1.92559;1.84195;1.97715;1.96737;1.94496;1.80548;1.88672;1.89674;1.80359;1.27215;1.78475;1.9313;1.54312;1.77444;1.93545;1.97369;1.88254;1.96764;1.82349;1.78678;1.83379;1.90134;1.89657;1.89879;1.8439;1.94601;1.96935;1.93841;1.87811;1.86378;1.94114;2.87323;1.92378;1.90695;1.9089;1.69759;0.98196;1.60487;1.66415;
1.31595;1.31816;1.33906;0;0.4166;1.32883;1.31811;1.29275;1.28854;1.3553;1.25233;1.36455;1.34978;1.35252;1.28743;2.32443;1.38529;2.18452;1.57662;1.34756;1.38045;1.33935;2.26487;1.33223;1.37076;1.6503;1.39033;1.32046;1.38345;2.15259;2.3136;1.4144;2.26069;1.40313;2.20164;2.16493;1.3733;1.36707;1.361;2.27694;2.22205;2.15027;2.3475;2.31656;2.25625;2.24193;2.31929;2.4727;2.30193;2.2851;2.28705;2.07574;0.3571;1.08445;1.245;
0.9611;0.96403;0.9811;0.4166;0;0.97996;0.97012;0.93643;0.93979;1.29557;0.83573;0.94795;0.99268;0.93592;0.87083;1.91766;0.96869;1.76792;1.16002;0.99125;0.96385;0.92275;1.95177;0.91563;0.95416;1.59057;0.97373;0.97035;0.96685;1.83794;2.10333;0.9978;2.11109;0.98653;2.14102;2.1052;0.9567;0.95047;0.9444;1.97835;2.07272;1.73367;2.08172;2.13777;2.09241;2.09524;2.12143;2.0561;2.13199;2.12878;2.13828;2.01601;0.7737;0.66785;0.8284;
1.88637;1.90447;1.92355;1.32883;0.97996;0;1.89921;1.87953;1.86116;0.9464;1.48833;1.59356;1.96441;1.8408;1.59071;1.91553;1.89484;1.8112;1.9464;1.93662;1.91871;1.77473;1.85597;1.8956;1.77284;1.2414;1.754;1.90055;1.51237;1.74369;1.9047;1.94294;1.85179;1.9665;1.79274;1.75603;1.80304;1.87059;1.86582;1.86804;1.81315;1.91526;1.9386;1.90766;1.84736;1.83303;1.91039;2.84248;1.89303;1.8762;1.87815;1.66684;0.97173;1.57412;1.6334;
1.89278;1.91088;1.92996;1.31811;0.97012;1.89921;0;1.88595;1.86758;0.95281;1.49474;1.59998;1.95369;1.84721;1.59712;1.92195;1.90126;1.81762;1.95281;1.94303;1.92513;1.78114;1.86238;1.88575;1.77926;1.24781;1.76041;1.90696;1.51879;1.7501;1.91112;1.94935;1.8582;1.95665;1.79915;1.76244;1.80945;1.877;1.87223;1.87446;1.81956;1.92167;1.94502;1.91407;1.85377;1.83944;1.9168;2.84889;1.89944;1.88262;1.88456;1.67326;0.96101;1.58053;1.63981;
1.8731;1.8912;1.91028;1.29275;0.93643;1.87953;1.88595;0;1.8479;0.93313;1.47506;1.5803;1.92834;1.82753;1.57744;1.90227;1.88158;1.79794;1.93313;1.92335;1.90028;1.76146;1.8427;1.85206;1.75958;1.22813;1.74073;1.88728;1.4991;1.73042;1.89144;1.92967;1.83852;1.92296;1.77947;1.74276;1.78977;1.85732;0.93682;1.85478;1.79988;1.90199;1.92534;1.89439;1.83409;1.81976;1.89712;2.82921;1.87976;1.86294;1.86488;1.65358;0.93565;1.56085;1.62013;
1.85473;1.87283;1.89191;1.28854;0.93979;1.86116;1.86758;1.8479;0;0.91476;1.45669;1.56193;1.92412;1.80916;1.55907;1.8839;1.86321;1.77957;1.91476;1.90498;1.88708;1.74309;1.82433;1.85543;1.74121;1.20976;1.72236;1.86891;1.48074;1.71205;1.87307;1.9113;1.82015;1.92633;1.7611;1.72439;1.7714;1.83895;1.83418;1.83641;1.78151;1.88362;1.90697;1.87602;1.81572;1.80139;1.87875;2.81084;1.86139;1.84457;1.84651;1.63521;0.93144;1.54248;1.60176;
0.93997;0.95807;0.97715;1.3553;1.29557;0.9464;0.95281;0.93313;0.91476;0;0.54193;0.64716;1.99088;0.8944;0.64431;0.96913;0.94844;0.8648;1;0.99022;0.97231;0.82833;0.90957;0.95597;0.82644;0.295;0.8076;0.95415;0.56597;0.79729;0.9583;0.99654;0.90539;2.2821;0.84634;0.80963;0.85664;0.92419;0.91942;0.92164;0.86675;0.96886;0.9922;0.96126;0.90096;0.88663;0.96399;1.89608;0.94663;0.9298;0.93175;0.72044;0.9982;0.62772;0.687;
