1.48189;1.49999;1.51908;1.25233;0.83573;1.48833;1.49474;1.47506;1.45669;0.54193;0;1.18909;1.82841;1.43632;1.18624;1.49037;1.53215;1.51424;1.37025;1.4979;1.36837;1.34952;1.49608;1.1079;1.53847;1.82226;2.47773;1.39857;1.46611;1.46134;2.53659;1.54013;1.16965;1.22893;
0.93189;1.60523;1.62431;1.36455;0.94795;1.59356;1.59998;1.5803;1.56193;0.64716;1.18909;0;1.94063;1.54156;1.29147;1.59561;1.63738;1.61947;1.47549;1.60313;1.47361;1.45476;1.60131;1.21313;1.6437;1.93448;2.58296;1.5038;1.57135;1.56658;2.64183;1.64536;1.27488;1.33416;
1.95154;1.95374;1.97379;1.34978;0.99268;1.96441;1.95369;1.92834;1.92412;1.99088;1.82841;1.94063;0;1.9286;1.86351;1.96137;1.98314;1.95653;1.91543;1.90832;1.94685;1.96641;1.95605;1.95953;1.99048;1.97922;2.9377;1.94938;1.94316;1.93708;2.97222;0.99268;1.66053;1.82108;
1.83436;1.85246;1.87155;1.35252;0.93592;1.8408;1.84721;1.82753;1.80916;0.8944;1.43632;1.54156;1.9286;0;1.5387;1.84284;1.88462;1.86671;1.72272;1.85037;1.72084;1.70199;1.84855;1.46037;1.89094;1.92245;2.8302;1.75104;1.81858;1.81381;2.88906;1.70962;1.52212;1.5814;
1.58427;1.60237;1.62146;1.28743;0.87083;1.59071;1.59712;1.57744;1.55907;0.64431;1.18624;1.29147;1.86351;1.5387;0;1.59275;1.63453;1.61662;1.47263;1.60028;1.47075;1.4519;1.59846;1.21028;1.64085;1.85736;2.58011;1.50095;1.56849;1.56372;2.63897;1.64251;1.27203;1.33131;
1.88841;1.90651;1.92559;1.38529;0.96869;1.89484;1.90126;1.88158;1.86321;0.94844;1.49037;1.59561;1.96137;1.84284;1.59275;0;1.93866;1.92076;1.77677;1.88432;1.77489;1.75604;1.90259;1.51442;1.94498;1.95522;2.88424;1.80508;1.87263;1.86786;2.94311;1.74239;1.57616;1.63544;
1.93019;1.94829;1.96737;1.34756;0.99125;1.93662;1.94303;1.92335;1.90498;0.99022;1.53215;1.63738;1.98314;1.88462;1.63453;1.93866;0;1.9551;1.81855;1.90688;1.81666;1.79782;1.94437;1.55619;1.98676;1.97778;2.92602;1.84686;1.91441;1.90964;2.97078;0.99046;1.61794;1.67722;
1.91228;1.92788;1.94496;1.38045;0.96385;1.91871;1.92513;1.90028;1.88708;0.97231;1.51424;1.61947;1.95653;1.86671;1.61662;1.92076;1.9551;0;1.80064;1.87949;1.79876;1.77991;1.92646;1.53828;1.96165;1.95039;2.90811;1.82895;1.8965;1.89173;2.94339;1.73755;1.60003;1.65931;
1.76829;1.78639;1.80548;1.33935;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.37025;1.47549;1.91543;1.72272;1.47263;1.77677;1.81855;1.80064;0;1.7843;1.65477;1.63592;1.78248;1.3943;1.82487;1.90928;2.76413;1.68497;1.75251;1.74774;2.82299;1.69645;1.45605;1.51533;
1.87673;1.87966;1.89674;1.33223;0.91563;1.8956;1.88575;1.85206;1.85543;0.95597;1.4979;1.60313;1.90832;1.85037;1.60028;1.88432;1.90688;1.87949;1.7843;0;1.78242;1.76357;1.88598;1.52194;1.91343;1.90217;2.86763;1.81261;1.86611;1.86003;2.89517;1.68933;1.58348;1.64297;
1.76641;1.78451;1.80359;1.37076;0.95416;1.77284;1.77926;1.75958;1.74121;0.82644;1.36837;1.47361;1.94685;1.72084;1.47075;1.77489;1.81666;1.79876;1.65477;1.78242;0;1.63404;1.78059;1.39242;1.82298;1.9407;2.76224;1.68309;1.75063;1.74586;2.82111;1.72786;1.45416;1.51344;
1.74756;1.76566;1.78475;1.39033;0.97373;1.754;1.76041;1.74073;1.72236;0.8076;1.34952;1.45476;1.96641;1.70199;1.4519;1.75604;1.79782;1.77991;1.63592;1.76357;1.63404;0;1.76175;1.37357;1.80414;1.96026;2.7434;1.66424;1.73178;1.72701;2.80226;1.74743;1.43532;1.4946;
1.89412;1.91222;1.9313;1.32046;0.97035;1.90055;1.90696;1.88728;1.86891;0.95415;1.49608;1.60131;1.95605;1.84855;1.59846;1.90259;1.94437;1.92646;1.78248;1.88598;1.78059;1.76175;0;1.52012;1.95069;1.95576;0.98165;1.81079;0.94827;1.87357;2.94876;0.96336;1.58187;1.64115;
1.50594;1.52404;1.54312;1.38345;0.96685;1.51237;1.51879;1.4991;1.48074;0.56597;1.1079;1.21313;1.95953;1.46037;1.21028;1.51442;1.55619;1.53828;1.3943;1.52194;1.39242;1.37357;1.52012;0;1.56251;1.95338;2.50177;1.42261;1.49016;1.48539;2.56064;1.56417;1.19369;1.25297;
1.93651;1.95461;1.97369;1.4144;0.9978;1.94294;1.94935;1.92967;1.9113;0.99654;1.53847;1.6437;1.99048;1.89094;1.64085;1.94498;1.98676;1.96165;1.82487;1.91343;1.82298;1.80414;1.95069;1.56251;0;1.98433;2.93234;1.85318;1.92073;1.91596;0.99812;1.7715;1.62426;1.68354;
1.94763;1.95056;1.96764;1.40313;0.98653;1.9665;1.95665;1.92296;1.92633;2.2821;1.82226;1.93448;1.97922;1.92245;1.85736;1.95522;1.97778;1.95039;1.90928;1.90217;1.9407;1.96026;1.95576;1.95338;1.98433;0;0.97411;1.94323;1.93701;1.93093;0.993;1.76023;1.65438;1.81493;
2.87577;2.89387;2.91295;2.30211;1.952;2.8822;2.88861;2.86893;2.85056;1.9358;2.47773;2.58296;2.9377;2.8302;2.58011;2.88424;2.92602;2.90811;2.76413;2.86763;2.76224;2.7434;0.98165;2.50177;2.93234;0.97411;0;2.79244;1.92992;2.85522;1.96711;1.94501;2.56352;2.6228;
1.79661;1.81471;1.83379;1.3733;0.9567;1.80304;1.80945;1.78977;1.7714;0.85664;1.39857;1.5038;1.94938;1.75104;1.50095;1.80508;1.84686;1.82895;1.68497;1.81261;1.68309;1.66424;1.81079;1.42261;1.85318;1.94323;2.79244;0;1.78083;1.77606;2.85131;1.7304;1.48436;1.54364;
1.86415;1.88225;1.90134;1.36707;0.95047;1.87059;1.877;1.85732;1.83895;0.92419;1.46611;1.57135;1.94316;1.81858;1.56849;1.87263;1.91441;1.8965;1.75251;1.86611;1.75063;1.73178;0.94827;1.49016;1.92073;1.93701;1.92992;1.78083;0;1.8436;2.91885;1.72417;1.55191;1.61119;
1.85938;1.87748;1.89657;1.361;0.9444;1.86582;1.87223;0.93682;1.83418;0.91942;1.46134;1.56658;1.93708;1.81381;1.56372;1.86786;1.90964;1.89173;1.74774;1.86003;1.74586;1.72701;1.87357;1.48539;1.91596;1.93093;2.85522;1.77606;1.8436;0;2.91408;1.7181;1.54714;1.60642;
2.93463;2.94356;2.96064;2.39613;1.97953;2.94106;2.94748;2.91596;2.90943;1.99466;2.53659;2.64183;2.97222;2.88906;2.63897;2.94311;2.97078;2.94339;2.82299;2.89517;2.82111;2.80226;2.94876;2.56064;0.99812;0.993;1.96711;2.85131;2.91885;2.91408;0;2.75323;2.62238;2.68166;
0.95885;0.96106;0.98196;0.3571;0.7737;0.97173;0.96101;0.93565;0.93144;0.9982;1.54013;1.64536;0.99268;1.70962;1.64251;1.74239;0.99046;1.73755;1.69645;1.68933;1.72786;1.74743;0.96336;1.56417;1.7715;1.76023;1.94501;1.7304;1.72417;1.7181;2.75323;0;1.44155;1.6021;
1.56769;1.58579;1.60487;1.08445;0.66785;1.57412;1.58053;1.56085;1.54248;0.62772;1.16965;1.27488;1.66053;1.52212;1.27203;1.57616;1.61794;1.60003;1.45605;1.58348;1.45416;1.43532;1.58187;1.19369;1.62426;1.65438;2.56352;1.48436;1.55191;1.54714;2.62238;1.44155;0;1.31472;
1.62697;1.64507;1.66415;1.245;0.8284;1.6334;1.63981;1.62013;1.60176;0.687;1.22893;1.33416;1.82108;1.5814;1.33131;1.63544;1.67722;1.65931;1.51533;1.64297;1.51344;1.4946;1.64115;1.25297;1.68354;1.81493;2.6228;1.54364;1.61119;1.60642;2.68166;1.6021;1.31472;0;
