0;1.89803;1.91712;1.3777;0.9611;1.88637;1.89278;1.8731;1.85473;0.93997;1.48189;0.93189;1.95378;1.83436;1.58427;1.88841;1.93019;1.91228;1.76829;1.87673;1.76641;1.74756;2.93232;1.89412;1.50594;1.84539;1.93651;2.68186;2.69076;1.87919;2.93384;1.88469;1.88523;1.94763;1.79661;1.86415;1.85938;2.93463;1.12631;1.14598;1.15043;1.56769;1.62697;
1.89803;0;1.93522;1.38063;0.96403;1.90447;1.91088;1.8912;1.87283;0.95807;1.49999;1.60523;1.95671;1.85246;1.60237;1.90651;1.94829;1.92788;1.78639;1.87966;1.78451;1.76566;2.95042;1.91222;1.52404;2.51873;1.95461;2.69996;2.70886;2.55253;2.95194;2.55803;2.55856;1.95056;1.81471;1.88225;1.87748;2.94356;1.14441;1.16408;1.16853;1.58579;1.64507;
1.91712;1.93522;0;1.3977;0.9811;1.92355;1.92996;1.91028;1.89191;0.97715;1.51908;1.62431;1.97379;1.87155;1.62146;1.92559;1.96737;1.94496;1.80548;1.89674;1.80359;1.78475;2.9695;1.9313;1.54312;2.53781;1.97369;2.71905;2.72795;2.57161;2.97102;2.57711;2.57765;1.96764;1.83379;1.90134;1.89657;2.96064;1.16349;1.18317;1.18761;1.60487;1.66415;
1.3777;1.38063;1.3977;0;0.4166;1.39656;1.38672;1.35303;1.35639;1.71217;1.25233;1.36455;1.40928;1.35252;1.28743;1.38529;1.40785;1.38045;1.33935;1.33223;1.37076;1.39033;2.41021;1.38695;1.38345;2.22672;1.4144;2.20002;2.20892;2.27002;2.41173;2.2911;2.2993;1.40313;1.3733;1.36707;1.361;2.39613;1.89851;1.91819;1.92263;1.08445;1.245;
0.9611;0.96403;0.9811;0.4166;0;0.97996;0.97012;0.93643;0.93979;1.29557;0.83573;0.94795;0.99268;0.93592;0.87083;0.96869;0.99125;0.96385;0.92275;0.91563;0.95416;0.97373;1.99361;0.97035;0.96685;1.81012;0.9978;1.78342;1.79232;1.85342;1.99513;1.8745;1.8827;0.98653;0.9567;0.95047;0.9444;1.97953;1.48191;1.50159;1.50603;0.66785;0.8284;
1.88637;1.90447;1.92355;1.39656;0.97996;0;1.89921;1.87953;1.86116;0.9464;1.48833;1.59356;1.97265;1.8408;1.59071;1.89484;1.93662;1.91871;1.77473;1.8956;1.77284;1.754;2.93875;1.90055;1.51237;2.50706;1.94294;2.6883;2.6972;2.54086;2.94027;2.54636;2.5469;1.9665;1.80304;1.87059;1.86582;2.94106;1.13274;1.15242;1.15686;1.57412;1.6334;
1.89278;1.91088;1.92996;1.38672;0.97012;1.89921;0;1.88595;1.86758;0.95281;1.49474;1.59998;1.9628;1.84721;1.59712;1.90126;1.94303;1.92513;1.78114;1.88575;1.77926;1.76041;2.94516;1.90696;1.51879;2.51348;1.94935;2.69471;2.70361;0.9808;2.94669;2.55278;2.55331;1.95665;1.80945;1.877;1.87223;2.94748;1.13915;1.15883;1.16328;1.58053;1.63981;
1.8731;1.8912;1.91028;1.35303;0.93643;1.87953;1.88595;0;1.8479;0.93313;1.47506;1.5803;1.92911;1.82753;1.57744;1.88158;1.92335;1.90028;1.76146;1.85206;1.75958;1.74073;2.92548;1.88728;1.4991;2.4938;1.92967;1.88143;2.68393;1.89962;2.92701;1.86693;1.87608;1.92296;1.78977;1.85732;0.93682;2.91596;1.11947;1.13915;1.1436;1.56085;1.62013;
1.85473;1.87283;1.89191;1.35639;0.93979;1.86116;1.86758;1.8479;0;0.91476;1.45669;1.56193;1.93248;1.80916;1.55907;1.86321;1.90498;1.88708;1.74309;1.85543;1.74121;1.72236;2.90711;1.86891;1.48074;2.47543;1.9113;2.65666;2.66556;2.50923;2.90864;2.51473;2.51526;1.92633;1.7714;1.83895;1.83418;2.90943;1.1011;1.12078;1.12523;1.54248;1.60176;
0.93997;0.95807;0.97715;1.71217;1.29557;0.9464;0.95281;0.93313;0.91476;0;0.54193;0.64716;2.28825;0.8944;0.64431;0.94844;0.99022;0.97231;0.82833;0.95597;0.82644;0.8076;1.99235;0.95415;0.56597;1.56066;0.99654;1.7419;1.7508;1.59446;1.99387;1.59996;1.6005;2.2821;0.85664;0.92419;0.91942;1.99466;0.18634;0.20602;0.21046;0.62772;0.687;
