1.67675;0.8475;2.17748;2.10235;0.81195;1.41985;2.3826;1.68105;2.2116;1.98475;1.62571;1.97175;2.37245;1.67352;2.24272;1.74952;0.9407;1.7153;1.66683;0;1.68278;1.64963;2.37092;1.63435;2.40085;2.38559;2.33254;1.9935;2.34155;2.39759;2.35223;2.35507;2.38126;2.31593;2.39181;2.38861;2.3981;2.39424;1.77755;1.71455;1.70005;
1.73564;0.9175;2.23637;2.16123;0.87083;1.47873;2.44149;1.73993;2.27048;2.04363;1.68459;2.03064;2.43133;0.9997;2.30161;1.81952;2.42204;1.7841;1.72571;1.68278;0;1.70851;2.4298;1.69323;2.45973;2.44447;2.39143;2.05238;2.40043;2.45648;2.41112;2.41395;2.44014;2.37481;2.4507;2.44749;2.45699;2.45312;1.83643;1.77343;1.75893;
1.70248;1.76148;2.20321;2.12808;0.83768;1.44558;2.40833;1.70678;2.23733;2.01048;1.65144;1.99748;2.39818;1.69925;2.26845;2.30433;2.38889;1.75095;1.69256;1.64963;1.70851;0;2.39665;1.66008;2.42658;2.41132;2.35827;2.01923;2.36728;2.42332;2.37796;2.3808;2.40699;2.34166;2.41754;2.41434;2.42383;2.41997;1.80328;1.74028;1.72578;
0.90539;1.79978;1.7087;1.63357;1.55897;0.95107;1.8777;1.21227;1.74282;1.51597;1.15693;1.20039;1.71298;2.42054;1.47136;1.70268;1.86369;2.47224;2.41384;2.37092;2.4298;2.39665;0;2.38137;1.75173;1.71502;1.77213;1.52472;1.87277;1.86664;1.80634;1.79202;1.86938;1.84715;1.85201;1.83519;1.83714;1.62583;1.09173;1.11141;1.11585;
1.6872;1.7462;2.18793;2.1128;0.8224;1.4303;2.39305;1.6915;2.22205;1.9952;1.63616;1.9822;2.3829;1.68397;2.25317;2.28905;2.37361;1.73567;1.67727;1.63435;1.69323;1.66008;2.38137;0;2.4113;2.39604;2.34299;2.00395;2.352;2.40804;2.36268;2.36552;2.39171;2.32638;2.40226;2.39906;2.40855;2.40469;1.788;1.725;1.7105;
0.84634;1.74074;1.73863;1.6635;1.5889;0.981;1.81865;1.2422;1.75591;1.5459;1.18686;1.14134;1.65394;2.45047;1.41231;1.64363;1.80464;2.50217;2.44377;2.40085;2.45973;2.42658;1.75173;2.4113;0;1.65597;1.71309;1.55465;1.83854;1.8076;1.7473;1.73297;1.81033;1.87708;1.79297;1.77614;1.77809;1.56678;1.03268;1.05236;1.0568;
0.80963;1.70402;1.72337;1.64824;1.57364;0.96574;1.78194;1.22694;1.7192;1.53064;1.1716;1.10463;1.61722;2.43521;1.3756;1.60692;1.76793;2.48691;2.42851;2.38559;2.44447;2.41132;1.71502;2.39604;1.65597;0;1.67637;1.53939;1.80183;1.77088;1.71058;1.69626;1.77362;1.86182;1.75625;1.73943;1.74138;1.53007;0.99597;1.01565;1.02009;
0.86675;1.76114;1.67033;1.59519;1.52059;0.91269;1.83906;1.17389;1.70444;1.47759;1.11855;1.16175;1.67434;2.38216;1.43272;1.66403;1.82505;2.43386;2.37547;2.33254;2.39143;2.35827;1.77213;2.34299;1.71309;1.67637;0;1.48634;1.83439;1.828;1.7677;1.75338;1.83073;1.80877;1.81337;1.79655;1.79849;1.58719;1.05309;1.07276;1.07721;
0.96886;1.44203;1.33128;1.25615;1.18155;0.57365;1.5364;0.83485;1.3654;1.13855;0.77951;1.26386;1.52625;2.04312;1.48768;1.4324;1.51696;2.09482;2.03643;1.9935;2.05238;2.01923;1.52472;2.00395;1.55465;1.53939;1.48634;0;1.49535;1.55139;1.50603;1.50887;1.53506;1.46973;1.54561;1.54241;1.5519;1.54804;1.1552;0.9625;1.17932;
0.9922;1.79008;1.67933;1.6042;1.5296;0.9217;1.88445;1.1829;1.71345;1.4866;1.12756;1.2872;1.7998;2.39117;1.55817;1.78045;1.86501;2.44287;2.38448;2.34155;2.40043;2.36728;1.87277;2.352;1.83854;1.80183;1.83439;1.49535;0;1.89944;1.85408;1.85692;1.88311;1.81778;1.89366;1.89046;1.89995;1.71264;0.9842;0.98511;0.98428;
0.96126;1.84613;1.73538;1.66024;1.58564;0.97774;1.93357;1.23894;1.76949;1.54264;1.1836;1.25626;1.76885;2.44721;1.52723;1.75854;1.91956;2.49891;2.44052;2.39759;2.45648;2.42332;1.86664;2.40804;1.8076;1.77088;1.828;1.55139;1.89944;0;1.86221;1.84788;1.92524;1.87382;1.90788;1.89106;1.893;1.6817;1.1476;1.16727;1.17172;
0.90096;1.79535;1.69002;1.61488;1.54028;0.93238;1.87327;1.19358;1.72413;1.49728;1.13824;1.19596;1.70855;2.40185;1.46693;1.69824;1.85926;2.45355;2.39516;2.35223;2.41112;2.37796;1.80634;2.36268;1.7473;1.71058;1.7677;1.50603;1.85408;1.86221;0;1.78758;1.86494;1.82846;1.84758;1.83076;1.8327;1.6214;1.0873;1.10697;1.11142;
0.88663;1.78102;1.69285;1.61772;1.54312;0.93522;1.85894;1.19642;1.72697;1.50012;1.14108;1.18163;1.69423;2.40469;1.4526;1.68392;1.84493;2.45639;2.39799;2.35507;2.41395;2.3808;1.79202;2.36552;1.73297;1.69626;1.75338;1.50887;1.85692;1.84788;1.78758;0;1.85062;1.8313;1.83326;1.81643;1.81838;1.60707;1.07297;1.09265;1.09709;
0.96399;1.82979;1.71904;1.64391;1.56931;0.96141;1.92416;1.22261;1.75316;1.52631;1.16727;1.25899;1.77158;2.43087;1.52996;1.76128;1.90471;2.48257;2.42418;2.38126;2.44014;2.40699;1.86938;2.39171;1.81033;1.77362;1.83073;1.53506;1.88311;1.92524;1.86494;1.85062;0;1.85748;1.91061;1.89379;1.89574;1.68443;1.15033;1.17001;1.17445;
1.89608;1.76446;0.9866;1.57858;1.50398;0.89608;1.85883;1.15728;1.68783;1.46098;1.10194;1.69454;1.84867;2.36554;1.81011;1.75482;1.83939;2.41724;2.35885;2.31593;2.37481;2.34166;1.84715;2.32638;1.87708;1.86182;1.80877;1.46973;1.81778;1.87382;1.82846;1.8313;1.85748;0;1.86804;1.86483;1.87433;1.87047;2.08242;2.10209;2.10654;
0.94663;1.84035;1.7296;1.65446;1.57986;0.97196;1.91894;1.23316;1.76371;1.53686;1.17782;1.24163;1.75422;2.44143;1.5126;1.74391;1.90493;2.49313;2.43474;2.39181;2.4507;2.41754;1.85201;2.40226;1.79297;1.75625;1.81337;1.54561;1.89366;1.90788;1.84758;1.83326;1.91061;1.86804;0;1.87643;1.87837;1.66707;1.13297;1.15264;1.15709;
0.9298;1.8242;1.72639;1.65126;1.57666;0.96876;1.90211;1.22996;1.76051;1.53366;1.17462;1.2248;1.7374;2.43822;1.49577;1.72709;1.88811;2.48992;2.43153;2.38861;2.44749;2.41434;1.83519;2.39906;1.77614;1.73943;1.79655;1.54241;1.89046;1.89106;1.83076;1.81643;1.89379;1.86483;1.87643;0;1.86155;1.65025;1.11614;1.13582;1.14027;
0.93175;1.82614;1.73589;1.66075;1.58615;0.97825;1.90406;1.23945;1.77;1.54315;1.18411;1.22675;1.73934;2.44772;1.49772;1.72904;1.89005;2.49942;2.44103;2.3981;2.45699;2.42383;1.83714;2.40855;1.77809;1.74138;1.79849;1.5519;1.89995;1.893;1.8327;1.81838;1.89574;1.87433;1.87837;1.86155;0;1.65219;1.11809;1.13776;1.14221;
0.72044;1.61484;1.68957;1.65689;1.58229;0.97439;1.69275;1.23559;1.63001;1.53929;1.18025;1.01544;1.52804;2.44386;1.28641;1.51773;1.67874;2.48264;2.43716;2.39424;2.45312;2.41997;1.62583;2.40469;1.56678;1.53007;1.58719;1.54804;1.71264;1.6817;1.6214;1.60707;1.68443;1.87047;1.66707;1.65025;1.65219;0;0.90678;0.92646;0.9309;
0.18634;1.08074;1.15547;1.13478;0.9656;1.18634;1.15865;1.01467;1.09591;1.14231;1.01278;0.48134;0.99394;1.82717;0.75231;0.98363;1.14464;1.87887;1.82048;1.77755;1.83643;1.80328;1.09173;1.788;1.03268;0.99597;1.05309;1.1552;0.9842;1.1476;1.0873;1.07297;1.15033;2.08242;1.13297;1.11614;1.11809;0.90678;0;0.39236;0.3968;
0.20602;1.10041;1.17515;1.15446;0.9026;1.20602;1.17833;1.03434;1.11559;1.16199;1.03246;0.50102;1.01361;1.76417;0.77199;1.00331;1.16432;1.81587;1.75748;1.71455;1.77343;1.74028;1.11141;1.725;1.05236;1.01565;1.07276;0.9625;0.98511;1.16727;1.10697;1.09265;1.17001;2.10209;1.15264;1.13582;1.13776;0.92646;0.39236;0;0.41648;
0.21046;1.10486;1.17959;1.15891;0.8881;1.21046;1.18277;1.03879;1.12003;1.16643;1.03691;0.50546;1.01806;1.74967;0.77643;1.00775;1.16876;1.80137;1.74298;1.70005;1.75893;1.72578;1.11585;1.7105;1.0568;1.02009;1.07721;1.17932;0.98428;1.17172;1.11142;1.09709;1.17445;2.10654;1.15709;1.14027;1.14221;0.9309;0.3968;0.41648;0;
