2.87876;1.9272;1.91766;1.91553;1.90227;0.96913;1.51106;2.04796;1.62602;1.61344;0;1.44013;1.83393;0.75763;1.95935;1.94144;1.01883;1.54938;0.96349;1.26413;1.71023;1.92328;2.77935;2.79702;2.96868;1.91708;2.96146;1.70094;1.96567;2.47352;2.54352;2.70459;1.94624;2.77989;1.7087;1.89077;2.65633;1.73863;1.72337;1.82577;1.88855;1.87171;1.94592;1.33128;1.96133;1.73538;1.71904;1.96868;1.88453;1.90329;1.85735;1.15547;1.64243;1.59685;1.65613;1.16586;1.19993;
2.80362;1.90651;1.84252;1.89484;1.88158;0.94844;1.49037;2.02727;1.55088;1.59275;1.44013;0;1.81325;0.6825;1.93866;1.92076;0.9437;1.47425;0.88836;1.24344;1.6351;1.90259;2.75866;2.77634;2.94799;1.89639;2.94077;1.62581;1.94498;2.39838;2.46838;2.62946;1.92556;2.7592;1.63357;1.87008;2.63565;1.6635;1.64824;1.80508;1.86786;1.85102;1.92524;1.25615;1.94065;1.66024;1.64391;1.94799;1.86384;1.8826;1.83666;1.13478;1.62174;1.57616;1.63544;1.14517;1.17924;
2.70763;1.82287;2.16037;1.8112;1.79794;0.8648;1.40673;1.77573;0.9238;1.50911;1.83393;1.81325;0;1.79218;1.85502;1.83711;1.69313;1.77437;1.69125;1.1598;1.6724;1.81895;1.87053;1.87053;2.74872;1.81275;2.68923;1.8231;1.81015;0.81195;0.87083;2.76322;1.84191;2.66462;1.77019;1.78644;0.8224;1.71114;1.67443;1.72144;1.78422;1.73807;1.84159;1.83366;1.857;1.82606;1.82879;1.86435;1.7802;1.79896;1.74525;0.9656;0.9026;1.49252;1.5518;1.06153;1.0956;
2.12112;1.99037;1.16002;1.9787;1.96544;1.0323;1.57423;2.10797;0.86838;1.67661;0.75763;0.6825;1.79218;0;2.02252;2.00462;0.2612;0.79175;0.20586;0.79847;0.9526;1.98645;2.78558;2.78558;3.03185;1.98025;3.02147;0.94331;2.02884;1.71588;1.78588;1.94696;2.00942;2.84306;0.95107;1.95394;2.61458;0.981;0.96574;1.88895;1.95172;1.93488;2.0091;0.57365;2.02451;0.97774;0.96141;2.03185;1.9477;1.96646;1.92052;1.21864;1.53615;1.66002;1.7193;1.22903;1.2631;
1.95235;1.94829;0.99125;1.93662;1.92335;0.99022;1.53215;1.9392;1.88462;1.63453;1.95935;1.93866;1.85502;2.02252;0;1.9551;1.81855;1.89979;1.81666;1.28522;1.79782;1.94437;2.80044;2.81811;2.91219;1.93817;2.8527;1.94852;1.98676;2.66697;2.72586;2.88864;1.96733;2.80098;1.89561;1.91185;2.67742;1.83656;1.79985;1.84686;1.90964;1.89279;1.96701;1.95908;1.98242;1.95148;1.95421;1.98977;1.90562;1.92438;1.87844;1.17656;1.66352;1.61794;1.67722;1.18694;1.22102;
1.92495;1.92788;0.96385;1.91871;1.90028;0.97231;1.51424;1.9118;1.86671;1.61662;1.94144;1.92076;1.83711;2.00462;1.9551;0;1.80064;1.88188;1.79876;1.26731;1.77991;1.92646;2.78253;2.8002;2.88479;1.92026;2.8253;1.93061;1.96165;2.64906;2.70795;2.87073;1.94942;2.78307;1.8777;1.89394;2.65951;1.81865;1.78194;1.82895;1.89173;1.87488;1.9491;1.94117;1.96451;1.93357;1.9363;1.97186;1.88771;1.90647;1.86053;1.15865;1.64561;1.60003;1.65931;1.16904;1.20311;
1.88385;1.78639;0.92275;1.77473;1.76146;0.82833;1.37025;1.8707;1.12958;1.47263;1.01883;0.9437;1.69313;0.2612;1.81855;1.80064;0;1.05295;0.46706;1.05967;1.2138;1.78248;2.63854;2.65622;2.82788;1.77627;2.7842;1.20451;1.82487;1.97708;2.04708;2.20816;1.80544;2.63909;1.21227;1.74996;2.51553;1.2422;1.22694;1.68497;1.74774;1.7309;1.80512;0.83485;1.82053;1.23894;1.22261;1.82788;1.74373;1.76248;1.71654;1.01467;1.50163;1.45605;1.51533;1.02505;1.05913;
2.91287;1.86764;1.95177;1.85597;1.8427;0.90957;1.4515;1.98839;1.66013;1.55388;1.54938;1.47425;1.77437;0.79175;1.89979;1.88188;1.05295;0;0.99761;1.20457;1.71716;1.86372;2.71979;2.73746;2.90912;1.85752;2.90189;1.73506;1.90611;2.50763;2.57763;2.73871;1.88668;2.72033;1.74282;1.8312;2.59677;1.75591;1.7192;1.76621;1.82898;1.81214;1.88636;1.3654;1.90177;1.76949;1.75316;1.90912;1.82497;1.84372;1.79779;1.09591;1.58287;1.53729;1.59657;1.10629;1.14037;
1.91526;1.78451;0.95416;1.77284;1.75958;0.82644;1.36837;1.90211;1.07424;1.47075;0.96349;0.88836;1.69125;0.20586;1.81666;1.79876;0.46706;0.99761;0;1.00433;1.15846;1.78059;2.63666;2.65434;2.82599;1.77439;2.81561;1.14917;1.82298;1.92174;1.99174;2.15282;1.80356;2.6372;1.15693;1.74808;2.51365;1.18686;1.1716;1.68309;1.74586;1.72902;1.80324;0.77951;1.81865;1.1836;1.16727;1.82599;1.74184;1.7606;1.71466;1.01278;1.49974;1.45416;1.51344;1.02317;1.05724;
2.30572;1.25307;1.59057;1.2414;1.22813;0.295;0.83693;1.37382;1.1894;0.93931;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.05967;1.20457;1.00433;0;1.1026;1.24915;2.10522;2.12289;2.29455;1.24295;2.28732;1.2533;1.29154;1.97175;2.03064;2.19342;1.27211;2.10576;1.20039;1.21663;1.9822;1.14134;1.10463;1.15164;1.21442;1.19757;1.27179;1.26386;1.2872;1.25626;1.25899;1.29455;1.2104;1.22916;1.18322;0.48134;0.9683;0.92272;0.982;0.49172;0.5258;
1.93483;1.76566;0.97373;1.754;1.74073;0.8076;1.34952;1.88642;1.70199;1.4519;1.71023;1.6351;1.6724;0.9526;1.79782;1.77991;1.2138;1.71716;1.15846;1.1026;0;1.76175;2.61781;2.63549;2.80715;1.75554;2.79992;1.7659;1.80414;2.48435;2.54323;2.70601;1.78471;2.61836;1.71298;1.72923;2.4948;1.65394;1.61722;1.66424;1.72701;1.71017;1.78439;1.52625;1.7998;1.76885;1.77158;1.80715;1.723;1.74175;1.69581;0.99394;1.4809;1.43532;1.4946;1.00432;1.0384;
2.96487;1.91222;2.24972;1.90055;1.88728;0.95415;1.49608;2.03297;1.84855;1.59846;1.92328;1.90259;1.81895;1.98645;1.94437;1.92646;1.78248;1.86372;1.78059;1.24915;1.76175;0;2.76437;2.78204;2.9537;1.9021;2.94647;1.91245;1.95069;2.6309;2.68979;0.9911;1.93126;2.76491;1.85954;1.87578;2.64135;1.80049;1.76378;1.81079;1.87357;1.85672;1.93094;1.92301;1.94635;1.91541;1.91814;1.9537;1.86955;1.88831;1.84237;1.14049;1.62745;1.58187;1.64115;1.15087;1.18495;
1.85329;2.76828;1.86935;2.75662;2.74335;1.81022;2.35215;0.9214;1.9172;2.45453;2.77935;2.75866;1.87053;2.78558;2.80044;2.78253;2.63854;2.71979;2.63666;2.10522;2.61781;2.76437;0;1.85073;1.89439;2.75817;1.8349;2.76852;1.99292;1.85153;0.9997;3.70864;2.78733;1.84454;2.71561;2.73185;1.84485;2.65656;2.61985;2.66686;1.9625;0.92541;2.78701;2.77908;2.80242;2.77147;2.77421;2.80977;2.72562;2.74437;0.922;1.8437;2.48352;2.43794;2.49722;1.70221;2.04102;
1.86753;2.78596;1.88358;2.77429;2.76103;1.82789;2.36982;0.93563;1.9172;2.4722;2.79702;2.77634;1.87053;2.78558;2.81811;2.8002;2.65622;2.73746;2.65434;2.12289;2.63549;2.78204;1.85073;0;1.90862;2.77584;1.84913;2.78619;1.99292;1.85144;0.9997;3.72631;2.805;1.85186;2.73328;2.74952;1.85235;2.67423;2.63752;2.68453;1.9625;0.92532;2.80468;2.79675;2.82009;2.78915;2.79188;2.82744;2.74329;2.76205;2.71611;2.01423;2.50119;2.45561;2.51489;1.70212;2.05869;
1.90488;2.88497;1.92094;2.9009;2.85737;1.99955;2.54148;0.97299;2.83779;2.64386;2.96868;2.94799;2.74872;3.03185;2.91219;2.88479;2.82788;2.90912;2.82599;2.29455;2.80715;2.9537;1.89439;1.90862;0;2.86359;1.88649;2.95785;2.88469;3.55801;1.92029;1.99774;2.97264;1.92579;2.90494;2.87459;1.92632;2.84589;2.80918;2.85619;2.85589;2.63189;2.97634;2.96841;2.99175;2.96081;2.96354;1;1.97206;2.93371;2.81639;2.18589;2.67285;2.58879;2.68655;1.85509;2.23035;
2.82249;1.90601;2.24352;1.89435;1.88108;0.94795;1.48988;1.8906;1.84234;1.59226;1.91708;1.89639;1.81275;1.98025;1.93817;1.92026;1.77627;1.85752;1.77439;1.24295;1.75554;1.9021;2.75817;2.77584;2.86359;0;2.8041;1.90625;1.93513;2.6247;2.68358;2.84637;1.92506;0.9378;1.85334;1.86958;2.63515;1.79429;1.75758;1.80459;1.86736;1.85052;1.92474;1.91681;1.94015;1.9092;1.91194;1.9475;1.86335;1.8821;1.83617;1.13429;1.62125;1.57567;1.63495;1.14467;1.17875;
1.84539;2.82548;1.86145;2.84141;2.79788;1.99232;2.53425;0.9135;2.7783;2.63663;2.96146;2.94077;2.68923;3.02147;2.8527;2.8253;2.7842;2.90189;2.81561;2.28732;2.79992;2.94647;1.8349;1.84913;1.88649;2.8041;0;2.95063;0.9982;1.9964;1.8608;3.88423;2.96944;1.8663;2.89771;2.8151;1.86683;2.83866;2.80195;2.81815;2.7964;2.5724;2.96912;2.96118;2.98453;2.95358;2.95631;2.88649;2.90772;2.92648;2.7569;1.9951;2.66562;2.5293;2.67932;1.7956;2.22312;
2.96902;1.91637;2.10333;1.9047;1.89144;0.9583;1.50023;2.03713;1.81169;1.60261;1.70094;1.62581;1.8231;0.94331;1.94852;1.93061;1.20451;1.73506;1.14917;1.2533;1.7659;1.91245;2.76852;2.78619;2.95785;1.90625;2.95063;0;1.95484;2.63505;2.69394;2.85672;1.93541;2.76906;1.86369;1.87994;2.6455;1.80464;1.76793;1.81494;1.87772;1.86088;1.93509;1.51696;1.9505;1.91956;1.90471;1.95785;1.8737;1.89246;1.84652;1.14464;1.6316;1.58602;1.6453;1.15503;1.1891;
1.9589;1.95461;0.9978;1.94294;1.92967;0.99654;1.53847;1.9117;1.8457;1.64085;1.96567;1.94498;1.81015;2.02884;1.98676;1.96165;1.82487;1.90611;1.82298;1.29154;1.80414;1.95069;1.99292;1.99292;2.88469;1.93513;0.9982;1.95484;0;0.9982;0.99322;2.89496;1.97365;0.99733;1.90193;1.91817;2.63255;1.84288;1.80617;1.85318;1.91596;1.89911;1.97333;1.9654;1.98874;1.9578;1.96053;1.99609;1.91194;1.9307;1.88476;0.9969;1.66984;1.62426;1.68354;1.19326;1.22734;
2.9571;2.63482;1.996;2.62315;2.60989;1.67675;2.21868;2.58502;0.8475;2.32106;2.47352;2.39838;0.81195;1.71588;2.66697;2.64906;1.97708;2.50763;1.92174;1.97175;2.48435;2.6309;1.85153;1.85144;3.55801;2.6247;1.9964;2.63505;0.9982;0;1.68278;3.57517;2.65386;1.85267;2.58214;2.59839;1.63435;2.52309;2.48638;2.53339;2.59617;0.92612;2.65354;2.28953;2.66895;2.63801;2.64074;2.6763;2.59215;2.61091;2.5572;1.77755;1.71455;2.30447;2.36375;1.70292;1.90755;
1.87919;2.6937;1.89525;2.68204;2.66877;1.73564;2.27756;0.9473;0.9175;2.37994;2.54352;2.46838;0.87083;1.78588;2.72586;2.70795;2.04708;2.57763;1.99174;2.03064;2.54323;2.68979;0.9997;0.9997;1.92029;2.68358;1.8608;2.69394;0.99322;1.68278;0;3.63405;2.71275;1.84963;2.64102;2.65727;1.69323;2.58198;2.54526;2.59228;0.9628;0.92309;2.71243;2.35953;2.72784;2.69689;2.69962;2.73519;2.65104;2.66979;1.9217;1.83643;1.77343;2.36336;2.42264;1.69989;1.96644;
3.90262;2.85648;3.10698;2.84482;2.83155;1.89842;2.44034;2.97073;2.79281;2.54273;2.70459;2.62946;2.76322;1.94696;2.88864;2.87073;2.20816;2.73871;2.15282;2.19342;2.70601;0.9911;3.70864;3.72631;1.99774;2.84637;3.88423;2.85672;2.89496;3.57517;3.63405;0;0.9749;3.70918;2.80381;2.82005;3.58562;2.74476;2.70805;2.75506;2.81783;2.80099;0.98004;2.52061;2.89062;2.85967;0.98555;0.99774;1.9698;0.96426;2.78664;2.08476;2.57172;2.52614;2.58542;2.09514;2.12922;
2.98783;1.93518;2.27268;1.92351;1.91024;0.97711;1.51904;2.05594;1.87151;1.62142;1.94624;1.92556;1.84191;2.00942;1.96733;1.94942;1.80544;1.88668;1.80356;1.27211;1.78471;1.93126;2.78733;2.805;2.97264;1.92506;2.96944;1.93541;1.97365;2.65386;2.71275;0.9749;0;2.78787;1.8825;1.89874;2.66431;1.82345;1.78674;1.83375;1.89653;1.87968;1.9539;1.94597;1.96931;1.93837;1.9411;1.97264;1.89251;1.91127;1.86533;1.16345;1.65041;1.60483;1.66411;1.17384;1.20791;
1.88469;2.76883;1.90075;2.75716;2.74389;1.81076;2.35269;0.9528;2.70017;2.45507;2.77989;2.7592;2.66462;2.84306;2.80098;2.78307;2.63909;2.72033;2.6372;2.10576;2.61836;2.76491;1.84454;1.85186;1.92579;0.9378;1.8663;2.76906;0.99733;1.85267;1.84963;3.70918;2.78787;0;2.71615;0.9488;1.84539;2.6571;2.62039;2.6674;0.9301;0.92654;2.78755;2.77962;2.80296;2.77202;2.77475;2.81031;2.72616;2.74492;0.92254;1.84424;1.87263;2.43848;2.49776;1.70334;2.04156;
2.91611;1.86346;2.11109;1.85179;1.83852;0.90539;1.44732;1.98421;1.79978;1.5497;1.7087;1.63357;1.77019;0.95107;1.89561;1.8777;1.21227;1.74282;1.15693;1.20039;1.71298;1.85954;2.71561;2.73328;2.90494;1.85334;2.89771;1.86369;1.90193;2.58214;2.64102;2.80381;1.8825;2.71615;0;1.82702;2.59259;1.75173;1.71502;1.76203;1.8248;1.80796;1.88218;1.52472;1.89759;1.86664;1.86938;1.90494;1.82079;1.83954;1.79361;1.09173;1.57869;1.53311;1.59239;1.10211;1.13619;
2.83349;1.8797;2.2172;1.86803;1.85477;0.92163;1.46356;1.9016;1.81603;1.56594;1.89077;1.87008;1.78644;1.95394;1.91185;1.89394;1.74996;1.8312;1.74808;1.21663;1.72923;1.87578;2.73185;2.74952;2.87459;1.86958;2.8151;1.87994;1.91817;2.59839;2.65727;2.82005;1.89874;0.9488;1.82702;0;2.60884;1.76797;1.73126;1.77827;1.84105;1.82421;1.89843;1.88633;1.90895;1.88289;1.88562;1.92118;1.83703;1.85579;1.80985;1.10797;0.92383;1.54935;1.60863;1.11836;1.15243;
1.88523;2.64527;1.90128;2.6336;2.62034;1.6872;2.22913;0.95333;1.7462;2.33151;2.65633;2.63565;0.8224;2.61458;2.67742;2.65951;2.51553;2.59677;2.51365;1.9822;2.4948;2.64135;1.84485;1.85235;1.92632;2.63515;1.86683;2.6455;2.63255;1.63435;1.69323;3.58562;2.66431;1.84539;2.59259;2.60884;0;2.53354;2.49683;2.54384;2.60662;0.92703;2.66399;2.65606;2.6794;2.64846;2.65119;2.68675;2.6026;2.62136;0.92285;1.788;1.725;2.31492;2.3742;1.70383;1.918;
2.85706;1.80441;2.14102;1.79274;1.77947;0.84634;1.38827;1.92516;1.74074;1.49065;1.73863;1.6635;1.71114;0.981;1.83656;1.81865;1.2422;1.75591;1.18686;1.14134;1.65394;1.80049;2.65656;2.67423;2.84589;1.79429;2.83866;1.80464;1.84288;2.52309;2.58198;2.74476;1.82345;2.6571;1.75173;1.76797;2.53354;0;1.65597;1.70298;1.76576;1.74891;1.82313;1.55465;1.83854;1.8076;1.81033;1.84589;1.76174;1.7805;1.73456;1.03268;1.51964;1.47406;1.53334;1.04306;1.07714;
2.82035;1.7677;2.1052;1.75603;1.74276;0.80963;1.35156;1.88845;1.70402;1.45394;1.72337;1.64824;1.67443;0.96574;1.79985;1.78194;1.22694;1.7192;1.1716;1.10463;1.61722;1.76378;2.61985;2.63752;2.80918;1.75758;2.80195;1.76793;1.80617;2.48638;2.54526;2.70805;1.78674;2.62039;1.71502;1.73126;2.49683;1.65597;0;1.66627;1.72904;1.7122;1.78642;1.53939;1.80183;1.77088;1.77362;1.80918;1.72503;1.74378;1.69785;0.99597;1.48293;1.43735;1.49663;1.00635;1.04043;
1.9178;1.81471;0.9567;1.80304;1.78977;0.85664;1.39857;1.90465;1.75104;1.50095;1.82577;1.80508;1.72144;1.88895;1.84686;1.82895;1.68497;1.76621;1.68309;1.15164;1.66424;1.81079;2.66686;2.68453;2.85619;1.80459;2.81815;1.81494;1.85318;2.53339;2.59228;2.75506;1.83375;2.6674;1.76203;1.77827;2.54384;1.70298;1.66627;0;1.77606;1.75921;1.83343;1.8255;1.84884;1.8179;1.82063;1.85619;1.77204;1.7908;1.74486;1.04298;1.52994;1.48436;1.54364;1.05336;1.08744;
2.81479;1.87748;2.21499;1.86582;1.85255;0.91942;1.46134;1.8829;1.81381;1.56372;1.88855;1.86786;1.78422;1.95172;1.90964;1.89173;1.74774;1.82898;1.74586;1.21442;1.72701;1.87357;1.9625;1.9625;2.85589;1.86736;2.7964;1.87772;1.91596;2.59617;0.9628;2.81783;1.89653;0.9301;1.8248;1.84105;2.60662;1.76576;1.72904;1.77606;0;1.82199;1.89621;1.88828;1.91162;1.88067;1.8834;1.91897;1.83482;1.85357;1.80763;1.10576;1.59272;1.54714;1.60642;1.11614;1.15022;
2.59079;1.86064;2.19814;1.84897;1.83571;0.90257;1.4445;1.6589;1.77362;1.54688;1.87171;1.85102;1.73807;1.93488;1.89279;1.87488;1.7309;1.81214;1.72902;1.19757;1.71017;1.85672;0.92541;0.92532;2.63189;1.85052;2.5724;1.86088;1.89911;0.92612;0.92309;2.80099;1.87968;0.92654;1.80796;1.82421;0.92703;1.74891;1.7122;1.75921;1.82199;0;1.87937;1.87143;1.89478;1.86383;1.86656;1.90212;1.81797;1.83673;1.79079;1.08891;1.57587;1.53029;1.58957;0.7768;1.13337;
2.98751;1.93486;2.27236;1.92319;1.90993;0.97679;1.51872;2.05562;1.87119;1.6211;1.94592;1.92524;1.84159;2.0091;1.96701;1.9491;1.80512;1.88636;1.80324;1.27179;1.78439;1.93094;2.78701;2.80468;2.97634;1.92474;2.96912;1.93509;1.97333;2.65354;2.71243;0.98004;1.9539;2.78755;1.88218;1.89843;2.66399;1.82313;1.78642;1.83343;1.89621;1.87937;0;1.94565;1.96899;1.93805;1.94078;1.97634;1.89219;1.91095;1.86501;1.16313;1.65009;1.60451;1.66379;1.17352;1.20759;
2.69477;1.92693;1.73367;1.91526;1.90199;0.96886;1.51079;2.04768;1.44203;1.61317;1.33128;1.25615;1.83366;0.57365;1.95908;1.94117;0.83485;1.3654;0.77951;1.26386;1.52625;1.92301;2.77908;2.79675;2.96841;1.91681;2.96118;1.51696;1.9654;2.28953;2.35953;2.52061;1.94597;2.77962;1.52472;1.88633;2.65606;1.55465;1.53939;1.8255;1.88828;1.87143;1.94565;0;1.94761;1.55139;1.53506;1.96841;1.88426;1.90302;1.85708;1.1552;0.9625;1.59658;1.65586;1.16558;1.19966;
3.00292;1.95027;2.28777;1.9386;1.92534;0.9922;1.53413;2.07103;1.8866;1.63651;1.96133;1.94065;1.857;2.02451;1.98242;1.96451;1.82053;1.90177;1.81865;1.2872;1.7998;1.94635;2.80242;2.82009;2.99175;1.94015;2.98453;1.9505;1.98874;2.66895;2.72784;2.89062;1.96931;2.80296;1.89759;1.90895;2.6794;1.83854;1.80183;1.84884;1.91162;1.89478;1.96899;1.94761;0;1.95346;1.95619;1.99175;1.9076;1.92636;1.88042;1.17854;0.98511;1.61992;1.6792;1.18893;1.223;
2.97197;1.91932;2.13777;1.90766;1.89439;0.96126;1.50318;2.04008;1.84613;1.60556;1.73538;1.66024;1.82606;0.97774;1.95148;1.93357;1.23894;1.76949;1.1836;1.25626;1.76885;1.91541;2.77147;2.78915;2.96081;1.9092;2.95358;1.91956;1.9578;2.63801;2.69689;2.85967;1.93837;2.77202;1.86664;1.88289;2.64846;1.8076;1.77088;1.8179;1.88067;1.86383;1.93805;1.55139;1.95346;0;1.92524;1.96081;1.87666;1.89541;1.84947;1.1476;1.63456;1.58898;1.64826;1.15798;1.19206;
2.97471;1.92206;2.12143;1.91039;1.89712;0.96399;1.50592;2.04281;1.82979;1.6083;1.71904;1.64391;1.82879;0.96141;1.95421;1.9363;1.22261;1.75316;1.16727;1.25899;1.77158;1.91814;2.77421;2.79188;2.96354;1.91194;2.95631;1.90471;1.96053;2.64074;2.69962;0.98555;1.9411;2.77475;1.86938;1.88562;2.65119;1.81033;1.77362;1.82063;1.8834;1.86656;1.94078;1.53506;1.95619;1.92524;0;1.96354;1.87939;1.89814;1.85221;1.15033;1.63729;1.59171;1.65099;1.16071;1.19479;
2.90488;1.95762;2.29512;1.94595;1.93268;0.99955;1.54148;1.97299;1.89395;1.64386;1.96868;1.94799;1.86435;2.03185;1.98977;1.97186;1.82788;1.90912;1.82599;1.29455;1.80715;1.9537;2.80977;2.82744;1;1.9475;2.88649;1.95785;1.99609;2.6763;2.73519;0.99774;1.97264;2.81031;1.90494;1.92118;2.68675;1.84589;1.80918;1.85619;1.91897;1.90212;1.97634;1.96841;1.99175;1.96081;1.96354;0;0.97206;1.93371;1.88777;1.18589;1.67285;1.62727;1.68655;1.19627;1.23035;
2.92612;1.87347;2.21097;1.8618;1.84853;0.9154;1.45733;1.99422;1.8098;1.55971;1.88453;1.86384;1.7802;1.9477;1.90562;1.88771;1.74373;1.82497;1.74184;1.2104;1.723;1.86955;2.72562;2.74329;1.97206;1.86335;2.90772;1.8737;1.91194;2.59215;2.65104;1.9698;1.89251;2.72616;1.82079;1.83703;2.6026;1.76174;1.72503;1.77204;1.83482;1.81797;1.89219;1.88426;1.9076;1.87666;1.87939;0.97206;0;1.84956;1.80362;1.10174;1.5887;1.54312;1.6024;1.11212;1.1462;
