0;1.92513;0.9611;1.94106;2.76299;1.89753;2.01072;1.79683;0.93189;1.95378;2.79669;1.83193;2.87876;2.80362;2.70763;2.12112;1.95235;1.92495;1.88385;2.91287;1.91526;2.30572;1.93483;2.96487;1.85329;1.86753;1.90488;2.82249;3.00186;1.84539;2.51089;2.988;2.85847;1.9589;2.85896;2.9571;2.8627;1.87919;3.89458;2.98783;1.88469;2.59029;2.83349;1.88523;3.11738;2.60929;2.82035;1.9178;2.81359;2.7787;2.61779;2.99867;2.99316;2.98751;2.75031;2.69477;3.00292;2.97197;2.97471;2.90488;2.92612;2.94487;2.77529;2.89878;2.19706;2.68402;2.22118;2.80735;2.94281;1.62895;1.7895;1.81399;2.24152;
1.92513;0;0.96403;1.90447;3.6745;1.8912;0.95807;1.49999;1.91198;1.95671;1.85246;1.60237;1.9272;1.90651;1.82287;1.99037;1.94829;1.92788;1.78639;1.86764;1.78451;1.25307;1.76566;1.91222;2.76828;2.74885;2.42686;1.90601;1.94921;2.82548;1.85169;1.93535;2.73614;1.95461;2.67774;2.63482;2.70886;2.6937;2.85648;1.93518;2.76883;1.86346;1.8797;2.64527;2.06473;1.80441;1.7677;1.81471;1.87748;1.86064;1.87971;1.94602;1.94051;1.93486;1.94112;1.92693;1.95027;1.91932;1.92206;1.95762;1.87347;1.89222;1.84628;3.42076;1.14441;1.63137;1.16853;1.8076;2.87558;1.58579;1.64507;1.15479;1.18887;
0.9611;0.96403;0;0.97996;2.77905;0.93643;1.29557;0.83573;0.94795;0.99268;2.02841;0.87083;1.91766;1.84252;2.16037;1.16002;0.99125;0.96385;0.92275;1.95177;0.95416;1.59057;0.97373;2.24972;1.86935;1.88358;1.76259;2.24352;2.28672;1.86145;2.10333;2.27285;1.89737;0.9978;1.89786;1.996;1.9016;1.89525;3.10698;2.27268;1.90075;2.11109;2.2172;1.90128;2.40223;2.14102;2.1052;0.9567;2.21499;2.19814;1.97835;2.28353;2.27802;2.27236;2.27863;1.73367;2.28777;2.13777;2.12143;2.29512;2.21097;2.22973;2.18379;2.75649;1.48191;1.96887;1.50603;2.1451;1.98171;0.66785;0.8284;1.49229;1.52637;
1.94106;1.90447;0.97996;0;3.66284;1.87953;0.9464;1.48833;1.92791;1.97265;1.8408;1.59071;1.91553;1.89484;1.8112;1.9787;1.93662;1.91871;1.77473;1.85597;1.77284;1.2414;1.754;1.90055;2.75662;2.73718;2.41519;1.89435;1.93755;2.84141;1.84002;1.92368;2.72447;1.94294;2.66608;2.62315;2.6972;2.68204;2.84482;1.92351;2.75716;1.85179;1.86803;2.6336;2.05306;1.79274;1.75603;1.80304;1.86582;1.84897;1.86804;1.93436;1.92885;1.92319;1.92946;1.91526;1.9386;1.90766;1.91039;1.94595;1.8618;1.88056;1.83462;3.40909;1.13274;1.6197;1.15686;1.79593;2.86391;1.57412;1.6334;1.14312;1.1772;
2.76299;3.6745;2.77905;3.66284;0;3.64957;2.71644;3.25836;1.8311;1.95369;1.8983;3.36074;3.52432;3.44918;1.85163;2.76668;1.95147;3.68875;3.02788;3.55843;2.97254;3.01144;3.52403;1.92437;0.9097;1.9805;2.80409;3.66438;1.95176;2.7446;3.3936;2.86591;2.7649;1.97402;2.70651;2.66358;2.7547;0.9808;2.91547;3.69355;2.75424;3.473;3.63807;2.67403;3.78189;3.492;3.52606;2.91464;1.87;1.83511;1.8929;3.70439;3.69888;3.69323;3.64952;3.34033;3.70864;3.67769;3.68042;3.71599;3.63184;3.65059;1.8317;3.79799;2.7534;2.75423;2.9269;3.56597;0.96101;3.34416;3.40344;2.6967;2.94724;
1.89753;1.8912;0.93643;1.87953;3.64957;0;0.93313;1.47506;1.88438;1.92911;1.82753;1.57744;1.90227;1.88158;1.79794;1.96544;1.92335;1.90028;1.76146;1.8427;1.75958;1.22813;1.74073;1.88728;2.74335;2.72392;2.40193;1.88108;1.92428;2.79788;1.82676;1.91042;2.7112;1.92967;2.65281;2.60989;2.68393;2.66877;2.83155;1.91024;2.74389;1.83852;1.85477;2.62034;2.0398;1.77947;1.74276;1.78977;1.85255;1.83571;1.85478;1.92109;1.91558;1.90993;1.91619;1.90199;1.92534;1.89439;1.89712;1.93268;1.84853;1.86729;1.82135;3.39583;1.11947;1.60643;1.1436;1.78267;2.85065;1.56085;1.62013;1.12986;1.16393;
2.01072;0.95807;1.29557;0.9464;2.71644;0.93313;0;0.54193;1.07882;2.28825;0.8944;0.64431;0.96913;0.94844;0.8648;1.0323;0.99022;0.97231;0.82833;0.90957;0.82644;0.295;0.8076;0.95415;1.81022;1.79078;1.46879;0.94795;0.99115;1.99232;0.89362;0.97728;1.77807;0.99654;1.71968;1.67675;1.7508;1.73564;1.89842;0.97711;1.81076;0.90539;0.92163;1.6872;1.10666;0.84634;0.80963;0.85664;0.91942;0.90257;0.92164;0.98796;0.98245;0.97679;0.98306;0.96886;0.9922;0.96126;0.96399;0.99955;0.9154;0.93416;0.88822;2.46269;0.18634;0.6733;0.21046;0.84953;1.91751;0.62772;0.687;0.19672;0.2308;
1.79683;1.49999;0.83573;1.48833;3.25836;1.47506;0.54193;0;1.62075;1.82841;1.43632;1.18624;1.51106;1.49037;1.40673;1.57423;1.53215;1.51424;1.37025;1.4515;1.36837;0.83693;1.34952;1.49608;2.35215;2.33271;0.92687;1.48988;1.53307;2.53425;1.43555;1.51921;2.32;1.53847;2.2616;2.21868;2.29272;2.27756;2.44034;1.51904;2.35269;1.44732;1.46356;2.22913;1.64859;1.38827;1.35156;1.39857;1.46134;1.4445;1.46357;1.52988;1.52437;1.51872;1.52498;1.51079;1.53413;1.50318;1.50592;1.54148;1.45733;1.47608;1.43015;1.92077;0.72827;1.21523;0.75239;1.39146;2.45944;1.16965;1.22893;0.73865;0.77273;
0.93189;1.91198;0.94795;1.92791;1.8311;1.88438;1.07882;1.62075;0;1.94063;1.8648;1.72313;2.04796;2.02727;1.77573;2.10797;1.9392;1.9118;1.8707;1.98839;1.90211;1.37382;1.88642;2.03297;0.9214;0.93563;0.97299;1.8906;2.06997;0.9135;1.579;2.05611;2.689;1.9117;2.63061;2.5197;2.7212;0.9473;2.96269;2.05594;0.9528;1.6584;1.9016;0.95333;2.18549;1.6774;1.88845;1.86977;1.8817;1.84681;1.6859;2.06678;2.06127;2.05562;1.81842;2.04768;2.07103;2.04008;2.04281;1.97299;1.99422;2.01298;1.8434;1.96689;1.26516;1.75212;1.28929;1.87545;2.79211;1.6158;1.76582;0.8821;1.30962;
1.95378;1.95671;0.99268;1.97265;1.95369;1.92911;2.28825;1.82841;1.94063;0;3.02109;1.86351;2.91034;2.83521;3.15306;2.15271;1.98314;1.95653;1.91543;2.94446;1.94685;2.58325;1.96641;1.95605;2.86203;2.87626;2.75528;3.2362;1.98344;2.85413;3.09602;3.26554;2.89005;1.99048;2.89055;2.98868;2.89428;2.88793;2.94715;3.26536;2.89343;3.10378;3.20989;2.89396;3.39492;3.13371;3.09788;1.94938;3.20767;3.19083;2.97024;3.27621;3.2707;3.26505;3.27131;2.72636;3.28046;3.13045;3.11411;3.2878;3.20365;3.22241;3.17647;3.74918;2.47459;2.96155;2.49872;3.13779;0.99268;1.66053;1.82108;2.48498;2.51905;
