1.91228;0.96385;1.92513;1.88708;0.97231;1.51424;1.61947;1.83114;1.64525;1.57065;0.96275;1.9551;0;1.22395;1.7545;1.52765;1.16861;1.91535;2.94279;1.92646;2.54087;1.92026;1.53828;2.53297;1.7696;1.86594;1.96165;2.44149;2.57227;1.8777;2.90811;1.94375;1.78194;1.82895;1.89173;1.87488;1.89396;1.92742;1.92416;1.97186;1.90211;1.94795;1.15865;1.18277;1.82185;1.65931;3.35899;1.16904;
1.76829;1.42122;1.78114;1.74309;0.82833;1.37025;1.47549;1.12958;0.9437;0.8691;0.2612;1.81855;1.22395;0;1.05295;0.8261;0.46706;1.2138;2.7988;1.78248;2.39689;1.77627;1.3943;2.00378;1.11995;1.20451;2.01157;1.73993;2.42829;1.21227;2.76413;1.2422;1.22694;1.68497;1.74774;1.7309;1.74997;1.78344;1.22261;1.82788;1.22996;1.80396;1.01467;1.03879;1.67786;1.51533;2.65743;1.02505;
1.84954;1.95177;1.86238;1.82433;0.90957;1.4515;1.55673;1.66013;1.47425;1.39965;0.79175;1.89979;1.7545;1.05295;0;1.35665;0.99761;1.74435;2.88005;1.86372;2.47813;1.85752;1.47554;2.47023;1.6505;1.73506;2.09281;2.27048;2.50953;1.74282;2.84537;1.77275;1.7192;1.76621;1.82898;1.81214;1.83121;1.86468;1.75316;1.90912;1.76051;1.88521;1.09591;1.12003;1.7591;1.59657;3.18798;1.10629;
1.87673;0.91563;1.88575;1.85543;1.5649;1.75136;2.21206;1.43328;1.2474;1.1728;0.5649;1.90688;1.52765;0.8261;1.35665;0;0.77076;1.5175;2.90924;1.88598;3.04333;2.51285;1.88248;2.30748;1.42365;1.50821;1.91343;2.04363;2.91077;1.51597;2.86763;1.5459;1.53064;2.42154;1.86003;2.46747;2.48654;2.52001;1.52631;2.56445;1.53366;2.54054;1.75124;1.77536;2.41443;1.74403;2.96113;1.76162;
1.76641;0.95416;1.77926;1.74121;0.82644;1.36837;1.47361;1.07424;0.88836;0.81376;0.20586;1.81666;1.16861;0.46706;0.99761;0.77076;0;1.15846;2.79692;1.78059;2.39501;1.77439;1.39242;1.94844;1.06461;1.14917;1.95196;1.68459;2.42641;1.15693;2.76224;1.18686;1.1716;1.68309;1.74586;1.72902;1.74809;1.78156;1.16727;1.82599;1.17462;1.80208;1.01278;1.03691;1.67598;1.51344;2.60209;1.02317;
1.93483;0.97373;1.94384;1.91352;1.9526;1.80945;2.59976;1.82098;1.6351;1.5605;0.9526;1.96498;1.91535;1.2138;1.74435;1.5175;1.15846;0;2.96734;1.94408;3.43103;2.90054;1.94058;2.69518;1.81134;1.89591;1.97153;2.43133;2.96886;1.90367;2.92573;1.9336;1.91834;2.80924;1.91813;2.85517;2.87424;2.90771;1.914;2.95215;1.92135;2.92824;2.13894;2.16306;2.80213;1.80213;3.34883;2.14932;
2.91045;1.99361;2.92329;2.88524;1.97048;2.51241;2.61764;2.86821;2.91892;2.83528;2.97048;2.9607;2.94279;2.7988;2.88005;2.90924;2.79692;2.96734;0;2.92463;2.98874;2.91843;2.53645;1.99401;2.76777;2.8641;0.99581;1.98904;1.99314;2.87587;3.90628;2.9625;2.78011;2.82712;2.88989;2.87305;2.89212;2.92559;2.93447;2.97003;2.90028;0.99484;1.99271;1.98581;2.82001;2.65748;2.90654;2.1672;
1.89412;0.97035;1.90696;1.86891;0.95415;1.49608;1.60131;1.90627;1.90259;1.81895;1.95415;1.94437;1.92646;1.78248;1.86372;1.88598;1.78059;1.94408;2.92463;0;2.52271;1.9021;1.52012;2.51481;1.75144;1.84777;1.96815;2.54861;2.55411;1.85954;0.98165;1.94617;1.76378;1.81079;1.87357;1.85672;1.87579;1.90926;1.91814;1.9537;1.88395;1.92979;1.14049;1.16461;1.80368;1.64115;3.46611;1.15087;
2.50853;2.85312;2.52138;2.48333;1.56856;2.11049;0.9214;1.9172;2.51701;1.87053;2.47843;2.55878;2.54087;2.39689;2.47813;3.04333;2.39501;3.43103;2.98874;2.52271;0;2.51651;2.13453;1.8349;2.36585;2.46219;1.99292;0.9997;1.8742;2.47395;3.50436;2.56059;2.37819;1.9308;1.9625;1.92279;0.9832;2.52367;2.53255;2.56811;2.49837;2.5442;1.7549;1.77902;1.92403;2.25556;0.9488;1.76529;
1.88791;2.3256;1.90076;1.86271;0.94795;1.48988;1.59511;2.64726;1.89639;1.81275;1.94795;1.93817;1.92026;1.77627;1.85752;2.51285;1.77439;2.90054;2.91843;1.9021;2.51651;0;1.51392;2.50861;1.74524;1.84157;1.93513;2.54241;0.9378;1.85334;2.88375;1.93997;1.75758;1.80459;1.86736;1.85052;1.86959;1.90306;1.91194;1.9475;1.87775;1.92359;1.13429;1.15841;1.79748;1.63495;3.45991;1.14467;
1.50594;0.96685;1.51879;1.48074;0.56597;1.1079;1.21313;1.90277;1.51442;1.43077;1.56597;1.55619;1.53828;1.3943;1.47554;1.88248;1.39242;1.94058;2.53645;1.52012;2.13453;1.51392;0;2.12663;1.36326;1.4596;1.74921;2.16043;2.16593;1.47136;2.50177;1.558;1.3756;1.42261;1.48539;1.46854;1.48762;1.52108;1.52996;1.56552;1.49577;1.54161;0.75231;0.77643;1.4155;1.25297;3.07793;0.7627;
2.50063;1.81012;2.51348;2.47543;1.56066;2.10259;0.9135;0.8742;2.42508;1.798;1.74258;2.55088;2.53297;2.00378;2.47023;2.30748;1.94844;2.69518;1.99401;2.51481;1.8349;2.50861;2.12663;0;1.77622;2.45429;0.9982;1.7917;1.8663;2.46605;3.49646;2.55269;2.37029;2.4173;2.48008;2.46324;2.48231;2.51577;2.52465;2.56021;2.49047;2.5363;1.747;1.77112;2.4102;2.24766;2.7092;1.75739;
1.73726;1.83794;1.7501;1.71205;0.79729;1.33922;1.44445;0.90202;1.54125;1.46665;0.85875;1.78751;1.7696;1.11995;1.6505;1.42365;1.06461;1.81134;2.76777;1.75144;2.36585;1.74524;1.36326;1.77622;0;1.3539;1.98053;1.81952;2.39725;1.4333;2.73309;1.4523;1.60692;1.65393;1.7167;1.4338;1.4608;1.5473;1.76128;1.79684;1.72709;1.77293;0.98363;1.00775;1.64682;1.48429;2.73702;0.657;
1.83359;2.10333;1.84644;1.80839;0.89362;1.43555;1.54079;1.81169;1.62581;1.55121;0.94331;1.88384;1.86594;1.20451;1.73506;1.50821;1.14917;1.89591;2.8641;1.84777;2.46219;1.84157;1.4596;2.45429;1.3539;0;2.07686;2.39679;2.49359;1.4732;2.82942;1.4922;1.70325;1.75026;1.81304;1.4737;1.5007;1.5872;1.85761;1.89317;1.82343;1.86926;1.07996;1.10409;1.74316;1.58062;3.31429;0.6969;
1.9589;0.9978;1.96792;1.93759;1.18324;1.72517;1.8304;1.8724;2.13168;1.86406;2.15782;1.98905;1.96165;2.01157;2.09281;1.91343;1.95196;1.97153;0.99581;1.96815;1.99292;1.93513;1.74921;0.9982;1.98053;2.07686;0;0.99322;0.99733;2.08863;2.9498;2.17526;1.99287;1.92432;1.9422;1.91631;2.10488;2.13835;2.14723;2.18279;2.11304;1.99065;0.9969;0.99;1.91756;1.8262;1.91072;1.37996;
2.53443;1.85342;2.54728;2.50923;1.59446;2.13639;0.9473;0.9175;2.16123;0.87083;1.47873;2.58468;2.44149;1.73993;2.27048;2.04363;1.68459;2.43133;1.98904;2.54861;0.9997;2.54241;2.16043;1.7917;1.81952;2.39679;0.99322;0;1.9001;2.4298;3.53026;2.45973;2.40409;0.9311;0.9628;0.92309;1.9829;2.54957;2.44014;2.59401;2.44749;2.5701;1.7808;1.80492;0.92433;2.28146;0.9175;1.69989;
2.53993;1.99513;2.55278;2.51473;1.59996;2.14189;0.9528;2.7405;2.54841;2.46476;2.59996;2.59018;2.57227;2.42829;2.50953;2.91077;2.42641;2.96886;1.99314;2.55411;1.8742;0.9378;2.16593;1.8663;2.39725;2.49359;0.99733;1.9001;0;2.50535;3.53576;2.59199;2.40959;2.4566;2.51938;2.50254;2.52161;2.55507;2.56395;2.59951;2.52977;2.5756;1.7863;1.81042;2.4495;2.28696;2.8176;1.79669;
1.84536;2.11109;1.8582;1.82015;0.90539;1.44732;1.55255;1.81945;1.63357;1.55897;0.95107;1.89561;1.8777;1.21227;1.74282;1.51597;1.15693;1.90367;2.87587;1.85954;2.47395;1.85334;1.47136;2.46605;1.4333;1.4732;2.08863;2.4298;2.50535;0;2.84119;1.5716;1.71502;1.76203;1.8248;1.5531;1.5801;1.6666;1.86938;1.90494;1.83519;1.88103;1.09173;1.11585;1.75492;1.59239;3.3473;0.7763;
2.87577;1.952;2.88861;2.85056;1.9358;2.47773;2.58296;2.88792;2.88424;2.8006;2.9358;2.92602;2.90811;2.76413;2.84537;2.86763;2.76224;2.92573;3.90628;0.98165;3.50436;2.88375;2.50177;3.49646;2.73309;2.82942;2.9498;3.53026;3.53576;2.84119;0;2.92782;2.74543;2.79244;2.85522;2.83837;2.85744;2.89091;2.89979;0.9964;2.8656;2.91144;2.12214;2.14626;2.78533;2.6228;4.44776;2.13252;
1.93199;2.14102;1.94484;1.90679;0.99202;1.53395;1.63919;1.84938;1.6635;1.5889;0.981;1.98224;1.94375;1.2422;1.77275;1.5459;1.18686;1.9336;2.9625;1.94617;2.56059;1.93997;1.558;2.55269;1.4523;1.4922;2.17526;2.45973;2.59199;1.5716;2.92782;0;1.80165;1.84866;1.91144;1.5721;1.5991;1.6856;1.9424;1.99157;1.92183;1.96766;1.17836;1.20249;1.84156;1.67902;3.37723;0.7953;
1.7496;2.12576;1.76244;1.72439;0.80963;1.35156;1.45679;1.83412;1.64824;1.57364;0.96574;1.79985;1.78194;1.22694;1.7192;1.53064;1.1716;1.91834;2.78011;1.76378;2.37819;1.75758;1.3756;2.37029;1.60692;1.70325;1.99287;2.40409;2.40959;1.71502;2.74543;1.80165;0;1.66627;1.72904;1.7122;1.73127;1.76474;1.77362;1.80918;1.73943;1.78527;0.99597;1.02009;1.65916;1.49663;3.32159;1.00635;
1.79661;2.2343;1.80945;1.7714;0.85664;1.39857;1.5038;1.8486;1.80508;1.72144;1.85664;1.84686;1.82895;1.68497;1.76621;2.42154;1.68309;2.80924;2.82712;1.81079;1.9308;1.80459;1.42261;2.4173;1.65393;1.75026;1.92432;0.9311;2.4566;1.76203;2.79244;1.84866;1.66627;0;1.77606;1.75921;1.77829;1.81175;1.82063;1.85619;1.78644;1.83228;1.04298;1.0671;1.70617;1.54364;1.8486;1.05336;
1.85938;0.9444;1.87223;1.83418;0.91942;1.46134;1.56658;1.8803;1.86786;1.78422;1.91942;1.90964;1.89173;1.74774;1.82898;1.86003;1.74586;1.91813;2.88989;1.87357;1.9625;1.86736;1.48539;2.48008;1.7167;1.81304;1.9422;0.9628;2.51938;1.8248;2.85522;1.91144;1.72904;1.77606;0;1.82199;1.84106;1.87453;1.8834;1.91897;1.84922;1.89505;1.10576;1.12988;1.76895;1.60642;1.8803;1.11614;
1.84254;2.28023;1.85539;1.81734;0.90257;1.4445;1.54974;1.84059;1.85102;1.76738;1.90257;1.89279;1.87488;1.7309;1.81214;2.46747;1.72902;2.85517;2.87305;1.85672;1.92279;1.85052;1.46854;2.46324;1.4338;1.4737;1.91631;0.92309;2.50254;1.5531;2.83837;1.5721;1.7122;1.75921;1.82199;0;1.5806;1.6671;1.86656;1.90212;1.83238;1.87821;1.08891;1.11304;1.75211;1.58957;1.84059;0.7768;
1.86161;2.2993;1.87446;1.83641;0.92164;1.46357;1.56881;2.36282;1.87009;1.78645;1.92164;1.91186;1.89396;1.74997;1.83121;2.48654;1.74809;2.87424;2.89212;1.87579;0.9832;1.86959;1.48762;2.48231;1.4608;1.5007;2.10488;1.9829;2.52161;1.5801;2.85744;1.5991;1.73127;1.77829;1.84106;1.5806;0;1.6941;1.88563;1.92119;1.85145;1.89728;1.10798;1.13211;1.77118;1.60864;1.932;0.8038;
1.89508;2.33277;1.90792;1.86987;0.95511;1.49704;1.60227;2.44932;1.90355;1.81991;1.95511;1.94533;1.92742;1.78344;1.86468;2.52001;1.78156;2.90771;2.92559;1.90926;2.52367;1.90306;1.52108;2.51577;1.5473;1.5872;2.13835;2.54957;2.55507;1.6666;2.89091;1.6856;1.76474;1.81175;1.87453;1.6671;1.6941;0;1.9191;1.95466;1.88491;1.93075;1.14145;1.16557;1.80464;1.64211;3.46707;0.8903;
1.90396;2.12143;1.9168;1.87875;0.96399;1.50592;1.61115;1.82979;1.64391;1.56931;0.96141;1.95421;1.92416;1.22261;1.75316;1.52631;1.16727;1.914;2.93447;1.91814;2.53255;1.91194;1.52996;2.52465;1.76128;1.85761;2.14723;2.44014;2.56395;1.86938;2.89979;1.9424;1.77362;1.82063;1.8834;1.86656;1.88563;1.9191;0;1.96354;1.89379;1.93963;1.15033;1.17445;1.81352;1.65099;3.35764;1.16071;
1.93952;2.3772;1.95236;1.91431;0.99955;1.54148;1.64671;2.69886;1.94799;1.86435;1.99955;1.98977;1.97186;1.82788;1.90912;2.56445;1.82599;2.95215;2.97003;1.9537;2.56811;1.9475;1.56552;2.56021;1.79684;1.89317;2.18279;2.59401;2.59951;1.90494;0.9964;1.99157;1.80918;1.85619;1.91897;1.90212;1.92119;1.95466;1.96354;0;1.92935;1.97519;1.18589;1.21001;1.84908;1.68655;3.51151;1.19627;
1.86977;2.12878;1.88262;1.84457;0.9298;1.47173;1.57697;1.83714;1.65126;1.57666;0.96876;1.92002;1.90211;1.22996;1.76051;1.53366;1.17462;1.92135;2.90028;1.88395;2.49837;1.87775;1.49577;2.49047;1.72709;1.82343;2.11304;2.44749;2.52977;1.83519;2.8656;1.92183;1.73943;1.78644;1.84922;1.83238;1.85145;1.88491;1.89379;1.92935;0;1.90544;1.11614;1.14027;1.77934;1.6168;3.36499;1.12653;
1.91561;2.35329;1.92845;1.8904;0.97564;1.51757;1.6228;2.67495;1.92408;1.84044;1.97564;1.96586;1.94795;1.80396;1.88521;2.54054;1.80208;2.92824;0.99484;1.92979;2.5442;1.92359;1.54161;2.5363;1.77293;1.86926;1.99065;2.5701;2.5756;1.88103;2.91144;1.96766;1.78527;1.83228;1.89505;1.87821;1.89728;1.93075;1.93963;1.97519;1.90544;0;1.16198;1.1861;1.82517;1.66264;3.4876;1.17236;
1.12631;1.56399;1.13915;1.1011;0.18634;0.72827;0.8335;1.88565;1.13478;1.05114;1.18634;1.17656;1.15865;1.01467;1.09591;1.75124;1.01278;2.13894;1.99271;1.14049;1.7549;1.13429;0.75231;1.747;0.98363;1.07996;0.9969;1.7808;1.7863;1.09173;2.12214;1.17836;0.99597;1.04298;1.10576;1.08891;1.10798;1.14145;1.15033;1.18589;1.11614;1.16198;0;0.3968;1.03587;0.87334;2.6983;0.38306;
1.15043;1.58812;1.16328;1.12523;0.21046;0.75239;0.85763;1.90977;1.15891;1.07526;1.21046;1.20068;1.18277;1.03879;1.12003;1.77536;1.03691;2.16306;1.98581;1.16461;1.77902;1.15841;0.77643;1.77112;1.00775;1.10409;0.99;1.80492;1.81042;1.11585;2.14626;1.20249;1.02009;1.0671;1.12988;1.11304;1.13211;1.16557;1.17445;1.21001;1.14027;1.1861;0.3968;0;1.06;0.89746;2.72242;0.40719;
1.7895;2.22719;1.80235;1.7643;0.84953;1.39146;1.4967;1.84183;1.79798;1.71434;1.84953;1.83975;1.82185;1.67786;1.7591;2.41443;1.67598;2.80213;2.82001;1.80368;1.92403;1.79748;1.4155;2.4102;1.64682;1.74316;1.91756;0.92433;2.4495;1.75492;2.78533;1.84156;1.65916;1.70617;1.76895;1.75211;1.77118;1.80464;1.81352;1.84908;1.77934;1.82517;1.03587;1.06;0;1.53653;1.84183;1.04626;
1.62697;0.8284;1.63981;1.60176;0.687;1.22893;1.33416;1.76432;1.63544;1.5518;1.687;1.67722;1.65931;1.51533;1.59657;1.74403;1.51344;1.80213;2.65748;1.64115;2.25556;1.63495;1.25297;2.24766;1.48429;1.58062;1.8262;2.28146;2.28696;1.59239;2.6228;1.67902;1.49663;1.54364;1.60642;1.58957;1.60864;1.64211;1.65099;1.68655;1.6168;1.66264;0.87334;0.89746;1.53653;0;3.19896;0.88372;
3.45193;2.77092;3.46478;3.42673;2.51196;3.05389;1.8648;1.835;3.07873;1.78833;2.39623;3.50218;3.35899;2.65743;3.18798;2.96113;2.60209;3.34883;2.90654;3.46611;0.9488;3.45991;3.07793;2.7092;2.73702;3.31429;1.91072;0.9175;2.8176;3.3473;4.44776;3.37723;3.32159;1.8486;1.8803;1.84059;1.932;3.46707;3.35764;3.51151;3.36499;3.4876;2.6983;2.72242;1.84183;3.19896;0;2.61739;
1.13669;1.57438;1.14954;1.11149;0.19672;0.73865;0.84389;1.55902;1.14517;1.06153;1.19672;1.18694;1.16904;1.02505;1.10629;1.76162;1.02317;2.14932;2.1672;1.15087;1.76529;1.14467;0.7627;1.75739;0.657;0.6969;1.37996;1.69989;1.79669;0.7763;2.13252;0.7953;1.00635;1.05336;1.11614;0.7768;0.8038;0.8903;1.16071;1.19627;1.12653;1.17236;0.38306;0.40719;1.04626;0.88372;2.61739;0;
