1.95154;1.95374;1.97379;1.34978;0.99268;1.9628;1.92911;1.92412;2.28825;1.94063;0;1.9796;1.9286;1.86351;1.96137;2.8524;2.15271;1.98314;1.95653;1.91543;1.90832;1.94685;1.95605;2.86203;3.8458;2.88092;1.95953;2.8028;3.01145;3.18188;2.7964;1.99048;2.8312;2.7761;2.89428;2.8461;2.94715;3.27337;3.26536;2.86718;3.20989;2.87538;3.21474;2.9377;3.13371;3.09788;1.94938;1.93708;3.19083;3.2099;3.2676;3.0654;3.26513;1.98104;3.26505;3.27073;3.27131;3.25711;3.07441;3.08509;3.11411;3.2878;3.12467;3.13096;3.22241;3.87482;2.47459;2.49427;2.97177;3.77043;0.99268;1.66053;2.48498;2.51905;
1.92729;1.94539;1.96447;1.34401;1.76061;1.94013;1.92045;1.90208;0.98732;2.06614;1.9796;0;1.88171;1.63163;1.93576;2.09594;1.98732;1.97738;1.95963;1.81565;1.94329;1.81376;1.94147;2.77959;2.81521;2.8158;2.72746;2.75591;1.78461;1.88094;2.74951;1.98386;2.78431;2.72921;2.78886;2.77506;2.78022;1.97243;1.96443;2.77689;1.90895;2.76996;1.9138;2.91942;1.97934;1.79695;1.84396;1.90674;1.88989;1.90896;1.96667;1.85407;1.9642;1.97527;1.96411;1.96979;1.97038;1.95618;1.97952;1.88827;1.95131;1.98687;1.93395;1.91907;1.92148;3.77602;1.17366;1.19334;2.82182;3.69939;0.98691;1.61504;1.18404;1.21812;
1.83436;1.85246;1.87155;1.35252;0.93592;1.84721;1.82753;1.80916;0.8944;1.8648;1.9286;1.88171;0;1.5387;1.84284;0.9238;1.8944;1.88462;1.86671;1.72272;1.85037;1.72084;1.84855;1.9172;1.9172;2.72288;1.90277;0.8742;1.69168;1.78802;0.8678;1.8457;0.9026;0.8475;2.69594;0.9175;2.6873;1.87951;1.87151;2.68396;1.81603;2.67704;1.82088;2.82649;1.88642;1.70402;1.75104;1.7921;1.79436;1.81604;1.87374;1.76114;1.87128;1.88235;1.87119;1.87687;1.87745;1.86325;1.8866;1.79535;1.85838;1.8469;1.84102;1.82614;1.82855;3.6831;1.08074;1.10041;1.8119;1.84183;1.70962;1.52212;1.09112;1.1252;
1.58427;1.60237;1.62146;1.28743;0.87083;1.59712;1.57744;1.55907;0.64431;1.72313;1.86351;1.63163;1.5387;0;1.59275;1.75293;1.64431;1.63453;1.61662;1.47263;1.60028;1.47075;1.59846;2.43658;2.4722;2.47279;1.83768;2.4129;1.4416;1.53793;2.4065;1.64085;2.4413;2.3862;2.44585;2.43205;2.43721;1.62942;1.62142;2.43387;1.56594;2.42695;1.57079;2.57641;1.63633;1.45394;1.50095;1.56372;1.54688;1.56595;1.62366;1.51105;1.62119;1.63226;1.6211;1.62678;1.62736;1.61317;1.63651;1.54526;1.6083;1.64386;1.59093;1.57606;1.57846;3.43301;0.83065;0.85033;2.47881;3.35638;1.64453;1.27203;0.84103;0.87511;
1.88841;1.90651;1.92559;1.38529;0.96869;1.90126;1.88158;1.86321;0.94844;1.91663;1.96137;1.93576;1.84284;1.59275;0;2.05706;0.6825;1.93866;1.92076;1.77677;1.2474;0.88836;1.90259;2.54629;2.77634;2.77693;1.59653;2.71704;1.54125;1.84207;2.71064;1.94498;2.74544;2.69034;2.74998;2.73618;2.62946;1.93356;1.92556;2.73801;1.87008;2.73108;1.87493;2.88054;1.6635;1.64824;1.80508;1.86786;1.85102;1.87009;1.92779;1.59519;1.92532;1.9364;1.92524;1.93092;1.9315;1.9173;1.6042;1.61488;1.64391;1.94799;1.65446;1.66075;1.8826;3.62526;1.13478;1.15446;2.58848;3.49108;1.74239;1.57616;1.14517;1.17924;
2.04858;2.06668;2.08577;2.27632;1.85972;1.82778;2.04175;2.02338;1.10862;2.18744;2.8524;2.09594;0.9238;1.75293;2.05706;0;2.10862;2.09884;2.08093;1.93694;2.06459;1.93506;2.06277;2.69083;2.70538;2.70039;2.82657;1.798;1.90591;1.75265;0.91327;1.81015;0.85488;0.81195;2.7001;1.8413;2.90152;2.09373;2.08573;2.68665;1.80097;2.6812;2.0351;2.80775;2.10064;1.91825;1.7552;1.75655;1.78006;2.03026;2.08796;1.97536;2.0855;1.87883;2.08541;1.8679;1.87121;1.8651;1.87238;2.00957;2.07261;1.81135;2.05524;2.04036;2.04277;3.69429;1.29496;0.9026;0.8881;1.7907;2.63342;1.73634;1.30534;1.33942;
1.93997;1.95807;1.97715;1.57662;1.16002;1.95281;1.93313;1.91476;1;2.07882;2.15271;1.98732;1.8944;1.64431;0.6825;2.10862;0;1.99022;1.97231;1.82833;0.5649;0.20586;1.95415;1.86379;2.82789;2.82848;0.91403;2.7686;0.85875;1.89362;2.7622;1.99654;2.797;2.7419;2.80154;2.78774;1.94696;1.98511;1.97711;2.78957;1.92163;2.78264;1.92648;2.9321;0.981;0.96574;1.85664;1.91942;1.90257;1.92164;1.97935;0.91269;1.97688;1.98796;1.97679;1.98247;1.98306;1.96886;0.9217;0.93238;0.96141;1.99955;0.97196;0.97825;1.93416;2.94276;1.18634;1.20602;1.90598;2.80858;1.93372;1.62772;1.19672;1.2308;
1.93019;1.94829;1.96737;1.34756;0.99125;1.94303;1.92335;1.90498;0.99022;1.9392;1.98314;1.97738;1.88462;1.63453;1.93866;2.09884;1.99022;0;1.9551;1.81855;1.90688;1.81666;1.94437;2.78249;2.81811;2.8187;1.9581;2.75882;1.78751;1.88384;2.75242;1.98676;2.78722;2.73212;2.79176;2.77796;2.78312;1.97533;1.96733;2.77979;1.91185;2.77286;1.9167;2.92232;1.98224;1.79985;1.84686;1.90964;1.89279;1.91186;1.96957;1.85697;1.9671;1.97818;1.96701;1.97269;1.97328;1.95908;1.98242;1.89118;1.95421;1.98977;1.93685;1.92197;1.92438;3.77892;1.17656;1.19624;2.82472;3.70229;0.99046;1.61794;1.18694;1.22102;
1.91228;1.92788;1.94496;1.38045;0.96385;1.92513;1.90028;1.88708;0.97231;1.9118;1.95653;1.95963;1.86671;1.61662;1.92076;2.08093;1.97231;1.9551;0;1.80064;1.87949;1.79876;1.92646;2.76459;2.8002;2.8008;1.9307;2.74091;1.7696;1.86594;2.73451;1.96165;2.76931;2.71421;2.77385;2.76005;2.76521;1.95743;1.94942;2.76188;1.89394;2.75495;1.89879;2.90441;1.96434;1.78194;1.82895;1.89173;1.87488;1.89396;1.95166;1.83906;1.94919;1.96027;1.9491;1.95478;1.95537;1.94117;1.96451;1.87327;1.9363;1.97186;1.91894;1.90406;1.90647;3.76101;1.15865;1.17833;2.80681;3.68439;1.73755;1.60003;1.16904;1.20311;
1.76829;1.78639;1.80548;1.33935;0.92275;1.78114;1.76146;1.74309;0.82833;1.8707;1.91543;1.81565;1.72272;1.47263;1.77677;1.93694;1.82833;1.81855;1.80064;0;1.7843;1.65477;1.78248;2.6206;2.65622;2.65681;1.8896;2.59692;1.62561;1.72195;2.59052;1.82487;2.62532;2.57022;2.62987;2.61607;2.62123;1.81344;1.80544;2.61789;1.74996;2.61097;1.75481;2.76043;1.82035;1.63795;1.68497;1.74774;1.7309;1.74997;1.80767;1.69507;1.80521;1.81628;1.80512;1.8108;1.81138;1.79719;1.82053;1.72928;1.79231;1.82788;1.77495;1.76007;1.76248;3.61703;1.01467;1.03434;2.66283;3.5404;1.69645;1.45605;1.02505;1.05913;
1.87673;1.87966;1.89674;1.33223;0.91563;1.88575;1.85206;1.87073;0.95597;1.86358;1.90832;1.94329;1.85037;1.60028;1.2474;2.06459;0.5649;1.90688;1.87949;1.7843;0;0.77076;1.91012;2.42869;2.78386;2.78446;1.47893;2.72457;1.42365;1.84959;2.71817;1.91343;2.75297;2.69787;2.75751;2.74371;2.51186;1.94108;1.93308;2.74554;1.8776;2.73861;1.88245;2.88807;1.5459;1.53064;1.81261;1.86003;1.85854;1.87762;1.93532;1.47759;1.93285;1.94393;1.93276;1.93844;1.93903;1.92483;1.4866;1.49728;1.52631;1.95552;1.53686;1.54315;1.89013;3.50766;1.14231;1.16199;2.47088;3.37348;1.68933;1.58348;1.15269;1.18677;
1.76641;1.78451;1.80359;1.37076;0.95416;1.77926;1.75958;1.74121;0.82644;1.90211;1.94685;1.81376;1.72084;1.47075;0.88836;1.93506;0.20586;1.81666;1.79876;1.65477;0.77076;0;1.78059;2.06965;2.65434;2.65493;1.11989;2.59504;1.06461;1.72007;2.58864;1.82298;2.62344;2.56834;2.62799;2.61419;2.15282;1.81156;1.80356;2.61601;1.74808;2.60909;1.75293;2.75854;1.18686;1.1716;1.68309;1.74586;1.72902;1.74809;1.80579;1.11855;1.80332;1.8144;1.80324;1.80892;1.8095;1.7953;1.12756;1.13824;1.16727;1.82599;1.17782;1.18411;1.7606;3.14862;1.01278;1.03246;2.11184;3.01444;1.72786;1.45416;1.02317;1.05724;
1.89412;1.91222;1.9313;1.32046;1.73706;1.90696;1.88728;1.86891;0.95415;2.03297;1.95605;1.94147;1.84855;1.59846;1.90259;2.06277;1.95415;1.94437;1.92646;1.78248;1.91012;1.78059;0;2.74642;2.78204;2.78263;2.70391;2.72275;1.75144;1.84777;2.71635;1.95069;2.75115;2.69605;2.75569;2.74189;0.9911;1.92864;1.93126;2.74372;1.87578;2.73679;1.85752;0.98165;1.94617;1.76378;1.81079;1.87357;1.85672;1.87579;1.9335;1.8209;1.93103;1.94211;1.93094;1.93662;1.93721;1.92301;1.94635;1.8551;1.91814;1.9537;1.90078;1.8859;1.88831;1.9869;1.14049;1.16017;2.78865;3.66622;0.96336;1.58187;1.15087;1.18495;
1.85329;2.75034;2.76942;2.28595;1.86935;0.9097;1.89712;2.70704;1.79227;0.9214;2.86203;2.77959;1.9172;2.43658;2.54629;2.69083;1.86379;2.78249;2.76459;2.6206;2.42869;2.06965;2.74642;0;1.85073;1.89439;2.77782;1.84785;2.35921;2.39911;1.85197;1.99292;1.8506;1.87888;1.84698;0.9997;3.58517;2.77739;2.76939;1.85195;2.71391;1.85244;2.71876;3.72437;2.49751;2.6019;0.93563;0.9603;0.92541;0.9832;2.77162;0.9511;2.76915;2.78023;2.76907;2.77475;2.73982;2.76113;2.78448;2.69323;2.75626;2.79182;2.7389;2.72402;2.72643;2.88829;1.97861;1.89381;2.82663;1.92403;2.64305;2.41999;1.70221;2.02307;
2.76786;2.78596;2.80504;3.26972;2.85312;1.9805;2.76103;2.74266;1.82789;1.947;3.8458;2.81521;1.9172;2.4722;2.77634;2.70538;2.82789;2.81811;2.8002;2.65622;2.78386;2.65434;2.78204;1.85073;0;2.90634;3.74192;1.84776;2.35912;2.39902;1.85188;1.99292;1.85051;2.7647;1.84689;0.9997;3.62079;2.81301;2.805;1.85186;2.74952;1.85235;2.75437;3.75999;2.49742;2.63752;1.9308;1.9625;0.92532;2.74954;2.80724;2.69464;2.80477;2.81585;2.80468;2.81036;2.81095;2.79675;2.82009;2.72885;2.79188;2.82744;2.77452;2.75964;2.76205;3.90024;2.01423;1.89372;2.82663;1.92403;3.62682;2.45561;1.70212;2.05869;
1.90488;2.78655;2.80563;2.30484;1.88824;2.7813;1.88066;2.74325;1.82848;0.97299;2.88092;2.8158;2.72288;2.47279;2.77693;2.70039;2.82848;2.8187;2.8008;2.65681;2.78446;2.65493;2.78263;1.89439;2.90634;0;2.85509;3.55433;2.51209;2.55199;3.55845;2.81854;3.49179;1.88844;3.55346;1.90664;1.9897;2.8136;2.8056;1.87394;2.74141;1.88309;2.75497;1.9964;2.65039;2.63811;2.68513;0.94384;2.63189;2.75013;2.80783;2.69523;2.80537;2.81621;2.80528;2.79345;0.84543;2.79065;2.81282;2.72944;2.79247;1;2.77511;2.76023;2.76264;0.9939;2.01482;1.82815;1.82854;2.73114;2.66194;2.4562;1.85509;2.05928;
1.92795;1.93088;1.94795;1.38345;0.96685;1.93697;1.90328;2.67199;1.91403;1.9148;1.95953;2.72746;1.90277;1.83768;1.59653;2.82657;0.91403;1.9581;1.9307;1.8896;1.47893;1.11989;2.70391;2.77782;3.74192;2.85509;0;2.77697;1.77278;2.80765;2.77057;1.96465;2.80537;2.75027;2.86845;2.82027;2.86099;2.89914;2.89114;2.84135;2.83566;2.84955;2.84051;3.68556;1.89503;1.87977;1.92355;1.91125;2.8166;2.83568;2.89338;1.82672;2.89091;2.7289;2.89082;2.8965;2.89709;2.88289;1.83573;1.84641;1.87544;2.91358;1.886;1.89228;2.84819;3.84899;2.10037;2.12005;2.82001;3.72261;1.74055;1.6347;2.11075;2.14483;
2.70856;2.72666;2.74575;2.22672;1.81012;2.72141;2.70173;2.68336;1.7686;2.58134;2.8028;2.75591;0.8742;2.4129;2.71704;1.798;2.7686;2.75882;2.74091;2.59692;2.72457;2.59504;2.72275;1.84785;1.84776;3.55433;2.77697;0;2.35624;2.39614;1.742;2.7199;1.7768;1.7217;1.84401;1.7917;3.5615;2.75371;2.74571;1.84899;2.69023;1.84947;2.69508;3.70069;2.49454;2.57822;0.9452;2.6663;0.92244;2.69024;2.74794;2.63534;2.74548;2.75655;2.74539;2.75107;2.75165;2.73745;2.7608;2.66955;2.73258;2.7211;2.71522;2.70034;2.70275;4.54823;1.95494;1.89084;2.6861;2.71603;2.58382;2.39632;1.69924;1.9994;
1.73726;1.75536;1.77444;2.43537;2.01877;1.7501;1.73042;1.71205;0.79729;1.5391;3.01145;1.78461;1.69168;1.4416;1.54125;1.90591;0.85875;1.78751;1.7696;1.62561;1.42365;1.06461;1.75144;2.35921;2.35912;2.51209;1.77278;2.35624;0;1.3539;2.36036;1.79383;2.2937;2.2946;2.35537;2.4864;2.59019;1.7824;1.7744;2.36034;1.71892;2.36083;1.72377;2.72939;1.4523;1.60692;1.65393;1.7167;1.4338;1.71893;1.77664;1.66403;1.77417;1.78525;1.77408;1.77976;1.78035;1.76615;1.78045;1.69824;1.76128;1.79684;1.74391;1.72904;1.73144;3.50599;0.98363;1.00331;2.63179;3.41073;2.64349;1.42501;0.657;1.02809;
1.83359;1.85169;1.87077;2.60579;2.18919;1.84644;1.82676;1.80839;0.89362;1.579;3.18188;1.88094;1.78802;1.53793;1.84207;1.75265;1.89362;1.88384;1.86594;1.72195;1.84959;1.72007;1.84777;2.39911;2.39902;2.55199;2.80765;2.39614;1.3539;0;2.40026;1.89016;0.9398;0.9407;2.39527;2.5263;2.68652;1.87874;1.87074;2.40024;1.81526;2.40073;1.82011;2.82572;1.4922;1.70325;1.75026;1.81304;1.4737;1.81527;1.87297;1.76037;1.8705;1.88158;1.87042;1.8761;1.87668;1.86248;1.88583;1.79458;1.85761;1.89317;1.84025;1.82537;1.82778;3.54589;1.07996;1.09964;2.64075;3.45063;2.73983;1.52134;0.6969;1.12442;
2.70216;2.72026;2.73935;2.22032;1.80372;2.71501;2.69533;2.67696;1.7622;2.58546;2.7964;2.74951;0.8678;2.4065;2.71064;0.91327;2.7622;2.75242;2.73451;2.59052;2.71817;2.58864;2.71635;1.85197;1.85188;3.55845;2.77057;1.742;2.36036;2.40026;0;2.7135;1.76814;1.7153;1.84813;1.7853;3.5551;2.74731;2.73931;1.8531;2.68383;1.85359;2.68868;3.69429;2.49866;2.57182;0.94067;2.6599;0.92656;2.68384;2.74154;2.62894;2.73908;2.75015;2.73899;2.74467;2.74525;2.73105;2.7544;2.66315;2.72618;2.7147;2.70882;2.69394;2.69635;4.5509;1.94854;1.81587;1.80137;2.70397;2.57742;2.38992;1.70336;1.993;
1.93651;1.95461;1.97369;1.4144;0.9978;1.94935;1.92967;1.9113;0.99654;1.94052;1.99048;1.98386;1.8457;1.64085;1.94498;1.81015;1.99654;1.98676;1.96165;1.82487;1.91343;1.82298;1.95069;1.99292;1.99292;2.81854;1.96465;2.7199;1.79383;1.89016;2.7135;0;2.66502;0.9982;0.9997;0.99322;2.78944;1.98165;1.97365;0.99733;1.90287;0.9935;1.92302;2.92864;1.98856;1.80617;1.85318;1.91596;1.89911;1.91818;1.97589;1.86329;1.97342;1.98073;1.97333;1.96177;1.97311;1.95897;1.97428;1.8975;1.96053;1.99609;1.94317;1.92829;1.9307;3.78524;0.9969;0.99647;0.99;1.8926;1.7715;1.62426;1.19326;1.22734;
2.73696;2.75506;2.77415;2.25512;1.83852;0.9729;2.73013;2.71176;1.797;2.5188;2.8312;2.78431;0.9026;2.4413;2.74544;0.85488;2.797;2.78722;2.76931;2.62532;2.75297;2.62344;2.75115;1.8506;1.85051;3.49179;2.80537;1.7768;2.2937;0.9398;1.76814;2.66502;0;1.66683;1.84676;1.8201;3.5899;2.78211;2.77411;1.85173;2.65584;1.85222;2.72348;3.66263;2.432;2.60662;0.94116;2.61143;0.92519;2.71864;2.77634;2.66374;2.77388;2.73371;2.77379;2.72278;2.72609;2.71998;2.72725;2.69795;2.76098;2.66623;2.74362;2.72874;2.73115;4.48569;1.98334;1.75748;1.74298;2.64558;2.61222;2.42472;1.6367;2.0278;
2.68186;2.69996;2.71905;2.20002;1.78342;2.63973;1.88143;2.65666;1.7419;2.5197;2.7761;2.72921;0.8475;2.3862;2.69034;0.81195;2.7419;2.73212;2.71421;2.57022;2.69787;2.56834;2.69605;1.87888;2.7647;1.88844;2.75027;1.7217;2.2946;0.9407;1.7153;0.9982;1.66683;0;1.88815;1.765;3.5348;2.72701;2.71901;1.8747;2.61292;1.86925;2.66838;1.9958;2.4329;2.55152;0.94325;0.9446;2.4144;2.66354;2.72124;2.60864;2.71878;2.69078;2.71869;2.67985;2.68316;2.67705;2.68433;2.64285;2.70588;0.9994;2.68852;2.67364;2.67605;2.88234;1.92824;1.71455;1.70005;2.60265;2.55712;2.36962;1.6376;1.9727;
2.74151;2.75961;2.77869;2.3182;1.9016;2.75435;2.73467;2.7163;1.80154;2.58047;2.89428;2.78886;2.69594;2.44585;2.74998;2.7001;2.80154;2.79176;2.77385;2.62987;2.75751;2.62799;2.75569;1.84698;1.84689;3.55346;2.86845;1.84401;2.35537;2.39527;1.84813;0.9997;1.84676;1.88815;0;1.876;3.59444;2.78665;2.77865;1.84811;2.72317;1.84859;2.72802;3.73364;2.49367;2.61117;0.9449;2.72096;0.92157;2.72319;2.78089;2.66829;2.77842;2.7895;2.77833;2.78401;2.7846;2.7704;2.79374;2.7025;2.76553;2.80109;2.74817;2.73329;2.7357;4.54736;1.98788;1.88997;1.9897;2.80033;2.6753;2.42926;1.69837;2.03234;
1.87919;2.74581;2.76489;2.27002;1.85342;0.9808;1.89963;2.7025;1.78774;0.9473;2.8461;2.77506;0.9175;2.43205;2.73618;1.8413;2.78774;2.77796;2.76005;2.61607;2.74371;2.61419;2.74189;0.9997;0.9997;1.90664;2.82027;1.7917;2.4864;2.5263;1.7853;0.99322;1.8201;1.765;1.876;0;3.58064;2.77285;2.76485;1.86403;2.70937;1.8571;2.71422;3.71984;2.6247;2.59737;0.9311;0.9628;1.92502;1.9829;2.76709;1.9508;2.76462;2.7757;2.76453;2.77021;2.75206;2.7566;2.77994;2.6887;2.75173;2.7644;2.73437;2.71949;2.7219;2.90054;1.97408;1.98969;1.82693;0.92433;2.62712;2.41546;1.8294;2.01854;
2.73287;2.75097;2.77005;2.31156;2.72816;2.74571;2.72603;2.70766;1.7929;2.87172;2.94715;2.78022;2.6873;2.43721;2.62946;2.90152;1.94696;2.78312;2.76521;2.62123;2.51186;2.15282;0.9911;3.58517;3.62079;1.9897;2.86099;3.5615;2.59019;2.68652;3.5551;2.78944;3.5899;3.5348;3.59444;3.58064;0;2.77801;0.9749;3.58247;2.71453;3.57554;0.86642;1.96319;2.78492;2.60253;2.64954;2.71232;2.69547;2.71454;2.77225;2.65965;2.76978;2.78086;0.98004;2.77537;2.77596;2.76176;2.7851;2.69385;0.98555;2.79245;2.73953;2.72465;0.96426;0.9958;1.97924;1.99892;3.6274;4.50497;1.95446;2.42062;1.98962;2.0237;
1.92508;1.94318;1.96226;2.69728;2.28068;1.93793;1.91825;1.89988;0.98511;2.06394;3.27337;1.97243;1.87951;1.62942;1.93356;2.09373;1.98511;1.97533;1.95743;1.81344;1.94108;1.81156;1.92864;2.77739;2.81301;2.8136;2.89914;2.75371;1.7824;1.87874;2.74731;1.98165;2.78211;2.72701;2.78665;2.77285;2.77801;0;1.96223;2.77468;1.90675;2.76775;1.9116;0.94699;1.97714;1.79474;1.84175;1.90453;1.88769;1.90676;1.93201;1.85186;1.93117;1.97307;1.93014;1.91747;1.96817;1.95397;1.97732;1.88607;1.9491;1.94339;1.93174;1.91686;1.91927;3.77381;1.17145;1.19113;2.81961;3.69719;2.83132;1.61283;1.18184;1.21591;
