0;1.89803;1.91712;0.9611;1.88637;2.80309;1.89753;0.93997;0.93189;1.83436;1.9091;1.88841;2.03853;1.93997;1.93019;1.91228;1.76829;1.84954;1.87673;1.91526;1.23497;1.89412;2.73224;1.86753;1.90488;1.50594;2.76999;2.70216;2.14043;1.83019;2.68186;2.71383;2.73287;1.92508;1.91708;1.88469;1.84536;1.8616;1.88523;1.86645;1.94763;2.87207;1.79661;1.86415;1.85938;1.84254;1.86161;1.83334;1.80671;1.92792;2.12945;1.91676;1.92244;1.8266;1.90396;1.93952;1.88659;1.86977;1.87171;1.66041;1.82818;2.89878;1.12631;1.61327;1.15043;1.7895;2.83319;1.56769;3.63133;1.17077;
1.89803;0;1.93522;0.96403;1.90447;3.66004;1.90046;0.95807;1.91198;1.85246;1.9272;1.90651;2.05663;1.95807;1.94829;1.92788;1.78639;1.86764;1.87966;1.91819;1.25307;1.91222;2.75034;2.78596;2.82132;1.52404;2.90138;2.72026;2.15853;2.75587;2.69996;2.73193;2.75097;1.94318;1.93518;2.74763;1.86346;1.8797;2.74071;1.88455;1.95056;2.89017;1.81471;1.88225;1.87748;1.86064;1.87971;1.85144;1.82481;1.94602;2.14755;1.93486;1.94054;1.8447;1.92206;1.95762;1.90469;1.88787;1.88981;1.67851;1.84628;3.74677;1.14441;1.63137;1.16853;1.8076;2.83612;1.58579;3.64943;1.18887;
1.91712;1.93522;0;0.9811;1.92355;3.67912;1.91754;0.97715;1.92905;1.87155;1.94628;1.92559;2.07571;1.97715;1.96737;1.94496;1.80548;1.88672;1.89674;1.93527;1.27215;1.9313;2.76942;2.80504;2.8404;1.54312;2.92046;2.73935;2.17761;2.77495;2.71905;2.75102;2.77005;1.96226;1.95426;2.76672;1.88254;1.89878;2.75979;1.90363;1.96764;2.90925;1.83379;1.90134;1.89657;1.87972;1.89879;1.87052;1.8439;1.96511;2.16663;1.95394;1.95962;1.86378;1.94114;1.9767;1.92378;1.90695;1.9089;1.69759;1.86537;3.76585;1.16349;1.65045;1.18761;1.82668;2.85319;1.60487;3.66852;1.20795;
0.9611;0.96403;0.9811;0;0.97996;2.80203;0.93643;1.29557;0.94795;0.93592;1.91766;0.96869;1.76792;1.16002;0.99125;0.96385;0.92275;1.95177;0.91563;0.95416;1.59057;0.97035;1.89233;1.88358;1.88824;0.96685;2.10333;1.80372;2.49603;1.84625;1.78342;1.8878;1.90687;2.28068;2.27268;1.88963;2.11109;2.2172;1.8827;2.22205;0.98653;1.952;0.9567;0.95047;0.9444;2.19814;1.97835;2.18894;2.07272;2.28353;2.48505;2.27236;2.27804;2.09524;2.12143;2.29512;2.13199;2.12878;2.13828;2.01601;2.18379;2.88214;1.48191;1.96887;1.50603;2.1451;1.87209;0.66785;2.8053;1.52637;
1.88637;1.90447;1.92355;0.97996;0;3.64837;1.91639;0.9464;1.92791;1.8408;1.91553;1.89484;2.04496;1.9464;1.93662;1.91871;1.77473;1.85597;1.8956;1.93413;1.2414;1.90055;2.73867;2.77429;2.80965;1.51237;2.88971;2.7086;2.14686;2.7442;2.6883;2.72027;2.7393;1.93151;1.92351;2.73597;1.85179;1.86803;2.72904;1.87288;1.9665;2.8785;1.80304;1.87059;1.86582;1.84897;1.86804;1.83977;1.81315;1.93436;2.13588;1.92319;1.92887;1.83303;1.91039;1.94595;1.89303;1.8762;1.87815;1.66684;1.83462;3.7351;1.13274;1.6197;1.15686;1.79593;2.85205;1.57412;3.63777;1.1772;
2.80309;3.66004;3.67912;2.80203;3.64837;0;2.80682;2.70197;1.8712;3.59637;3.61364;3.65042;2.78023;2.85601;2.88;3.67429;3.5303;3.61154;3.65794;3.06187;2.99697;3.65612;0.9097;2.76043;2.81384;3.26795;1.9127;2.76167;2.90262;0.9729;2.76123;1.9094;4.49487;3.68709;3.67909;2.75424;3.60736;3.62361;2.77133;3.62846;3.78857;4.63407;1.84533;3.62616;1.87;1.83511;1.8929;3.59534;3.56872;3.68993;3.62755;3.67877;3.68445;3.5886;3.66596;3.70152;3.6486;3.63178;3.63372;3.42242;1.8317;3.80774;2.7534;2.80351;2.91244;2.83373;3.74248;3.32969;1.8585;2.93277;
1.89753;1.90046;1.91754;0.93643;1.91639;2.80682;0;1.85624;1.88438;1.87235;2.82537;1.90512;2.69848;2.09646;1.92612;1.90028;1.85918;2.76581;1.85206;1.8906;2.15124;1.90678;1.89712;2.82001;1.88066;1.90328;3.03976;2.74015;2.86958;2.78268;1.88143;2.82423;2.8433;2.84135;2.83335;2.82606;2.76163;2.77787;1.87608;2.78272;1.92296;2.88843;1.89313;1.8869;0.93682;2.75881;2.77789;2.74961;2.72299;2.8442;2.69437;2.83303;2.83871;2.74287;2.82023;2.85579;2.80287;2.78604;2.78799;2.57668;2.74446;2.87456;2.04258;2.52954;2.0667;2.70577;0.93565;1.60428;2.84592;2.08704;
0.93997;0.95807;0.97715;1.29557;0.9464;2.70197;1.85624;0;1.87186;0.8944;0.96913;0.94844;1.09856;1;0.99022;0.97231;0.82833;0.90957;0.95597;1.20586;0.295;0.95415;1.79227;1.82789;1.86325;0.56597;1.94331;1.7622;1.20046;1.7978;1.7419;1.77387;1.7929;0.98511;0.97711;1.78957;0.90539;0.92163;1.78264;0.92648;2.2821;1.9321;0.85664;0.92419;0.91942;0.90257;0.92164;0.89337;0.86675;0.98796;1.18948;0.97679;0.98247;0.88663;0.96399;0.99955;0.94663;0.9298;0.93175;0.72044;0.88822;2.7887;0.18634;0.6733;0.21046;0.84953;1.98068;0.62772;2.69137;0.2308;
0.93189;1.91198;1.92905;0.94795;1.92791;1.8712;1.88438;1.87186;0;1.88386;2.84099;1.91663;1.77573;2.10797;1.9392;1.9118;1.8707;2.78143;1.86358;1.90211;2.16686;1.9183;2.7489;0.93563;0.97299;1.9148;1.8381;2.75005;1.94683;0.8983;2.73136;1.93533;2.85482;2.85697;2.84897;0.9528;2.77725;1.9016;0.95333;2.79834;1.93448;2.89995;1.83946;1.89842;1.89235;1.82349;2.7935;2.76523;2.73861;2.85982;1.7867;2.84865;2.85433;2.75849;2.83585;2.87141;2.81849;2.80166;2.80361;2.5923;1.87534;1.96689;2.0582;2.54516;2.08232;2.72139;2.82003;1.6158;2.85283;2.10266;
1.83436;1.85246;1.87155;0.93592;1.8408;3.59637;1.87235;0.8944;1.88386;0;1.62602;1.84284;0.9238;0.86838;1.88462;1.83114;1.72272;1.66013;1.85037;1.07424;1.1894;1.84855;2.68667;2.69894;2.73594;1.46037;1.81169;0.8678;2.09486;2.6922;0.8475;1.79463;2.6873;1.87951;1.87151;2.68396;1.79978;1.81603;1.7462;1.82088;1.92245;2.82649;1.75104;1.81858;1.7921;1.77362;1.81604;1.78777;1.76114;1.88235;2.08388;1.87119;1.87687;1.78102;1.82979;1.8469;1.84035;1.8242;1.82614;1.61484;1.78261;3.6831;1.08074;1.5677;1.10486;1.74393;2.808;1.52212;2.71213;1.1252;
