1.93019;1.94829;1.96737;0.99125;0.99022;1.9392;1.88462;1.93866;2.08878;1.99022;0;1.9551;1.81855;1.89979;1.90688;1.94541;1.94437;2.81811;1.55619;2.19068;2.76409;1.97533;1.96733;1.89561;1.91185;2.77286;1.97778;2.92232;1.84686;1.90964;1.89279;0.9871;1.85697;2.1797;1.96701;1.97269;1.87685;1.95421;1.98977;1.93685;1.92002;1.92197;1.71066;1.66352;1.20068;1.83975;1.22102;
1.91228;1.92788;1.94496;0.96385;0.97231;1.9118;1.83114;1.92076;1.57065;0.96275;1.9551;0;1.80064;1.7545;1.87949;1.16861;1.92646;2.8002;1.53828;2.17277;2.44149;1.95743;1.94942;1.8777;1.89394;2.39305;1.95039;2.90441;1.82895;1.89173;1.87488;1.89396;1.83906;2.1618;1.9491;1.95478;1.85894;1.92416;1.97186;1.91894;1.90211;1.90406;1.69275;1.64561;1.18277;1.82185;1.20311;
1.76829;1.78639;1.80548;0.92275;0.82833;1.8707;1.72272;1.77677;1.92689;1.82833;1.81855;1.80064;0;1.73789;1.7843;1.87691;1.78248;2.65622;1.3943;2.02879;2.60219;1.81344;1.80544;1.73371;1.74996;2.61097;1.90928;2.76043;1.68497;1.74774;1.7309;1.74997;1.69507;2.01781;1.80512;1.8108;1.71496;1.79231;1.82788;1.77495;1.75813;1.76007;1.54877;1.50163;1.03879;1.67786;1.05913;
1.84954;1.86764;1.88672;1.95177;0.90957;2.89972;1.66013;1.85801;1.39965;0.79175;1.89979;1.7545;1.73789;0;1.86554;0.99761;1.86372;2.73746;1.47554;2.11003;2.27048;1.89468;1.88668;1.74282;1.8312;2.22205;2.93831;2.84167;1.76621;1.82898;1.81214;1.83121;1.70444;2.09905;1.88636;1.89204;1.72697;1.75316;1.90912;1.76371;1.76051;1.77;1.63001;1.58287;1.12003;1.7591;1.14037;
1.87673;1.87966;1.89674;0.91563;0.95597;1.86358;1.85037;1.88432;2.05453;1.95597;1.90688;1.87949;1.7843;1.86554;0;1.8698;1.88598;2.78386;1.52194;2.15643;2.72984;1.94108;1.93308;1.86136;1.8776;2.73861;1.90217;2.86763;1.81261;1.86003;1.85854;1.87762;1.82272;2.14545;1.93276;1.93844;1.8426;1.91996;1.95552;1.9026;1.88577;1.88772;1.67641;1.62927;1.16643;1.8055;1.18677;
1.91526;1.91819;1.93527;0.95416;1.20586;1.90211;1.07424;1.92285;0.81376;0.20586;1.94541;1.16861;1.87691;0.99761;1.8698;0;1.92451;2.68429;1.11989;2.40632;1.68459;2.19097;2.18297;1.15693;2.12749;1.63616;1.9407;2.90616;1.91086;1.89856;2.10843;2.1275;1.11855;2.39534;2.18265;2.18833;1.14108;1.16727;2.20541;1.17782;1.17462;1.18411;1.18025;1.87916;1.41632;2.05539;1.43666;
1.89412;1.91222;1.9313;0.97035;0.95415;1.9183;1.84855;1.90259;2.05271;1.95415;1.94437;1.92646;1.78248;1.86372;1.88598;1.92451;0;2.78204;1.52012;2.15461;2.72802;1.92864;1.93126;1.85954;1.87578;2.73679;1.95576;0.98165;1.81079;1.87357;1.85672;1.87579;1.8209;2.14363;1.93094;1.93662;1.84078;1.91814;1.9537;1.90078;1.88395;1.8859;1.67459;1.62745;1.16461;1.80368;1.18495;
2.76786;2.78596;2.80504;1.88358;1.82789;0.93563;2.72229;2.77634;1.87053;2.47843;2.81811;2.8002;2.65622;2.73746;2.78386;2.68429;2.78204;0;2.39386;1.99292;0.9997;2.81301;2.805;2.73328;2.74952;1.88897;2.87011;3.75999;1.9308;2.74731;0.92532;2.74954;2.69464;2.8723;2.80468;2.81036;2.71452;2.79188;2.82744;2.77452;2.7577;2.75964;2.54833;1.89372;2.03835;1.92403;2.05869;
1.50594;1.52404;1.54312;0.96685;0.56597;1.9148;1.46037;1.51442;1.52193;0.91403;1.55619;1.53828;1.3943;1.47554;1.52194;1.11989;1.52012;2.39386;0;1.76643;2.33984;1.55109;1.54308;1.47136;1.4876;2.34433;1.95338;2.49807;1.42261;1.48539;1.46854;1.48762;1.43272;1.75545;1.54276;1.54844;1.4526;1.52996;1.56552;1.5126;1.49577;1.49772;1.28641;1.23927;0.77643;1.4155;0.79677;
2.14043;2.15853;2.17761;2.73328;1.20046;1.94683;2.09486;2.14891;1.8159;2.20046;2.19068;2.17277;2.02879;2.11003;2.15643;2.40632;2.15461;1.99292;1.76643;0;0.99322;2.18558;2.17757;2.10585;1.90287;0.9935;3.71982;3.13256;1.9195;1.93275;2.10304;2.12211;2.06721;1.96902;2.17726;1.9724;2.08709;2.16445;2.20001;2.14709;2.13027;2.13221;1.9209;1.87376;0.99;1.91756;1.43126;
2.71383;2.73193;2.75102;1.8878;1.77387;1.93533;1.79463;2.72231;0.87083;1.47873;2.76409;2.44149;2.60219;2.27048;2.72984;1.68459;2.72802;0.9997;2.33984;0.99322;0;2.75898;2.75098;2.4298;2.6718;1.69323;2.87433;3.70597;0.9311;2.63248;1.92502;2.69551;2.39143;2.73795;2.75066;2.74133;2.41395;2.44014;2.77342;2.4507;2.44749;2.45699;2.45312;2.44717;1.75893;0.92433;2.00467;
1.92508;1.94318;1.96226;2.51794;0.98511;3.46588;1.87951;1.93356;2.08368;1.98511;1.97533;1.95743;1.81344;1.89468;1.94108;2.19097;1.92864;2.81301;1.55109;2.18558;2.75898;0;1.91639;1.8905;1.90675;2.76775;1.9211;0.94699;1.84175;1.90453;1.88769;1.90676;1.85186;2.1746;1.93014;1.96759;1.87174;1.9491;1.94339;1.93174;1.91492;1.91686;1.70556;1.65841;1.19558;1.83465;1.21591;
1.91708;1.93518;1.95426;2.50993;0.97711;3.45788;1.87151;1.92556;2.07567;1.97711;1.96733;1.94942;1.80544;1.88668;1.93308;2.18297;1.93126;2.805;1.54308;2.17757;2.75098;1.91639;0;1.8825;1.89874;2.75975;1.94351;0.9694;1.83375;1.89653;1.87968;1.89876;1.84386;2.1666;1.95255;1.95958;1.86374;1.9411;1.9658;1.92374;1.90691;1.90886;1.69755;1.65041;1.18757;1.82664;1.20791;
1.84536;1.86346;1.88254;2.11109;0.90539;3.05904;1.79978;1.85383;1.55897;0.95107;1.89561;1.8777;1.73371;1.74282;1.86136;1.15693;1.85954;2.73328;1.47136;2.10585;2.4298;1.8905;1.8825;0;1.82702;2.38137;3.09763;2.83749;1.76203;1.8248;1.80796;1.82703;1.77213;2.09487;1.88218;1.88786;1.79202;1.86938;1.90494;1.85201;1.83519;1.83714;1.62583;1.57869;1.11585;1.75492;1.13619;
1.8616;1.8797;1.89878;2.45445;0.92163;3.4024;1.81603;1.87008;1.80097;1.92163;1.91185;1.89394;1.74996;1.8312;1.8776;2.12749;1.87578;2.74952;1.4876;1.90287;2.6718;1.90675;1.89874;1.82702;0;2.62337;3.44099;2.85373;1.77827;1.84105;1.82421;1.84328;1.78838;1.89189;1.89843;1.88913;1.80826;1.88562;1.92118;1.86826;1.85144;1.85338;1.64208;0.92383;0.91287;1.77117;1.15243;
2.72261;2.74071;2.75979;1.8827;1.78264;0.95333;1.7462;2.73108;0.8224;1.4303;2.77286;2.39305;2.61097;2.22205;2.73861;1.63616;2.73679;1.88897;2.34433;0.9935;1.69323;2.76775;2.75975;2.38137;2.62337;0;2.86923;3.71474;0.926;0.93925;2.68521;2.70429;2.34299;2.68952;2.75943;2.6929;2.36552;2.39171;2.78219;2.40226;2.39906;2.40855;2.40469;2.45594;1.7105;2.61757;2.01344;
1.94763;1.95056;1.96764;0.98653;2.51935;1.93448;1.92245;1.95522;2.75446;2.14656;1.97778;1.95039;1.90928;2.93831;1.90217;1.9407;1.95576;2.87011;1.95338;3.71982;2.87433;1.9211;1.94351;3.09763;3.44099;2.86923;0;0.97411;1.94323;1.93093;3.42193;2.96488;3.05925;3.70884;1.95726;3.50183;3.08178;3.10796;1.97051;3.11852;3.11531;3.12481;3.12095;3.19265;2.72982;3.36889;2.75015;
2.87207;2.89017;2.90925;1.952;1.9321;2.89995;2.82649;2.88054;3.03066;2.9321;2.92232;2.90441;2.76043;2.84167;2.86763;2.90616;0.98165;3.75999;2.49807;3.13256;3.70597;0.94699;0.9694;2.83749;2.85373;3.71474;0.97411;0;2.78874;2.85152;2.83467;2.85374;2.79885;3.12158;0.98315;2.91457;2.81873;2.89609;0.9964;2.87873;2.8619;2.86385;2.65254;2.6054;2.14256;2.78163;2.1629;
1.79661;1.81471;1.83379;0.9567;0.85664;1.87933;1.75104;1.80508;1.7484;1.85664;1.84686;1.82895;1.68497;1.76621;1.81261;1.91086;1.81079;1.9308;1.42261;1.9195;0.9311;1.84175;1.83375;1.76203;1.77827;0.926;1.94323;2.78874;0;1.77606;1.75921;1.77829;1.72339;2.04612;1.83343;1.83911;1.74327;1.82063;1.85619;1.80327;1.78644;1.78839;1.57708;1.52994;1.0671;1.70617;1.08744;
1.85938;1.87748;1.89657;0.9444;0.91942;1.89235;1.81381;1.86786;1.76165;1.91942;1.90964;1.89173;1.74774;1.82898;1.86003;1.89856;1.87357;2.74731;1.48539;1.93275;2.63248;1.90453;1.89653;1.8248;1.84105;0.93925;1.93093;2.85152;1.77606;0;1.82199;1.84106;1.78616;2.1089;1.89621;1.90189;1.80605;1.8834;1.91897;1.86604;1.84922;1.85116;1.63986;1.59272;1.12988;1.76895;1.15022;
1.84254;1.86064;1.87972;2.43539;0.90257;1.86095;1.79697;1.85102;2.00114;1.90257;1.89279;1.87488;1.7309;1.81214;1.85854;2.10843;1.85672;0.92532;1.46854;2.10304;1.92502;1.88769;1.87968;1.80796;1.82421;2.68521;3.42193;2.83467;1.75921;1.82199;0;1.82422;1.76932;1.94698;1.87937;1.88505;1.7892;1.86656;1.90212;1.8492;1.83238;1.83432;1.62302;0.9684;1.11304;1.75211;1.13337;
1.86161;1.87971;1.89879;1.97835;0.92164;2.9263;1.81604;1.87009;2.02021;1.92164;0.9871;1.89396;1.74997;1.83121;1.87762;2.1275;1.87579;2.74954;1.48762;2.12211;2.69551;1.90676;1.89876;1.82703;1.84328;2.70429;2.96488;2.85374;1.77829;1.84106;1.82422;0;1.78839;2.11113;1.89844;1.90412;1.80827;1.88563;1.92119;1.86827;1.85145;1.85339;1.64209;1.59494;1.13211;1.77118;1.15244;
1.80671;1.82481;1.8439;2.07272;0.86675;3.02066;1.76114;1.81519;1.52059;0.91269;1.85697;1.83906;1.69507;1.70444;1.82272;1.11855;1.8209;2.69464;1.43272;2.06721;2.39143;1.85186;1.84386;1.77213;1.78838;2.34299;3.05925;2.79885;1.72339;1.78616;1.76932;1.78839;0;2.05623;1.84354;1.84922;1.75338;1.83073;1.8663;1.81337;1.79655;1.79849;1.58719;1.54005;1.07721;1.71628;1.09755;
2.12945;2.14755;2.16663;2.7223;1.18948;3.64285;2.08388;2.13793;1.86712;2.18948;2.1797;2.1618;2.01781;2.09905;2.14545;2.39534;2.14363;2.8723;1.75545;1.96902;2.73795;2.1746;2.1666;2.09487;1.89189;2.68952;3.70884;3.12158;2.04612;2.1089;1.94698;2.11113;2.05623;0;2.16628;1.94388;2.07611;2.15347;2.18903;2.13611;2.11929;2.12123;1.90993;0.97858;0.97902;2.03902;1.42028;
1.91676;1.93486;1.95394;2.50961;0.97679;3.45756;1.87119;1.92524;2.07536;1.97679;1.96701;1.9491;1.80512;1.88636;1.93276;2.18265;1.93094;2.80468;1.54276;2.17726;2.75066;1.93014;1.95255;1.88218;1.89843;2.75943;1.95726;0.98315;1.83343;1.89621;1.87937;1.89844;1.84354;2.16628;0;1.95927;1.86342;1.94078;1.97634;1.92342;1.9066;1.90854;1.69723;1.65009;1.18726;1.82633;1.20759;
1.92244;1.94054;1.95962;2.51529;0.98247;3.46324;1.87687;1.93092;1.8705;1.98247;1.97269;1.95478;1.8108;1.89204;1.93844;2.18833;1.93662;2.81036;1.54844;1.9724;2.74133;1.96759;1.95958;1.88786;1.88913;2.6929;3.50183;2.91457;1.83911;1.90189;1.88505;1.90412;1.84922;1.94388;1.95927;0;1.8691;1.94646;1.98202;1.9291;1.91228;1.91422;1.70292;0.9653;0.9824;1.83201;1.21327;
1.8266;1.8447;1.86378;2.09524;0.88663;3.04319;1.78102;1.83507;1.54312;0.93522;1.87685;1.85894;1.71496;1.72697;1.8426;1.14108;1.84078;2.71452;1.4526;2.08709;2.41395;1.87174;1.86374;1.79202;1.80826;2.36552;3.08178;2.81873;1.74327;1.80605;1.7892;1.80827;1.75338;2.07611;1.86342;1.8691;0;1.85062;1.88618;1.83326;1.81643;1.81838;1.60707;1.55993;1.09709;1.73616;1.11743;
1.90396;1.92206;1.94114;2.12143;0.96399;3.06938;1.82979;1.91243;1.56931;0.96141;1.95421;1.92416;1.79231;1.75316;1.91996;1.16727;1.91814;2.79188;1.52996;2.16445;2.44014;1.9491;1.9411;1.86938;1.88562;2.39171;3.10796;2.89609;1.82063;1.8834;1.86656;1.88563;1.83073;2.15347;1.94078;1.94646;1.85062;0;1.96354;1.91061;1.89379;1.89574;1.68443;1.63729;1.17445;1.81352;1.19479;
1.93952;1.95762;1.9767;2.53237;0.99955;3.48032;1.89395;1.94799;2.09811;1.99955;1.98977;1.97186;1.82788;1.90912;1.95552;2.20541;1.9537;2.82744;1.56552;2.20001;2.77342;1.94339;1.9658;1.90494;1.92118;2.78219;1.97051;0.9964;1.85619;1.91897;1.90212;1.92119;1.8663;2.18903;1.97634;1.98202;1.88618;1.96354;0;1.94618;1.92935;1.9313;1.71999;1.67285;1.21001;1.84908;1.23035;
1.88659;1.90469;1.92378;2.13199;0.94663;3.07994;1.84035;1.89507;1.57986;0.97196;1.93685;1.91894;1.77495;1.76371;1.9026;1.17782;1.90078;2.77452;1.5126;2.14709;2.4507;1.93174;1.92374;1.85201;1.86826;2.40226;3.11852;2.87873;1.80327;1.86604;1.8492;1.86827;1.81337;2.13611;1.92342;1.9291;1.83326;1.91061;1.94618;0;1.87643;1.87837;1.66707;1.61993;1.15709;1.79616;1.17743;
1.86977;1.88787;1.90695;2.12878;0.9298;3.07673;1.8242;1.87825;1.57666;0.96876;1.92002;1.90211;1.75813;1.76051;1.88577;1.17462;1.88395;2.7577;1.49577;2.13027;2.44749;1.91492;1.90691;1.83519;1.85144;2.39906;3.11531;2.8619;1.78644;1.84922;1.83238;1.85145;1.79655;2.11929;1.9066;1.91228;1.81643;1.89379;1.92935;1.87643;0;1.86155;1.65025;1.6031;1.14027;1.77934;1.1606;
1.87171;1.88981;1.9089;2.13828;0.93175;3.08622;1.82614;1.88019;1.58615;0.97825;1.92197;1.90406;1.76007;1.77;1.88772;1.18411;1.8859;2.75964;1.49772;2.13221;2.45699;1.91686;1.90886;1.83714;1.85338;2.40855;3.12481;2.86385;1.78839;1.85116;1.83432;1.85339;1.79849;2.12123;1.90854;1.91422;1.81838;1.89574;1.9313;1.87837;1.86155;0;1.65219;1.60505;1.14221;1.78128;1.16255;
1.66041;1.67851;1.69759;2.13441;0.72044;3.08236;1.61484;1.66889;1.58229;0.97439;1.71066;1.69275;1.54877;1.63001;1.67641;1.18025;1.67459;2.54833;1.28641;1.9209;2.45312;1.70556;1.69755;1.62583;1.64208;2.40469;3.12095;2.65254;1.57708;1.63986;1.62302;1.64209;1.58719;1.90993;1.69723;1.70292;1.60707;1.68443;1.71999;1.66707;1.65025;1.65219;0;1.39374;0.9309;1.56998;0.95124;
1.61327;1.63137;1.65045;2.20612;0.6733;2.82935;1.5677;1.62174;1.77186;1.6733;1.66352;1.64561;1.50163;1.58287;1.62927;1.87916;1.62745;1.89372;1.23927;1.87376;2.44717;1.65841;1.65041;1.57869;0.92383;2.45594;3.19265;2.6054;1.52994;1.59272;0.9684;1.59494;1.54005;0.97858;1.65009;0.9653;1.55993;1.63729;1.67285;1.61993;1.6031;1.60505;1.39374;0;0.88376;1.52283;0.4425;
1.15043;1.16853;1.18761;1.74328;0.21046;2.66383;1.10486;1.15891;0.8881;1.21046;1.20068;1.18277;1.03879;1.12003;1.16643;1.41632;1.16461;2.03835;0.77643;0.99;1.75893;1.19558;1.18757;1.11585;0.91287;1.7105;2.72982;2.14256;1.0671;1.12988;1.11304;1.13211;1.07721;0.97902;1.18726;0.9824;1.09709;1.17445;1.21001;1.15709;1.14027;1.14221;0.9309;0.88376;0;1.06;0.44126;
1.7895;1.8076;1.82668;2.38235;0.84953;2.85967;1.74393;1.79798;1.79517;1.84953;1.83975;1.82185;1.67786;1.7591;1.8055;2.05539;1.80368;1.92403;1.4155;1.91756;0.92433;1.83465;1.82664;1.75492;1.77117;2.61757;3.36889;2.78163;1.70617;1.76895;1.75211;1.77118;1.71628;2.03902;1.82633;1.83201;1.73616;1.81352;1.84908;1.79616;1.77934;1.78128;1.56998;1.52283;1.06;0;1.08033;
1.17077;1.18887;1.20795;1.76362;0.2308;2.71157;1.1252;1.17924;1.32936;1.2308;1.22102;1.20311;1.05913;1.14037;1.18677;1.43666;1.18495;2.05869;0.79677;1.43126;2.00467;1.21591;1.20791;1.13619;1.15243;2.01344;2.75015;2.1629;1.08744;1.15022;1.13337;1.15244;1.09755;1.42028;1.20759;1.21327;1.11743;1.19479;1.23035;1.17743;1.1606;1.16255;0.95124;0.4425;0.44126;1.08033;0;
