0;0.9611;1.85473;0.93997;1.91228;
0.9611;0;0.93979;1.85456;0.96385;
1.85473;0.93979;0;0.91476;1.88708;
0.93997;1.85456;0.91476;0;0.97231;
1.91228;0.96385;1.88708;0.97231;0;
