0;1.89803;1.91712;0.9611;2.80309;0.93997;0.93189;1.83436;1.88841;2.03853;1.93997;1.93019;1.91228;1.76829;1.84954;1.87673;1.91526;1.23497;1.89412;2.73224;1.86753;1.90488;1.50594;2.76999;2.70216;2.12321;1.83019;2.68186;2.71383;2.86797;1.92508;1.91708;1.88469;1.84536;1.8616;1.88523;2.02135;1.94763;2.87207;1.78631;1.79661;1.91157;1.85938;1.84254;1.86161;1.80671;2.11757;2.12945;1.91676;1.92244;1.92302;1.93217;1.8266;1.90396;1.93952;1.88659;1.86977;1.87171;1.66041;1.82818;1.12631;1.61327;1.15043;1.7895;1.56769;1.81399;1.17077;
1.89803;0;1.93522;0.96403;3.66004;0.95807;1.91198;1.85246;1.90651;2.05663;1.95807;1.94829;1.92788;1.78639;1.86764;1.87966;1.91819;1.25307;1.91222;2.75034;2.78596;2.88497;1.52404;2.90138;2.72026;2.14131;2.75587;2.69996;2.73193;2.8709;1.94318;1.93518;2.76883;1.86346;1.8797;2.74071;2.03945;1.95056;2.89017;1.80441;1.81471;1.9145;1.87748;1.86064;1.87971;1.82481;2.13567;2.14755;1.93486;1.94054;1.94112;1.95027;1.8447;1.92206;1.95762;1.90469;1.88787;1.88981;1.67851;1.84628;1.14441;1.63137;1.16853;1.8076;1.58579;2.59971;1.18887;
1.91712;1.93522;0;0.9811;3.67912;0.97715;1.92905;1.87155;1.92559;2.07571;1.97715;1.96737;1.94496;1.80548;1.88672;1.89674;1.93527;1.27215;1.9313;2.76942;2.80504;2.90204;1.54312;2.92046;2.73935;2.16039;2.77495;2.71905;2.75102;2.88798;1.96226;1.95426;2.78791;1.88254;1.89878;2.75979;2.05853;1.96764;2.90925;1.82349;1.83379;1.93158;1.89657;1.87972;1.89879;1.8439;2.15475;2.16663;1.95394;1.95962;1.96021;1.96935;1.86378;1.94114;1.9767;1.92378;1.90695;1.9089;1.69759;1.86537;1.16349;1.65045;1.18761;1.82668;1.60487;2.61879;1.20795;
0.9611;0.96403;0.9811;0;2.80203;1.29557;0.94795;0.93592;0.96869;1.76792;1.16002;0.99125;0.96385;0.92275;1.95177;0.91563;0.95416;1.59057;0.97035;1.89233;1.88358;1.92094;0.96685;2.10333;1.80372;2.47881;1.84625;1.78342;1.8878;1.90687;2.28068;2.27268;1.90075;2.11109;2.2172;1.8827;2.37695;0.98653;1.952;2.14191;0.9567;0.95047;0.9444;2.19814;1.97835;2.07272;2.47317;2.48505;2.27236;2.27804;2.27863;2.28777;2.09524;2.12143;2.29512;2.13199;2.12878;2.13828;2.01601;2.18379;1.48191;1.96887;1.50603;2.1451;0.66785;1.83005;1.52637;
2.80309;3.66004;3.67912;2.80203;0;2.70197;1.8712;3.59637;3.65042;2.78023;2.85601;3.69219;3.67429;3.5303;3.61154;3.65794;3.06187;2.99697;3.65612;0.9097;2.76043;2.84419;3.26795;1.9127;2.76167;2.90262;0.9729;2.76123;1.9094;4.56568;3.68709;3.67909;2.76165;3.60736;3.62361;2.76214;3.69926;3.78857;4.63407;3.54831;1.84533;3.75251;1.87;1.83511;3.62362;3.56872;3.87957;3.6579;3.67877;3.68445;3.68503;3.69418;3.5886;3.66596;3.70152;3.6486;3.63178;3.63372;3.42242;3.59019;2.88831;2.80351;2.91244;2.83373;3.32969;2.7533;2.93277;
0.93997;0.95807;0.97715;1.29557;2.70197;0;1.87186;0.8944;0.94844;1.09856;1;0.99022;0.97231;0.82833;0.90957;0.95597;1.20586;0.295;0.95415;1.79227;1.82789;2.00319;0.56597;1.94331;1.7622;1.18324;1.7978;1.7419;1.77387;1.94525;0.98511;0.97711;1.81076;0.90539;0.92163;1.78264;1.08138;2.2821;1.9321;0.84634;0.85664;2.24604;0.91942;0.90257;0.92164;0.86675;1.1776;1.18948;0.97679;0.98247;0.98306;0.9922;0.88663;0.96399;0.99955;0.94663;0.9298;0.93175;0.72044;0.88822;0.18634;0.6733;0.21046;0.84953;0.62772;1.64164;0.2308;
0.93189;1.91198;1.92905;0.94795;1.8712;1.87186;0;1.88386;1.91663;1.77573;2.10797;1.9392;1.9118;1.8707;2.78143;1.86358;1.90211;2.16686;1.9183;2.7489;0.93563;0.97299;1.9148;1.8381;2.75005;1.94683;0.8983;2.73136;1.93533;2.85482;2.85697;2.84897;0.9528;2.77725;1.9016;0.95333;2.95324;1.93448;2.89995;1.6774;1.83946;1.89842;1.89235;1.82349;2.7935;2.73861;3.04946;1.7867;2.84865;2.85433;2.85492;2.86406;2.75849;2.83585;2.87141;2.81849;2.80166;2.80361;2.5923;1.87534;2.0582;2.54516;2.08232;2.72139;1.6158;0.8821;2.10266;
1.83436;1.85246;1.87155;0.93592;3.59637;0.8944;1.88386;0;1.84284;0.9238;0.86838;1.88462;1.83114;1.72272;1.66013;1.85037;1.07424;1.1894;1.84855;2.68667;2.69894;2.85685;1.46037;1.81169;0.8678;2.07764;2.6922;0.8475;1.79463;2.81534;1.87951;1.87151;2.70017;1.79978;1.81603;1.7462;1.97578;1.92245;2.82649;1.74074;1.75104;1.88639;1.7921;1.77362;1.81604;1.76114;2.072;2.08388;1.87119;1.87687;1.87745;1.8866;1.78102;1.82979;1.8469;1.84035;1.8242;1.82614;1.61484;1.78261;1.08074;1.5677;1.10486;1.74393;1.52212;2.53604;1.1252;
1.88841;1.90651;1.92559;0.96869;3.65042;0.94844;1.91663;1.84284;0;2.04701;1.94844;1.93866;1.92076;1.77677;1.85801;1.88432;1.92285;1.24344;1.90259;2.74072;2.77634;2.88962;1.51442;2.89175;2.71064;2.13168;2.74625;2.69034;2.72231;2.87556;1.93356;1.92556;2.7592;1.85383;1.87008;2.73108;2.02982;1.95522;2.88054;1.79478;1.80508;1.91916;1.86786;1.85102;1.87009;1.81519;2.12604;2.13793;1.92524;1.93092;1.9315;1.94065;1.83507;1.91243;1.94799;1.89507;1.87825;1.88019;1.66889;1.83666;1.13478;1.62174;1.15891;1.79798;1.57616;2.59008;1.17924;
2.03853;2.05663;2.07571;1.76792;2.78023;1.09856;1.77573;0.9238;2.04701;0;0.6079;2.08878;1.57065;1.92689;1.39965;2.05453;0.81376;1.39356;2.05271;1.87053;1.87053;2.68083;1.52193;1.55121;1.7916;1.8159;2.49101;1.7713;0.87083;2.55486;2.08368;2.07567;2.67597;1.55897;1.80097;0.8224;1.7843;2.75446;3.03066;1.9449;1.7484;2.7184;1.76165;1.74943;2.02021;1.52059;1.87883;1.86712;2.07536;1.8705;2.08162;2.09076;1.54312;1.56931;2.09811;1.57986;1.57666;1.58615;1.58229;1.98678;1.2849;1.77186;0.8881;1.79517;1.72628;2.65783;1.32936;
1.93997;1.95807;1.97715;1.16002;2.85601;1;2.10797;0.86838;1.94844;0.6079;0;1.99022;0.96275;1.82833;0.79175;1.95597;0.20586;0.79847;1.95415;2.47843;2.47843;3.00319;0.91403;0.94331;1.73618;2.18324;1.88311;1.71588;1.47873;1.94696;1.98511;1.97711;2.81076;0.95107;1.92163;1.4303;2.08138;2.14656;2.9321;1.84634;1.85664;2.1105;1.91942;1.90257;1.92164;0.91269;2.1776;2.18948;1.97679;1.98247;1.98306;1.9922;0.93522;0.96141;1.99955;0.97196;0.96876;0.97825;0.97439;1.88822;1.18634;1.6733;1.21046;1.84953;1.62772;2.64164;1.2308;
1.93019;1.94829;1.96737;0.99125;3.69219;0.99022;1.9392;1.88462;1.93866;2.08878;1.99022;0;1.9551;1.81855;1.89979;1.90688;1.94541;1.28522;1.94437;2.78249;2.81811;2.91219;1.55619;2.93353;2.75242;2.17346;2.78802;2.73212;2.76409;2.89812;1.97533;1.96733;2.80098;1.89561;1.91185;2.77286;2.0716;1.97778;2.92232;1.83656;1.84686;1.94172;1.90964;1.89279;0.9871;1.85697;2.16782;2.1797;1.96701;1.97269;1.97328;1.98242;1.87685;1.95421;1.98977;1.93685;1.92002;1.92197;1.71066;1.87844;1.17656;1.66352;1.20068;1.83975;1.61794;2.63186;1.22102;
1.91228;1.92788;1.94496;0.96385;3.67429;0.97231;1.9118;1.83114;1.92076;1.57065;0.96275;1.9551;0;1.80064;1.7545;1.87949;1.16861;1.26731;1.92646;2.76459;2.8002;2.88479;1.53828;1.90606;2.69894;2.15555;2.77012;2.67864;2.44149;2.87073;1.95743;1.94942;2.78307;1.8777;1.89394;2.39305;2.05369;1.95039;2.90441;1.81865;1.82895;1.91433;1.89173;1.87488;1.89396;1.83906;2.14991;2.1618;1.9491;1.95478;1.95537;1.96451;1.85894;1.92416;1.97186;1.91894;1.90211;1.90406;1.69275;1.86053;1.15865;1.64561;1.18277;1.82185;1.60003;2.61395;1.20311;
1.76829;1.78639;1.80548;0.92275;3.5303;0.82833;1.8707;1.72272;1.77677;1.92689;1.82833;1.81855;1.80064;0;1.73789;1.7843;1.87691;1.12333;1.78248;2.6206;2.65622;2.83152;1.3943;2.77163;2.59052;2.01157;2.62613;2.57022;2.60219;2.77358;1.81344;1.80544;2.63909;1.73371;1.74996;2.61097;1.90971;1.90928;2.76043;1.67467;1.68497;1.87322;1.74774;1.7309;1.74997;1.69507;2.00593;2.01781;1.80512;1.8108;1.81138;1.82053;1.71496;1.79231;1.82788;1.77495;1.75813;1.76007;1.54877;1.71654;1.01467;1.50163;1.03879;1.67786;1.45605;2.46997;1.05913;
