0;1.89803;1.91712;0.9611;1.89278;1.8731;0.93997;0.93189;1.83436;1.58427;1.88841;2.04858;1.93997;1.93019;1.91228;1.76829;1.87673;1.76641;1.89412;2.73224;1.90488;1.92795;2.70856;1.73726;2.70216;1.93651;2.73696;2.73986;2.74151;1.87919;2.73287;1.91708;2.72953;1.8616;1.88523;1.86645;2.87577;1.7496;1.79661;1.85938;1.84254;1.80671;1.91685;1.92792;1.91676;1.92244;1.92302;1.90883;1.93217;1.84092;1.90396;1.93952;1.88659;1.87171;1.87412;2.89878;1.12631;1.14598;2.77447;1.56769;1.13669;1.17077;
1.89803;0;1.93522;0.96403;1.91088;1.8912;0.95807;1.91198;1.85246;1.60237;1.90651;2.06668;1.95807;1.94829;1.92788;1.78639;1.87966;1.78451;1.91222;2.75034;2.78655;1.93088;2.72666;1.75536;2.72026;1.95461;2.75506;2.75796;2.75961;2.74581;2.75097;1.93518;2.74763;1.8797;2.74071;1.88455;2.89387;1.7677;1.81471;1.87748;1.86064;1.82481;1.93495;1.94602;1.93486;1.94054;1.94112;1.92693;1.95027;1.85902;1.92206;1.95762;1.90469;1.88981;1.89222;3.74677;1.14441;1.16408;2.79257;1.58579;1.15479;1.18887;
1.91712;1.93522;0;0.9811;1.92996;1.91028;0.97715;1.92905;1.87155;1.62146;1.92559;2.08577;1.97715;1.96737;1.94496;1.80548;1.89674;1.80359;1.9313;2.76942;2.80563;1.94795;2.74575;1.77444;2.73935;1.97369;2.77415;2.77704;2.77869;2.76489;2.77005;1.95426;2.76672;1.89878;2.75979;1.90363;2.91295;1.78678;1.83379;1.89657;1.87972;1.8439;1.95403;1.96511;1.95394;1.95962;1.96021;1.94601;1.96935;1.87811;1.94114;1.9767;1.92378;1.9089;1.91131;3.76585;1.16349;1.18317;2.81165;1.60487;1.17387;1.20795;
0.9611;0.96403;0.9811;0;0.97012;0.93643;1.29557;0.94795;0.93592;0.87083;0.96869;1.85972;1.16002;0.99125;0.96385;0.92275;0.91563;0.95416;2.24972;1.87982;1.88824;0.96685;1.81012;2.01877;1.80372;0.9978;1.83852;1.89995;1.9016;1.8878;3.08847;2.27268;1.88963;2.2172;1.8827;2.22205;3.23137;2.1052;0.9567;0.9444;2.19814;2.07272;2.27245;2.28353;2.27236;2.27804;2.27863;2.26443;2.08172;2.09241;2.12143;2.29512;2.13199;2.13828;2.22973;2.88214;1.48191;1.50159;1.9878;0.66785;1.49229;1.52637;
1.89278;1.91088;1.92996;0.97012;0;1.88595;0.95281;1.91806;1.84721;1.59712;1.90126;1.82778;1.95281;1.94303;1.92513;1.78114;1.88575;1.77926;1.90696;0.9097;2.7813;1.93697;2.72141;1.7501;2.71501;1.94935;0.9729;2.7527;2.75435;0.9808;2.74571;1.92993;2.74238;1.87445;2.73545;1.8793;2.88861;1.76244;1.80945;1.87223;1.83511;1.81956;1.92969;1.94077;1.92961;1.93529;1.93587;1.92167;1.94502;1.85377;1.9168;1.95236;1.89944;1.88456;1.88697;3.74151;1.13915;1.15883;2.71588;1.58053;1.14954;1.18361;
1.8731;1.8912;1.91028;0.93643;1.88595;0;0.93313;1.88438;1.82753;1.57744;1.88158;2.04175;1.93313;1.92335;1.90028;1.76146;1.85206;1.75958;1.88728;2.72541;2.76162;1.90328;2.70173;1.73042;2.69533;1.92967;2.73013;2.73302;2.73467;2.72087;2.72603;1.91024;2.7227;1.85477;2.71577;1.85962;2.86893;1.74276;1.78977;1.85255;1.83571;1.79988;1.91001;1.92109;1.90993;1.91561;1.91619;1.90199;1.92534;1.83409;1.89712;1.93268;1.87976;1.86488;1.86729;3.72183;1.11947;1.13915;2.76763;1.56085;1.12986;1.16393;
0.93997;0.95807;0.97715;1.29557;0.95281;0.93313;0;1.07882;0.8944;0.64431;0.94844;1.10862;1;0.99022;0.97231;0.82833;0.95597;0.82644;0.95415;1.79227;1.82848;1.91403;1.7686;0.79729;1.7622;0.99654;1.797;1.79989;1.80154;1.78774;1.7929;0.97711;1.78957;0.92163;1.78264;0.92648;1.9358;0.80963;0.85664;0.91942;0.90257;0.86675;0.97688;0.98796;0.97679;0.98247;0.98306;0.96886;0.9922;0.90096;0.96399;0.99955;0.94663;0.93175;0.93416;2.7887;0.18634;0.20602;1.8345;0.62772;0.19672;0.2308;
0.93189;1.91198;1.92905;0.94795;1.91806;1.88438;1.07882;0;1.88386;1.72313;1.91663;2.18744;2.07882;1.9392;1.9118;1.8707;1.86358;1.90211;2.03297;2.58431;0.97299;1.9148;2.58134;1.5391;2.58546;1.94052;2.58409;2.82165;2.58047;0.9473;2.87172;2.05594;2.58544;2.00046;0.95333;2.00531;2.96939;1.88845;1.8784;1.89235;1.6589;1.94557;2.0557;2.06678;2.05562;2.0613;1.81842;2.04768;2.07103;1.97978;2.04281;1.97299;2.02545;2.01057;2.01298;1.96689;1.26516;1.28484;2.80153;1.6158;0.8821;1.30962;
1.83436;1.85246;1.87155;0.93592;1.84721;1.82753;0.8944;1.88386;0;1.5387;1.84284;0.9238;1.8944;1.88462;1.86671;1.72272;1.85037;1.72084;1.84855;2.68667;2.72288;1.90277;0.8742;1.69168;0.8678;1.89094;0.9026;2.69429;2.69594;2.68214;2.6873;1.87151;2.68396;1.81603;2.67704;1.82088;2.8302;1.70402;1.75104;1.81381;1.79436;1.76114;1.87128;1.88235;1.87119;1.87687;1.87745;1.86325;1.8866;1.79535;1.85838;1.89395;1.84102;1.82614;1.82855;3.6831;1.08074;1.10041;1.8119;1.52212;1.09112;1.1252;
1.58427;1.60237;1.62146;0.87083;1.59712;1.57744;0.64431;1.72313;1.5387;0;1.59275;1.75293;1.64431;1.63453;1.61662;1.47263;1.60028;1.47075;1.59846;2.43658;2.47279;1.83768;2.4129;1.4416;2.4065;1.64085;2.4413;2.4442;2.44585;2.43205;2.43721;1.62142;2.43387;1.56594;2.42695;1.57079;2.58011;1.45394;1.50095;1.56372;1.54688;1.51105;1.62119;1.63226;1.6211;1.62678;1.62736;1.61317;1.63651;1.54526;1.6083;1.64386;1.59093;1.57606;1.57846;3.43301;0.83065;0.85033;2.47881;1.27203;0.84103;0.87511;
1.88841;1.90651;1.92559;0.96869;1.90126;1.88158;0.94844;1.91663;1.84284;1.59275;0;2.05706;0.6825;1.93866;1.92076;1.77677;1.2474;0.88836;1.90259;2.74072;2.77693;1.59653;2.71704;1.54125;2.71064;1.94498;2.74544;2.74833;2.74998;2.73618;2.62946;1.92556;2.73801;1.87008;2.73108;1.87493;2.88424;1.64824;1.80508;1.86786;1.85102;1.59519;1.92532;1.9364;1.92524;1.93092;1.9315;1.9173;1.6042;1.61488;1.64391;1.94799;1.65446;1.66075;1.8826;3.62526;1.13478;1.15446;2.58848;1.57616;1.14517;1.17924;
2.04858;2.06668;2.08577;1.85972;1.82778;2.04175;1.10862;2.18744;0.9238;1.75293;2.05706;0;2.10862;2.09884;2.08093;1.93694;2.06459;1.93506;2.06277;2.70547;2.71664;2.82657;1.798;1.90591;1.7916;1.8781;0.85488;2.73929;2.70163;2.72714;2.90152;2.08573;2.70661;1.80097;2.70709;2.0351;2.83839;1.91825;1.79604;2.02803;1.78006;1.97536;2.0855;1.87883;2.08541;1.8679;1.87121;1.8651;1.87238;2.00957;2.07261;2.10817;2.05524;2.04036;2.04277;3.71054;1.29496;0.9026;0.8881;1.73634;1.30534;1.33942;
