1.9091;1.94628;2.2647;1.91553;2.92834;1.8839;0.96913;1.51106;1.61629;1.86353;0;1.83393;1.88268;1.94144;2.44758;1.79558;2.83527;1.92328;2.53769;2.75991;1.94724;1.5351;2.77097;1.76642;3.12032;2.76644;2.51459;2.76902;2.70477;2.86755;3.61686;1.94624;2.67161;1.87452;1.89077;2.56963;1.89561;2.66988;2.86368;1.77876;1.82577;2.87155;1.88855;1.87171;1.92424;1.83588;1.95709;1.94592;1.95161;2.13777;1.93039;1.87009;1.85576;1.96868;0.9866;1.91576;1.90088;1.90329;1.90701;1.85735;1.94477;1.15547;1.17959;2.08219;1.96733;1.59685;3.51103;2.42342;
1.80477;1.84195;1.76792;1.8112;1.82778;1.77957;0.8648;1.40673;1.51196;1.75747;1.83393;0;0.6079;1.57065;1.1728;0.81376;1.5605;1.81895;2.43336;1.87053;1.84291;1.43077;2.66664;1.66209;1.79467;2.5902;0.85488;2.66469;0.87083;2.76322;3.51253;1.84191;0.83768;1.55897;1.69798;0.8224;1.7843;2.56555;1.5889;1.57364;1.72144;2.7184;1.76165;1.74943;1.81991;1.73155;1.85276;1.84159;1.84728;1.87121;1.58564;1.54028;1.54312;1.86435;1.50398;1.57986;1.58615;1.79896;1.80268;1.74525;1.84044;1.05114;0.8881;1.74452;1.863;1.49252;1.7638;2.31909;
1.97227;2.00945;1.16002;1.9787;2.13014;1.94707;1.0323;1.57423;1.67947;1.9267;1.88268;0.6079;0;0.96275;0.5649;0.20586;0.9526;1.98645;2.60087;2.47843;2.01041;0.91403;2.83415;1.82959;2.40257;2.82961;1.46277;2.8322;1.47873;2.93072;3.68003;2.00942;1.44558;0.95107;1.95394;1.4303;1.95879;2.73305;0.981;0.96574;1.88895;2.1105;1.95172;1.93488;1.98742;1.89905;2.02026;2.0091;2.01478;2.20094;0.97774;0.93238;0.93522;2.03185;0.89608;0.97196;0.97825;1.96646;1.97018;1.92052;2.00794;1.21864;1.24277;2.14537;2.0305;1.66002;2.3717;1.72737;
1.91228;1.94496;0.96385;1.91871;1.93397;1.88708;0.97231;1.51424;1.61947;1.86671;1.94144;1.57065;0.96275;0;1.52765;1.16861;1.91535;1.92646;2.54087;2.76309;1.95042;1.53828;2.77415;1.7696;3.1235;2.76962;2.42553;2.7722;2.44149;2.87073;3.62004;1.94942;2.40833;1.8777;1.89394;2.39305;1.89879;2.67306;1.94375;1.78194;1.82895;1.91433;1.89173;1.87488;1.92742;1.83906;1.96027;1.9491;1.95478;2.14095;1.93357;1.87327;1.85894;1.97186;1.85883;1.91894;1.90406;1.90647;1.91019;1.86053;1.94795;1.15865;1.18277;2.08537;1.97051;1.60003;3.33445;2.4266;
1.87673;1.89674;0.91563;1.8956;1.88575;1.85543;1.5972;1.75136;1.86358;1.85155;2.44758;1.1728;0.5649;1.52765;0;0.77076;1.5175;2.55135;2.78498;2.80648;2.57531;1.47893;2.81753;2.39449;2.96748;2.813;2.02768;2.81558;2.04363;2.82251;3.81579;2.57432;2.01048;1.51597;2.51884;1.9952;2.52369;3.29795;1.5459;1.53064;1.87233;1.86611;1.86003;2.49978;2.55232;2.46395;2.58516;2.574;2.57968;2.76584;1.54264;1.49728;1.50012;2.59675;1.46098;1.53686;1.54315;2.53136;2.53508;2.48542;2.57284;1.78354;1.80767;2.71027;2.5954;1.58348;2.9366;2.29227;
1.76641;1.80359;0.95416;1.77284;1.92428;1.74121;0.82644;1.36837;1.47361;1.72084;1.79558;0.81376;0.20586;1.16861;0.77076;0;1.15846;1.78059;2.39501;2.61723;1.80455;1.11989;2.62829;1.62373;2.60844;2.62375;1.66864;2.62634;1.68459;2.72486;3.47417;1.80356;1.65144;1.15693;1.74808;1.63616;1.75293;2.52719;1.18686;1.1716;1.68309;1.90464;1.74586;1.72902;1.78156;1.69319;1.8144;1.80324;1.80892;1.99508;1.1836;1.13824;1.14108;1.82599;1.10194;1.17782;1.18411;1.7606;1.76432;1.71466;1.80208;1.01278;1.03691;1.93951;1.82464;1.45416;2.57756;1.93323;
1.93483;1.95483;0.97373;1.95369;1.94384;1.91352;1.9849;1.80945;1.92167;1.90964;2.83527;1.5605;0.9526;1.91535;1.5175;1.15846;0;2.87247;2.84307;2.86457;2.963;1.86663;2.87563;2.78219;3.35517;2.87109;2.41537;2.87368;2.43133;2.8806;3.87388;2.96201;2.39818;1.90367;2.90653;2.3829;2.91138;3.68564;1.9336;1.91834;1.93043;1.9242;1.91813;2.88747;2.94001;2.85165;2.97286;2.96169;2.96737;3.15354;1.93034;1.88498;1.88782;2.98445;1.84867;1.92456;1.93085;2.91906;2.92278;2.87312;2.96054;2.17124;2.19536;3.09796;2.90485;1.64158;3.3243;2.67997;
1.89412;1.9313;1.89874;1.90055;2.86886;1.86891;0.95415;1.49608;1.60131;1.84855;1.92328;1.81895;1.98645;1.92646;2.55135;1.78059;2.87247;0;2.52271;2.74493;1.70429;1.52012;2.75599;1.75144;3.10534;2.75146;2.49961;2.75404;2.68979;0.9911;1.92864;1.93126;2.65663;1.85954;1.87578;2.55465;1.88063;0.98165;2.96745;1.76378;1.81079;0.94827;1.87357;1.85672;1.90926;1.8209;1.94211;1.93094;1.93662;2.12279;1.91541;1.8551;1.84078;1.9537;2.88253;1.90078;1.8859;1.88831;1.89203;1.84237;1.92979;1.14049;1.16461;2.06721;1.95235;1.58187;3.49605;2.40844;
2.50853;2.54571;1.86935;2.51496;0.9097;2.48333;1.56856;2.11049;0.9214;2.46296;2.53769;2.43336;2.60087;2.54087;2.78498;2.39501;2.84307;2.52271;0;3.35934;2.54667;2.13453;3.3704;2.36585;2.5004;3.36587;1.8197;3.36845;3.3042;3.46698;4.21629;2.54567;3.27104;2.47395;2.4902;1.84485;2.49504;3.26931;2.5988;2.37819;2.4252;2.81982;2.48798;2.47114;2.52367;0.9511;2.55652;2.54536;2.55104;2.7372;2.52982;2.46952;2.45519;2.56811;3.49694;2.51519;2.50031;2.50272;2.50644;0.922;2.5442;1.7549;1.77902;2.68162;1.87071;2.19628;2.78625;1.8035;
2.73075;2.76793;1.89084;2.73718;2.82341;2.70555;1.79078;2.33271;2.43794;2.68518;2.75991;1.87053;2.47843;2.76309;2.80648;2.61723;2.86457;2.74493;3.35934;0;2.76889;2.35675;1.84776;2.35912;2.39902;1.85188;1.85051;1.87739;0.9997;3.6892;4.43851;2.76789;1.85186;2.47842;2.71242;1.85235;2.71726;3.49153;2.49742;2.60041;0.93414;2.84132;1.9625;0.92532;2.59242;2.65753;2.77874;2.76757;2.77326;2.95942;2.75204;2.69174;2.67741;2.79033;3.37451;2.73741;2.72253;2.72494;2.72866;2.679;2.76642;1.97712;2.00124;2.77447;2.78898;2.4185;1.9172;1.70212;
1.91807;1.95525;2.27367;1.9245;2.93731;1.89287;0.9781;1.52003;1.62527;1.8725;1.94724;1.84291;2.01041;1.95042;2.57531;1.80455;2.963;1.70429;2.54667;2.76889;0;1.54407;2.77994;1.77539;3.12929;2.77541;2.52357;2.77799;2.71374;2.66291;1.66963;1.95521;2.68059;1.88349;1.89974;2.5786;1.90459;0.72264;2.99141;1.78773;1.83474;2.65256;1.89752;1.88068;1.93321;1.84485;1.96606;1.9549;1.69313;2.14674;1.93936;1.87906;1.86473;1.97765;2.90649;1.92473;1.90985;1.91226;1.70198;1.86632;1.95374;1.16444;1.18857;2.09117;1.9763;1.60582;3.52;2.43239;
1.50594;1.54312;0.96685;1.51237;1.93697;1.48074;0.56597;1.1079;1.21313;1.46037;1.5351;1.43077;0.91403;1.53828;1.47893;1.11989;1.86663;1.52012;2.13453;2.35675;1.54407;0;2.36781;1.36326;2.71716;2.36328;2.11143;2.36586;2.30161;2.46439;3.2137;1.54308;2.26845;1.47136;1.4876;2.16647;1.49245;2.26671;1.89503;1.3756;1.42261;1.91732;1.48539;1.46854;1.52108;1.43272;1.55393;1.54276;1.54844;1.73461;1.52723;1.46693;1.4526;1.56552;1.81011;1.5126;1.49772;1.50013;1.50385;1.45419;1.54161;0.75231;0.77643;1.67903;1.56417;1.19369;3.10787;2.02026;
2.74181;2.77899;1.9019;2.74824;2.82053;2.7166;1.80184;2.34377;2.449;2.69624;2.77097;2.66664;2.83415;2.77415;2.81753;2.62829;2.87563;2.75599;3.3704;1.84776;2.77994;2.36781;0;2.35624;2.39614;1.7439;1.84763;1.88845;1.835;3.70026;4.44957;2.77895;1.84899;2.47554;2.72347;1.84947;2.72832;3.50258;2.49454;2.61147;0.9452;2.85237;2.72126;0.92244;2.58954;2.66859;2.7898;2.77863;2.78431;2.97048;2.7631;2.7028;2.68847;2.80139;3.73022;2.74847;2.73359;2.736;2.73972;2.69006;2.77748;1.98818;2.0123;2.77159;2.80004;2.42956;0.9175;1.69924;
1.73726;1.77444;2.09286;1.74369;2.7565;1.71205;0.79729;1.33922;1.44445;1.69168;1.76642;1.66209;1.82959;1.7696;2.39449;1.62373;2.78219;1.75144;2.36585;2.35912;1.77539;1.36326;2.35624;0;1.3539;2.36036;2.2937;2.2946;2.35689;2.69571;3.44502;1.7744;2.36034;1.4333;1.71892;2.36083;1.72377;2.49803;1.4523;1.60692;1.65393;2.69971;1.7167;1.4338;1.5473;1.66403;1.78525;1.77408;1.77976;1.96593;1.75854;1.69824;1.68392;1.79684;2.72567;1.74391;1.72904;1.73144;1.73517;1.68551;1.77293;0.98363;1.00775;1.91035;1.79549;1.42501;3.18676;0.657;
3.09116;3.12834;2.52695;3.09759;1.9127;3.06595;2.15119;2.69312;1.579;1.8424;3.12032;1.79467;2.40257;3.1235;2.96747;2.60843;3.35517;3.10534;2.5004;2.39902;3.12929;2.71716;2.39614;1.3539;0;2.40026;0.9398;0.9407;2.39679;2.93784;3.93112;3.1283;2.40024;1.4732;3.07282;2.40073;3.07767;3.85193;1.4922;2.96082;1.88096;3.47742;3.0706;1.4737;1.5872;3.01793;3.13915;3.12798;3.13366;3.31983;3.11244;3.05214;3.03782;1.9401;3.29865;3.09781;3.08294;3.08534;3.08907;3.03941;3.12683;2.33753;2.36165;3.26425;2.87371;2.77891;3.22666;0.6969;
2.73727;2.77446;1.89737;2.74371;2.82465;2.71207;1.79731;2.33923;2.44447;2.6917;2.76644;2.5902;2.82961;2.76962;2.813;2.62375;2.87109;2.75146;3.36587;1.85188;2.77541;2.36328;1.7439;2.36036;2.40026;0;1.85175;1.88392;1.7439;3.69572;4.44504;2.77442;1.7593;2.47966;2.64338;1.7678;2.72379;3.49805;2.49866;2.60694;0.94067;2.84784;2.7067;0.92656;2.59366;2.66405;2.78526;2.7741;2.77978;2.96595;2.75856;2.69826;2.68394;2.79686;3.72569;2.74393;2.72905;2.73146;2.73518;2.68553;2.77295;1.98365;2.00777;2.68992;2.79551;2.42503;0.8264;1.70336;
2.48543;2.52261;1.83852;2.49186;0.9729;2.46023;1.54546;2.08739;0.8983;0.9026;2.51459;0.85488;1.46278;2.42553;2.02768;1.66864;2.41537;2.49961;1.8197;1.85051;2.52357;2.11143;1.84763;2.2937;0.9398;1.85175;0;1.8805;1.72571;3.44388;4.19319;2.52257;1.69256;2.413;2.4671;1.67727;2.47194;3.24621;2.432;2.35509;0.94116;2.78899;2.46488;0.92519;2.50057;2.41221;2.53342;2.52226;2.52794;2.7141;2.44052;2.39516;2.39799;2.54501;2.35885;2.43474;2.44103;2.47962;2.48334;2.43368;2.5211;1.7318;1.74298;2.59939;1.93391;2.17318;2.61867;1.6367;
2.73986;2.77704;1.89995;2.74629;2.8534;2.71465;1.79989;2.34182;2.44705;2.69429;2.76902;2.66469;2.8322;2.7722;2.81558;2.62634;2.87368;2.75404;3.36845;1.87739;2.77799;2.36586;1.88845;2.2946;0.9407;1.88392;1.8805;0;2.87709;1.99714;2.99042;2.777;1.87617;2.4139;2.72152;3.34143;2.72637;3.50063;2.4329;2.60952;0.94325;2.85042;2.71931;2.4144;2.5279;2.66664;2.78785;2.77668;2.78236;2.96853;2.76115;2.70085;2.68652;0.9994;3.72827;2.74652;2.73164;2.73405;2.73777;2.68811;2.77553;1.98623;2.01035;2.91295;2.79809;2.42761;2.71032;1.6376;
2.6756;2.71279;1.9072;2.68204;2.69861;2.6504;1.73564;2.27756;2.3828;2.62831;2.70477;0.87083;1.47873;2.44149;2.04363;1.68459;2.43133;2.68979;3.3042;0.9997;2.71374;2.30161;1.835;2.35689;2.39679;1.7439;1.72571;2.87709;0;3.63405;4.38336;2.71275;1.70851;2.4298;2.56882;1.69323;2.65513;3.43638;2.45973;2.44447;1.93384;2.85767;0.9628;0.92309;2.59019;2.60238;2.72359;2.71243;2.71811;2.74205;2.45648;2.41112;2.41395;2.73519;2.37481;2.4507;2.45699;2.66979;2.67351;2.61608;2.71127;1.92198;1.75893;2.61535;2.73384;2.36336;0.9175;1.69989;
2.83838;2.87557;1.90687;2.84482;2.87699;2.81318;1.89842;2.44034;2.54558;2.79281;2.86755;2.76322;2.93072;2.87073;2.82251;2.72486;2.8806;0.9911;3.46698;3.6892;2.66291;2.46439;3.70026;2.69571;2.93784;3.69572;3.44388;1.99714;3.63405;0;0.99328;0.9749;3.6009;2.80381;2.82005;3.49891;2.8249;1.94027;3.91172;2.70805;2.75506;0.9564;2.81783;2.80099;2.85353;2.76516;2.88637;0.98004;2.88089;3.06706;2.85967;2.79937;2.78505;0.99774;3.8268;2.84504;2.83016;0.96426;2.83629;2.78664;0.9958;2.08476;2.10888;3.01148;2.89662;2.52614;4.44031;3.35271;
3.5877;3.62488;2.90015;3.59413;3.87027;3.56249;2.64773;3.18966;3.29489;3.54212;3.61686;3.51253;3.68003;3.62004;3.81579;3.47417;3.87388;1.92864;4.21629;4.43851;1.66963;3.2137;4.44957;3.44502;3.93112;4.44504;4.19319;2.99042;4.38336;0.99328;0;1.96818;4.35021;3.55312;3.56936;4.24822;3.57421;0.94699;4.66103;3.45736;3.50437;1.94968;3.56715;3.5503;3.60284;3.51448;3.63569;1.97332;1.91747;3.81637;3.60898;3.54868;3.53436;1.99102;4.57611;3.59435;3.57948;1.95754;1.92633;3.53595;1.98908;2.83407;2.85819;3.76079;3.64593;3.27545;5.18962;4.10202;
1.91708;1.95426;2.27268;1.92351;2.93632;1.89188;0.97711;1.51904;1.62427;1.87151;1.94624;1.84191;2.00942;1.94942;2.57432;1.80356;2.96201;1.93126;2.54567;2.76789;1.95521;1.54308;2.77895;1.7744;3.1283;2.77442;2.52257;2.777;2.71275;0.9749;1.96818;0;2.67959;1.8825;1.89874;2.57761;1.90359;2.67785;2.99041;1.78674;1.83375;1.9313;1.89653;1.87968;1.93222;1.84386;1.96507;1.9539;1.95958;2.14575;1.93837;1.87807;1.86374;1.97264;2.90549;1.92374;1.90886;1.91127;1.91499;1.86533;1.95275;1.16345;1.18757;2.09017;1.97531;1.60483;3.51901;2.4314;
2.64245;2.67963;1.88963;2.64888;2.66546;2.61725;1.70248;2.24441;2.34964;2.59516;2.67161;0.83768;1.44558;2.40833;2.01048;1.65144;2.39818;2.65663;3.27104;1.85186;2.68059;2.26845;1.84899;2.36034;2.40024;1.7593;1.69256;1.87617;1.70851;3.6009;4.35021;2.67959;0;2.39665;0.9488;1.66008;2.62198;3.40323;2.42658;2.41132;0.93292;2.8401;2.59933;0.92654;2.59364;2.56923;2.69044;2.67927;2.68496;2.70889;2.42332;2.37796;2.3808;2.70203;2.34166;2.41754;2.42383;2.63664;2.64036;2.58293;2.67812;1.88882;1.72578;2.5822;2.70068;2.3302;0.9329;1.70334;
1.84536;1.88254;2.11109;1.85179;2.8646;1.82015;0.90539;1.44732;1.55255;1.79978;1.87452;1.55897;0.95107;1.8777;1.51597;1.15693;1.90367;1.85954;2.47395;2.47842;1.88349;1.47136;2.47554;1.4333;1.4732;2.47966;2.413;2.4139;2.4298;2.80381;3.55312;1.8825;2.39665;0;1.82702;2.38137;1.83187;2.60613;1.5716;1.71502;1.76203;2.80781;1.8248;1.5531;1.6666;1.77213;1.89335;1.88218;1.88786;2.07403;1.86664;1.80634;1.79202;1.90494;1.84715;1.85201;1.83714;1.83954;1.84327;1.79361;1.88103;1.09173;1.11585;2.01845;1.90359;1.53311;3.30606;0.7763;
1.8616;1.89878;2.2172;1.86803;2.88084;1.8364;0.92163;1.46356;1.5688;1.81603;1.89077;1.69798;1.95394;1.89394;2.51884;1.74808;2.90653;1.87578;2.4902;2.71242;1.89974;1.4876;2.72347;1.71892;3.07282;2.64338;2.4671;2.72152;2.56882;2.82005;3.56936;1.89874;0.9488;1.82702;0;0.87558;1.80907;2.62238;2.93494;1.73126;1.77827;2.82405;1.81483;1.80261;1.87674;1.78838;1.9036;1.89843;1.89527;1.89598;1.88289;1.82259;1.80826;1.92118;2.85002;1.86826;1.85338;1.85579;1.85951;1.79843;1.89727;1.10797;0.91287;1.7977;1.91983;1.54935;1.81698;2.37592;
2.54046;2.57765;1.88365;2.5469;2.65017;2.51526;1.6005;2.14242;0.95333;2.49489;2.56963;0.8224;1.4303;2.39305;1.9952;1.63616;2.3829;2.55465;1.84485;1.85235;2.5786;2.16647;1.84947;2.36083;2.40073;1.7678;1.67727;3.34143;1.69323;3.49891;4.24822;2.57761;1.66008;2.38137;0.87558;0;2.52698;3.30124;2.4113;2.39604;2.45714;2.83412;0.93925;0.92703;2.55561;2.46724;2.58845;2.57729;2.58297;2.69361;2.40804;2.36268;2.36552;2.60005;2.32638;2.40226;2.40855;2.53465;2.53837;0.92285;2.57613;1.78684;1.7105;0.92212;2.5987;2.22822;0.9414;1.70383;
1.86645;1.90363;2.22205;1.87288;2.88569;1.84125;0.92648;1.46841;1.57364;1.82088;1.89561;1.7843;1.95879;1.89879;2.52369;1.75293;2.91138;1.88063;2.49504;2.71726;1.90459;1.49245;2.72832;1.72377;3.07767;2.72379;2.47194;2.72637;2.65513;2.8249;3.57421;1.90359;2.62198;1.83187;1.80907;2.52698;0;2.62723;2.93979;1.73611;1.78312;2.8289;1.8459;1.82906;1.88159;1.79323;1.88693;1.90327;1.8786;1.87931;1.88774;1.82744;1.81311;1.92603;2.85486;1.87311;1.85823;1.86064;1.86436;1.8147;1.90212;1.11282;0.8962;1.7988;1.92468;1.5542;3.46838;2.38077;
2.64071;2.67789;2.88039;2.64714;3.65995;2.61551;1.70074;2.24267;2.34791;2.59514;2.66988;2.56555;2.73305;2.67306;3.29795;2.52719;3.68564;0.98165;3.26931;3.49153;0.72264;2.26671;3.50258;2.49803;3.85193;3.49805;3.24621;3.50063;3.43638;1.94027;0.94699;2.67785;3.40323;2.60613;2.62238;3.30124;2.62723;0;3.71405;2.51037;2.55738;1.92992;2.62016;2.60332;2.65585;2.56749;2.6887;2.67754;0.97049;2.86938;2.662;2.6017;2.58737;2.70029;3.62913;2.64737;2.63249;2.6349;0.97934;2.58896;2.67638;1.88708;1.91121;2.81381;2.69894;2.32846;4.24264;3.15503;
2.95327;2.99045;2.14102;2.9597;3.11114;2.92807;2.0133;2.55523;1.6774;2.9077;2.86368;1.5889;0.981;1.94375;1.5459;1.18686;1.9336;2.96745;2.5988;2.49742;2.99141;1.89503;2.49454;1.4523;1.4922;2.49866;2.432;2.4329;2.45973;3.91172;4.66103;2.99041;2.42658;1.5716;2.93494;2.4113;2.93979;3.71405;0;1.94674;2.86994;3.0915;2.93272;1.5721;1.6856;2.88005;3.00126;2.9901;2.99578;3.18194;1.95874;1.91338;1.91622;3.01285;1.87708;1.95296;1.95925;2.94746;2.95118;2.90152;2.98894;2.19964;2.22377;3.12637;3.0115;2.64102;3.32506;0.7953;
1.7496;1.78678;2.1052;1.75603;2.76883;1.72439;0.80963;1.35156;1.45679;1.70402;1.77876;1.57364;0.96574;1.78194;1.53064;1.1716;1.91834;1.76378;2.37819;2.60041;1.78773;1.3756;2.61147;1.60692;2.96082;2.60694;2.35509;2.60952;2.44447;2.70805;3.45736;1.78674;2.41132;1.71502;1.73126;2.39604;1.73611;2.51037;1.94674;0;1.66627;2.71205;1.72904;1.7122;1.76474;1.67637;1.79758;1.78642;1.7921;1.97827;1.77088;1.71058;1.69626;1.80918;1.86182;1.75625;1.74138;1.74378;1.74751;1.69785;1.78527;0.99597;1.02009;1.92269;1.80783;1.43735;3.33744;2.26392;
1.79661;1.83379;0.9567;1.80304;1.91406;1.7714;0.85664;1.39857;1.5038;1.75104;1.82577;1.72144;1.88895;1.82895;1.87233;1.68309;1.93043;1.81079;2.4252;0.93414;1.83474;1.42261;0.9452;1.65393;1.88096;0.94067;0.94116;0.94325;1.93384;2.75506;3.50437;1.83375;0.93292;1.76203;1.77827;2.45714;1.78312;2.55738;2.86994;1.66627;0;1.90717;1.77606;1.75921;1.81175;1.72339;1.8446;1.83343;1.83911;2.02528;1.8179;1.7576;1.74327;1.85619;2.78502;1.80327;1.78839;1.7908;1.79452;1.74486;1.83228;1.04298;1.0671;1.9697;1.85484;1.48436;1.76707;2.31093;
