2.89542;2.89835;1.93432;2.87075;2.87411;1.99509;2.64225;0.9986;2.98241;0.9984;0;2.6394;1.9222;1.86678;2.82341;2.80269;2.90467;1.8809;3.61524;3.94095;1.8726;1.90042;2.7866;2.93212;1.8459;1.9159;3.84119;2.9802;3.92945;2.93821;2.75988;2.81504;2.88479;2.91451;2.77202;2.9502;2.97188;2.95908;2.99464;2.91049;2.92924;2.97073;2.99329;2.68209;2.19181;
1.58427;1.60237;0.87083;1.57744;1.55907;0.64431;1.29147;1.6408;1.63163;1.80675;2.6394;0;1.50911;1.64431;1.47263;1.4519;1.84118;2.2271;2.26446;2.59016;2.44615;1.4416;1.53793;1.86863;2.32106;2.23877;2.52489;1.62942;2.61802;1.58743;2.24427;1.50095;1.56849;1.56372;1.54688;1.59942;1.6211;1.6083;1.64386;1.55971;1.57846;1.61995;1.64251;1.33131;0.84103;
1.80477;1.82287;1.85972;1.79794;1.77957;0.8648;1.51196;1.86129;1.85212;0.9238;1.9222;1.50911;0;1.79218;1.69313;1.6724;2.82637;1.8063;2.48495;2.81066;1.798;1.66209;1.75265;1.83501;0.81195;1.8413;2.74539;1.84992;2.83235;1.76263;0.83768;1.72144;1.78899;1.76778;1.73807;1.81991;1.84159;1.82879;1.86435;1.7802;1.79896;1.84044;1.863;1.5518;1.06153;
1.93997;1.95807;1.8043;1.93313;1.91476;1;1.64716;1.99649;1.98732;0.86838;1.86678;1.64431;1.79218;0;1.82833;0.9526;2.77465;1.75088;2.62015;2.94586;1.74258;1.77041;0.94331;2.8021;1.71588;1.78588;2.88059;1.98511;2.97371;1.94313;2.59996;1.85664;1.92419;1.91942;1.90257;1.95511;1.97679;1.96399;1.99955;1.9154;1.93416;1.97564;1.9982;1.687;1.19672;
1.76829;1.78639;0.92275;1.76146;1.74309;0.82833;1.47549;1.82481;1.81565;1.85867;2.82341;1.47263;1.69313;1.82833;0;1.63592;1.8931;2.41112;2.44848;2.77418;2.63017;1.62561;1.72195;1.92055;2.50508;2.42279;2.70891;1.81344;2.80204;1.77145;2.42829;1.68497;1.75251;1.74774;1.7309;1.78344;1.80512;1.79231;1.82788;1.74373;1.76248;1.80396;1.82653;1.51533;1.02505;
1.74756;1.76566;0.97373;1.74073;1.72236;0.8076;1.45476;1.80409;1.79492;1.82098;2.80269;1.4519;1.6724;0.9526;1.63592;0;1.94408;2.39039;2.42775;2.75345;2.60944;1.60488;1.70122;1.97153;2.48435;2.40206;2.68818;1.79271;2.78131;1.75072;2.40756;1.66424;1.73178;1.72701;1.71017;1.76271;1.78439;1.77158;1.80715;1.723;1.74175;1.78323;1.8058;1.4946;1.00432;
1.92222;1.92443;0.97035;1.89902;1.8948;1.96156;2.60873;2.95805;1.95028;1.90627;2.90467;1.84118;2.82637;2.77465;1.8931;1.94408;0;2.78877;3.58171;1.95412;2.78047;2.75885;2.85519;1.96815;2.75377;2.82377;2.87722;2.94668;2.96548;2.90469;2.85998;1.92705;1.92082;2.88098;2.86414;2.91667;2.93836;2.92555;2.96111;2.87696;2.89572;2.9372;0.96336;1.79875;2.15829;
1.86753;2.54086;1.81842;2.51593;2.49756;1.5828;0.93563;2.57929;2.57012;0.8825;1.8809;2.2271;1.8063;1.75088;2.41112;2.39039;2.78877;0;1.90862;3.52865;1.7567;1.78452;2.47642;2.81622;1.73;1.8;3.46338;2.56791;3.55651;2.52592;1.86707;0.93414;2.50698;2.50221;2.48537;2.53791;2.55959;2.54678;2.58235;2.4982;2.51695;2.55843;2.581;2.2698;1.77952;
1.90488;2.57822;2.86598;2.55328;2.53492;1.62015;0.97299;2.61664;2.60747;2.79112;3.61524;2.26446;2.48495;2.62015;2.44848;2.42775;3.58171;1.90862;0;3.56601;3.42199;2.41744;2.51378;2.92312;3.2969;1.92029;1.9897;2.60527;1.99198;2.56328;1.92579;2.47679;2.54434;2.53957;2.52272;2.57526;2.59694;2.58414;2.6197;2.53555;2.55431;0.9939;2.61835;2.30715;1.81688;
1.94961;1.95182;2.86199;1.92641;1.9222;1.94586;2.59302;2.94235;1.97767;3.64517;3.94095;2.59016;2.81066;2.94586;2.77418;2.75345;1.95412;3.52865;3.56601;0;3.7477;2.74315;2.83948;3.85979;3.62261;3.54032;3.82644;2.93097;3.91957;2.88898;3.54582;2.8025;2.87004;2.86527;2.84843;0.99075;2.92265;2.90985;2.94541;2.86126;2.88001;2.9215;0.99076;2.63286;2.14258;
2.74181;2.75991;1.81012;2.73497;2.7166;1.80184;2.449;2.79833;2.78916;0.8742;1.8726;2.44615;1.798;1.74258;2.63017;2.60944;2.78047;1.7567;3.42199;3.7477;0;1.77622;2.6624;2.80792;1.7217;1.7917;3.68243;2.78695;3.77555;2.74497;1.87812;0.9452;2.72603;2.72126;2.64782;2.75695;2.77863;2.76583;2.80139;2.71724;2.736;2.77748;2.80004;2.48884;1.99856;
1.73726;1.75536;1.83794;1.73042;1.71205;0.79729;1.44445;1.79378;1.78461;0.90202;1.90042;1.4416;1.66209;1.77041;1.62561;1.60488;2.75885;1.78452;2.41744;2.74315;1.77622;0;1.3539;2.83574;1.74952;1.81952;2.67788;1.7824;2.771;1.74041;2.39725;1.65393;1.72148;1.7167;1.69986;1.7524;1.77408;1.76128;1.79684;1.71269;1.73144;1.77293;1.79549;1.48429;0.657;
1.83359;1.85169;2.40876;1.82676;1.80839;0.89362;1.54079;1.89011;1.88094;1.7882;2.7866;1.53793;1.75265;0.94331;1.72195;1.70122;2.85519;2.47642;2.51378;2.83948;2.6624;1.3539;0;3.40656;0.9407;2.48809;2.77421;1.87874;2.86734;1.83675;2.49359;1.75026;1.81781;1.81304;1.7962;1.84873;1.87042;1.85761;1.89317;1.80902;1.82778;1.86926;1.89182;1.58062;0.6969;
1.9589;1.96183;0.9978;1.93423;1.93759;2.51294;1.95013;3.50943;3.50026;1.93372;2.93212;1.86863;1.83501;2.8021;1.92055;1.97153;1.96815;2.81622;2.92312;3.85979;2.80792;2.83574;3.40656;0;2.64696;2.85122;2.90467;3.49805;0.99733;1.92229;0.99733;1.93026;1.94827;1.92743;1.92388;3.46805;3.48973;3.47693;3.51249;3.42834;3.44709;1.99541;2.86903;1.8262;2.70966;
2.61672;2.63482;1.78342;2.60989;2.59152;1.67675;2.32391;2.67324;2.66407;0.8475;1.8459;2.32106;0.81195;1.71588;2.50508;2.48435;2.75377;1.73;3.2969;3.62261;1.7217;1.74952;0.9407;2.64696;0;1.765;3.55734;2.66187;3.6443;2.57458;1.64963;2.53339;2.60094;2.57973;0.92612;2.63186;2.65354;2.64074;2.6763;2.59215;2.61091;2.65239;2.67495;2.36375;1.6376;
1.87919;2.55253;1.85342;2.5276;2.50923;1.59446;0.9473;2.59095;2.58178;0.9175;1.9159;2.23877;1.8413;1.78588;2.42279;2.40206;2.82377;1.8;1.92029;3.54032;1.7917;1.81952;2.48809;2.85122;1.765;0;3.47505;2.57958;3.56818;2.53759;1.86403;0.9311;2.51865;2.51388;2.49704;2.54957;2.57126;2.55845;2.59401;2.50986;2.52862;2.5701;2.59266;2.28146;1.79119;
2.82055;2.83865;1.90687;2.81372;2.79535;1.88059;2.52775;2.87708;2.86791;2.84279;3.84119;2.52489;2.74539;2.88059;2.70891;2.68818;2.87722;3.46338;1.9897;3.82644;3.68243;2.67788;2.77421;2.90467;3.55734;3.47505;0;0.99328;1.99388;2.82371;3.48055;2.73723;0.9564;2.8;2.78316;2.8357;0.98004;0.98555;0.99774;1.9698;0.96426;0.9958;2.87879;2.56759;2.07731;
1.92508;1.94318;2.50025;1.91825;1.89988;0.98511;1.63228;1.9816;1.97243;2.68443;2.9802;1.62942;1.84992;1.98511;1.81344;1.79271;2.94668;2.56791;2.60527;2.93097;2.78695;1.7824;1.87874;3.49805;2.66187;2.57958;0.99328;0;2.95883;1.92824;2.58508;1.84175;1.9093;1.90453;1.88769;1.94022;1.96191;1.9491;1.98466;1.90051;1.91927;1.96075;1.98331;1.67211;1.18184;
2.91368;2.93178;1.99513;2.90685;2.88848;1.97371;2.62088;2.9702;2.96103;2.93105;3.92945;2.61802;2.83235;2.97371;2.80204;2.78131;2.96548;3.55651;1.99198;3.91957;3.77555;2.771;2.86734;0.99733;3.6443;3.56818;1.99388;2.95883;0;2.91684;1.99467;2.83035;2.8979;2.89313;2.87629;2.92882;2.95051;2.9377;2.97326;2.88911;2.90787;0.99808;2.97191;2.66071;2.17044;
1.88309;1.90119;2.45826;1.87626;1.85789;0.94313;1.59029;1.93961;1.93044;2.64244;2.93821;1.58743;1.76263;1.94313;1.77145;1.75072;2.90469;2.52592;2.56328;2.88898;2.74497;1.74041;1.83675;1.92229;2.57458;2.53759;2.82371;1.92824;2.91684;0;0.92495;1.79977;1.86731;1.85505;1.8457;1.89824;1.91992;1.90711;1.94268;1.85853;1.87728;1.91876;1.94132;1.63013;1.13985;
1.88469;2.55803;1.88963;2.5331;2.51473;1.59996;0.9528;2.59645;2.58728;1.76148;2.75988;2.24427;0.83768;2.59996;2.42829;2.40756;2.85998;1.86707;1.92579;3.54582;1.87812;2.39725;2.49359;0.99733;1.64963;1.86403;3.48055;2.58508;1.99467;0.92495;0;0.93292;2.52415;0.9301;0.92654;2.55507;2.57676;2.56395;2.59951;2.51536;2.53412;2.5756;2.59816;2.28696;1.79669;
1.79661;1.81471;0.9567;1.78977;1.7714;0.85664;1.5038;1.85313;1.84396;1.81664;2.81504;1.50095;1.72144;1.85664;1.68497;1.66424;1.92705;0.93414;2.47679;2.8025;0.9452;1.65393;1.75026;1.93026;2.53339;0.9311;2.73723;1.84175;2.83035;1.79977;0.93292;0;1.78083;1.77606;1.75921;1.81175;1.83343;1.82063;1.85619;1.77204;1.7908;1.83228;1.85484;1.54364;1.05336;
1.86415;1.88225;0.95047;1.85732;1.83895;0.92419;1.57135;1.92068;1.91151;1.88639;2.88479;1.56849;1.78899;1.92419;1.75251;1.73178;1.92082;2.50698;2.54434;2.87004;2.72603;1.72148;1.81781;1.94827;2.60094;2.51865;0.9564;1.9093;2.8979;1.86731;2.52415;1.78083;0;1.8436;1.82676;1.8793;1.90098;1.88818;1.92374;1.83959;1.85834;1.89983;1.92239;1.61119;1.12091;
1.85938;1.87748;2.43456;1.85255;1.83418;0.91942;1.56658;1.91591;1.90674;2.61873;2.91451;1.56372;1.76778;1.91942;1.74774;1.72701;2.88098;2.50221;2.53957;2.86527;2.72126;1.7167;1.81304;1.92743;2.57973;2.51388;2.8;1.90453;2.89313;1.85505;0.9301;1.77606;1.8436;0;1.82199;1.87453;1.89621;1.8834;1.91897;1.83482;1.85357;1.89505;1.91762;1.60642;1.11614;
1.84254;1.86064;2.41771;1.83571;1.81734;0.90257;1.54974;1.89906;1.88989;1.77362;2.77202;1.54688;1.73807;1.90257;1.7309;1.71017;2.86414;2.48537;2.52272;2.84843;2.64782;1.69986;1.7962;1.92388;0.92612;2.49704;2.78316;1.88769;2.87629;1.8457;0.92654;1.75921;1.82676;1.82199;0;1.85768;1.87937;1.86656;1.90212;1.81797;1.83673;1.87821;1.90077;1.58957;1.0993;
1.89508;1.91318;2.47025;1.88824;1.86987;0.95511;1.60227;1.9516;1.94243;2.65442;2.9502;1.59942;1.81991;1.95511;1.78344;1.76271;2.91667;2.53791;2.57526;0.99075;2.75695;1.7524;1.84873;3.46805;2.63186;2.54957;2.8357;1.94022;2.92882;1.89824;2.55507;1.81175;1.8793;1.87453;1.85768;0;1.9319;1.9191;1.95466;1.87051;1.88927;1.93075;1.95331;1.64211;1.15183;
1.91676;1.93486;2.49193;1.90993;1.89156;0.97679;1.62396;1.97328;1.96411;2.6761;2.97188;1.6211;1.84159;1.97679;1.80512;1.78439;2.93836;2.55959;2.59694;2.92265;2.77863;1.77408;1.87042;3.48973;2.65354;2.57126;0.98004;1.96191;2.95051;1.91992;2.57676;1.83343;1.90098;1.89621;1.87937;1.9319;0;1.94078;1.97634;1.89219;1.91095;1.95243;1.97499;1.66379;1.17352;
1.90396;1.92206;2.47913;1.89712;1.87875;0.96399;1.61115;1.96048;1.95131;2.6633;2.95908;1.6083;1.82879;1.96399;1.79231;1.77158;2.92555;2.54678;2.58414;2.90985;2.76583;1.76128;1.85761;3.47693;2.64074;2.55845;0.98555;1.9491;2.9377;1.90711;2.56395;1.82063;1.88818;1.8834;1.86656;1.9191;1.94078;0;1.96354;1.87939;1.89814;1.93963;1.96219;1.65099;1.16071;
1.93952;1.95762;2.51469;1.93268;1.91431;0.99955;1.64671;1.99604;1.98687;2.69886;2.99464;1.64386;1.86435;1.99955;1.82788;1.80715;2.96111;2.58235;2.6197;2.94541;2.80139;1.79684;1.89317;3.51249;2.6763;2.59401;0.99774;1.98466;2.97326;1.94268;2.59951;1.85619;1.92374;1.91897;1.90212;1.95466;1.97634;1.96354;0;0.97206;1.93371;1.97519;1.99775;1.68655;1.19627;
1.85537;1.87347;2.43054;1.84853;1.83016;0.9154;1.56256;1.91189;1.90272;2.61471;2.91049;1.55971;1.7802;1.9154;1.74373;1.723;2.87696;2.4982;2.53555;2.86126;2.71724;1.71269;1.80902;3.42834;2.59215;2.50986;1.9698;1.90051;2.88911;1.85853;2.51536;1.77204;1.83959;1.83482;1.81797;1.87051;1.89219;1.87939;0.97206;0;1.84956;1.89104;1.9136;1.6024;1.11212;
1.87412;1.89222;2.44929;1.86729;1.84892;0.93416;1.58132;1.93064;1.92148;2.63347;2.92924;1.57846;1.79896;1.93416;1.76248;1.74175;2.89572;2.51695;2.55431;2.88001;2.736;1.73144;1.82778;3.44709;2.61091;2.52862;0.96426;1.91927;2.90787;1.87728;2.53412;1.7908;1.85834;1.85357;1.83673;1.88927;1.91095;1.89814;1.93371;1.84956;0;1.90979;1.93236;1.62116;1.13088;
1.91561;1.93371;2.49078;1.90877;1.8904;0.97564;1.6228;1.97213;1.96296;2.67495;2.97073;1.61995;1.84044;1.97564;1.80396;1.78323;2.9372;2.55843;0.9939;2.9215;2.77748;1.77293;1.86926;1.99541;2.65239;2.5701;0.9958;1.96075;0.99808;1.91876;2.5756;1.83228;1.89983;1.89505;1.87821;1.93075;1.95243;1.93963;1.97519;1.89104;1.90979;0;1.97384;1.66264;1.17236;
0.95885;0.96106;1.87123;0.93565;0.93144;0.9982;1.64536;1.99469;0.98691;2.69751;2.99329;1.64251;1.863;1.9982;1.82653;1.8058;0.96336;2.581;2.61835;0.99076;2.80004;1.79549;1.89182;2.86903;2.67495;2.59266;2.87879;1.98331;2.97191;1.94132;2.59816;1.85484;1.92239;1.91762;1.90077;1.95331;1.97499;1.96219;1.99775;1.9136;1.93236;1.97384;0;1.6852;1.19492;
1.62697;1.64507;0.8284;1.62013;1.60176;0.687;1.33416;1.68349;1.67432;1.76432;2.68209;1.33131;1.5518;1.687;1.51533;1.4946;1.79875;2.2698;2.30715;2.63286;2.48884;1.48429;1.58062;1.8262;2.36375;2.28146;2.56759;1.67211;2.66071;1.63013;2.28696;1.54364;1.61119;1.60642;1.58957;1.64211;1.66379;1.65099;1.68655;1.6024;1.62116;1.66264;1.6852;0;0.88372;
1.13669;1.15479;1.71186;1.12986;1.11149;0.19672;0.84389;1.19321;1.18404;1.55902;2.19181;0.84103;1.06153;1.19672;1.02505;1.00432;2.15829;1.77952;1.81688;2.14258;1.99856;0.657;0.6969;2.70966;1.6376;1.79119;2.07731;1.18184;2.17044;1.13985;1.79669;1.05336;1.12091;1.11614;1.0993;1.15183;1.17352;1.16071;1.19627;1.11212;1.13088;1.17236;1.19492;0.88372;0;
