1.89084;2.7436;1.79078;2.43794;1.9172;2.43509;2.73923;2.781;2.74675;1.85073;0;3.61927;2.7914;2.74908;1.99292;1.85144;1.87904;0.9997;2.71242;0.93414;1.9625;0.92532;2.65753;2.77874;2.77384;2.75964;1.9225;2.76642;1.97712;1.89372;1.92403;2.78898;2.4185;2.47778;
3.12405;2.7813;1.82848;2.47565;4.05997;2.47279;2.77693;2.8187;2.78446;3.39705;3.61927;0;3.82282;2.78679;2.82462;3.65718;3.63003;3.60235;2.75012;2.68513;2.7479;2.73106;2.69523;2.81621;0.84543;2.79065;2.7167;0.9939;1.82773;1.82815;2.67802;2.82668;2.4562;2.51548;
1.81012;2.78024;2.18144;2.75806;0.8742;2.68095;2.7788;2.80137;2.72575;2.7914;2.7914;3.82282;0;3.13974;0.9982;3.64091;1.7306;1.7917;2.9185;2.6755;2.7545;2.71479;3.04819;2.98273;2.97739;2.95717;2.7145;3.15708;1.9951;1.99467;2.71603;3.17964;2.47797;2.63852;
2.25387;1.91112;0.9583;1.60546;3.18979;1.60261;1.90675;1.94852;1.91427;2.52686;2.74908;2.78679;3.13974;0;2.14154;0.9407;2.75984;2.73217;1.87994;1.81494;1.87772;1.86088;1.82505;1.94626;1.94136;1.92716;1.84652;1.93394;1.14464;2.80377;1.80784;1.9565;1.58602;1.6453;
0.9978;1.96792;1.18324;1.8304;1.8724;1.82755;1.96649;1.98905;1.91343;1.99292;1.99292;2.82462;0.9982;2.14154;0;2.84244;2.7288;0.99322;1.9203;1.92432;1.95602;1.91631;2.04999;1.98453;1.97919;1.95897;1.91602;2.15888;0.9969;0.99647;1.91756;2.18144;1.66565;1.8262;
3.12427;2.76123;1.8287;2.47586;2.76671;2.473;2.77714;2.81892;2.78467;1.85153;1.85144;3.65718;3.64091;0.9407;2.84244;0;3.62311;1.84921;2.75033;2.68534;0.9446;0.92612;2.69544;2.81665;2.81175;2.79756;2.71691;2.80433;2.01504;1.89452;2.67823;2.8269;2.45642;2.5157;
1.79232;2.75435;1.80154;2.4487;0.8564;2.44585;2.74998;2.78357;2.70795;2.7736;1.87904;3.63003;1.7306;2.75984;2.7288;3.62311;0;1.7739;2.72317;0.9449;2.72096;2.69699;2.66829;2.7895;2.7846;2.7704;2.68976;2.77718;1.98788;3.64701;2.65107;2.79974;2.42926;2.48854;
1.85342;1.9094;1.77387;1.9211;0.9175;2.41818;2.72231;2.76409;2.72984;0.9997;0.9997;3.60235;1.7917;2.73217;0.99322;1.84921;1.7739;0;2.6955;0.9311;0.9628;0.92309;1.9508;2.76182;2.75692;2.74273;0.9228;2.74951;1.96021;1.89149;0.92433;2.77207;2.40159;2.46087;
2.2172;1.87445;0.92163;1.5688;3.15312;1.56594;1.87008;1.91185;1.8776;2.4902;2.71242;2.75012;2.9185;1.87994;1.9203;2.75033;2.72317;2.6955;0;1.77827;1.84105;1.82421;1.78838;1.90959;1.90469;1.88633;1.80985;1.89727;1.10797;0.92383;1.77117;1.91983;1.54935;1.60863;
0.9567;1.80945;0.85664;1.5038;1.8013;1.50095;1.80508;1.84686;1.81261;1.9308;0.93414;2.68513;2.6755;1.81494;1.92432;2.68534;0.9449;0.9311;1.77827;0;1.77606;1.75921;1.72339;1.8446;1.8397;1.8255;1.74486;1.83228;1.04298;2.70211;1.70617;1.85484;1.48436;1.54364;
2.21499;1.87;0.91942;1.56658;1.8803;1.56372;1.86786;1.90964;1.87539;0.9603;1.9625;2.7479;2.7545;1.87772;1.95602;0.9446;2.72096;0.9628;1.84105;1.77606;0;1.82199;1.78616;1.90737;1.90247;1.88828;1.80763;1.89505;1.10576;2.76488;1.76895;1.91762;1.54714;1.60642;
2.19814;1.83511;0.90257;1.54974;1.84059;1.54688;1.85102;1.89279;1.85854;0.92541;0.92532;2.73106;2.71479;1.86088;1.91631;0.92612;2.69699;0.92309;1.82421;1.75921;1.82199;0;1.76932;1.89053;1.88563;1.87143;1.79079;1.87821;1.08891;0.9684;1.75211;1.90077;1.53029;1.58957;
2.16232;1.81956;0.86675;1.51391;2.8683;1.51105;1.81519;1.85697;1.82272;0.9511;2.65753;2.69523;3.04819;1.82505;2.04999;2.69544;2.66829;1.9508;1.78838;1.72339;1.78616;1.76932;0;1.8547;1.8498;1.83561;1.75496;1.84238;1.05309;2.71221;1.71628;1.86495;1.49447;1.55375;
2.28353;1.94077;0.98796;1.63512;3.21944;1.63226;1.9364;1.97818;1.94393;2.55652;2.77874;2.81621;2.98273;1.94626;1.98453;2.81665;2.7895;2.76182;1.90959;1.8446;1.90737;1.89053;1.8547;0;1.97079;1.95056;1.87617;1.96359;1.1743;0.98806;1.83749;1.98616;1.61568;1.67496;
2.27863;1.93587;0.98306;1.63022;3.21454;1.62736;1.9315;1.97328;1.93903;2.55162;2.77384;0.84543;2.97739;1.94136;1.97919;2.81175;2.7846;2.75692;1.90469;1.8397;1.90247;1.88563;1.8498;1.97079;0;1.94523;1.87127;1.83933;0.9823;0.98272;1.83259;1.98126;1.61078;1.67006;
2.26443;1.92167;0.96886;1.61602;3.20035;1.61317;1.9173;1.95908;1.92483;2.53742;2.75964;2.79065;2.95717;1.92716;1.95897;2.79756;2.7704;2.74273;1.88633;1.8255;1.88828;1.87143;1.83561;1.95056;1.94522;0;1.85708;1.9445;1.1552;0.9625;1.81839;1.96706;1.59658;1.65586;
2.18379;1.8317;0.88822;1.53538;1.8403;1.53253;1.83666;1.87844;1.84419;0.922;1.9225;2.7167;2.7145;1.84652;1.91602;2.71691;2.68976;0.9228;1.80985;1.74486;1.80763;1.79079;1.75496;1.87617;1.87127;1.85708;0;1.86386;1.07456;2.73368;1.73775;1.88642;1.51594;1.57522;
2.27121;1.92845;0.97564;1.6228;3.20713;1.61995;1.92408;1.96586;1.93161;2.5442;2.76642;0.9939;3.15708;1.93394;2.15888;2.80433;2.77718;2.74951;1.89727;1.83228;1.89505;1.87821;1.84238;1.96359;1.83933;1.9445;1.86386;0;1.16198;2.82111;1.82517;1.97384;1.60336;1.66264;
1.48191;1.13915;0.18634;0.8335;2.41783;0.83065;1.13478;1.17656;1.14231;1.7549;1.97712;1.82773;1.9951;1.14464;0.9969;2.01504;1.98788;1.96021;1.10797;1.04298;1.10576;1.08891;1.05309;1.1743;0.9823;1.1552;1.07456;1.16198;0;1.96503;1.03587;1.18454;0.81406;0.87334;
1.99427;2.79828;1.84547;2.49263;2.80899;2.48977;2.79391;2.83569;2.80144;1.89381;1.89372;1.82815;1.99467;2.80377;0.99647;1.89452;3.64701;1.89149;0.92383;2.70211;2.76488;0.9684;2.71221;0.98806;0.98272;0.9625;2.73368;2.82111;1.96503;0;2.695;2.84367;2.47319;2.53247;
2.1451;1.80235;0.84953;1.4967;1.84183;1.49384;1.79798;1.83975;1.8055;1.92403;1.92403;2.67802;2.71603;1.80784;1.91756;2.67823;2.65107;0.92433;1.77117;1.70617;1.76895;1.75211;1.71628;1.83749;1.83259;1.81839;1.73775;1.82517;1.03587;2.695;0;1.84773;1.47725;1.53653;
1.93112;0.96101;0.9982;1.64536;2.86704;1.64251;1.94664;1.98842;1.95417;1.87071;2.78898;2.82668;3.17964;1.9565;2.18144;2.8269;2.79974;2.77207;1.91983;1.85484;1.91762;1.90077;1.86495;1.98616;1.98126;1.96706;1.88642;1.97384;1.18454;2.84367;1.84773;0;1.62592;1.6852;
0.66785;1.58053;0.62772;1.27488;1.60377;1.27203;1.57616;1.61794;1.58348;2.19628;2.4185;2.4562;2.47797;1.58602;1.66565;2.45642;2.42926;2.40159;1.54935;1.48436;1.54714;1.53029;1.49447;1.61568;1.61078;1.59658;1.51594;1.60336;0.81406;2.47319;1.47725;1.62592;0;1.31472;
0.8284;1.63981;0.687;1.33416;1.76432;1.33131;1.63544;1.67722;1.64297;2.25556;2.47778;2.51548;2.63852;1.6453;1.8262;2.5157;2.48854;2.46087;1.60863;1.54364;1.60642;1.58957;1.55375;1.67496;1.67006;1.65586;1.57522;1.66264;0.87334;2.53247;1.53653;1.6852;1.31472;0;
