1.88841;1.90651;1.92559;2.48127;1.89484;3.14203;0.94844;1.59561;1.93576;1.84284;0;1.2904;0.6825;1.64525;0.9437;1.6351;2.74257;1.51442;1.74573;1.92573;2.20367;3.12541;2.10235;2.16123;2.12808;1.87008;2.74566;3.061;2.12286;1.59519;1.9364;2.11288;1.6042;1.66024;1.61772;1.64391;1.66075;1.65689;1.83666;1.13478;1.15446;1.79798;2.84726;3.06098;
1.80477;1.82287;1.84195;1.85972;1.8112;1.85163;0.8648;1.51196;1.85212;0.9238;1.2904;0;0.6079;1.57065;0.8691;1.5605;1.82353;1.43077;1.66209;1.84208;0.91327;1.83501;0.81195;0.87083;0.83768;1.78644;2.66202;1.7706;1.76422;1.52059;1.85276;1.88118;1.5296;1.58564;1.54312;1.56931;1.58615;1.58229;1.75302;0.9656;0.9026;1.71434;2.76362;1.77058;
1.93997;1.95807;1.97715;2.46762;1.9464;2.45953;1;1.64716;1.98732;1.5317;0.6825;0.6079;0;0.96275;0.2612;0.9526;2.43143;1.56597;1.79729;1.97728;1.52117;2.44291;1.41985;1.47873;1.44558;1.92163;2.79721;2.3785;2.17442;0.91269;1.98796;2.16443;0.9217;0.97774;0.93522;0.96141;0.97825;0.97439;1.88822;1.18634;1.20602;1.84953;2.89882;2.37848;
1.91228;1.93038;1.94946;2.50513;1.91871;3.42229;0.97231;1.61947;1.95963;1.86671;1.64525;1.57065;0.96275;0;1.22395;1.77991;2.76644;1.53828;1.7696;1.94959;2.48392;3.40567;2.3826;2.44149;2.40833;1.89394;2.76953;3.34126;2.14673;1.83906;1.96027;2.13675;1.88445;1.93357;1.85894;1.92416;1.90406;1.69275;1.86053;1.15865;1.17833;1.82185;2.87113;3.34123;
1.76829;1.78639;1.80548;2.36115;1.77473;2.72073;0.82833;1.47549;1.81565;1.72272;0.9437;0.8691;0.2612;1.22395;0;1.2138;2.62245;1.3943;1.62561;1.80561;1.78237;2.70411;1.68105;1.73993;1.70678;1.74996;2.62554;2.63971;2.00274;1.17389;1.81628;1.99276;1.1829;1.23894;1.19642;1.22261;1.23945;1.23559;1.71654;1.01467;1.03434;1.67786;2.72715;2.63968;
1.74756;1.76566;1.78475;2.34042;1.754;3.31053;0.8076;1.45476;1.79492;1.70199;1.6351;1.5605;0.9526;1.77991;1.2138;0;2.60172;1.37357;1.60488;1.78488;2.47376;3.39551;2.37245;2.43133;2.39818;1.72923;2.60481;3.3311;1.98201;1.67434;1.79555;1.97203;1.7998;1.76885;1.69423;1.77158;1.73934;1.52804;1.69581;0.99394;1.01361;1.65713;2.70642;3.33108;
2.73409;2.75219;2.77127;1.83565;2.74052;2.79803;1.79412;2.44129;2.78144;0.89973;2.74257;1.82353;2.43143;2.76644;2.62245;2.60172;0;2.3601;1.80175;2.77141;1.76753;2.81045;1.74723;1.81723;2.66121;1.75664;0.88106;1.80706;1.80809;2.66087;2.78208;2.95856;2.78633;2.75538;2.68075;2.75811;2.72587;2.51457;1.80391;1.98046;2.00014;2.64366;3.69295;1.82246;
1.50594;1.52404;1.54312;0.96685;1.51237;1.93697;0.56597;1.21313;1.55329;1.46037;1.51442;1.43077;1.56597;1.53828;1.3943;1.37357;2.3601;0;1.36326;1.54325;2.32817;3.16327;2.24272;2.30161;2.16593;1.4876;2.36319;3.09886;1.74039;1.43272;1.55393;1.73041;1.55817;1.52723;1.4526;1.52996;1.49772;1.28641;1.45419;0.75231;0.77199;1.4155;2.46479;3.09883;
1.73726;1.75536;1.77444;1.83794;1.74369;2.80032;0.79729;1.44445;1.78461;0.90202;1.74573;1.66209;1.79729;1.7696;1.62561;1.60488;1.80175;1.36326;0;1.77457;1.76982;2.81275;1.74952;1.81952;2.39725;1.71892;2.5945;3.33018;1.97171;1.66403;1.78525;1.96172;1.78949;1.75854;1.68392;1.76128;1.72904;1.51773;1.68551;0.98363;1.00331;1.64682;2.69611;2.73702;
1.91725;1.93535;1.95443;2.5101;1.92368;1.94422;0.97728;1.62444;1.9646;1.87168;1.92573;1.84208;1.97728;1.94959;1.80561;1.78488;2.77141;1.54325;1.77457;0;2.73948;3.57458;2.65403;2.71292;2.57724;1.89892;2.7745;3.51017;2.1517;1.84403;1.96524;2.14172;1.96948;1.93854;1.86391;1.94127;1.90903;1.69772;1.8655;1.16362;1.1833;1.82682;0.98321;3.51014;
2.70216;2.72026;2.73935;1.80372;2.7086;2.7649;1.7622;2.40936;2.74951;0.8678;2.20367;0.91327;1.52117;2.48392;1.78237;2.47376;1.76753;2.32817;1.76982;2.73948;0;2.74828;1.7153;1.7841;1.75095;2.68383;2.64859;2.68387;2.67749;2.43386;2.75015;2.79445;2.44287;2.49891;2.45639;2.48257;2.49942;2.48264;2.65041;1.87887;1.81587;2.61173;3.66102;2.68385;
3.53726;3.55536;3.57445;2.84664;3.5437;1.97402;2.5973;1.95013;3.58462;1.91072;3.12541;1.83501;2.44291;3.40567;2.70411;3.39551;2.81045;3.16327;2.81275;3.57458;2.74828;0;2.64696;0.99322;0.99733;3.51893;2.83887;1.93026;1.91631;3.35561;3.58525;3.71619;3.36461;3.42066;3.37813;3.40432;3.42117;3.31774;1.91602;2.78364;2.73761;1.91756;2.93503;1.91072;
2.61672;2.63482;2.6539;1.78342;2.62315;2.66358;1.67675;2.32391;2.66407;0.8475;2.10235;0.81195;1.41985;2.3826;1.68105;2.37245;1.74723;2.24272;1.74952;2.65403;1.7153;2.64696;0;1.68278;1.64963;2.59839;2.62829;2.58256;2.57617;2.33254;2.66471;2.69313;2.34155;2.39759;2.35507;2.38126;2.3981;2.39424;2.56497;1.77755;1.71455;2.52629;3.57557;2.58253;
2.6756;2.6937;2.71279;1.85342;2.68204;0.9808;1.73564;2.3828;2.72296;0.9175;2.16123;0.87083;1.47873;2.44149;1.73993;2.43133;1.81723;2.30161;1.81952;2.71292;1.7841;0.99322;1.68278;0;1.70851;2.65727;1.84565;2.64144;0.92309;2.39143;2.72359;2.75201;2.40043;2.45648;2.41395;2.44014;2.45699;2.45312;0.9228;1.83643;1.77343;0.92433;1.94181;0.9175;
2.53993;2.55803;2.57711;2.6974;2.54636;2.68931;1.59996;0.9528;2.58728;1.76148;2.12808;0.83768;1.44558;2.40833;1.70678;2.39818;2.66121;2.16593;2.39725;2.57724;1.75095;0.99733;1.64963;1.70851;0;2.5216;1.84539;0.93292;0.92654;2.35827;2.58792;2.71886;2.36728;2.42332;2.3808;2.40699;2.42383;2.3204;0.92254;1.7863;1.74028;2.4495;3.49878;0.9329;
1.8616;1.8797;1.89878;2.45445;1.86803;3.42457;0.92163;1.5688;1.90895;1.81603;1.87008;1.78644;1.92163;1.89394;1.74996;1.72923;1.75664;1.4876;1.71892;1.89892;2.68383;3.51893;2.59839;2.65727;2.5216;0;0.87558;1.80158;1.80261;1.78838;1.90959;1.90241;1.91384;1.88289;1.80826;1.88562;1.85338;1.64208;1.79843;0.92577;0.92383;1.77117;2.82045;1.81698;
2.73718;2.75528;2.77436;2.71671;2.74361;2.82645;1.79721;2.44438;2.78453;1.78079;2.74566;2.66202;2.79721;2.76953;2.62554;2.60481;0.88106;2.36319;2.5945;2.7745;2.64859;2.83887;2.62829;1.84565;1.84539;0.87558;0;0.926;0.92703;2.66396;2.78517;2.778;2.78942;2.75847;2.68384;2.7612;2.72896;2.51766;0.92285;1.80135;1.79942;2.64675;3.69604;0.9414;
3.47285;3.49095;3.51004;3.63032;3.47929;3.62224;2.53289;1.88572;3.52021;2.6944;3.061;1.7706;2.3785;3.34126;2.6397;3.3311;1.80706;3.09886;3.33018;3.51017;2.68387;1.93026;2.58255;2.64144;0.93292;1.80158;0.926;0;1.85303;3.2912;3.52084;3.65179;3.30021;3.35625;3.31372;3.33991;3.35676;3.25333;1.84885;2.71923;2.6732;3.38242;4.43171;1.86582;
2.11438;2.13248;2.15157;2.70724;2.12082;1.90389;1.17442;1.82158;2.16174;1.84059;2.12286;1.76422;2.17442;2.14673;2.00274;1.98201;1.80809;1.74039;1.97171;2.1517;2.67749;1.91631;2.57617;0.92309;0.92654;1.80261;0.92703;1.85303;0;2.04116;1.95646;1.94698;2.16662;2.13567;2.06105;2.13841;2.10616;1.89486;1.84589;1.36076;0.9684;1.84742;2.8649;1.84059;
1.80671;1.82481;1.8439;2.39957;1.81315;3.36968;0.86675;1.51391;1.85407;1.76114;1.59519;1.52059;0.91269;1.83906;1.17389;1.67434;2.66087;1.43272;1.66403;1.84403;2.43386;3.35561;2.33254;2.39143;2.35827;1.78838;2.66396;3.2912;2.04116;0;1.8547;2.03118;1.83439;1.828;1.75338;1.83073;1.79849;1.58719;1.75496;1.05309;1.07276;1.71628;2.76557;3.29117;
1.92792;1.94602;1.96511;2.52078;1.93436;3.49089;0.98796;1.63512;1.97528;1.88235;1.9364;1.85276;1.98796;1.96027;1.81628;1.79555;2.78208;1.55393;1.78525;1.96524;2.75015;3.58525;2.66471;2.72359;2.58792;1.90959;2.78517;3.52084;1.95646;1.8547;0;1.96664;1.98016;1.94921;1.87459;1.95195;1.9197;1.7084;1.87617;1.1743;0.98806;1.83749;2.88678;3.52082;
2.1044;2.1225;2.14158;2.69726;2.11083;3.66737;1.16443;1.8116;2.15175;2.05883;2.11288;1.88118;2.16443;2.13675;1.99276;1.97203;2.95856;1.73041;1.96172;2.14172;2.79445;3.71619;2.69313;2.75201;2.71886;1.90241;2.778;3.65179;1.94698;2.03118;1.96664;0;2.15664;2.12569;2.05106;2.12842;2.09618;1.88488;2.05265;0.97809;0.97858;2.01397;3.06325;3.65176;
1.93217;1.95027;1.96935;2.52502;1.9386;3.38123;0.9922;1.63936;1.97952;1.8866;1.6042;1.5296;0.9217;1.88445;1.1829;1.7998;2.78633;1.55817;1.78949;1.96948;2.44287;3.36461;2.34155;2.40043;2.36728;1.91384;2.78942;3.30021;2.16662;1.83439;1.98016;2.15664;0;1.89944;1.85692;1.88311;1.89995;1.71264;1.88042;1.17854;1.19822;1.84174;2.89102;3.30018;
1.90122;1.91932;1.93841;2.49408;1.90766;3.43728;0.96126;1.60842;1.94857;1.85565;1.66024;1.58564;0.97774;1.93357;1.23894;1.76885;2.75538;1.52723;1.75854;1.93854;2.49891;3.42066;2.39759;2.45648;2.42332;1.88289;2.75847;3.35625;2.13567;1.828;1.94921;2.12569;1.89944;0;1.84788;1.92524;1.893;1.6817;1.84947;1.1476;1.16727;1.81079;2.86008;3.35622;
1.8266;1.8447;1.86378;2.41945;1.83303;3.38957;0.88663;1.53379;1.87395;1.78102;1.61772;1.54312;0.93522;1.85894;1.19642;1.69423;2.68075;1.4526;1.68392;1.86391;2.45639;3.37813;2.35507;2.41395;2.3808;1.80826;2.68384;3.31372;2.06105;1.75338;1.87459;2.05106;1.85692;1.84788;0;1.85062;1.81838;1.60707;1.77485;1.07297;1.09265;1.73616;2.78545;3.3137;
1.90396;1.92206;1.94114;2.49681;1.91039;3.42094;0.96399;1.61115;1.95131;1.85838;1.64391;1.56931;0.96141;1.92416;1.22261;1.77158;2.75811;1.52996;1.76128;1.94127;2.48257;3.40432;2.38126;2.44014;2.40699;1.88562;2.7612;3.33991;2.13841;1.83073;1.95195;2.12842;1.88311;1.92524;1.85062;0;1.89574;1.68443;1.85221;1.15033;1.17001;1.81352;2.86281;3.33989;
1.87171;1.88981;1.9089;2.46457;1.87815;3.43469;0.93175;1.57891;1.91907;1.82614;1.66075;1.58615;0.97825;1.90406;1.23945;1.73934;2.72587;1.49772;1.72904;1.90903;2.49942;3.42117;2.3981;2.45699;2.42383;1.85338;2.72896;3.35676;2.10616;1.79849;1.9197;2.09618;1.89995;1.893;1.81838;1.89574;0;1.65219;1.81997;1.11809;1.13776;1.78128;2.83057;3.35673;
1.66041;1.67851;1.69759;2.25326;1.66684;3.22338;0.72044;1.3676;1.70776;1.61484;1.65689;1.58229;0.97439;1.69275;1.23559;1.52804;2.51457;1.28641;1.51773;1.69772;2.48264;3.31774;2.39424;2.45312;2.3204;1.64208;2.51766;3.25333;1.89486;1.58719;1.7084;1.88488;1.71264;1.6817;1.60707;1.68443;1.65219;0;1.60866;0.90678;0.92646;1.56998;2.61926;3.2533;
1.82818;1.84628;1.86537;2.42104;1.83462;1.9036;0.88822;1.53538;1.87554;1.78261;1.83666;1.75302;1.88822;1.86053;1.71654;1.69581;1.80391;1.45419;1.68551;1.8655;2.65041;1.91602;2.56497;0.9228;0.92254;1.79843;0.92285;1.84885;1.84589;1.75496;1.87617;2.05265;1.88042;1.84947;1.77485;1.85221;1.81997;1.60866;0;1.07456;1.09423;1.73775;2.78704;1.8403;
1.12631;1.14441;1.16349;1.71916;1.13274;2.68928;0.18634;0.8335;1.17366;1.08074;1.13478;0.9656;1.18634;1.15865;1.01467;0.99394;1.98046;0.75231;0.98363;1.16362;1.87887;2.78364;1.77755;1.83643;1.7863;0.92577;1.80135;2.71923;1.36076;1.05309;1.1743;0.97809;1.17854;1.1476;1.07297;1.15033;1.11809;0.90678;1.07456;0;0.39236;1.03587;2.08516;2.7192;
1.14598;1.16408;1.18317;1.73884;1.15242;2.70896;0.20602;0.85318;1.19334;1.10041;1.15446;0.9026;1.20602;1.17833;1.03434;1.01361;2.00014;0.77199;1.00331;1.1833;1.81587;2.73761;1.71455;1.77343;1.74028;0.92383;1.79942;2.67321;0.9684;1.07276;0.98806;0.97858;1.19822;1.16727;1.09265;1.17001;1.13776;0.92646;1.09423;0.39236;0;1.05555;2.10484;2.67318;
1.7895;1.8076;1.82668;2.38235;1.79593;1.90513;0.84953;1.4967;1.83685;1.74393;1.79798;1.71434;1.84953;1.82185;1.67786;1.65713;2.64366;1.4155;1.64682;1.82682;2.61173;1.91756;2.52629;0.92433;2.4495;1.77117;2.64675;3.38242;1.84742;1.71628;1.83749;2.01397;1.84174;1.81079;1.73616;1.81352;1.78128;1.56998;1.73775;1.03587;1.05555;0;2.74835;1.84183;
0.95885;0.96106;0.98196;1.91995;0.97173;0.96101;1.89882;2.54598;0.98691;2.79322;2.84726;2.76362;2.89882;2.87113;2.72715;2.70642;3.69295;2.46479;2.69611;0.98321;3.66102;2.93503;3.57557;1.94181;3.49878;2.82045;3.69604;4.43171;2.8649;2.76557;2.88678;3.06325;2.89102;2.86008;2.78545;2.86281;2.83057;2.61926;2.78704;2.08516;2.10484;2.74835;0;2.85931;
3.47283;3.49093;3.51001;2.77092;3.47926;1.8983;2.53286;1.8857;3.52018;1.835;3.06098;1.77058;2.37848;3.34123;2.63968;3.33108;1.82246;3.09883;2.73702;3.51014;2.68385;1.91072;2.58253;0.9175;0.9329;1.81698;0.9414;1.86582;1.84059;3.29117;3.52082;3.65176;3.30018;3.35622;3.3137;3.33989;3.35673;3.2533;1.8403;2.7192;2.67318;1.84183;2.85931;0;
