1.77444;0.79729;1.44445;0.90202;0.85875;1.60488;1.75144;2.58956;2.41744;1.77622;0;1.80206;1.98053;2.6613;1.75842;1.7824;1.7744;1.70268;1.72377;2.72939;1.65393;1.7167;1.97171;1.7524;1.77664;1.77417;1.77974;1.77408;1.77976;1.96593;1.79684;1.74391;1.68551;0.98363;1.00331;1.00775;1.64682;1.77879;2.7148;2.32655;
2.92046;1.94331;1.579;2.70408;0.94331;1.89591;2.89746;2.8456;2.55199;2.39614;1.80206;0;1.9389;0.9407;2.39527;2.92842;2.92042;1.89438;2.86979;2.9365;2.79995;1.8853;1.4737;1.5872;2.92266;2.92019;2.92576;2.9201;2.92578;3.11195;1.9401;1.91527;2.83153;2.12965;2.14933;2.15377;2.79284;2.92481;3.86082;0.6969;
2.16039;1.18324;1.8304;1.8561;2.18324;1.99084;2.13739;2.8406;2.78871;0.9982;1.98053;1.9389;0;0.9982;0.9997;2.16835;2.16035;2.08863;1.89194;2.994;1.9434;1.9428;1.92064;2.13835;2.16259;2.16012;1.97499;2.16003;2.16571;1.9792;1.9976;2.12987;1.9186;0.9969;1.38926;1.3937;1.8975;2.16474;3.10075;2.6358;
2.84117;1.86402;2.51118;2.8543;1.88401;2.67161;2.81817;1.9049;1.9994;1.9964;2.6613;0.9407;0.9982;0;1.9979;2.84913;2.84113;2.7694;2.7905;1.9958;2.72066;0.9446;2.4144;2.5279;2.84336;2.8409;2.81311;2.84081;2.84649;2.84483;0.9994;2.81064;2.75223;1.9951;2.07003;2.07448;2.71355;2.84552;3.78153;1.6376;
3.07313;2.09598;2.58047;0.8564;2.61717;2.90358;3.05013;3.61143;3.55346;1.7306;1.75842;2.39527;0.9997;1.9979;0;3.0811;3.07309;3.00137;2.89164;3.9937;2.6758;2.9425;0.92157;2.58867;3.07533;3.07286;2.97469;3.07278;3.07846;2.87269;2.9973;3.04261;2.9183;1.9966;1.88997;2.30645;2.8972;3.07748;4.0135;1.69837;
1.96226;0.98511;1.63228;2.68443;1.98511;1.79271;1.92864;2.77739;2.60527;2.78695;1.7824;2.92842;2.16835;2.84913;3.0811;0;1.91639;1.8905;1.9116;0.94699;1.84175;1.90453;2.15953;1.94022;1.93201;1.93117;1.96756;1.93014;1.91747;2.15375;1.94339;1.93174;1.87333;1.17145;1.19113;1.19558;1.83465;1.96661;2.892;2.51438;
1.95426;0.97711;1.62427;2.67642;1.97711;1.78471;1.93126;2.76939;2.59726;2.77895;1.7744;2.92042;2.16035;2.84113;3.07309;1.91639;0;1.8825;1.90359;0.9694;1.83375;1.89653;2.15153;1.93222;1.95442;1.95358;1.95956;1.95255;1.93989;2.14575;1.9658;1.92374;1.86533;1.16345;1.18313;1.18757;1.82664;1.95861;2.89462;2.50637;
1.88254;0.90539;1.55255;2.6047;0.95107;1.71298;1.85954;2.69766;2.52554;2.70723;1.70268;1.89438;2.08863;2.7694;3.00137;1.8905;1.8825;0;1.83187;2.83749;1.76203;1.8248;2.07981;1.8605;1.88474;1.88227;1.88784;1.88218;1.88786;2.07403;1.90494;1.85201;1.79361;1.09173;1.11141;1.11585;1.75492;1.88689;2.8229;2.43465;
1.90363;0.92648;1.57364;2.62579;1.92648;1.73408;1.88063;2.71876;2.54663;2.72832;1.72377;2.86979;1.89194;2.7905;2.89164;1.9116;1.90359;1.83187;0;2.85858;1.78312;1.8459;2.1009;1.88159;1.90583;1.90336;1.87313;1.90327;1.90896;1.87734;1.92603;1.87311;1.8147;0.89504;1.1325;1.13694;1.77602;1.90798;2.844;2.45574;
2.90925;1.9321;2.57926;3.63141;2.9321;2.7397;0.98165;3.72437;1.9964;3.73394;2.72939;2.9365;2.994;1.9958;3.9937;0.94699;0.9694;2.83749;2.85858;0;2.78874;2.85152;3.10652;2.88721;0.98502;0.98418;2.81011;0.98315;0.97049;2.84183;0.9964;2.87873;2.82032;2.11844;2.13812;2.14256;2.78163;2.9136;1.94501;3.46136;
1.83379;0.85664;1.5038;1.8194;1.85664;1.66424;1.81079;0.93563;2.47679;0.9452;1.65393;2.79995;1.9434;2.72066;2.6758;1.84175;1.83375;1.76203;1.78312;2.78874;0;1.77606;1.86764;1.81175;1.83599;1.83352;1.83909;1.83343;1.83911;2.02528;1.85619;1.80327;1.74486;1.04298;1.06266;1.0671;1.70617;1.83814;2.77415;2.3859;
1.89657;0.91942;1.56658;2.61873;1.91942;1.72701;1.87357;0.9603;2.53957;2.72126;1.7167;1.8853;1.9428;0.9446;2.9425;1.90453;1.89653;1.8248;1.8459;2.85152;1.77606;0;2.09383;1.87453;1.89876;1.8963;1.90186;1.89621;1.90189;2.08806;1.91897;1.86604;1.80763;1.10576;1.12543;1.12988;1.76895;1.90092;2.83693;2.44868;
2.15157;1.17442;1.6589;1.77797;2.17442;1.98201;2.12857;2.80328;2.63189;0.92244;1.97171;1.4737;1.92064;2.4144;0.92157;2.15953;2.15153;2.07981;2.1009;3.10652;1.86764;2.09383;0;1.6671;2.15376;2.1513;2.15686;2.15121;2.15689;1.95113;2.17397;2.12104;2.06263;1.36076;0.9684;1.38488;2.02395;2.15592;3.09193;0.7768;
1.93226;0.95511;1.60227;2.65442;1.95511;1.76271;1.90926;2.74738;2.57526;2.58954;1.7524;1.5872;2.13835;2.5279;2.58867;1.94022;1.93222;1.8605;1.88159;2.88721;1.81175;1.87453;1.6671;0;1.93446;1.93199;1.93756;1.9319;1.93758;2.12375;1.95466;1.90174;1.84333;1.14145;1.16113;1.16557;1.80464;1.93661;2.87262;0.8903;
1.9565;0.97935;1.62651;2.67866;1.97935;1.78694;1.9335;2.77162;2.5995;2.78119;1.77664;2.92266;2.16259;2.84336;3.07533;1.93201;1.95442;1.88474;1.90583;0.98502;1.83599;1.89876;2.15376;1.93446;0;1.95623;1.96179;1.95614;1.95551;2.14799;1.9789;1.92597;1.86757;1.16569;1.18536;1.18981;1.82888;1.96085;2.89686;2.50861;
1.95403;0.97688;1.62404;2.67619;1.97688;1.78448;1.93103;2.76915;2.59703;2.77872;1.77417;2.92019;2.16012;2.8409;3.07286;1.93117;1.95358;1.88227;1.90336;0.98418;1.83352;1.8963;2.1513;1.93199;1.95623;0;1.95933;1.95367;1.95467;2.14552;1.97643;1.92351;1.8651;1.16322;1.1829;1.18734;1.82641;1.95838;2.89439;2.50614;
1.9596;0.98245;1.62961;2.68176;1.98245;1.79004;1.9366;2.77472;0.81371;2.78429;1.77974;2.92576;1.97499;2.81311;2.97469;1.96756;1.95956;1.88784;1.87313;2.81011;1.83909;1.90186;2.15686;1.93756;1.96179;1.95933;0;1.95924;1.96492;1.65914;1.81371;1.92907;1.87066;0.97809;1.18846;0.97902;1.83198;1.81341;2.89996;2.51171;
1.95394;0.97679;1.62396;2.6761;1.97679;1.78439;1.93094;2.76907;2.59694;2.77863;1.77408;2.9201;2.16003;2.84081;3.07278;1.93014;1.95255;1.88218;1.90327;0.98315;1.83343;1.89621;2.15121;1.9319;1.95614;1.95367;1.95924;0;1.95364;2.14543;1.97634;1.92342;1.86501;1.16313;1.18281;1.18726;1.82633;1.95829;2.89431;2.50606;
1.95962;0.98247;1.62964;2.68178;1.98247;1.79007;1.93662;2.77475;2.60262;2.78431;1.77976;2.92578;2.16571;2.84649;3.07846;1.91747;1.93989;1.88786;1.90896;0.97049;1.83911;1.90189;2.15689;1.93758;1.95551;1.95467;1.96492;1.95364;0;2.15111;1.96689;1.9291;1.87069;1.16881;1.18849;1.19294;1.83201;1.96397;2.89999;2.51174;
2.14579;1.16864;1.8158;2.86795;2.16864;1.97624;2.12279;2.826;0.84543;2.87357;1.96593;3.11195;1.9792;2.84483;2.87269;2.15375;2.14575;2.07403;1.87734;2.84183;2.02528;2.08806;1.95113;2.12375;2.14799;2.14552;1.65914;2.14543;2.15111;0;1.84543;2.11527;1.904;0.9823;0.98272;0.98311;1.8829;1.84513;3.08615;2.6979;
1.9767;0.99955;1.64671;2.69886;1.99955;1.80715;1.9537;2.79182;1;2.80139;1.79684;1.9401;1.9976;0.9994;2.9973;1.94339;1.9658;1.90494;1.92603;0.9964;1.85619;1.91897;2.17397;1.95466;1.9789;1.97643;1.81371;1.97634;1.96689;1.84543;0;1.94618;1.88777;1.18589;1.20557;1.21001;1.84908;1.98105;2.91706;2.52881;
1.92378;0.94663;1.59379;2.64594;0.97196;1.75422;1.90078;2.7389;2.56678;2.74847;1.74391;1.91527;2.12987;2.81064;3.04261;1.93174;1.92374;1.85201;1.87311;2.87873;1.80327;1.86604;2.12104;1.90174;1.92597;1.92351;1.92907;1.92342;1.9291;2.11527;1.94618;0;1.83484;1.13297;1.15264;1.15709;1.79616;1.92813;2.86414;2.47589;
1.86537;0.88822;1.53538;2.58753;1.88822;1.69581;1.84237;0.922;2.50837;2.69006;1.68551;2.83153;1.9186;2.75223;2.9183;1.87333;1.86533;1.79361;1.8147;2.82032;1.74486;1.80763;2.06263;1.84333;1.86757;1.8651;1.87066;1.86501;1.87069;1.904;1.88777;1.83484;0;0.9217;1.09423;1.09868;1.73775;1.86972;2.80573;2.41748;
1.16349;0.18634;0.8335;1.88565;1.18634;0.99394;1.14049;1.8437;1.79181;1.98818;0.98363;2.12965;0.9969;1.9951;1.9966;1.17145;1.16345;1.09173;0.89504;2.11844;1.04298;1.10576;1.36076;1.14145;1.16569;1.16322;0.97809;1.16313;1.16881;0.9823;1.18589;1.13297;0.9217;0;0.39236;0.3968;0.9006;1.16784;2.10385;1.7156;
1.18317;0.20602;0.85318;1.90533;1.20602;1.01361;1.16017;1.99829;1.82617;1.89084;1.00331;2.14933;1.38926;2.07003;1.88997;1.19113;1.18313;1.11141;1.1325;2.13812;1.06266;1.12543;0.9684;1.16113;1.18536;1.1829;1.18846;1.18281;1.18849;0.98272;1.20557;1.15264;1.09423;0.39236;0;0.41648;1.05555;1.18752;2.12353;1.73528;
1.18761;0.21046;0.85763;1.90977;1.21046;1.01806;1.16461;2.00274;1.79273;2.0123;1.00775;2.15377;1.3937;2.07448;2.30645;1.19558;1.18757;1.11585;1.13694;2.14256;1.0671;1.12988;1.38488;1.16557;1.18981;1.18734;0.97902;1.18726;1.19294;0.98311;1.21001;1.15709;1.09868;0.3968;0.41648;0;1.06;1.19196;2.12798;1.73972;
1.82668;0.84953;1.4967;2.54885;1.84953;1.65713;1.80368;2.64181;2.46968;2.65137;1.64682;2.79284;1.8975;2.71355;2.8972;1.83465;1.82664;1.75492;1.77602;2.78163;1.70617;1.76895;2.02395;1.80464;1.82888;1.82641;1.83198;1.82633;1.83201;1.8829;1.84908;1.79616;1.73775;0.9006;1.05555;1.06;0;1.83103;2.76705;2.3788;
1.95865;0.9815;1.62866;2.68081;1.9815;1.7891;1.93565;2.77377;0.9997;2.78334;1.77879;2.92481;2.16474;2.84552;3.07748;1.96661;1.95861;1.88689;1.90798;2.9136;1.83814;1.90092;2.15592;1.93661;1.96085;1.95838;1.81341;1.95829;1.96397;1.84513;1.98105;1.92813;1.86972;1.16784;1.18752;1.19196;1.83103;0;2.89901;2.51076;
0.98196;1.91751;2.56468;3.61683;2.91751;2.72511;0.96336;3.70979;3.53766;3.71935;2.7148;3.86082;3.10075;3.78153;4.0135;2.892;2.89462;2.8229;2.844;1.94501;2.77415;2.83693;3.09193;2.87262;2.89686;2.89439;2.89996;2.89431;2.89999;3.08615;2.91706;2.86414;2.80573;2.10385;2.12353;2.12798;2.76705;2.89901;0;3.44678;
2.50641;1.52926;0.8821;2.55477;1.64021;2.33686;2.48341;3.32154;1.85509;1.69924;2.32655;0.6969;2.6358;1.6376;1.69837;2.51438;2.50637;2.43465;2.45574;3.46136;2.3859;2.44868;0.7768;0.8903;2.50861;2.50614;2.51171;2.50606;2.51174;2.6979;2.52881;2.47589;2.41748;1.7156;1.73528;1.73972;2.3788;2.51076;3.44678;0;
