1.83436;1.85246;1.87155;2.05233;1.8408;1.84721;1.82753;1.80916;0.8944;1.54156;1.89088;1.88171;0;0.9984;1.5387;1.62602;1.55088;1.47628;0.86838;1.88462;1.83114;1.12958;1.85037;1.1894;1.70199;2.85596;1.9172;0.89973;1.46037;0.90202;1.78802;0.9026;2.72872;0.9175;2.86748;1.87951;1.78079;2.00106;1.74074;1.70402;1.84376;1.81858;1.81381;1.79697;1.81604;1.76114;1.79008;1.84613;1.79535;1.89395;1.8098;1.82614;1.8403;1.10486;1.8926;1.5814;1.835;1.09112;
2.83276;2.85086;2.86995;3.05073;2.8392;2.84561;2.82593;2.80756;1.8928;2.53996;0.9986;2.88011;0.9984;0;2.5371;2.62442;2.54928;2.47468;1.86678;2.88302;2.82954;2.12798;2.84877;2.1878;2.70039;3.85436;2.9156;1.89813;2.45877;1.90042;2.78642;1.901;3.72712;1.9159;3.86588;2.87791;2.77919;2.99946;2.73914;2.70242;2.84216;2.81698;2.81221;2.79537;2.81444;2.75954;2.78848;2.84453;2.79375;2.89235;2.8082;2.82454;2.8387;2.10326;2.891;2.5798;2.8334;2.08952;
1.58427;1.60237;1.62146;0.87083;1.59071;1.59712;1.57744;1.55907;0.64431;1.29147;1.6408;1.63163;1.5387;2.5371;0;1.61344;1.59275;1.50911;1.64431;1.63453;1.61662;1.47263;1.60028;0.93931;1.4519;1.84118;2.21287;2.43843;1.21028;1.4416;1.53793;2.36399;2.47863;2.23877;2.61739;1.62942;2.2448;1.75097;1.49065;1.45394;1.82753;1.56849;1.56372;1.54688;1.56595;1.51105;1.83905;1.60556;1.54526;1.64386;1.55971;1.57606;3.13487;0.85477;1.64251;1.33131;3.15627;0.84103;
1.9091;1.9272;1.94628;1.94158;1.91553;1.92195;1.90227;1.8839;0.96913;1.61629;1.96562;1.95645;1.62602;2.62442;1.61344;0;1.44013;1.36553;0.75763;1.95935;1.72039;1.01883;1.9251;1.26413;1.77673;2.91193;2.53769;2.52575;1.5351;1.76642;1.70094;2.22041;2.64164;2.54352;2.94221;1.95425;2.56963;2.07579;1.73863;1.72337;2.89828;1.89332;1.88855;1.87171;1.89078;1.83588;1.67933;1.73538;1.69002;1.96868;1.88453;1.73589;3.45969;1.17959;1.96733;1.65613;3.46102;1.16586;
1.88841;1.90651;1.92559;0.96869;1.89484;1.90126;1.88158;1.86321;0.94844;1.59561;1.94493;1.93576;1.55088;2.54928;1.59275;1.44013;0;1.2904;0.6825;1.93866;1.64525;0.9437;1.88432;1.24344;1.75604;1.93904;2.51701;2.45061;1.51442;1.74573;1.62581;2.14527;2.56651;2.46838;2.92152;1.93356;2.54894;2.05511;1.6635;1.64824;1.92539;1.87263;1.86786;1.85102;1.87009;1.81519;1.6042;1.66024;1.61488;1.94799;1.86384;1.66075;3.39118;1.15891;1.94664;1.63544;3.38588;1.14517;
1.80477;1.82287;1.84195;1.79185;1.8112;1.81762;1.79794;1.77957;0.8648;1.51196;1.86129;1.85212;1.47628;2.47468;1.50911;1.36553;1.2904;0;0.6079;1.85502;1.57065;0.8691;1.82077;1.1598;1.6724;2.7622;2.43336;2.37601;1.43077;1.66209;1.55121;0.85488;2.49191;2.39378;2.83788;1.84992;2.4653;1.97146;1.5889;1.57364;1.79604;1.78899;1.78422;1.76738;1.78645;1.73155;1.5296;1.58564;1.54028;1.86435;1.7802;1.58615;3.31658;1.07526;1.863;1.5518;3.31128;1.06153;
1.93997;1.95807;1.97715;1.18395;1.9464;1.95281;1.93313;1.91476;1;1.64716;1.99649;1.98732;0.86838;1.86678;1.64431;0.75763;0.6825;0.6079;0;1.99022;0.96275;0.2612;1.95597;0.79847;1.8076;2.1543;2.56856;1.76811;0.91403;1.77041;0.94331;1.46277;1.88401;1.78588;2.97308;1.98511;2.6005;2.10666;0.981;0.96574;2.14065;1.92419;1.91942;1.90257;1.92164;1.86675;0.9217;0.97774;0.93238;1.99955;1.9154;0.97825;2.70868;1.21046;1.9982;1.687;2.70338;1.19672;
1.93019;1.94829;1.96737;0.99125;1.93662;1.94303;1.92335;1.90498;0.99022;1.63738;1.98671;1.97738;1.88462;2.88302;1.63453;1.95935;1.93866;1.85502;1.99022;0;1.9551;1.81855;1.90688;1.28522;1.79782;1.95382;2.55878;2.78434;1.55619;1.78751;1.88384;2.7099;2.82454;2.58468;2.94492;1.97533;2.59072;2.09688;1.83656;1.79985;1.94795;1.91441;1.90964;1.89279;1.91186;1.85697;2.18496;1.95148;1.89118;1.98977;1.90562;1.92197;3.48078;1.20068;0.99046;1.67722;3.50218;1.18694;
1.91228;1.92788;1.94946;0.96385;1.91871;1.92513;1.90028;1.88708;0.97231;1.61947;1.9688;1.95963;1.83114;2.82954;1.61662;1.72039;1.64525;1.57065;0.96275;1.9551;0;1.22395;1.87949;1.26731;1.77991;1.9342;2.54087;2.73087;1.53828;1.7696;1.86594;2.42553;2.80664;2.56677;2.9253;1.95743;2.57281;2.07897;1.81865;1.78194;1.92055;1.8965;1.89173;1.87488;1.89396;1.83906;1.88445;1.93357;1.87327;1.97186;1.88771;1.90406;3.46287;1.18277;1.97051;1.65931;3.48427;1.16904;
1.76829;1.78639;1.80548;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.47549;1.82481;1.81565;1.12958;2.12798;1.47263;1.01883;0.9437;0.8691;0.2612;1.81855;1.22395;0;1.7843;1.05967;1.63592;1.8931;2.39689;2.02931;1.17523;1.62561;1.20451;1.72398;2.14521;2.04708;2.80141;1.81344;2.42882;1.93499;1.2422;1.22694;1.87945;1.75251;1.74774;1.7309;1.74997;1.69507;1.1829;1.23894;1.19358;1.82788;1.74373;1.23945;2.96988;1.03879;1.82653;1.51533;2.96458;1.02505;
1.87673;1.87966;1.93312;0.91563;1.8956;1.90878;1.85206;1.85543;0.95597;1.60313;1.95246;1.94329;1.85037;2.84877;1.60028;1.9251;1.88432;1.82077;1.95597;1.90688;1.87949;1.7843;0;1.25097;1.76357;1.88598;2.52453;2.7501;1.52194;1.75326;1.84959;2.67565;2.79029;2.55043;2.87708;1.94108;2.55647;2.06263;1.80231;1.7656;1.87233;1.86611;1.87539;1.85854;1.87762;1.82272;2.15071;1.91723;1.85693;1.95552;1.87137;1.88772;3.44653;1.16643;1.95417;1.64297;3.46793;1.15269;
1.23497;1.25307;1.27215;1.81014;1.2414;1.24781;1.22813;1.20976;0.295;0.94216;1.29149;1.28232;1.1894;2.1878;0.93931;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.05967;1.25097;0;1.1026;2.25656;1.86356;2.08912;0.86097;1.09229;1.18862;2.01468;2.12932;1.88946;2.26808;1.28011;1.8955;1.40166;1.14134;1.10463;2.76684;1.21919;1.21442;1.19757;1.21664;1.16175;1.48974;1.25626;1.19596;1.29455;1.2104;1.22675;2.78556;0.50546;1.2932;0.982;2.80696;0.49172;
1.74756;1.76566;1.78475;0.97373;1.754;1.76041;1.74073;1.72236;0.8076;1.45476;1.80409;1.79492;1.70199;2.70039;1.4519;1.77673;1.75604;1.6724;1.8076;1.79782;1.77991;1.63592;1.76357;1.1026;0;1.94408;2.37616;2.60172;1.37357;1.60488;1.70122;2.52727;2.64192;2.40206;2.78068;1.79271;2.40809;1.91426;1.65394;1.61722;1.93043;1.73178;1.72701;1.71017;1.72924;1.67434;2.00234;1.76885;1.70855;1.80715;1.723;1.73934;3.29816;1.01806;1.8058;1.4946;3.31956;1.00432;
1.93145;1.92443;1.94532;0.97035;1.93509;1.92437;1.90678;1.8948;1.96156;1.9183;2.95805;1.95028;2.85596;3.85436;1.84118;2.91193;1.93904;2.7622;2.1543;1.95382;1.9342;1.8931;1.88598;2.25656;1.94408;0;2.8397;3.75269;1.9372;2.75885;2.85519;2.86821;2.98824;2.8656;0.9911;1.98438;2.87163;1.85752;2.8079;2.77119;1.92705;1.92082;2.88098;2.86414;2.88321;2.82831;3.076;2.92282;2.86252;1.98884;2.87696;2.89331;3.7617;2.17203;0.96336;1.79875;3.7831;2.15829;
1.85329;2.52663;2.54571;1.86935;2.51496;2.52138;2.5017;2.48333;1.56856;0.9214;2.56505;2.55588;1.9172;2.9156;2.21287;2.53769;2.51701;2.43336;2.56856;2.55878;2.54087;2.39689;2.52453;1.86356;2.37616;2.8397;0;2.7558;2.13453;2.36585;2.46219;1.8768;3.40289;0.9997;3.54164;2.55368;1.87473;2.67522;2.4149;2.37819;0.93563;2.49275;1.9625;1.92279;0.9832;0.9511;2.7633;2.52982;2.46952;2.56811;2.48396;2.50031;0.922;1.77902;2.56676;2.25556;0.9488;1.76529;
2.73409;2.75219;2.77127;2.78234;2.74052;2.74694;2.72726;2.70889;1.79412;1.8344;2.79061;2.78144;0.89973;1.89813;2.43843;2.52575;2.45061;2.37601;1.76811;2.78434;2.73087;2.02931;2.7501;2.08912;2.60172;3.75269;2.7558;0;2.3601;1.80175;2.68775;1.80233;3.62845;1.81723;3.7672;2.77924;0.88106;2.90079;2.64046;2.60375;2.74349;2.71831;1.82031;2.6967;2.71577;2.66087;2.68981;2.74586;2.69508;2.79367;2.70952;2.72587;2.74003;2.00459;2.79232;2.48112;1.82246;1.99085;
1.50594;1.52404;1.54312;0.96685;1.51237;1.51879;1.4991;1.48074;0.56597;1.21313;1.56246;1.55329;1.46037;2.45877;1.21028;1.5351;1.51442;1.43077;0.91403;1.55619;1.53828;1.17523;1.52194;0.86097;1.37357;1.9372;2.13453;2.3601;0;1.36326;1.4596;2.28565;2.4003;2.16043;2.53905;1.55109;2.16647;1.67263;1.41231;1.3756;1.92355;1.49016;1.48539;1.46854;1.48762;1.43272;1.76071;1.52723;1.46693;1.56552;1.48137;1.49772;3.05653;0.77643;1.56417;1.25297;3.07793;0.7627;
1.73726;1.75536;1.77444;2.31243;1.74369;1.7501;1.73042;1.71205;0.79729;1.44445;1.79378;1.78461;0.90202;1.90042;1.4416;1.76642;1.74573;1.66209;1.77041;1.78751;1.7696;1.62561;1.75326;1.09229;1.60488;2.75885;2.36585;1.80175;1.36326;0;1.3539;1.80462;2.2946;1.81952;2.77037;1.7824;2.39778;1.90395;1.4523;1.60692;2.74579;1.72148;1.7167;1.4338;1.4608;1.66403;1.99203;1.75854;1.69824;1.79684;1.71269;1.72904;2.74232;1.00775;1.79549;1.48429;2.73702;0.657;
1.83359;1.85169;1.87077;2.12726;1.84002;1.84644;1.82676;1.80839;0.89362;1.54079;1.89011;1.88094;1.78802;2.78642;1.53793;1.70094;1.62581;1.55121;0.94331;1.88384;1.86594;1.20451;1.84959;1.18862;1.70122;2.85519;2.46219;2.68775;1.4596;1.3539;0;0.9398;0.9407;2.39679;2.8667;1.87874;2.49412;2.00029;1.4922;1.70325;1.88096;1.81781;1.81304;1.4737;1.5007;1.76037;1.86501;1.85488;1.79458;1.89317;1.80902;1.82537;3.31959;1.10409;1.89182;1.58062;3.31429;0.6969;
2.65964;2.67774;2.69683;1.89786;2.66608;2.67249;2.65281;2.63444;1.71968;2.36684;2.71617;2.707;0.9026;1.901;2.36399;2.22041;2.14527;0.85488;1.46278;2.7099;2.42553;1.72398;2.67565;2.01468;2.52727;2.86821;1.8768;1.80233;2.28565;1.80462;0.9398;0;1.8805;1.8201;3.69276;2.70479;2.68339;2.82634;2.432;2.42851;0.94116;2.64386;2.63909;0.92519;2.4405;2.58642;2.38448;2.44052;2.39516;2.71923;2.63508;2.44103;2.7429;1.93014;2.71788;2.40668;2.7376;1.6367;
2.77429;2.79239;2.81147;3.06796;2.78072;2.78714;2.76746;2.74909;1.83432;2.48149;2.83081;2.82164;2.72872;3.72712;2.47863;2.64164;2.56651;2.49191;1.88401;2.82454;2.80664;2.14521;2.79029;2.12932;2.64192;2.98824;3.40289;3.62845;2.4003;2.2946;0.9407;1.8805;0;3.33749;1.99714;2.81944;3.43482;2.86356;2.4329;2.64395;2.82166;2.75851;2.75374;2.4144;2.4414;2.70107;2.80571;2.79558;2.73528;0.9994;1.97146;2.76607;4.26029;2.04479;2.83252;2.52132;4.25499;1.6376;
1.87919;2.55253;2.57161;1.89525;2.54086;2.54728;2.5276;2.50923;1.59446;0.9473;2.59095;2.58178;0.9175;1.9159;2.23877;2.54352;2.46838;2.39378;1.78588;2.58468;2.56677;2.04708;2.55043;1.88946;2.40206;2.8656;0.9997;1.81723;2.16043;1.81952;2.39679;1.8201;3.33749;0;3.56754;2.57958;1.8589;2.70112;2.4408;2.40409;1.93533;2.51865;0.9628;0.92309;1.9829;1.9508;2.70758;2.55572;2.49542;2.59401;2.50986;2.52621;0.9228;1.80492;2.59266;2.28146;0.9175;1.69989;
2.91305;2.91553;2.93642;1.96145;2.91948;2.91547;2.89788;2.8859;1.97308;2.62024;2.96957;2.94138;2.86748;3.86588;2.61739;2.94221;2.92152;2.83788;2.97308;2.94492;2.9253;2.80141;2.87708;2.26808;2.78068;0.9911;3.54164;3.7672;2.53905;2.77037;2.8667;3.69276;1.99714;3.56754;0;0.99328;3.57358;0.86642;2.81942;2.78271;2.91815;2.89727;2.8925;2.87565;2.89472;2.83983;2.7469;2.93434;2.87404;0.99774;1.9698;2.90483;4.46364;1.76262;1.95446;2.66008;4.48504;2.1698;
1.92508;1.94318;1.96226;2.50025;1.93151;1.93793;1.91825;1.89988;0.98511;1.63228;1.9816;1.97243;1.87951;2.87791;1.62942;1.95425;1.93356;1.84992;1.98511;1.97533;1.95743;1.81344;1.94108;1.28011;1.79271;1.98438;2.55368;2.77924;1.55109;1.7824;1.87874;2.70479;2.81944;2.57958;0.99328;0;2.58561;1.8597;1.83145;1.79474;3.45695;1.9093;1.90453;1.88769;1.90676;1.85186;2.17986;1.94637;1.88607;1.98466;1.90051;1.91686;3.47568;1.19558;1.98331;1.67211;3.49708;1.18184;
1.88523;2.55856;2.57765;1.90128;2.5469;2.55331;2.53363;2.51526;1.6005;0.95333;2.59699;2.58782;1.78079;2.77919;2.2448;2.56963;2.54894;2.4653;2.6005;2.59072;2.57281;2.42882;2.55647;1.8955;2.40809;2.87163;1.87473;0.88106;2.16647;2.39778;2.49412;2.68339;3.43482;1.8589;3.57358;2.58561;0;2.70716;2.44684;2.41012;2.81037;2.52468;0.93925;2.50307;2.52214;2.46724;2.79524;2.56175;2.50145;2.60005;2.5159;2.53224;2.7817;1.81096;2.5987;2.2875;0.9414;1.79722;
2.04663;2.06473;2.08381;2.6218;2.05306;2.05948;2.0398;2.02143;1.10666;1.75382;2.10315;2.09398;2.00106;2.99946;1.75097;2.07579;2.05511;1.97146;2.10666;2.09688;2.07897;1.93499;2.06263;1.40166;1.91426;1.85752;2.67522;2.90079;1.67263;1.90395;2.00029;2.82634;2.86356;2.70112;0.86642;1.8597;2.70716;0;1.953;1.91629;3.5785;2.03085;2.02608;2.00924;2.02831;1.97341;1.88048;2.06792;2.00762;1.86416;2.02206;2.03841;3.59722;0.8962;2.10486;1.79366;3.61862;1.30339;
1.78631;1.80441;1.82349;2.16495;1.79274;1.79915;1.77947;1.7611;0.84634;1.4935;1.84283;1.83366;1.74074;2.73914;1.49065;1.73863;1.6635;1.5889;0.981;1.83656;1.81865;1.2422;1.80231;1.14134;1.65394;2.8079;2.4149;2.64046;1.41231;1.4523;1.4922;2.432;2.4329;2.4408;2.81942;1.83145;2.44684;1.953;0;1.65597;3.12165;1.77053;1.76576;1.5721;1.5991;1.71309;1.9027;1.8076;1.7473;1.84589;1.76174;1.77809;3.3369;1.0568;1.84454;1.53334;3.3583;0.7953;
1.7496;1.7677;1.78678;2.14969;1.75603;1.76244;1.74276;1.72439;0.80963;1.45679;1.80612;1.79695;1.70402;2.70242;1.45394;1.72337;1.64824;1.57364;0.96574;1.79985;1.78194;1.22694;1.7656;1.10463;1.61722;2.77119;2.37819;2.60375;1.3756;1.60692;1.70325;2.42851;2.64395;2.40409;2.78271;1.79474;2.41012;1.91629;1.65597;0;3.10639;1.73382;1.72904;1.7122;1.73127;1.67637;1.88744;1.77088;1.71058;1.80918;1.72503;1.74138;3.30019;1.02009;1.80783;1.49663;3.32159;1.00635;
1.9178;1.92073;3.44899;0.9567;1.93666;3.42465;1.89313;1.89649;2.47184;1.85703;3.46833;3.45916;1.84376;2.84216;1.82753;2.89828;1.92539;1.79604;2.14065;1.94795;1.92055;1.87945;1.87233;2.76684;1.93043;1.92705;0.93563;2.74349;1.92355;2.74579;1.88096;0.94116;2.82166;1.93533;2.91815;3.45695;2.81037;3.5785;3.12165;3.10639;0;1.90717;2.89813;1.86635;1.91883;1.88673;3.06235;3.11839;3.07303;3.47139;3.38724;3.1189;1.85763;2.6823;2.82793;1.7851;1.88443;2.57786;
1.86415;1.88225;1.90134;0.95047;1.87059;1.877;1.85732;1.83895;0.92419;1.57135;1.92068;1.91151;1.81858;2.81698;1.56849;1.89332;1.87263;1.78899;1.92419;1.91441;1.8965;1.75251;1.86611;1.21919;1.73178;1.92082;2.49275;2.71831;1.49016;1.72148;1.81781;2.64386;2.75851;2.51865;2.89727;1.9093;2.52468;2.03085;1.77053;1.73382;1.90717;0;1.8436;1.82676;1.84583;1.79093;2.11893;1.88544;1.82514;1.92374;1.83959;1.85593;3.41475;1.13465;1.92239;1.61119;3.43615;1.12091;
1.85938;1.87748;1.89657;2.43456;1.86582;1.87223;1.85255;1.83418;0.91942;1.56658;1.91591;1.90674;1.81381;2.81221;1.56372;1.88855;1.86786;1.78422;1.91942;1.90964;1.89173;1.74774;1.87539;1.21442;1.72701;2.88098;1.9625;1.82031;1.48539;1.7167;1.81304;2.63909;2.75374;0.9628;2.8925;1.90453;0.93925;2.02608;1.76576;1.72904;2.89813;1.8436;0;1.82199;1.84106;1.78616;2.11416;1.88067;1.82037;1.91897;1.83482;1.85116;1.8856;1.12988;1.91762;1.60642;1.8803;1.11614;
1.84254;1.86064;1.87972;2.41771;1.84897;1.85539;1.83571;1.81734;0.90257;1.54974;1.89906;1.88989;1.79697;2.79537;1.54688;1.87171;1.85102;1.76738;1.90257;1.89279;1.87488;1.7309;1.85854;1.19757;1.71017;2.86414;1.92279;2.6967;1.46854;1.4338;1.4737;0.92519;2.4144;0.92309;2.87565;1.88769;2.50307;2.00924;1.5721;1.7122;1.86635;1.82676;1.82199;0;1.5806;1.76932;2.09731;1.86383;1.80353;1.90212;1.81797;1.83432;1.84589;1.11304;1.90077;1.58957;1.84059;0.7768;
1.86161;1.87971;1.89879;2.43678;1.86804;1.87446;1.85478;1.83641;0.92164;1.56881;1.91813;1.90896;1.81604;2.81444;1.56595;1.89078;1.87009;1.78645;1.92164;1.91186;1.89396;1.74997;1.87762;1.21664;1.72924;2.88321;0.9832;2.71577;1.48762;1.4608;1.5007;2.4405;2.4414;1.9829;2.89472;1.90676;2.52214;2.02831;1.5991;1.73127;1.91883;1.84583;1.84106;1.5806;0;1.78839;2.11639;1.8829;1.8226;1.92119;1.83704;1.85339;1.9052;1.13211;1.91984;1.60864;1.932;0.8038;
1.80671;1.82481;1.8439;2.38189;1.81315;1.81956;1.79988;1.78151;0.86675;1.51391;1.86324;1.85407;1.76114;2.75954;1.51105;1.83588;1.81519;1.73155;1.86675;1.85697;1.83906;1.69507;1.82272;1.16175;1.67434;2.82831;0.9511;2.66087;1.43272;1.66403;1.76037;2.58642;2.70107;1.9508;2.83983;1.85186;2.46724;1.97341;1.71309;1.67637;1.88673;1.79093;1.78616;1.76932;1.78839;0;2.06149;1.828;1.7677;1.8663;1.78215;1.79849;1.8731;1.07721;1.86495;1.55375;1.8999;1.06347;
2.13471;2.15281;2.17189;2.10565;2.14114;2.14756;2.12787;2.10951;1.19474;1.8419;2.19123;2.18206;1.79008;2.78848;1.83905;1.67933;1.6042;1.5296;0.9217;2.18496;1.88445;1.1829;2.15071;1.48974;2.00234;3.076;2.7633;2.68981;1.76071;1.99203;1.86501;2.38448;2.80571;2.70758;2.7469;2.17986;2.79524;1.88048;1.9027;1.88744;3.06235;2.11893;2.11416;2.09731;2.11639;2.06149;0;1.89944;1.85408;2.19429;2.11014;1.89995;3.63038;0.98428;2.19294;1.88174;3.62508;1.39147;
1.90122;1.91932;1.93841;2.16169;1.90766;1.91407;1.89439;1.87602;0.96126;1.60842;1.95774;1.94857;1.84613;2.84453;1.60556;1.73538;1.66024;1.58564;0.97774;1.95148;1.93357;1.23894;1.91723;1.25626;1.76885;2.92282;2.52982;2.74586;1.52723;1.75854;1.85488;2.44052;2.79558;2.55572;2.93434;1.94637;2.56175;2.06792;1.8076;1.77088;3.11839;1.88544;1.88067;1.86383;1.8829;1.828;1.89944;0;1.86221;1.96081;1.87666;1.893;3.45182;1.17172;1.95946;1.64826;3.47322;1.15798;
