1.83436;1.85246;2.40953;1.82753;1.80916;0.8944;1.43632;1.54156;2.88528;1.88171;0;1.5387;0.9238;1.5317;1.88462;1.72272;1.85037;1.72084;1.1894;1.70199;1.84855;2.643;1.78537;2.36319;0.89973;0.8742;0.90202;1.78802;1.87168;0.8678;1.8561;0.9026;0.8564;0.9175;1.83752;2.49436;1.79978;1.81603;1.78079;1.97578;2.85546;1.75104;1.81858;1.81381;1.77797;1.76114;1.87128;1.88235;2.04604;1.87745;1.86325;1.8866;1.85565;1.8242;1.78261;1.87003;1.08074;1.5677;2.8461;1.8926;1.5814;1.6942;1.09112;1.1252;
1.58427;1.60237;0.87083;1.57744;1.55907;0.64431;1.18624;1.29147;1.86351;1.63163;1.5387;0;1.50911;1.64431;1.63453;1.47263;1.60028;1.47075;0.93931;1.4519;1.59846;3.21142;2.2271;2.1131;2.43843;2.4129;1.4416;1.53793;1.62159;2.4065;1.64085;2.4413;2.3951;2.43205;1.58743;2.24427;1.5497;1.56594;2.2448;1.72569;2.60537;1.50095;1.56849;1.56372;2.28601;1.51105;1.62119;1.63226;1.79595;1.62736;1.61317;1.63651;1.60556;1.57411;1.53253;1.61995;0.83065;1.31761;2.62079;1.64251;1.33131;3.17717;0.84103;0.87511;
1.80477;1.82287;1.79185;1.79794;1.77957;0.8648;1.40673;1.51196;2.78453;1.85212;0.9238;1.50911;0;0.6079;1.85502;0.8691;1.1728;1.69125;1.1598;1.5605;1.81895;2.71229;0.86157;2.3336;1.82353;1.798;1.46665;1.55121;1.84208;1.7916;1.86134;1.8264;1.7802;1.8413;1.80793;2.46476;1.55897;1.78644;2.4653;1.86064;2.82586;1.72144;1.78899;1.78422;1.78689;1.52059;1.84168;1.85276;1.8679;1.84786;1.18155;1.5296;1.58564;1.57666;1.75302;1.84044;0.9656;0.9026;2.51388;1.863;1.5518;2.618;1.06153;1.0956;
1.93997;1.95807;1.18395;1.93313;1.91476;1;1.54193;1.64716;2.17663;1.98732;1.5317;1.64431;0.6079;0;1.99022;0.2612;0.5649;1.82644;0.79847;0.9526;1.95415;3.32019;1.46947;2.46879;2.43143;2.4059;0.85875;0.94331;1.97728;2.3995;1.99654;1.88311;2.3881;2.4492;1.94313;2.59996;0.95107;1.92163;2.6005;2.08138;2.96106;1.85664;1.92419;1.91942;2.39479;0.91269;1.97688;1.98796;2.15164;1.98306;0.57365;0.9217;0.97774;0.96876;1.88822;1.97564;1.18634;1.5105;1.90598;1.9982;1.687;3.2259;1.19672;1.2308;
1.93019;1.94829;0.99125;1.92335;1.90498;0.99022;1.53215;1.63738;1.98393;1.97754;1.88462;1.63453;1.85502;1.99022;0;1.81855;1.94619;1.81666;1.28522;1.79782;1.94437;3.55733;2.57302;2.45901;2.78434;2.75882;1.78751;1.88384;1.9675;2.75242;1.98676;2.78722;2.74102;2.77796;1.93335;2.59018;1.89561;1.91185;2.59072;2.0716;2.95128;1.84686;1.91441;1.90964;2.63192;1.85697;1.9671;1.97818;2.14186;1.97328;1.95908;1.98242;1.95148;1.92002;1.87844;1.96586;1.17656;1.66352;2.9667;1.98842;1.67722;3.52308;1.18694;1.22102;
1.76829;1.78639;0.92275;1.76146;1.74309;0.82833;1.37025;1.47549;1.91543;1.81565;1.72272;1.47263;0.8691;0.2612;1.81855;0;0.8261;1.65477;1.05967;1.2138;1.78248;3.39543;1.73067;2.29712;2.62245;2.59692;1.11995;1.20451;1.80561;2.59052;1.82487;2.14431;2.57912;2.61607;1.77145;2.42829;1.21227;1.74996;2.42882;1.90971;2.78939;1.68497;1.75251;1.74774;2.47003;1.17389;1.80521;1.81628;1.97997;1.81138;0.83485;1.1829;1.23894;1.22996;1.71654;1.80396;1.01467;1.50163;2.16718;1.82653;1.51533;3.36119;1.02505;1.05913;
1.89594;1.91404;1.74885;1.8891;1.87073;0.95597;1.4979;1.60313;2.74153;1.94329;1.85037;1.60028;1.1728;0.5649;1.94619;0.8261;0;1.78242;1.25097;1.5175;1.91012;3.52308;2.03437;2.42476;2.7501;2.72457;1.42365;1.50821;1.93325;2.71817;1.95251;2.44801;2.70677;2.74371;1.8991;2.55593;1.51597;1.8776;2.55647;2.03735;2.91703;1.81261;1.88016;1.87539;2.59767;1.47759;1.93285;1.94393;2.10761;1.93903;1.13855;1.4866;1.54264;1.53366;1.84419;1.93161;1.14231;1.62927;2.47088;1.95417;1.64297;3.48883;1.15269;1.18677;
1.76641;1.78451;0.95416;1.75958;1.74121;0.82644;1.36837;1.47361;1.94685;1.81376;1.72084;1.47075;1.69125;1.82644;1.81666;1.65477;1.78242;0;1.12144;1.63404;1.78059;3.39355;2.40924;2.29524;2.62057;2.59504;1.62373;1.72007;1.80373;2.58864;1.82298;2.62344;2.57724;2.61419;1.76957;2.42641;1.73183;1.74808;2.42694;1.90782;2.78751;1.68309;1.75063;1.74586;2.46814;1.69319;1.80332;1.8144;1.97808;1.8095;1.7953;1.81865;1.7877;1.75625;1.71466;1.80208;1.01278;1.49974;2.80293;1.82464;1.51344;3.35931;1.02317;1.05724;
1.23497;1.25307;1.81014;1.22813;1.20976;0.295;0.83693;0.94216;2.28588;1.28232;1.1894;0.93931;1.1598;0.79847;1.28522;1.05967;1.25097;1.12144;0;1.1026;1.24915;2.86211;1.8778;1.76379;2.08912;2.0636;1.09229;1.18862;1.27228;2.0572;1.29154;2.092;2.0458;2.08274;1.23813;1.89496;1.20039;1.21663;1.8955;1.37638;2.25606;1.15164;1.21919;1.21442;1.9367;1.16175;1.27188;1.28296;1.44664;1.27806;1.26386;1.2872;1.25626;1.2248;1.18322;1.27064;0.48134;0.9683;2.27148;1.2932;0.982;2.82786;0.49172;0.5258;
1.74756;1.76566;0.97373;1.74073;1.72236;0.8076;1.34952;1.45476;1.96641;1.79492;1.70199;1.4519;1.5605;0.9526;1.79782;1.2138;1.5175;1.63404;1.1026;0;1.76175;3.3747;2.39039;2.27639;2.60172;2.57619;1.60488;1.70122;1.78488;2.56979;1.80414;2.60459;2.55839;2.59534;1.75072;2.40756;1.71298;1.72923;2.40809;1.88898;2.76866;1.66424;1.73178;1.72701;2.4493;1.67434;1.78448;1.79555;1.95924;1.79065;1.52625;1.7998;1.76885;1.7374;1.69581;1.78323;0.99394;1.4809;2.78408;1.8058;1.4946;3.34046;1.00432;1.0384;
1.89412;1.91222;2.46929;1.88728;1.86891;0.95415;1.49608;1.60131;1.95605;1.94147;1.84855;1.59846;1.81895;1.95415;1.94437;1.78248;1.91012;1.78059;1.24915;1.76175;0;3.52126;2.53695;2.42294;2.74827;2.72275;1.75144;1.84777;1.93143;2.71635;1.95069;2.75115;2.70495;2.74189;1.89728;2.55411;1.85954;1.87578;2.55465;2.03553;2.91521;1.81079;1.87834;1.87357;2.59585;1.8209;1.93103;1.94211;2.10579;1.93721;1.92301;1.94635;1.91541;1.88395;1.84237;1.92979;1.14049;1.62745;2.93063;0.96336;1.64115;3.48701;1.15087;1.18495;
3.50707;3.52517;3.73431;3.50024;3.48187;2.56711;3.10904;2.78636;4.55799;3.55443;2.643;3.21142;2.71229;3.32019;3.55733;3.39543;3.52308;3.39355;2.86211;3.3747;3.52126;0;1.85073;3.72589;2.7335;1.84785;3.3644;2.7904;3.54439;1.7752;2.84594;1.8506;1.84698;1.8663;2.77691;1.85195;3.4725;2.72802;1.85244;3.64849;3.8296;2.71587;3.49129;2.78205;0.92541;3.43385;3.54399;2.88187;2.85911;3.55016;2.85631;2.87892;3.52836;3.49691;2.77449;3.54275;2.75345;1.89381;3.83594;3.56531;3.25411;0.9488;2.76383;2.33631;
2.52276;2.54086;1.88358;2.51593;2.49756;1.5828;2.12472;0.93563;2.87626;2.57012;1.78537;2.2271;0.86157;1.46947;2.57302;1.73067;2.03437;2.40924;1.8778;2.39039;2.53695;1.85073;0;1.90862;2.6851;1.84776;2.32821;2.41278;2.56008;2.65317;1.99292;1.85051;1.84689;0.9997;2.52592;1.85186;2.42054;2.50443;1.85235;2.66418;3.54386;1.9308;2.50698;2.50221;0.92532;2.38216;2.55968;2.57075;2.72947;2.56585;2.04312;2.39117;2.44721;2.43822;2.47101;2.55843;1.76914;1.76417;2.98292;2.581;2.2698;1.9172;1.77952;1.8136;
2.40876;2.42686;1.92094;1.88066;2.38356;1.46879;0.92687;0.97299;2.91362;0.9587;2.36319;2.1131;2.3336;2.46879;2.45901;2.29712;2.42476;2.29524;1.76379;2.27639;2.42294;3.72589;1.90862;0;2.76415;3.23739;2.26608;2.36242;2.44608;3.23099;2.46533;3.26579;3.21959;2.90832;2.41192;1.87394;2.37418;2.39043;1.88309;2.55017;3.42985;2.32543;2.39298;0.94384;2.80048;2.33554;2.44567;2.45675;2.62043;0.84543;2.43765;2.461;2.43005;2.3986;2.35701;0.9939;1.65513;2.14209;3.44528;2.46699;2.15579;2.80684;1.66552;1.69959;
2.73409;2.75219;2.78234;2.72726;2.70889;1.79412;2.33605;1.8344;3.77502;2.78144;0.89973;2.43843;1.82353;2.43143;2.78434;2.62245;2.7501;2.62057;2.08912;2.60172;2.74827;2.7335;2.6851;2.76415;0;1.77393;1.80175;2.68775;2.77141;1.76753;1.87456;1.80233;1.75613;1.81723;2.73725;2.72645;2.69951;1.75664;0.88106;2.8755;3.75519;1.80706;2.71831;1.82031;1.80809;2.66087;2.77101;2.78208;2.94576;2.77718;2.76298;2.78633;2.75538;2.72393;1.80391;2.76976;1.98046;2.46742;2.86456;2.79232;2.48112;1.82246;1.99085;2.02492;
2.70856;2.72666;3.28373;2.70173;2.68336;1.7686;2.31052;2.41576;3.75948;2.75591;0.8742;2.4129;1.798;2.4059;2.75882;2.59692;2.72457;2.59504;2.0636;2.57619;2.72275;1.84785;1.84776;3.23739;1.77393;0;1.77622;2.66222;2.74588;1.742;0.9982;1.7768;1.7306;1.7917;2.71172;1.84899;2.67398;2.69023;1.84947;2.84998;3.72966;0.9452;2.69278;2.68801;0.92244;2.63534;2.74548;2.75655;2.85614;2.75165;2.73745;2.7608;2.72985;2.6984;2.65681;2.74423;1.95494;1.89084;1.9882;2.7668;2.4556;0.9175;1.96532;1.9994;
1.73726;1.75536;2.0427;1.73042;1.71205;0.79729;1.33922;1.44445;2.78817;1.78461;0.90202;1.4416;1.46665;0.85875;1.78751;1.11995;1.42365;1.62373;1.09229;1.60488;1.75144;3.3644;2.32821;2.26608;1.80175;1.77622;0;1.3539;1.77457;1.76982;1.79383;1.80462;1.75842;1.81952;1.74041;2.39725;1.70268;1.71892;2.39778;1.87867;2.75835;1.65393;1.72148;1.7167;2.43899;1.66403;1.77417;1.78525;1.94893;1.78035;1.4324;1.78045;1.75854;1.72709;1.68551;1.77293;0.98363;1.47059;2.76473;1.79549;1.48429;2.59622;0.657;1.02809;
1.83359;1.85169;2.12726;1.82676;1.80839;0.89362;1.43555;1.54079;2.88451;1.88094;1.78802;1.53793;1.55121;0.94331;1.88384;1.20451;1.50821;1.72007;1.18862;1.70122;1.84777;2.7904;2.41278;2.36242;2.68775;2.66222;1.3539;0;1.87091;2.65582;1.89016;0.9398;2.64442;2.68136;1.83675;2.49359;1.79901;1.81526;2.49412;1.975;2.85468;1.75026;1.81781;1.81304;1.86499;1.76037;1.8705;1.88158;2.04526;1.87668;1.51696;1.86501;1.85488;1.82343;1.78184;1.86926;1.07996;1.56692;2.84929;1.89182;1.58062;3.42649;0.6969;1.12442;
1.91725;1.93535;2.49242;1.91042;1.89205;0.97728;1.51921;1.62444;1.9759;1.9646;1.87168;1.62159;1.84208;1.97728;1.9675;1.80561;1.93325;1.80373;1.27228;1.78488;1.93143;3.54439;2.56008;2.44608;2.77141;2.74588;1.77457;1.87091;0;2.73948;1.97382;2.77428;2.72808;2.76502;1.92041;2.57724;1.88267;1.89892;2.57778;2.05866;2.93834;1.83392;1.90147;1.8967;2.61898;1.84403;1.95416;1.96524;2.12892;1.96034;1.94614;1.96948;1.93854;1.90709;1.8655;1.95292;1.16362;1.65058;2.95376;0.98321;1.66428;3.51014;1.17401;1.20808;
2.70216;2.72026;3.27733;2.69533;2.67696;1.7622;2.30412;2.40936;3.75308;2.74951;0.8678;2.4065;1.7916;2.3995;2.75242;2.59052;2.71817;2.58864;2.0572;2.56979;2.71635;1.7752;2.65317;3.23099;1.76753;1.742;1.76982;2.65582;2.73948;0;2.7239;1.7704;1.7242;1.7439;2.68425;1.7593;2.66758;2.64338;1.7678;2.84358;3.72326;0.94067;2.68638;2.68161;2.64577;2.62894;2.73908;2.75015;2.91384;2.74525;2.73105;2.7544;2.72345;2.692;2.65041;2.73783;1.94854;2.4355;3.7139;2.7604;2.4492;0.8264;1.95892;1.993;
1.93651;1.95461;2.51168;1.92967;1.9113;0.99654;1.53847;1.6437;2.98742;1.98386;1.8561;1.64085;1.86134;1.99654;1.98676;1.82487;1.95251;1.82298;1.29154;1.80414;1.95069;2.84594;1.99292;2.46533;1.87456;0.9982;1.79383;1.89016;1.97382;2.7239;0;2.7587;0.9997;0.99322;1.92229;0.99733;1.90193;1.86908;0.9935;1.8862;2.93269;1.85318;1.92073;1.91596;1.92053;1.86329;1.97342;1.98073;1.9622;1.9792;1.9654;1.97428;1.9578;1.92634;1.88476;1.97218;0.9969;1.66984;0.99;1.99474;1.68354;1.91072;1.19326;1.22734;
2.73696;2.75506;3.06706;2.73013;2.71176;1.797;2.33892;2.44416;3.78788;2.78431;0.9026;2.4413;1.8264;1.88311;2.78722;2.14431;2.44801;2.62344;2.092;2.60459;2.75115;1.8506;1.85051;3.26579;1.80233;1.7768;1.80462;0.9398;2.77428;1.7704;2.7587;0;1.759;1.8201;2.74012;1.85173;2.70238;2.71863;1.85222;2.87838;3.75806;2.65364;2.72118;2.71641;0.92519;2.66374;2.77388;2.78495;2.85889;2.78005;2.45676;2.7892;2.75825;2.7268;2.68521;2.77263;1.98334;1.89359;3.7487;2.7952;2.484;2.5968;1.6367;2.0278;
2.69076;2.70886;3.26593;2.68393;2.66556;1.7508;2.29272;2.39796;3.74168;2.73811;0.8564;2.3951;1.7802;2.3881;2.74102;2.57912;2.70677;2.57724;2.0458;2.55839;2.70495;1.84698;1.84689;3.21959;1.75613;1.7306;1.75842;2.64442;2.72808;1.7242;0.9997;1.759;0;1.7739;2.69392;1.84811;2.65618;2.67243;1.84859;2.83218;3.71186;0.9449;2.67498;2.67021;0.92157;2.61754;2.72768;2.73875;2.85527;2.73385;2.71965;2.743;2.71205;2.6806;2.63901;2.72643;1.93714;1.88997;1.9897;2.749;2.4378;2.5506;1.94752;1.9816;
2.72771;2.74581;2.88328;2.72087;2.7025;1.78774;2.32967;1.93533;3.77862;2.77506;0.9175;2.43205;1.8413;2.4492;2.77796;2.61607;2.74371;2.61419;2.08274;2.59534;2.74189;1.8663;0.9997;2.90832;1.81723;1.7917;1.81952;2.68136;2.76502;1.7439;0.99322;1.8201;1.7739;0;2.73087;1.8504;2.69313;2.70937;1.8571;2.86912;3.7488;0.9311;2.71193;2.70716;1.92502;2.65449;2.76462;2.7757;2.93938;2.7708;2.7566;2.77994;2.749;2.71754;2.67596;2.76338;1.97408;2.46104;1.98322;2.78594;2.47474;0.9175;1.98446;2.01854;
1.88309;1.90119;2.45826;1.87626;1.85789;0.94313;1.48505;1.59029;2.93401;1.93044;1.83752;1.58743;1.80793;1.94313;1.93335;1.77145;1.8991;1.76957;1.23813;1.75072;1.89728;2.77691;2.52592;2.41192;2.73725;2.71172;1.74041;1.83675;1.92041;2.68425;1.92229;2.74012;2.69392;2.73087;0;0.92495;1.84851;1.86476;2.54362;2.02451;2.90419;1.79977;1.86731;1.85505;1.8515;1.80987;1.92001;1.93108;2.09477;1.92618;1.91198;1.93533;1.90438;1.87293;1.83134;1.91876;1.12947;1.61642;2.91229;1.94132;1.63013;1.85785;1.13985;1.17393;
2.53993;2.55803;1.90075;1.86693;2.51473;1.59996;2.14189;0.9528;2.89343;2.58728;2.49436;2.24427;2.46476;2.59996;2.59018;2.42829;2.55593;2.42641;1.89496;2.40756;2.55411;1.85195;1.85186;1.87394;2.72645;1.84899;2.39725;2.49359;2.57724;1.7593;0.99733;1.85173;1.84811;1.8504;0.92495;0;2.50535;2.5216;1.84539;2.68134;3.56102;2.4566;2.52415;0.9301;0.92654;2.46671;2.57684;2.58792;2.7516;2.58302;2.56882;2.59216;2.56122;2.52977;0.92254;2.5756;1.7863;1.89494;1.98733;2.59816;2.28696;0.9329;1.79669;1.83076;
1.84536;1.86346;2.13502;1.83852;1.82015;0.90539;1.44732;1.55255;2.89627;1.89271;1.79978;1.5497;1.55897;0.95107;1.89561;1.21227;1.51597;1.73183;1.20039;1.71298;1.85954;3.4725;2.42054;2.37418;2.69951;2.67398;1.70268;1.79901;1.88267;2.66758;1.90193;2.70238;2.65618;2.69313;1.84851;2.50535;0;1.82702;2.50588;1.98677;2.86645;1.76203;1.82958;1.8248;2.54709;1.77213;1.88227;1.89335;2.05703;1.88845;1.52472;1.87277;1.86664;1.83519;1.79361;1.88103;1.09173;1.57869;2.85705;1.90359;1.59239;3.43825;1.10211;1.13619;
1.8616;1.8797;2.43677;1.85477;1.8364;0.92163;1.46356;1.5688;2.91252;1.90895;1.81603;1.56594;1.78644;1.92163;1.91185;1.74996;1.8776;1.74808;1.21663;1.72923;1.87578;2.72802;2.50443;2.39043;1.75664;2.69023;1.71892;1.81526;1.89892;2.64338;1.86908;2.71863;2.67243;2.70937;1.86476;2.5216;1.82702;0;0.87558;2.00301;2.88269;1.77827;1.84582;1.81483;1.80261;1.78838;1.89851;1.90959;2.07327;1.90469;1.89049;1.91384;1.88289;1.85144;1.79843;1.89727;1.10797;1.59493;2.85908;1.91983;1.60863;1.81698;1.11836;1.15243;
2.54046;2.55856;1.90128;1.87608;2.51526;1.6005;2.14242;0.95333;2.89396;2.58782;1.78079;2.2448;2.4653;2.6005;2.59072;2.42882;2.55647;2.42694;1.8955;2.40809;2.55465;1.85244;1.85235;1.88309;0.88106;1.84947;2.39778;2.49412;2.57778;1.7678;0.9935;1.85222;1.84859;1.8571;2.54362;1.84539;2.50588;0.87558;0;2.68188;3.56156;0.926;2.52468;0.93925;0.92703;2.46724;2.57738;2.58845;2.75214;2.58355;2.56936;2.5927;2.56175;2.5303;0.92285;2.57613;1.78684;1.89543;1.9835;2.5987;2.2875;0.9414;1.79722;1.8313;
2.02135;2.03945;2.59652;2.01451;1.99614;1.08138;1.62331;1.72854;3.07226;2.0687;1.97578;1.72569;1.86064;2.08138;2.0716;1.90971;2.03735;1.90782;1.37638;1.88898;2.03553;3.64849;2.66418;2.55017;2.8755;2.84998;1.87867;1.975;2.05866;2.84358;1.8862;2.87838;2.83218;2.86912;2.02451;2.68134;1.98677;2.00301;2.68188;0;2.83083;1.93802;2.00557;2.0008;2.72308;1.94813;2.05826;1.8863;1.86034;1.87734;2.05024;1.87924;2.04264;2.01118;1.9696;2.05702;0.89504;1.75468;0.8962;2.07958;1.76838;3.61424;1.2781;1.31218;
2.90103;2.91913;3.4762;2.89419;2.87582;1.96106;2.50299;2.60822;3.95194;2.94838;2.85546;2.60537;2.82586;2.96106;2.95128;2.78939;2.91703;2.78751;2.25606;2.76866;2.91521;3.8296;3.54386;3.42985;3.75519;3.72966;2.75835;2.85468;2.93834;3.72326;2.93269;3.75806;3.71186;3.7488;2.90419;3.56102;2.86645;2.88269;3.56156;2.83083;0;2.8177;2.88525;2.88048;2.90419;2.82781;0.98418;2.92385;0.97049;2.91809;2.89829;2.91999;2.92232;2.89086;2.84928;2.9367;1.93579;1.93579;1.95289;2.95926;2.64806;4.49392;2.15778;2.19186;
1.79661;1.81471;2.37178;1.78977;1.7714;0.85664;1.39857;1.5038;2.84752;1.84396;1.75104;1.50095;1.72144;1.85664;1.84686;1.68497;1.81261;1.68309;1.15164;1.66424;1.81079;2.71587;1.9308;2.32543;1.80706;0.9452;1.65393;1.75026;1.83392;0.94067;1.85318;2.65364;0.9449;0.9311;1.79977;2.4566;1.76203;1.77827;0.926;1.93802;2.8177;0;1.78083;1.77606;1.85303;1.72339;1.83352;1.8446;2.00828;1.8397;1.8255;1.84884;1.8179;1.78644;1.74486;1.83228;1.04298;1.52994;2.83312;1.85484;1.54364;1.76707;1.05336;1.08744;
1.86415;1.88225;0.95047;1.85732;1.83895;0.92419;1.46611;1.57135;1.94316;1.91151;1.81858;1.56849;1.78899;1.92419;1.91441;1.75251;1.88016;1.75063;1.21919;1.73178;1.87834;3.49129;2.50698;2.39298;2.71831;2.69278;1.72148;1.81781;1.90147;2.68638;1.92073;2.72118;2.67498;2.71193;1.86731;2.52415;1.82958;1.84582;2.52468;2.00557;2.88525;1.78083;0;1.8436;2.56589;1.79093;1.90107;1.91214;2.07583;1.90724;1.89305;1.91639;1.88544;1.85399;1.8124;1.89983;1.11053;1.59749;2.90067;1.92239;1.61119;3.45705;1.12091;1.15499;
1.85938;1.87748;2.43456;0.93682;1.83418;0.91942;1.46134;1.56658;2.86516;1.90254;1.81381;1.56372;1.78422;1.91942;1.90964;1.74774;1.87539;1.74586;1.21442;1.72701;1.87357;2.78205;2.50221;0.94384;1.82031;2.68801;1.7167;1.81304;1.8967;2.68161;1.91596;2.71641;2.67021;2.70716;1.85505;0.9301;1.8248;1.81483;0.93925;2.0008;2.88048;1.77606;1.8436;0;1.85664;1.78616;1.8963;1.90737;2.07106;1.78926;1.88828;1.91162;1.88067;1.84922;1.80763;1.89505;1.10576;1.59272;2.8959;1.87248;1.60642;1.863;1.11614;1.15022;
