0;1.91992;2.55621;1.31595;1.73255;1.93059;1.91986;1.89451;1.57906;2.12098;0.93189;1.94577;2.66847;2.44386;2.57906;1.94932;2.55137;2.48862;2.53503;2.4055;2.38665;2.53321;2.82956;1.86753;2.55716;3.04785;1.94961;1.84539;2.43278;2.47268;1.94207;3.35712;2.5756;3.47777;3.4787;3.47415;1.87919;3.37196;1.88469;2.48444;2.69116;1.88523;2.50554;3.2798;2.4254;2.68925;2.50324;2.49847;2.55258;2.53417;2.5584;2.55594;1.94721;2.5615;2.55585;2.56153;2.7477;2.54792;2.57126;2.54304;4.04785;2.50886;2.51321;2.2995;2.46727;2.55469;1.7654;1.78507;1.78952;2.42859;0.95885;2.81759;1.77578;
1.91992;0;1.93522;1.31816;0.96403;1.90447;1.92207;1.8912;0.95807;1.49999;1.60523;1.94539;1.89995;1.82287;1.95807;1.94829;1.93038;1.86764;1.87966;1.78451;1.76566;1.91222;2.83177;2.54086;1.93617;2.42686;1.94921;2.51873;1.81179;1.85169;1.93535;2.73614;1.95461;2.80255;2.74745;2.75635;2.55253;2.75097;2.55803;1.86346;2.07017;2.55856;1.88455;2.65881;1.80441;1.92073;1.88225;1.87748;1.93159;1.91318;1.93741;1.93495;1.94602;1.94051;1.93486;1.94054;2.12671;1.92693;1.95027;1.92206;3.42686;1.88787;1.89222;1.67851;1.84628;1.93371;1.14441;1.16408;1.16853;1.8076;0.96106;3.49093;1.15479;
2.55621;1.93522;0;1.3977;0.9811;1.92355;2.71581;1.91028;0.97715;1.51908;1.62431;1.96447;1.91702;1.84195;1.97715;1.96737;1.94946;1.88672;1.89674;1.80359;1.78475;1.9313;2.85687;2.55995;1.95525;2.44594;1.9683;2.53781;1.83087;1.87077;1.95443;2.75522;1.97369;2.81962;2.76452;2.77342;2.57161;2.77005;2.57711;1.88254;2.08926;2.57765;1.90363;2.67789;1.82349;1.9378;1.90134;1.89657;1.95067;1.93226;1.9565;1.95403;1.96511;1.9596;1.95394;1.95962;2.14579;1.94601;1.96935;1.94114;3.44594;1.90695;1.91131;1.69759;1.86537;1.95279;1.16349;1.18317;1.18761;1.82668;1.7548;3.51001;1.17387;
1.31595;1.31816;1.3977;0;0.4166;1.32883;1.31811;1.29275;1.3553;1.25233;1.36455;1.34401;1.35252;2.2201;1.89713;1.34756;2.32761;2.26487;1.33223;2.10299;2.1629;1.38695;2.22781;2.23502;2.3334;2.17919;1.34786;2.22672;2.20902;2.24892;1.34031;2.22032;2.35184;2.25512;2.20002;2.20892;2.27002;2.32347;2.30622;2.26069;2.46741;2.2993;2.28178;2.3686;2.20164;1.3733;1.36707;2.22958;2.32882;2.31041;2.33465;2.33218;1.34545;2.33775;2.33209;2.33777;2.52394;2.32416;2.3475;2.31929;3.17919;2.2851;2.28946;2.07574;2.24352;2.33094;1.54164;1.56132;1.56576;2.20483;0.3571;3.04672;1.55202;
1.73255;0.96403;0.9811;0.4166;0;0.97996;1.73471;0.93643;1.37765;0.83573;0.94795;1.76061;0.93592;1.85972;1.48053;0.99125;2.34997;2.27228;0.91563;1.68639;2.18525;0.97035;1.89233;1.81842;2.35576;1.76259;1.76446;1.81012;1.83794;2.27128;1.75691;1.80372;2.37419;1.83852;1.78342;1.79232;1.85342;1.90687;1.88963;2.28304;2.48976;1.8827;2.30414;1.952;2.22399;0.9567;0.95047;1.87326;2.35118;2.33277;2.357;2.35453;1.76205;2.3601;2.35445;2.36013;2.54629;2.05418;2.36986;2.34164;2.76259;2.30746;2.31181;2.0981;2.26587;2.35329;1.56399;1.58367;1.58812;2.22719;0.7737;2.63012;1.57438;
1.93059;1.90447;1.92355;1.32883;0.97996;0;1.93274;1.87953;0.9464;1.48833;1.59356;1.93372;1.91588;1.8112;1.9464;1.93662;1.91871;1.85597;1.8956;1.77284;1.754;1.90055;2.82612;2.5292;1.9245;2.41519;1.93755;2.50706;1.80012;1.84002;1.92368;2.72447;1.94294;2.81848;2.76338;2.77228;2.54086;2.7393;2.54636;1.85179;2.05851;2.5469;1.87288;2.64714;1.79274;1.93666;1.87059;1.86582;1.91992;1.90151;1.92575;1.92328;1.93436;1.92885;1.92319;1.92887;2.11504;1.91526;1.9386;1.91039;3.41519;1.8762;1.88056;1.66684;1.83462;1.92204;1.13274;1.15242;1.15686;1.79593;0.97173;3.47926;1.14312;
1.91986;1.92207;2.71581;1.31811;1.73471;1.93274;0;1.89666;1.95921;2.50113;2.60637;1.94792;2.67062;2.78023;2.95921;1.95147;2.93152;2.86878;2.65034;2.78565;2.7668;2.70506;0.9097;3.542;2.93731;2.81384;1.95176;3.51987;2.81293;2.85283;1.94422;3.53842;2.90262;3.57322;3.51812;3.52702;1.9094;3.64158;2.77826;2.8646;3.07131;2.77133;2.88569;3.65995;2.80555;1.84533;2.68518;1.87;2.93273;2.91432;2.93855;2.93609;1.94936;2.94165;2.936;2.94168;3.12785;2.92807;2.95141;2.9232;3.81384;2.88901;2.89336;2.67965;2.8322;2.93485;2.14555;2.16522;2.16967;2.80874;0.96101;3.71116;2.15593;
1.89451;1.8912;1.91028;1.29275;0.93643;1.87953;1.89666;0;0.93313;1.47506;1.5803;1.92045;1.87235;1.79794;1.93313;1.92335;1.90545;1.8427;1.85206;1.75958;1.74073;1.88728;1.89712;2.51593;1.91124;1.88066;1.92428;2.4938;1.78686;1.82676;1.91042;2.7112;1.92967;2.77495;2.71985;2.72875;1.89962;2.72603;1.86693;1.83852;2.04524;1.87608;1.85962;2.63388;1.77947;1.89313;1.85732;0.93682;1.90666;1.88824;1.91248;1.91001;1.92109;1.91558;1.90993;1.91561;2.10177;1.90199;1.92534;1.89712;2.88066;1.86294;1.86729;1.65358;1.82135;1.90877;1.11947;1.13915;1.1436;1.78267;0.93565;2.79983;1.12986;
1.57906;0.95807;0.97715;1.3553;1.37765;0.9464;1.95921;0.93313;0;0.54193;0.64716;0.98732;1.75575;0.8648;1;0.99022;0.97231;0.90957;0.95597;0.82644;0.8076;0.95415;1.87972;1.5828;0.9781;1.46879;0.99115;1.56066;0.85372;0.89362;0.97728;1.77807;0.99654;1.89871;1.89965;1.89509;1.59446;1.7929;1.59996;0.90539;1.11211;1.6005;0.92648;1.70074;0.84634;2.33435;0.92419;0.91942;0.97352;0.95511;0.97935;0.97688;0.98796;0.98245;0.97679;0.98247;1.16864;0.96886;0.9922;0.96399;2.46879;0.9298;0.93416;0.72044;0.88822;0.97564;0.18634;0.20602;0.21046;0.84953;0.9982;2.53286;0.19672;
2.12098;1.49999;1.51908;1.25233;0.83573;1.48833;2.50113;1.47506;0.54193;0;1.18909;1.52925;1.77165;1.40673;1.54193;1.53215;1.51424;1.4515;1.4979;1.36837;1.34952;1.49608;2.42164;2.12472;1.52003;0.92687;1.53307;2.10259;1.39565;1.43555;1.51921;2.32;1.53847;2.44064;2.44157;2.43702;2.13639;2.33483;2.14189;1.44732;1.65403;2.14242;1.46841;2.24267;1.38827;1.79243;1.46611;1.46134;1.51545;1.49704;1.52128;1.51881;1.52988;1.52437;1.51872;1.5244;1.71057;1.51079;1.53413;1.50592;1.92687;1.47173;1.47608;1.26237;1.43015;1.51757;0.72827;0.74794;0.75239;1.39146;1.54013;3.07479;0.73865;
0.93189;1.60523;1.62431;1.36455;0.94795;1.59356;2.60637;1.5803;0.64716;1.18909;0;1.63448;1.7877;1.51196;1.64716;1.63738;1.61947;1.55673;1.60313;1.47361;1.45476;1.60131;1.947;0.93563;1.62527;2.11596;1.63831;0.9135;1.50089;1.54079;1.62444;2.42523;1.6437;2.54588;2.54681;2.54225;0.9473;2.44006;0.9528;1.55255;1.75927;0.95333;1.57364;2.34791;1.4935;1.87933;1.57135;1.56658;1.62069;1.60227;1.62651;1.62404;1.63512;1.62961;1.62396;1.62964;1.8158;1.61602;1.63936;1.61115;3.11596;1.57697;1.58132;1.3676;1.53538;1.6228;0.8335;0.85318;0.85762;1.4967;1.64536;1.8857;0.84389;
1.94577;1.94539;1.96447;1.34401;1.76061;1.93372;1.94792;1.92045;0.98732;1.52925;1.63448;0;2.69653;1.85212;1.98732;1.97738;1.95963;1.89689;1.94329;1.81376;1.79492;1.94147;2.85762;2.57012;1.96542;2.45611;1.97767;2.54798;1.84104;1.88094;1.9646;2.76539;1.98386;2.88603;2.88697;2.88241;2.58178;2.78022;2.58728;1.89271;2.09943;2.58782;1.9138;2.68806;1.83366;2.71731;1.91151;1.90674;1.96084;1.94243;1.96667;1.9642;1.97527;1.96977;1.96411;1.96979;2.15596;1.95618;1.97952;1.95131;3.45611;1.91712;1.92148;1.70776;1.87554;1.96296;1.17366;1.19334;1.19778;1.83685;0.98691;3.52018;1.18404;
2.66847;1.89995;1.91702;1.35252;0.93592;1.91588;2.67062;1.87235;1.75575;1.77165;1.7877;2.69653;0;0.9238;0.86838;1.92717;1.83114;1.66013;1.43328;1.07424;1.82098;1.90627;1.9172;0.8825;2.73385;2.69851;2.70038;0.8742;0.90202;1.81169;2.69283;0.8678;1.8457;0.9026;0.8475;0.8564;0.9175;2.84279;1.76148;1.81945;2.62178;1.7462;2.68223;2.88792;1.84938;1.89262;1.88639;1.8803;1.77362;2.44932;2.7351;2.73263;2.69797;2.73819;2.73254;2.73822;2.79501;1.44203;1.79008;2.71974;3.69851;1.83714;2.6899;1.84277;1.8403;2.73139;1.8894;1.96176;1.8119;2.60528;1.70962;1.6942;1.55902;
2.44386;1.82287;1.84195;2.2201;1.85972;1.8112;2.78023;1.79794;0.8648;1.40673;1.51196;1.85212;0.9238;0;0.6079;1.85502;1.57065;1.39965;1.1728;0.81376;1.5605;1.81895;1.87053;1.8063;1.84291;2.3336;1.85595;1.798;1.46665;1.55121;1.84208;0.91327;1.83501;1.8264;1.7713;1.7802;0.87083;2.6577;0.83768;1.55897;1.69798;0.8224;1.79128;2.56555;1.5889;1.7484;1.78899;1.76165;1.74943;1.81991;1.84415;1.84168;1.85276;1.84725;1.84159;1.84728;1.87121;1.18155;1.5296;1.82879;3.3336;1.57666;1.79896;1.58229;1.74525;1.84044;0.9656;1.07082;0.8881;1.71434;1.863;1.73967;1.06153;
2.57906;1.95807;1.97715;1.89713;1.48053;1.9464;2.95921;1.93313;1;1.54193;1.64716;1.98732;0.86838;0.6079;0;1.99022;0.96275;0.79175;0.5649;0.20586;0.9526;1.95415;2.47843;1.75088;1.9781;2.46879;1.99115;1.74258;0.85875;0.94331;1.97728;1.52117;1.99654;1.77098;1.71588;1.72478;1.47873;2.7929;1.44558;0.95107;2.11211;1.4303;1.92648;2.70074;0.981;2.3563;1.92419;1.91942;1.97352;1.95511;1.97935;1.97688;1.98796;1.98245;1.97679;1.98247;2.16864;0.57365;0.9217;1.96399;3.46879;0.96876;1.93416;0.97439;1.88822;1.97564;1.18634;1.20602;1.21046;1.84953;1.9982;2.34757;1.19672;
1.94932;1.94829;1.96737;1.34756;0.99125;1.93662;1.95147;1.92335;0.99022;1.53215;1.63738;1.97738;1.92717;1.85502;1.99022;0;1.96253;1.89979;1.90688;1.81666;1.79782;1.94437;2.86117;2.57302;1.96832;2.45901;1.98122;2.55088;1.84394;1.88384;1.9675;2.76829;1.98676;2.82977;2.77467;2.78357;2.58468;2.78312;2.59018;1.89561;2.10233;2.59072;1.9167;2.69096;1.83656;1.94795;1.91441;1.90964;1.96374;1.94533;1.96957;1.9671;1.97818;1.97267;1.96701;1.97269;2.15886;1.95908;1.98242;1.95421;3.45901;1.92002;1.92438;1.71066;1.87844;1.96586;1.17656;1.19624;1.20068;1.83975;0.99046;3.52308;1.18694;
