0;1.89803;0.9611;1.88637;1.89278;1.85473;0.93997;1.48189;1.83436;1.88841;1.80477;1.93997;1.89594;1.76641;1.23497;1.74756;2.80248;1.88791;1.73726;1.91725;2.70216;2.69076;2.6756;2.82571;1.8616;1.86645;1.7496;1.91349;1.86161;1.80671;1.92241;1.92302;1.93217;1.84092;1.8266;1.90396;1.14598;2.76265;2.85379;1.56769;1.13669;
1.89803;0;0.96403;1.90447;1.91088;1.87283;0.95807;1.49999;1.85246;1.90651;1.82287;1.95807;1.91404;1.78451;1.25307;1.76566;2.82058;1.90601;1.75536;1.93535;2.72026;2.70886;2.6937;2.84381;1.8797;1.88455;1.7677;1.93159;1.87971;1.82481;1.94051;1.94112;1.95027;1.85902;1.8447;1.92206;1.16408;2.78075;2.87189;1.58579;1.15479;
0.9611;0.96403;0;0.97996;2.24838;0.93979;1.29557;0.83573;0.93592;1.84252;1.76792;1.16002;1.72492;0.95416;1.59057;0.97373;3.15808;2.24352;1.83794;2.27285;1.80372;1.79232;2.63876;3.18132;2.2172;2.22205;2.1052;2.26909;2.21721;2.07272;2.27802;2.27863;2.08172;2.09241;2.09524;2.12143;1.50159;3.066;3.20939;0.66785;1.49229;
1.88637;1.90447;0.97996;0;1.89921;1.86116;0.9464;1.48833;1.8408;1.89484;1.8112;1.9464;1.90237;1.77284;1.2414;1.754;2.80891;1.89435;1.74369;1.92368;2.7086;2.6972;2.68204;2.83215;1.86803;1.87288;1.75603;1.91992;1.86804;1.81315;1.92885;1.92946;1.9386;1.84736;1.83303;1.91039;1.15242;2.76908;2.86022;1.57412;1.14312;
1.89278;1.91088;2.24838;1.89921;0;1.86758;0.95281;1.49474;1.84721;1.90126;1.81762;1.95281;1.90878;1.77926;1.24781;1.76041;0.9097;1.90076;1.7501;1.9301;2.71501;2.70361;0.9808;2.76165;1.87445;1.8793;1.76244;1.83511;1.87446;1.81956;1.93526;1.93587;1.94502;1.85377;1.83944;1.9168;1.15883;2.7755;0.96101;1.58053;1.14954;
1.85473;1.87283;0.93979;1.86116;1.86758;0;0.91476;1.45669;1.80916;1.86321;1.77957;1.91476;1.87073;1.74121;1.20976;1.72236;2.77728;1.86271;1.71205;1.89205;2.67696;2.66556;2.6504;2.80051;1.8364;1.84125;1.72439;1.88829;1.83641;1.78151;1.89721;1.89782;1.90697;1.81572;1.80139;1.87875;1.12078;2.73745;2.82858;1.54248;1.11149;
0.93997;0.95807;1.29557;0.9464;0.95281;0.91476;0;0.54193;0.8944;0.94844;0.8648;1;0.95597;0.82644;0.295;0.8076;1.86251;0.94795;0.79729;0.97728;1.7622;1.7508;1.73564;1.88575;0.92163;0.92648;0.80963;0.97352;0.92164;0.86675;0.98245;0.98306;0.9922;0.90096;0.88663;0.96399;0.20602;1.82268;1.91382;0.62772;0.19672;
1.48189;1.49999;0.83573;1.48833;1.49474;1.45669;0.54193;0;1.43632;1.49037;1.40673;1.54193;1.4979;1.36837;0.83693;1.34952;2.40444;1.48988;1.33922;1.51921;2.30412;2.29272;2.27756;2.42767;1.46356;1.46841;1.35156;1.51545;1.46357;1.40867;1.52437;1.52498;1.53413;1.44288;1.42856;1.50592;0.74794;2.36461;2.45575;1.16965;0.73865;
1.83436;1.85246;0.93592;1.8408;1.84721;1.80916;0.8944;1.43632;0;1.55088;1.47628;0.86838;1.43328;1.07424;1.1894;1.70199;2.70337;1.84234;0.90202;1.87168;0.8678;0.8564;2.34712;2.70451;1.81603;1.82088;1.70402;1.77797;1.81604;1.76114;1.87684;1.87745;1.79008;1.79535;1.78102;1.82979;1.10041;2.71708;2.80822;1.52212;1.09112;
1.88841;1.90651;1.84252;1.89484;1.90126;1.86321;0.94844;1.49037;1.55088;0;1.2904;0.6825;1.2474;0.88836;1.24344;1.6351;2.81096;1.89639;1.54125;1.92573;2.41868;2.40728;2.16123;2.83419;1.87008;1.87493;1.64824;1.92197;1.87009;1.59519;1.93089;1.9315;1.6042;1.61488;1.61772;1.64391;1.15446;2.58848;2.86226;1.57616;1.14517;
1.80477;1.82287;1.76792;1.8112;1.81762;1.77957;0.8648;1.40673;1.47628;1.2904;0;0.6079;1.1728;0.81376;1.1598;1.5605;1.87053;1.81275;1.46665;1.84208;2.34408;2.33268;0.87083;2.75055;1.78644;1.79128;1.57364;1.83833;1.78645;1.52059;1.84725;1.84786;1.5296;1.54028;1.54312;1.56931;1.07082;2.51388;2.77862;1.49252;1.06153;
1.93997;1.95807;1.16002;1.9464;1.95281;1.91476;1;1.54193;0.86838;0.6825;0.6079;0;0.5649;0.20586;0.79847;0.9526;2.47843;1.94795;0.85875;1.97728;1.73618;1.72478;1.47873;2.88575;1.92163;1.92648;0.96574;1.97352;1.92164;0.91269;1.98245;1.98306;0.9217;0.93238;0.93522;0.96141;1.20602;1.90598;2.91382;1.62772;1.19672;
