1.94577;1.96887;2.72129;2.93151;1.94792;2.91825;1.91835;1.98511;1.88557;3.66924;0;2.87951;2.93356;2.98511;1.97738;3.68515;2.81344;2.94108;2.81156;0.9587;3.78695;2.98165;2.92872;3.77801;2.96223;3.97899;2.9116;2.84175;2.9093;2.97307;2.96756;1.80413;2.94637;2.88607;2.9491;2.91927;2.19113;2.19558;0.98691;2.67211;3.84622;
1.83436;1.87155;0.93592;1.8408;1.84721;1.82753;1.80916;0.8944;1.43632;1.88386;2.87951;0;1.55088;0.86838;1.92717;1.83114;1.72272;1.85037;1.07424;2.36319;2.69624;1.89094;2.82801;2.6873;1.87151;2.88827;1.82088;1.75104;1.81858;1.88235;1.87684;2.08797;1.84613;1.79535;1.82979;1.82855;1.10041;1.10486;1.8926;1.5814;3.61374;
1.88841;1.92559;0.96869;1.89484;1.90126;1.88158;1.86321;0.94844;1.49037;1.91663;2.93356;1.55088;0;0.6825;1.95994;1.64525;1.77677;1.88432;0.88836;2.41724;2.75028;1.94498;2.88206;2.74134;1.92556;2.94232;1.87493;1.80508;1.87263;1.9364;1.93089;2.14202;1.66024;1.61488;1.64391;1.8826;1.15446;1.15891;1.94664;1.63544;3.66778;
1.93997;1.97715;1.16002;1.9464;1.95281;1.93313;1.91476;1;1.54193;2.10797;2.98511;0.86838;0.6825;0;2.15127;0.96275;1.82833;1.95597;0.20586;2.46879;2.80184;1.99654;2.93361;2.7929;1.97711;2.99387;1.92648;1.85664;1.92419;1.98796;1.98245;2.19358;0.97774;0.93238;0.96141;1.93416;1.20602;1.21046;1.9982;1.687;3.71934;
1.94932;1.97235;0.99125;1.97121;1.95147;1.92768;1.9219;1.98866;1.82698;1.9392;1.97738;1.92717;1.95994;2.15127;0;1.9551;1.914;1.90688;1.94541;2.75384;2.8527;1.98905;2.93227;3.78156;2.96577;2.98638;2.91514;1.94795;1.94172;2.97662;2.97111;3.18224;2.94992;2.88962;2.95265;2.92282;2.19468;2.19912;0.99046;1.81965;3.7702;
2.90272;1.94496;0.96385;1.94382;1.93397;1.90028;1.90365;1.96275;1.79958;1.9118;3.68515;1.83114;1.64525;0.96275;1.9551;0;1.8866;1.87949;1.16861;2.72645;2.8253;1.96165;2.91477;3.75565;2.93986;2.95899;2.88923;1.92055;1.91433;2.95071;2.9452;3.15633;1.9405;1.89514;1.92416;2.89691;2.16877;2.17322;2.83508;1.79225;3.7428;
1.76829;1.80548;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.37025;1.8707;2.81344;1.72272;1.77677;1.82833;1.914;1.8866;0;1.7843;1.65477;2.29712;2.63017;1.82487;2.76194;2.62123;1.80544;2.8222;1.75481;1.68497;1.75251;1.81628;1.81077;2.0219;1.78958;1.72928;1.79231;1.76248;1.03434;1.03879;1.82653;1.51533;3.54767;
1.89594;1.89674;0.91563;1.8956;1.88575;1.85206;1.85543;0.95597;1.4979;1.86358;2.94108;1.85037;1.88432;1.95597;1.90688;1.87949;1.7843;0;1.78242;2.42476;2.75781;1.91343;2.86655;2.74887;1.93308;2.91077;1.88245;1.81261;1.86611;1.94393;1.93842;2.14955;1.91723;1.85693;1.91996;1.89013;1.16199;1.16643;1.95417;1.64297;3.67531;
1.76641;1.80359;0.95416;1.77284;1.77926;1.75958;1.74121;0.82644;1.36837;1.90211;2.81156;1.07424;0.88836;0.20586;1.94541;1.16861;1.65477;1.78242;0;2.29524;2.62829;1.82298;2.76006;2.61934;1.80356;2.82032;1.75293;1.68309;1.75063;1.8144;1.80889;2.02002;1.1836;1.13824;1.16727;1.7606;1.03246;1.03691;1.82464;1.51344;3.54579;
2.40876;2.44594;1.76259;2.41519;2.42161;2.40193;2.38356;1.46879;0.92687;2.71054;0.9587;2.36319;2.41724;2.46879;2.75384;2.72645;2.29712;2.42476;2.29524;0;3.27063;2.46533;3.40241;3.26169;2.44591;3.46267;2.39528;2.32543;2.39298;2.45675;2.45124;0.84543;2.43005;2.36975;2.43278;2.40295;1.67481;1.67926;1.94561;2.15579;4.18813;
2.74181;2.77899;1.86145;2.74824;2.75465;2.73497;2.7166;1.80184;2.34377;0.9135;3.78695;2.69624;2.75028;2.80184;2.8527;2.8253;2.63017;2.75781;2.62829;3.27063;0;0.9982;1.835;3.59474;2.77895;1.8504;2.72832;0.9452;2.72603;2.7898;2.78429;2.99542;2.7631;2.7028;2.76583;2.736;1.99467;2.0123;2.80004;2.48884;0.9175;
1.93651;1.97369;0.9978;1.94294;1.94935;1.92967;1.9113;0.99654;1.53847;1.9117;2.98165;1.89094;1.94498;1.99654;1.98905;1.96165;1.82487;1.91343;1.82298;2.46533;0.9982;0;2.8332;2.78944;1.97365;0.99733;1.92302;1.85318;1.92073;1.9845;1.97505;2.19012;1.9578;1.8975;1.96053;1.9307;0.99647;1.207;1.99474;1.68354;1.9157;
2.87358;2.91076;1.95092;2.88001;0.9808;2.86675;2.84838;1.93361;2.47554;2.7485;2.92872;2.82801;2.88206;2.93361;2.93227;2.91477;2.76194;2.86655;2.76006;3.40241;1.835;2.8332;0;3.72651;2.91073;1.8504;2.8601;2.7802;2.8578;2.92157;2.91606;3.12719;2.89487;2.83457;2.8976;2.86777;2.13963;2.14408;1.94181;2.62061;0.9175;
2.73287;2.77005;3.17055;2.7393;2.74571;2.72603;2.70766;1.7929;2.33483;4.1185;3.77801;2.6873;2.74134;2.7929;3.78156;3.75565;2.62123;2.74887;2.61934;3.26169;3.59474;2.78944;3.72651;0;0.9749;3.78677;0.86642;2.64954;2.71709;2.78086;2.77535;2.98647;2.75416;2.69385;2.75689;0.96426;1.99892;2.00336;2.7911;2.4799;4.51224;
1.91708;1.95426;2.35477;1.92351;1.92993;1.91024;1.89188;0.97711;1.51904;3.30271;2.96223;1.87151;1.92556;1.97711;2.96577;2.93986;1.80544;1.93308;1.80356;2.44591;2.77895;1.97365;2.91073;0.9749;0;2.97098;1.84132;1.83375;1.9013;1.96507;1.95956;2.17069;1.93837;1.87807;1.9411;1.91127;1.18313;1.18757;1.97531;1.66411;3.69645;
2.93384;2.97102;1.99513;2.94027;2.8312;2.92701;2.90864;1.99387;2.5358;2.7639;3.97899;2.88827;2.94232;2.99387;2.98638;2.95899;2.8222;2.91077;2.82032;3.46267;1.8504;0.99733;1.8504;3.78677;2.97098;0;2.92036;2.7956;2.91806;2.98183;2.97238;3.18745;2.95513;2.89483;2.95786;2.92803;1.9938;2.20434;2.99207;2.68087;0.9329;
1.86645;1.90363;2.30414;1.87288;1.8793;1.85962;1.84125;0.92648;1.46841;3.25208;2.9116;1.82088;1.87493;1.92648;2.91514;2.88923;1.75481;1.88245;1.75293;2.39528;2.72832;1.92302;2.8601;0.86642;1.84132;2.92036;0;1.78312;1.85067;1.91444;1.90893;2.12006;1.88774;1.82744;1.89047;1.83068;1.1325;1.13694;1.92468;1.61348;3.64582;
1.79661;1.83379;0.9567;1.80304;1.80945;1.78977;1.7714;0.85664;1.39857;1.8587;2.84175;1.75104;1.80508;1.85664;1.94795;1.92055;1.68497;1.81261;1.68309;2.32543;0.9452;1.85318;2.7802;2.64954;1.83375;2.7956;1.78312;0;1.78083;1.8446;1.83909;2.05022;1.8179;1.7576;1.82063;1.7908;1.06266;1.0671;1.85484;1.54364;1.8627;
1.86415;1.90134;0.95047;1.87059;1.877;1.85732;1.83895;0.92419;1.46611;1.89842;2.9093;1.81858;1.87263;1.92419;1.94172;1.91433;1.75251;1.86611;1.75063;2.39298;2.72603;1.92073;2.8578;2.71709;1.9013;2.91806;1.85067;1.78083;0;1.91214;1.90663;2.11776;1.88544;1.82514;1.88818;1.85834;1.1302;1.13465;1.92239;1.61119;3.64353;
1.92792;1.96511;2.36561;1.93436;1.94077;1.92109;1.90272;0.98796;1.52988;3.31356;2.97307;1.88235;1.9364;1.98796;2.97662;2.95071;1.81628;1.94393;1.8144;2.45675;2.7898;1.9845;2.92157;2.78086;1.96507;2.98183;1.91444;1.8446;1.91214;0;1.96664;2.18153;1.94921;1.88891;1.95195;1.92211;0.98806;1.19842;1.98616;1.67496;3.7073;
1.92241;1.9596;2.3601;1.92885;1.93526;1.91558;1.89721;0.98245;1.52437;3.30805;2.96756;1.87684;1.93089;1.98245;2.97111;2.9452;1.81077;1.93842;1.80889;2.45124;2.78429;1.97505;2.91606;2.77535;1.95956;2.97238;1.90893;1.83909;1.90663;1.96664;0;2.17602;1.9437;1.8834;1.94644;1.9166;0.97858;1.19291;1.98065;1.66945;3.70179;
2.13354;2.17072;2.57123;2.13998;2.14639;2.12671;2.10834;1.19358;1.7355;3.51918;1.80413;2.08797;2.14202;2.19358;3.18224;3.15633;2.0219;2.14955;2.02002;0.84543;2.99542;2.19012;3.12719;2.98647;2.17069;3.18745;2.12006;2.05022;2.11776;2.18153;2.17602;0;2.15483;2.09453;2.15756;2.12773;1.39959;0.98311;2.19177;1.88058;3.91292;
1.90122;1.93841;2.13777;1.90766;1.91407;1.89439;1.87602;0.96126;1.50318;3.08571;2.94637;1.84613;1.66024;0.97774;2.94992;1.9405;1.78958;1.91723;1.1836;2.43005;2.7631;1.9578;2.89487;2.75416;1.93837;2.95513;1.88774;1.8179;1.88544;1.94921;1.9437;2.15483;0;1.86221;1.92524;1.89541;1.16727;1.17172;1.95946;1.64826;3.6806;
1.84092;1.87811;2.09241;1.84736;1.85377;1.83409;1.81572;0.90096;1.44288;3.04035;2.88607;1.79535;1.61488;0.93238;2.88962;1.89514;1.72928;1.85693;1.13824;2.36975;2.7028;1.8975;2.83457;2.69385;1.87807;2.89483;1.82744;1.7576;1.82514;1.88891;1.8834;2.09453;1.86221;0;1.86494;1.83511;1.10697;1.11142;1.89916;1.58796;3.6203;
1.90396;1.94114;2.12143;1.91039;1.9168;1.89712;1.87875;0.96399;1.50592;3.06938;2.9491;1.82979;1.64391;0.96141;2.95265;1.92416;1.79231;1.91996;1.16727;2.43278;2.76583;1.96053;2.8976;2.75689;1.9411;2.95786;1.89047;1.82063;1.88818;1.95195;1.94644;2.15756;1.92524;1.86494;0;1.89814;1.17001;1.17445;1.96219;1.65099;3.68333;
1.87412;1.91131;2.31181;1.88056;1.88697;1.86729;1.84892;0.93416;1.47608;3.25976;2.91927;1.82855;1.8826;1.93416;2.92282;2.89691;1.76248;1.89013;1.7606;2.40295;2.736;1.9307;2.86777;0.96426;1.91127;2.92803;1.83068;1.7908;1.85834;1.92211;1.9166;2.12773;1.89541;1.83511;1.89814;0;1.14017;1.14462;1.93236;1.62116;3.6535;
1.14598;1.18317;1.58367;1.15242;1.15883;1.13915;1.12078;0.20602;0.74794;2.53162;2.19113;1.10041;1.15446;1.20602;2.19468;2.16877;1.03434;1.16199;1.03246;1.67481;1.99467;0.99647;2.13963;1.99892;1.18313;1.9938;1.1325;1.06266;1.1302;0.98806;0.97858;1.39959;1.16727;1.10697;1.17001;1.14017;0;0.41648;1.20422;0.89302;2.91217;
1.15043;1.18761;1.58812;1.15686;1.16328;1.1436;1.12523;0.21046;0.75239;2.53606;2.19558;1.10486;1.15891;1.21046;2.19912;2.17322;1.03879;1.16643;1.03691;1.67926;2.0123;1.207;2.14408;2.00336;1.18757;2.20434;1.13694;1.0671;1.13465;1.19842;1.19291;0.98311;1.17172;1.11142;1.17445;1.14462;0.41648;0;1.20866;0.89746;2.9298;
0.95885;0.98196;1.87123;1.9446;0.96101;1.93133;0.93144;0.9982;1.54013;2.81918;0.98691;1.8926;1.94664;1.9982;0.99046;2.83508;1.82653;1.95417;1.82464;1.94561;2.80004;1.99474;1.94181;2.7911;1.97531;2.99207;1.92468;1.85484;1.92239;1.98616;1.98065;2.19178;1.95946;1.89916;1.96219;1.93236;1.20422;1.20866;0;1.6852;2.85931;
1.62697;1.66415;0.8284;1.6334;1.63981;1.62013;1.60176;0.687;1.22893;1.77635;2.67211;1.5814;1.63544;1.687;1.81965;1.79225;1.51533;1.64297;1.51344;2.15579;2.48884;1.68354;2.62061;2.4799;1.66411;2.68087;1.61348;1.54364;1.61119;1.67496;1.66945;1.88058;1.64826;1.58796;1.65099;1.62116;0.89302;0.89746;1.6852;0;3.40634;
3.65931;3.69649;2.77895;3.66574;1.8983;3.65247;3.6341;2.71934;3.26127;1.831;3.84622;3.61374;3.66778;3.71934;3.7702;3.7428;3.54767;3.67531;3.54579;4.18813;0.9175;1.9157;0.9175;4.51224;3.69645;0.9329;3.64582;1.8627;3.64353;3.7073;3.70179;3.91292;3.6806;3.6203;3.68333;3.6535;2.91217;2.9298;2.85931;3.40634;0;
