0.93189;1.60523;1.62431;0.94795;1.59356;1.59998;1.5803;1.56193;0.64716;1.18909;0;1.64365;1.63448;1.54156;2.53996;1.29147;1.61629;1.59561;1.51196;1.64716;1.63738;1.61947;1.47549;1.60313;1.47361;0.94216;1.45476;1.60131;0.9214;1.62527;2.11596;1.59511;1.8344;1.21313;1.63831;0.9135;1.44445;1.54079;1.8304;2.36684;2.32391;0.9473;2.44006;1.63228;1.59029;0.9528;1.55255;1.5688;0.95333;1.57364;1.93448;2.34791;1.4935;1.45679;1.85703;1.57135;1.56658;1.54974;1.56881;1.54053;1.51391;1.63512;1.62961;1.63022;1.61602;1.63936;2.57454;1.60842;1.58731;1.54812;1.64671;2.54324;1.56256;1.59379;1.57891;1.58504;1.3676;1.7552;0.8335;0.85318;0.85762;1.62866;1.64536;1.27488;1.33416;1.8648;0.84389;0.87796;
1.93646;1.95456;1.97364;2.29206;1.94289;1.9493;1.92962;1.91125;0.99649;1.53842;1.64365;0;1.98381;1.89088;0.9986;1.6408;1.96562;1.94493;1.86129;1.99649;1.98671;1.9688;1.82481;1.95246;1.82293;1.29149;1.80409;1.95064;2.56505;1.97459;2.46528;1.94444;2.79061;1.56246;1.98764;2.55715;1.79378;1.89011;2.17973;2.71617;2.67324;2.59095;2.78939;1.9816;1.93961;2.59645;1.90188;1.91812;2.59699;1.92297;3.27859;2.69723;1.84283;1.80612;3.24876;1.92068;1.91591;1.89906;1.91813;1.88986;1.86324;1.98445;1.97894;1.97955;1.96535;1.98869;2.92387;1.95774;1.93664;1.89744;1.99604;2.89257;1.91189;1.94311;1.92824;1.93437;1.71693;2.10453;1.18283;1.20251;1.20695;1.97799;1.99469;1.62421;1.68349;3.50845;1.19321;1.22729;
1.92729;1.94539;1.96447;2.28289;1.93372;1.94013;1.92045;1.90208;0.98732;1.52925;1.63448;1.98381;0;1.88171;2.88011;1.63163;1.95645;1.93576;1.85212;1.98732;1.97738;1.95963;1.81565;1.94329;1.81376;1.28232;1.79492;1.94147;2.55588;1.9525;0.9587;1.93527;2.78144;1.55329;1.97767;2.54798;1.78461;1.88094;2.17056;2.707;2.66407;2.58178;2.78022;1.97243;1.93044;2.58728;1.89271;1.90895;2.58782;1.9138;3.26942;2.67514;1.83366;1.79695;3.23959;1.91151;1.90254;1.88989;1.90896;1.88069;1.85407;1.97527;1.77241;1.80413;1.95618;1.97952;2.9147;1.94857;1.92747;1.88827;1.9587;2.8834;1.90272;1.93395;1.91907;1.9252;1.70776;2.09536;1.17366;1.19334;1.19778;1.9584;0.98691;1.61504;1.67432;3.49928;1.18404;1.21812;
1.83436;1.85246;1.87155;2.05233;1.8408;1.84721;1.82753;1.80916;0.8944;1.43632;1.54156;1.89088;1.88171;0;0.9984;1.5387;1.62602;1.55088;1.47628;0.86838;1.88462;1.83114;1.12958;1.43328;1.72084;1.1894;1.70199;1.84855;1.9172;1.8725;2.36319;1.84234;0.89973;1.46037;1.88554;2.45506;0.90202;1.78802;1.91072;0.9026;2.28823;0.9175;2.6873;1.87951;1.83752;2.49436;1.79978;1.81603;1.78079;1.82088;3.03887;2.59514;1.74074;1.70402;1.84376;1.81858;1.81381;1.79697;1.81604;1.78777;1.76114;1.88235;1.87684;1.87745;1.86325;1.79008;2.82177;1.84613;1.83454;1.79535;1.89395;1.76446;1.8098;1.84035;1.82614;1.83227;1.61484;1.8403;1.08074;1.10041;1.10486;1.8759;1.8926;1.52212;1.5814;1.835;1.09112;1.1252;
2.83276;2.85086;2.86995;3.05073;2.8392;2.84561;2.82593;2.80756;1.8928;2.43472;2.53996;0.9986;2.88011;0.9984;0;2.5371;2.62442;2.54928;2.47468;1.86678;2.88302;2.82954;2.12798;2.43168;2.71924;2.1878;2.70039;2.84695;2.9156;2.8709;3.36159;2.84074;1.89813;2.45877;2.88394;3.45346;1.90042;2.78642;2.90912;1.901;3.28663;1.9159;3.6857;2.87791;2.83592;3.49276;2.79818;2.81443;2.77919;2.81928;4.03727;3.59354;2.73914;2.70242;2.84216;2.81698;2.81221;2.79537;2.81444;2.78617;2.75954;2.88075;2.87524;2.87585;2.86165;2.78848;3.82017;2.84453;2.83294;2.79375;2.89235;2.76286;2.8082;2.83875;2.82454;2.83067;2.61324;2.8387;2.07914;2.09881;2.10326;2.8743;2.891;2.52052;2.5798;2.8334;2.08952;2.1236;
1.58427;1.60237;1.62146;0.87083;1.59071;1.59712;1.57744;1.55907;0.64431;1.18624;1.29147;1.6408;1.63163;1.5387;2.5371;0;1.61344;1.59275;1.50911;1.64431;1.63453;1.61662;1.47263;1.60028;1.47075;0.93931;1.4519;1.59846;2.21287;1.62241;2.1131;1.59226;2.43843;1.21028;1.63546;2.20497;1.4416;1.53793;1.82755;2.36399;2.32106;2.23877;2.43721;1.62942;1.58743;2.24427;1.5497;1.56594;2.2448;1.57079;1.85736;2.34505;1.49065;1.45394;1.82753;1.56849;1.56372;1.54688;1.56595;1.53768;1.51105;1.63226;1.62675;1.62736;1.61317;1.63651;2.57169;1.60556;1.58446;1.54526;1.64386;2.54039;1.55971;1.59093;1.57606;1.58219;1.36475;1.75235;0.83065;0.85033;0.85477;1.62581;1.64251;1.27203;1.33131;3.15627;0.84103;0.87511;
1.9091;1.9272;1.94628;1.94158;1.91553;1.92195;1.90227;1.8839;0.96913;1.51106;1.61629;1.96562;1.95645;1.62602;2.62442;1.61344;0;1.44013;1.36553;0.75763;1.95935;1.72039;1.01883;1.32253;1.79558;1.26413;1.77673;1.92328;2.53769;1.94724;2.43793;1.91708;2.52575;1.5351;1.96028;2.52979;1.76642;1.70094;2.15237;2.22041;2.17748;2.54352;2.76203;1.95425;1.91226;2.56909;1.7087;1.89077;2.56963;1.89561;2.92812;2.66988;1.73863;1.72337;2.89828;1.89332;1.88855;1.87171;1.89078;1.8625;1.83588;1.95709;1.95158;1.95219;1.93799;1.67933;2.89651;1.73538;1.90928;1.69002;1.96868;0.9866;1.88453;1.7296;1.73589;1.90701;1.68957;2.07717;1.15547;1.17515;1.17959;1.95063;1.96733;1.59685;1.65613;3.46102;1.16586;1.19993;
1.88841;1.90651;1.92559;0.96869;1.89484;1.90126;1.88158;1.86321;0.94844;1.49037;1.59561;1.94493;1.93576;1.55088;2.54928;1.59275;1.44013;0;1.2904;0.6825;1.93866;1.64525;0.9437;1.2474;1.77489;1.24344;1.75604;1.90259;2.51701;1.92655;2.41724;1.89639;2.45061;1.51442;1.93959;2.50911;1.74573;1.62581;2.13168;2.14527;2.10235;2.46838;2.74134;1.93356;1.89157;2.54841;1.63357;1.87008;2.54894;1.87493;1.95522;2.64919;1.6635;1.64824;1.92539;1.87263;1.86786;1.85102;1.87009;1.84181;1.81519;1.9364;1.93089;1.9315;1.9173;1.6042;2.87582;1.66024;1.88859;1.61488;1.94799;1.57858;1.86384;1.65446;1.66075;1.88632;1.65689;2.05648;1.13478;1.15446;1.15891;1.92994;1.94664;1.57616;1.63544;3.38588;1.14517;1.17924;
1.80477;1.82287;1.84195;1.79185;1.8112;1.81762;1.79794;1.77957;0.8648;1.40673;1.51196;1.86129;1.85212;1.47628;2.47468;1.50911;1.36553;1.2904;0;0.6079;1.85502;1.57065;0.8691;1.1728;1.69125;1.1598;1.6724;1.81895;2.43336;1.84291;2.3336;1.81275;2.37601;1.43077;1.85595;2.42546;1.66209;1.55121;1.81015;0.85488;0.81195;2.39378;2.65072;1.84992;1.80793;2.46476;1.55897;1.78644;2.4653;1.7843;2.77838;2.56555;1.5889;1.57364;1.79604;1.78899;1.75655;1.76738;1.78645;1.75817;1.73155;1.85276;1.84725;1.84786;1.83366;1.5296;2.79218;1.58564;1.80495;1.54028;1.81135;1.50398;1.7802;1.57986;1.58615;1.80268;1.58229;1.8873;0.9656;0.9026;0.8881;1.8463;1.863;1.49252;1.5518;3.31128;1.06153;1.0956;
1.93997;1.95807;1.97715;1.18395;1.9464;1.95281;1.93313;1.91476;1;1.54193;1.64716;1.99649;1.98732;0.86838;1.86678;1.64431;0.75763;0.6825;0.6079;0;1.99022;0.96275;0.2612;0.5649;1.82644;0.79847;1.8076;1.95415;2.56856;1.9781;2.46879;1.94795;1.76811;0.91403;1.99115;2.56066;1.77041;0.94331;2.18324;1.46277;1.41985;1.78588;2.7929;1.98511;1.94313;2.59996;0.95107;1.92163;2.6005;1.92648;2.17048;2.70074;0.981;0.96574;2.14065;1.92419;1.91942;1.90257;1.92164;1.89337;1.86675;1.98796;1.98245;1.98306;1.96886;0.9217;2.92738;0.97774;1.94015;0.93238;1.99955;0.89608;1.9154;0.97196;0.97825;1.93788;0.97439;2.10804;1.18634;1.20602;1.21046;1.9815;1.9982;1.62772;1.687;2.70338;1.19672;1.2308;
1.93019;1.94829;1.96737;0.99125;1.93662;1.94303;1.92335;1.90498;0.99022;1.53215;1.63738;1.98671;1.97738;1.88462;2.88302;1.63453;1.95935;1.93866;1.85502;1.99022;0;1.9551;1.81855;1.90688;1.81666;1.28522;1.79782;1.94437;2.55878;1.96832;2.45901;1.93817;2.78434;1.55619;1.98122;2.55088;1.78751;1.88384;2.17346;2.7099;2.66697;2.58468;2.78312;1.97533;1.93335;2.59018;1.89561;1.91185;2.59072;1.9167;1.97778;2.69096;1.83656;1.79985;1.94795;1.91441;1.90964;1.89279;1.91186;1.88359;1.85697;1.97818;1.97267;1.97328;1.95908;1.98242;2.9176;1.95148;1.93037;1.89118;1.98977;2.8863;1.90562;1.93685;1.92197;1.9281;1.71066;2.09826;1.17656;1.19624;1.20068;1.97172;0.99046;1.61794;1.67722;3.50218;1.18694;1.22102;
1.91228;1.92788;1.94946;0.96385;1.91871;1.92513;1.90028;1.88708;0.97231;1.51424;1.61947;1.9688;1.95963;1.83114;2.82954;1.61662;1.72039;1.64525;1.57065;0.96275;1.9551;0;1.22395;1.52765;1.79876;1.26731;1.77991;1.92646;2.54087;1.95042;2.44111;1.92026;2.73087;1.53828;1.96346;2.53297;1.7696;1.86594;2.15555;2.42553;2.3826;2.56677;2.76521;1.95743;1.91544;2.57227;1.8777;1.89394;2.57281;1.89879;1.95039;2.67306;1.81865;1.78194;1.92055;1.8965;1.89173;1.87488;1.89396;1.86568;1.83906;1.96027;1.95476;1.95537;1.94117;1.88445;2.89969;1.93357;1.91246;1.87327;1.97186;1.85883;1.88771;1.91894;1.90406;1.91019;1.69275;2.08035;1.15865;1.17833;1.18277;1.95381;1.97051;1.60003;1.65931;3.48427;1.16904;1.20311;
1.76829;1.78639;1.80548;0.92275;1.77473;1.78114;1.76146;1.74309;0.82833;1.37025;1.47549;1.82481;1.81565;1.12958;2.12798;1.47263;1.01883;0.9437;0.8691;0.2612;1.81855;1.22395;0;0.8261;1.65477;1.05967;1.63592;1.78248;2.39689;1.80643;2.29712;1.77627;2.02931;1.17523;1.81947;2.38899;1.62561;1.20451;2.01157;1.72398;1.68105;2.04708;2.62123;1.81344;1.77145;2.42829;1.21227;1.74996;2.42882;1.75481;1.90928;2.52907;1.2422;1.22694;1.87945;1.75251;1.74774;1.7309;1.74997;1.7217;1.69507;1.81628;1.81077;1.81138;1.79719;1.1829;2.7557;1.23894;1.76847;1.19358;1.82788;1.15728;1.74373;1.23316;1.23945;1.7662;1.23559;1.93637;1.01467;1.03434;1.03879;1.80983;1.82653;1.45605;1.51533;2.96458;1.02505;1.05913;
1.87673;1.87966;1.93312;0.91563;1.8956;1.90878;1.85206;1.85543;0.95597;1.4979;1.60313;1.95246;1.94329;1.43328;2.43168;1.60028;1.32253;1.2474;1.1728;0.5649;1.90688;1.52765;0.8261;0;1.78242;1.25097;1.76357;1.88598;2.52453;1.93407;2.42476;1.90392;2.33301;1.47893;1.94712;2.51663;1.75326;1.50821;2.13921;2.02768;1.98475;2.35078;2.74887;1.94108;1.8991;2.55593;1.51597;1.8776;2.55647;1.88245;1.90217;2.65671;1.5459;1.53064;1.87233;1.86611;1.87539;1.85854;1.87762;1.84934;1.82272;1.94393;1.93842;1.93903;1.92483;1.4866;2.88335;1.54264;1.89612;1.49728;1.95552;1.46098;1.87137;1.53686;1.54315;1.89385;1.53929;2.06401;1.14231;1.16199;1.16643;1.93747;1.95417;1.58348;1.64297;3.26828;1.15269;1.18677;
1.76641;1.78451;1.80359;0.95416;1.77284;1.77926;1.75958;1.74121;0.82644;1.36837;1.47361;1.82293;1.81376;1.72084;2.71924;1.47075;1.79558;1.77489;1.69125;1.82644;1.81666;1.79876;1.65477;1.78242;0;1.12144;1.63404;1.78059;2.39501;1.80455;2.29524;1.77439;2.62057;1.39242;1.81759;2.38711;1.62373;1.72007;2.00968;2.54612;2.5032;2.42091;2.61934;1.81156;1.76957;2.42641;1.73183;1.74808;2.42694;1.75293;1.9407;2.52719;1.67278;1.63607;1.91086;1.75063;1.74586;1.72902;1.74809;1.71981;1.69319;1.8144;1.80889;1.8095;1.7953;1.81865;2.75382;1.7877;1.76659;1.7274;1.82599;2.72252;1.74184;1.77307;1.75819;1.76432;1.54689;1.93448;1.01278;1.03246;1.03691;1.80794;1.82464;1.45416;1.51344;3.33841;1.02317;1.05724;
1.23497;1.25307;1.27215;1.59057;1.2414;1.24781;1.22813;1.20976;0.295;0.83693;0.94216;1.29149;1.28232;1.1894;2.1878;0.93931;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.05967;1.25097;1.12144;0;1.1026;1.24915;1.86356;1.2731;1.76379;1.24295;2.08912;0.86097;1.28615;1.85566;1.09229;1.18862;1.47824;2.01468;1.97175;1.88946;2.0879;1.28011;1.23813;1.89496;1.20039;1.21663;1.8955;1.22148;2.5771;1.99574;1.14134;1.10463;2.54727;1.21919;1.21442;1.19757;1.21664;1.18837;1.16175;1.28296;1.27745;1.27806;1.26386;1.2872;2.22238;1.25626;1.23515;1.19596;1.29455;1.69454;1.2104;1.24163;1.22675;1.23288;1.01544;1.40304;0.48134;0.50102;0.50546;1.2765;1.2932;0.92272;0.982;2.80696;0.49172;0.5258;
1.74756;1.76566;1.78475;0.97373;1.754;1.76041;1.74073;1.72236;0.8076;1.34952;1.45476;1.80409;1.79492;1.70199;2.70039;1.4519;1.77673;1.75604;1.6724;1.8076;1.79782;1.77991;1.63592;1.76357;1.63404;1.1026;0;1.76175;2.37616;1.7857;2.27639;1.75554;2.60172;1.37357;1.79874;2.36826;1.60488;1.70122;1.99084;2.52727;2.48435;2.40206;2.6005;1.79271;1.75072;2.40756;1.71298;1.72923;2.40809;1.73408;1.96026;2.50834;1.65394;1.61722;1.93043;1.73178;1.72701;1.71017;1.72924;1.70097;1.67434;1.79555;1.79004;1.79065;1.77646;1.7998;2.73497;1.76885;1.74774;1.70855;1.80715;2.70367;1.723;1.75422;1.73934;1.74547;1.52804;1.91564;0.99394;1.01361;1.01806;1.7891;1.8058;1.43532;1.4946;3.31956;1.00432;1.0384;
1.89412;1.91222;1.9313;0.97035;1.90055;1.90696;1.88728;1.86891;0.95415;1.49608;1.60131;1.95064;1.94147;1.84855;2.84695;1.59846;1.92328;1.90259;1.81895;1.95415;1.94437;1.92646;1.78248;1.88598;1.78059;1.24915;1.76175;0;2.52271;1.70429;2.42294;1.9021;2.74827;1.52012;1.9453;2.51481;1.75144;1.84777;2.13739;2.67383;2.6309;2.54861;0.9911;1.92864;1.89728;2.55411;1.85954;1.87578;2.55465;1.85752;1.95576;0.98165;1.80049;1.76378;1.92705;0.94827;1.87357;1.85672;1.87579;1.84752;1.8209;1.94211;1.9366;1.93721;1.92301;1.94635;2.88153;1.91541;1.8943;1.8551;1.9537;2.85023;1.86955;1.90078;1.8859;1.89203;1.67459;2.06219;1.14049;1.16017;1.16461;1.93565;0.96336;1.58187;1.64115;3.46611;1.15087;1.18495;
1.85329;2.52663;2.54571;1.86935;2.51496;2.52138;2.5017;2.48333;1.56856;2.11049;0.9214;2.56505;2.55588;1.9172;2.9156;2.21287;2.53769;2.51701;2.43336;2.56856;2.55878;2.54087;2.39689;2.52453;2.39501;1.86356;2.37616;2.52271;0;2.54667;2.90634;2.51651;2.7558;2.13453;2.55971;1.8349;2.36585;2.46219;1.99292;1.8768;2.9071;0.9997;3.36146;2.55368;2.51169;1.8742;2.47395;2.4902;1.87473;2.49504;2.85588;3.26931;2.4149;2.37819;0.93563;2.49275;1.9625;1.92279;0.9832;2.46193;0.9511;2.55652;2.55101;2.55162;2.53742;2.56076;3.49594;2.52982;2.50871;2.46952;2.56811;3.46464;2.48396;2.51519;2.50031;2.50644;2.289;0.922;1.7549;1.77458;1.77902;2.55006;2.56676;2.19628;2.25556;0.9488;1.76529;1.79936;
1.91807;1.93617;1.95525;2.27367;1.9245;1.93092;1.91124;1.89287;0.9781;1.52003;1.62527;1.97459;1.9525;1.8725;2.8709;1.62241;1.94724;1.92655;1.84291;1.9781;1.96832;1.95042;1.80643;1.93407;1.80455;1.2731;1.7857;1.70429;2.54667;0;0.9938;1.92605;2.77223;1.54407;1.96925;2.53877;1.77539;1.87173;2.16134;2.69778;2.65486;2.57257;2.66291;1.66963;1.92123;2.57807;1.88349;1.89974;2.5786;1.90459;1.69675;0.72264;1.82444;1.78773;3.23037;1.90229;1.89752;1.88068;1.89975;1.87147;1.84485;1.96606;1.80751;1.83923;1.94696;1.97031;2.71569;1.93936;1.91825;1.87906;1.71904;2.87418;1.8935;1.92473;1.90985;1.70198;1.69855;2.08614;1.16444;1.18412;1.18857;1.9596;1.9763;1.60582;1.6651;3.49007;1.17483;1.2089;
2.40876;2.42686;2.44594;1.76259;2.41519;2.42161;2.40193;2.38356;1.46879;0.92687;2.11596;2.46528;0.9587;2.36319;3.36159;2.1131;2.43793;2.41724;2.3336;2.46879;2.45901;2.44111;2.29712;2.42476;2.29524;1.76379;2.27639;2.42294;2.90634;0.9938;0;2.41674;2.76415;2.03477;2.45994;3.02946;2.26608;2.36242;2.65203;3.18847;1.88844;1.90664;1.99774;2.45391;2.41192;1.87394;2.37418;2.39043;1.88309;2.39528;2.69055;1.71644;2.31513;2.27842;2.71929;2.39298;0.94384;2.37137;2.39044;2.36216;2.33554;2.45675;0.81371;0.84543;2.43765;2.461;1.99665;2.43005;2.40894;2.36975;1;3.36487;1.97206;2.41542;2.40054;2.40667;2.18924;2.57683;1.65513;1.67481;1.67926;0.9997;1.94561;2.09651;2.15579;2.80684;1.66552;1.69959;
1.88791;1.90601;1.9251;2.24352;1.89435;1.90076;1.88108;1.86271;0.94795;1.48988;1.59511;1.94444;1.93527;1.84234;2.84074;1.59226;1.91708;1.89639;1.81275;1.94795;1.93817;1.92026;1.77627;1.90392;1.77439;1.24295;1.75554;1.9021;2.51651;1.92605;2.41674;0;2.74207;1.51392;1.93909;2.50861;1.74524;1.84157;2.13119;2.66763;2.6247;2.54241;2.74085;1.93306;1.86275;0.9378;1.85334;1.86958;2.54844;1.87443;3.23005;2.64869;1.79429;1.75758;3.20022;1.87213;1.86736;1.85052;1.86959;1.84132;1.81469;1.9359;1.93039;1.931;1.91681;1.94015;2.87533;1.9092;1.8881;1.8489;1.9475;2.84403;1.86335;1.89457;1.8797;1.88583;1.66839;2.05599;1.13429;1.15396;1.15841;1.92945;1.94615;1.57567;1.63495;1.8707;1.14467;1.17875;
