2.89542;2.91542;1.93432;2.8967;2.87075;1.99509;2.53702;2.64225;0.9986;0.9984;0;2.96422;2.903;1.9222;2.5301;2.92557;2.7913;2.84995;2.82153;2.80269;1.8809;1.89813;1.8726;1.8662;2.8545;1.8459;1.8548;1.9159;2.9802;3.85183;2.75988;3.12494;2.7446;2.92085;3.89497;2.85173;2.91451;2.97444;3.18917;2.97754;2.97188;2.97756;2.98729;2.99464;2.93297;3.66745;2.97073;2.8878;2.20111;2.20555;2.68209;2.7901;2.22589;
1.9091;1.94628;1.94158;1.92195;1.90227;0.96913;1.51106;1.61629;1.96562;2.28933;2.96422;0;1.91758;1.36553;0.75763;1.95935;1.01883;1.9251;1.79558;1.77673;2.2271;3.069;2.52979;2.2788;1.96567;2.17748;2.96537;2.90275;1.95425;2.94285;2.20321;2.09898;2.18793;2.92812;2.88635;1.82577;1.88855;1.94848;2.16321;1.95158;1.94592;1.95161;1.96133;1.96868;1.90701;3.11078;1.94477;2.33113;1.17515;1.17959;1.65613;3.12933;1.19993;
1.88841;1.92559;0.96869;1.90126;1.88158;0.94844;1.49037;1.59561;1.94493;1.9046;2.903;1.91758;0;2.04701;2.03797;1.93866;1.77677;1.88432;1.77489;1.75604;2.7871;2.80433;2.50911;2.7724;1.94498;2.7521;2.761;2.8221;1.93356;2.92216;2.88469;2.07829;2.80711;1.95522;2.86566;1.80508;1.86786;1.92779;2.14252;1.93089;1.92524;1.93092;1.94065;1.94799;1.88632;3.72996;1.92408;2.89622;1.15446;1.15891;1.63544;3.42661;1.17924;
2.03853;2.07571;1.79185;2.05138;2.0317;1.09856;1.64049;1.74572;2.09505;0.9238;1.9222;1.36553;2.04701;0;0.6079;2.08878;0.8691;2.05453;1.92501;1.90616;0.86157;1.70346;1.798;0.91327;1.8159;0.81195;1.7802;1.8413;2.08368;2.81323;0.83768;1.82643;0.8224;2.77838;2.83839;1.9552;1.76165;2.07791;1.87883;1.88118;2.07536;1.8679;1.88771;2.09811;2.03644;1.74525;2.0742;0.9656;0.9026;0.8881;1.78556;1.7638;1.32936;
2.02949;2.06668;1.18395;2.04234;2.02266;1.08953;1.63145;1.73669;2.08601;1.5317;2.5301;0.75763;2.03797;0.6079;0;2.07975;0.2612;2.0455;1.91597;1.89712;1.46947;2.31136;2.4059;1.52117;2.08607;1.41985;2.3881;2.4492;2.07464;3.06324;1.44558;2.21938;1.4303;2.17048;3.00675;1.94617;2.00894;2.06887;2.2836;2.07197;2.06632;2.072;2.08173;2.08908;2.0274;2.35315;2.06516;1.5735;1.29554;1.29999;1.77653;2.3717;1.32033;
1.93019;1.96737;0.99125;1.94303;1.92335;0.99022;1.53215;1.63738;1.98671;1.92717;2.92557;1.95935;1.93866;2.08878;2.07975;0;1.81855;1.90688;1.81666;1.79782;2.80967;2.8269;2.55088;2.79497;1.98676;2.77467;2.78357;2.84467;1.97533;2.96393;2.92646;2.12007;2.84889;1.97778;2.90744;1.84686;1.90964;1.96957;2.1843;1.97267;1.96701;1.97269;1.98242;1.98977;1.9281;3.77174;1.96586;2.93799;1.19624;1.20068;1.67722;3.46838;1.22102;
1.76829;1.80548;0.92275;1.78114;1.76146;0.82833;1.37025;1.47549;1.82481;1.7929;2.7913;1.01883;1.77677;0.8691;0.2612;1.81855;0;1.7843;1.65477;1.63592;1.73067;2.57256;2.38899;1.78237;1.82487;1.68105;2.6493;2.7104;1.81344;2.80204;1.70678;1.95818;1.6915;1.90928;2.74555;1.68497;1.74774;1.80767;2.0224;1.81077;1.80512;1.8108;1.82053;1.82788;1.7662;2.61435;1.80396;1.8347;1.03434;1.03879;1.51533;2.6329;1.05913;
1.87673;1.89674;0.91563;1.90878;1.85206;0.95597;1.4979;1.60313;1.95246;1.85155;2.84995;1.9251;1.88432;2.05453;2.0455;1.90688;1.7843;0;1.78242;1.76357;2.73405;2.75128;2.51663;2.71935;1.91343;2.69905;2.70795;2.76905;1.94108;2.91077;2.89221;2.08582;2.81464;1.90217;2.87319;1.81261;1.87539;1.93532;2.15005;1.93842;1.93276;1.93844;1.94817;1.95552;1.89385;3.73749;1.93161;2.90374;1.16199;1.16643;1.64297;3.43413;1.18677;
1.76641;1.80359;0.95416;1.77926;1.75958;0.82644;1.36837;1.47361;1.82293;1.89008;2.82153;1.79558;1.77489;1.92501;1.91597;1.81666;1.65477;1.78242;0;1.63404;2.77258;2.78981;2.38711;2.75788;1.82298;2.73696;2.74648;2.76006;1.81156;2.80016;2.76269;1.95629;2.68511;1.9407;2.74366;1.68309;1.74586;1.80579;2.02052;1.80889;1.80324;1.80892;1.81865;1.82599;1.76432;3.60796;1.80208;2.77422;1.03246;1.03691;1.51344;3.30461;1.05724;
1.74756;1.78475;0.97373;1.76041;1.74073;0.8076;1.34952;1.45476;1.80409;1.90964;2.80269;1.77673;1.75604;1.90616;1.89712;1.79782;1.63592;1.76357;1.63404;0;2.76772;2.80937;2.36826;2.77744;1.80414;2.71811;2.76604;2.74121;1.79271;2.78131;2.74384;1.93745;2.66626;1.96026;2.72482;1.66424;1.72701;1.78694;2.00167;1.79004;1.78439;1.79007;1.7998;1.80715;1.74547;3.58911;1.78323;2.75537;1.01361;1.01806;1.4946;3.28576;1.0384;
2.77952;2.79952;1.81842;1.9805;2.75485;1.96013;2.50206;2.60729;2.8795;0.8825;1.8809;2.2271;2.7871;0.86157;1.46947;2.80967;1.73067;2.73405;2.77258;2.76772;0;1.78223;1.7567;1.7503;2.67747;1.67352;1.7389;0.9997;2.94524;3.6748;1.69925;2.688;1.68397;2.80495;3.69996;2.77512;2.62322;2.93948;2.7404;2.74275;2.93692;2.72947;2.74928;2.95968;2.89801;2.60682;2.93577;1.82717;1.76417;1.74967;2.64682;2.62537;2.19093;
2.79675;2.81675;1.83565;2.79803;2.77208;2.73973;2.67137;2.68743;2.89673;0.89973;1.89813;3.069;2.80433;1.70346;2.31136;2.8269;2.57256;2.75128;2.78981;2.80937;1.78223;0;1.77393;1.76753;1.87456;1.74723;1.75613;1.81723;3.72484;2.8719;2.54114;3.5299;0.88106;2.82218;3.79629;2.79235;1.82031;3.71908;3.5823;3.58464;3.71652;3.57136;3.59118;3.73928;3.67761;1.80391;3.71537;2.66906;2.60606;2.59156;2.66405;1.82246;2.97053;
2.50063;2.53781;1.81012;2.51348;2.4938;1.56066;2.10259;0.9135;2.55715;0.8742;1.8726;2.52979;2.50911;1.798;2.4059;2.55088;2.38899;2.51663;2.38711;2.36826;1.7567;1.77393;0;1.742;0.9982;1.7217;1.7306;1.7917;2.54578;1.99553;1.8504;2.69051;1.8589;2.79665;3.47788;2.4173;2.48008;2.54001;2.75474;2.54311;2.53746;2.54314;2.55286;2.56021;2.49854;2.78175;2.5363;1.9951;1.76668;1.77112;2.24766;0.9175;1.79146;
2.76482;2.78482;1.80372;2.7661;2.74015;2.01183;2.55376;2.6555;2.8648;0.8678;1.8662;2.2788;2.7724;0.91327;1.52117;2.79497;1.78237;2.71935;2.75788;2.77744;1.7503;1.76753;1.742;0;2.7239;1.7153;1.7242;1.7853;2.99694;3.72123;1.75095;2.7397;1.73567;2.79025;3.75166;2.76042;2.67492;2.99118;2.7921;2.79445;2.98862;2.78117;2.80098;3.01138;2.94971;2.65852;2.98747;1.87887;1.81587;1.80137;2.63212;2.6595;2.24263;
1.93651;1.97369;0.9978;1.94935;1.92967;0.99654;1.53847;1.6437;1.99303;1.8561;2.8545;1.96567;1.94498;1.8159;2.08607;1.98676;1.82487;1.91343;1.82298;1.80414;2.67747;1.87456;0.9982;2.7239;0;2.62785;0.9997;2.7736;1.98165;0.99733;0.99733;1.9203;0.9935;1.98433;2.91376;1.85318;1.91596;1.97589;1.98073;1.97499;1.97333;1.96177;1.98158;1.99609;1.93442;1.91635;1.97218;0.9969;0.99647;0.99;1.68354;1.9157;1.22734;
2.74452;2.76452;1.78342;2.7458;2.71985;1.91051;2.45244;2.55768;2.8445;0.8475;1.8459;2.17748;2.7521;0.81195;1.41985;2.77467;1.68105;2.69905;2.73696;2.71811;1.67352;1.74723;1.7217;1.7153;2.62785;0;1.7039;1.765;2.89563;3.62518;1.64963;2.63838;1.63435;2.76995;3.65034;2.74012;2.5736;2.88986;2.69078;2.69313;2.88731;2.67985;2.69966;2.91006;2.84839;2.5572;2.88615;1.77755;1.71455;1.70005;2.59751;2.57575;2.14131;
2.75342;2.77342;1.79232;2.7547;2.72875;1.99624;2.53817;2.6434;2.8534;0.8564;1.8548;2.96537;2.761;1.7802;2.3881;2.78357;2.6493;2.70795;2.74648;2.76604;1.7389;1.75613;1.7306;1.7242;0.9997;1.7039;0;1.7739;2.98135;1.99703;1.99703;2.92;1.9932;2.77885;3.75297;2.74902;2.91566;2.97559;2.98043;2.97469;2.97303;2.96147;2.98128;2.99579;2.93412;2.91605;2.97188;1.9966;1.99617;1.9897;2.62072;2.6481;2.22704;
2.81452;2.83452;1.85342;0.9808;2.78985;1.93361;2.47554;2.58078;2.9145;0.9175;1.9159;2.90275;2.8221;1.8413;2.4492;2.84467;2.7104;2.76905;2.76006;2.74121;0.9997;1.81723;1.7917;1.7853;2.7736;1.765;1.7739;0;2.91873;3.77093;2.67898;3.06346;2.6637;2.83995;3.81407;2.79025;2.85303;2.91296;3.12769;2.91606;2.91041;2.91609;2.92582;2.93316;2.87149;3.58655;2.90925;2.8069;2.13963;2.14408;2.62061;2.7092;2.16441;
1.92508;1.96226;2.36277;1.93793;1.91825;0.98511;1.52704;1.63228;1.9816;3.00748;2.9802;1.95425;1.93356;2.08368;2.07464;1.97533;1.81344;1.94108;1.81156;1.79271;2.94524;3.72484;2.54578;2.99694;1.98165;2.89563;2.98135;2.91873;0;2.95883;2.92136;2.11496;2.84378;1.9211;0.94699;1.84175;1.90453;1.93201;2.17919;1.96756;1.93014;1.91747;1.97732;1.94339;1.92299;3.76663;1.96075;2.88277;1.19113;1.19558;1.67211;3.46328;1.21591;
2.91368;2.95086;1.99513;2.92653;2.90685;1.97371;2.51564;2.62088;2.9702;2.85343;3.85183;2.94285;2.92216;2.81323;3.06324;2.96393;2.80204;2.91077;2.80016;2.78131;3.6748;2.8719;1.99553;3.72123;0.99733;3.62518;1.99703;3.77093;2.95883;0;1.99467;2.91763;1.99083;2.98167;3.89093;2.83035;2.89313;2.95306;2.97807;2.95616;2.95051;2.95619;2.96592;2.97326;2.91159;2.91368;0.99808;1.99423;1.9938;1.98733;2.66071;2.91303;2.20451;
2.87621;2.91339;1.99513;2.88906;2.86938;1.93624;2.47817;2.5834;2.93273;1.76148;2.75988;2.20321;2.88469;0.83768;1.44558;2.92646;1.70678;2.89221;2.76269;2.74384;1.69925;2.54114;1.8504;1.75095;0.99733;1.64963;1.99703;2.67898;2.92136;1.99467;0;2.66411;1.66008;2.98167;3.67607;2.79288;2.59933;2.91559;2.71651;2.71886;2.91304;2.70558;2.72539;2.93579;2.87412;2.58293;2.91188;1.80328;1.74028;1.72578;2.62324;0.9329;2.16704;
2.06982;2.107;2.5075;2.08266;2.06298;1.12985;1.67178;1.77701;2.12634;2.75023;3.12494;2.09898;2.07829;1.82643;2.21938;2.12007;1.95818;2.08582;1.95629;1.93745;2.688;3.5299;2.69051;2.7397;1.9203;2.63838;2.92;3.06346;2.11496;2.91763;2.66411;0;2.64883;3.49404;2.85962;1.98649;2.04927;2.1092;1.91189;1.90241;2.10664;1.88913;1.90895;2.1294;2.06773;1.84747;2.10549;0.92577;0.92383;1.34031;1.81685;3.59023;1.36065;
2.79863;2.83582;1.9913;2.81148;2.7918;1.85867;2.40059;2.50583;2.85516;1.7462;2.7446;2.18793;2.80711;0.8224;1.4303;2.84889;1.6915;2.81464;2.68511;2.66626;1.68397;0.88106;1.8589;1.73567;0.9935;1.63435;1.9932;2.6637;2.84378;1.99083;1.66008;2.64883;0;2.97783;3.66079;2.71531;0.93925;2.83801;2.70123;2.70358;2.83546;2.6903;2.71011;2.85822;2.79654;0.92285;2.8343;1.788;1.725;1.7105;2.54567;0.9414;2.08947;
1.94763;1.96764;0.98653;3.317;1.92296;2.36419;1.82226;1.93448;3.36068;1.92245;2.92085;2.92812;1.95522;2.77838;2.17048;1.97778;1.90928;1.90217;1.9407;1.96026;2.80495;2.82218;2.79665;2.79025;1.98433;2.76995;2.77885;2.83995;1.9211;2.98167;2.98167;3.49404;2.97783;0;0.97411;1.94323;3.2836;1.95914;3.55826;3.34663;1.95726;1.9446;3.35639;1.97051;1.95346;3.8316;3.33983;2.9099;2.5702;2.57465;1.81493;3.71415;2.59499;
2.85719;2.89437;1.96065;2.87003;2.85035;1.91722;2.45915;2.56438;2.91371;2.89657;3.89497;2.88635;2.86566;2.83839;3.00675;2.90744;2.74555;2.87319;2.74366;2.72482;3.69996;3.79629;3.47788;3.75166;2.91376;3.65034;3.75297;3.81407;0.94699;3.89093;3.67607;2.85962;3.66079;0.97411;0;2.77386;2.83664;0.98502;2.92385;2.89967;0.98315;0.97049;2.90942;0.9964;0.97934;2.85749;2.89286;1.93579;1.93579;2.12768;2.60422;4.39538;2.14802;
1.79661;1.83379;0.9567;1.80945;1.78977;0.85664;1.39857;1.5038;1.85313;1.89262;2.85173;1.82577;1.80508;1.9552;1.94617;1.84686;1.68497;1.81261;1.68309;1.66424;2.77512;2.79235;2.4173;2.76042;1.85318;2.74012;2.74902;2.79025;1.84175;2.83035;2.79288;1.98649;2.71531;1.94323;2.77386;0;1.77606;1.83599;2.05072;1.83909;1.83343;1.83911;1.84884;1.85619;1.79452;3.63816;1.83228;2.80441;1.06266;1.0671;1.54364;3.3348;1.08744;
1.85938;1.89657;2.29707;1.87223;1.85255;0.91942;1.46134;1.56658;1.91591;2.68545;2.91451;1.88855;1.86786;1.76165;2.00894;1.90964;1.74774;1.87539;1.74586;1.72701;2.62322;1.82031;2.48008;2.67492;1.91596;2.5736;2.91566;2.85303;1.90453;2.89313;2.59933;2.04927;0.93925;3.2836;2.83664;1.77606;0;1.89876;2.11349;1.90186;1.89621;1.90189;1.91162;1.91897;1.85729;1.8621;1.89505;2.72725;1.12543;1.12988;1.60642;1.88065;1.15022;
1.91931;1.9565;2.357;1.93216;1.91248;0.97935;1.52128;1.62651;1.97584;3.00171;2.97444;1.94848;1.92779;2.07791;2.06887;1.96957;1.80767;1.93532;1.80579;1.78694;2.93948;3.71908;2.54001;2.99118;1.97589;2.88986;2.97559;2.91296;1.93201;2.95306;2.91559;2.1092;2.83801;1.95914;0.98502;1.83599;1.89876;0;2.17342;1.96179;1.95614;1.95551;1.97155;1.9789;1.91723;3.76086;1.95499;2.92081;1.18536;1.18981;1.66635;3.45751;1.21015;
2.13404;2.17123;2.57173;2.14689;2.12721;1.19408;1.736;1.84124;2.19057;2.80263;3.18917;2.16321;2.14252;1.87883;2.2836;2.1843;2.0224;2.15005;2.02052;2.00167;2.7404;3.5823;2.75474;2.7921;1.98073;2.69078;2.98043;3.12769;2.17919;2.97807;2.71651;1.91189;2.70123;3.55826;2.92385;2.05072;2.11349;2.17342;0;1.96664;2.17087;1.95336;1.97317;2.19363;2.13195;1.91296;2.16972;0.99126;0.98806;0.99073;1.88108;3.64263;1.42488;
1.92241;1.9596;2.3601;1.93526;1.91558;0.98245;1.52437;1.62961;1.97894;2.80498;2.97754;1.95158;1.93089;1.88118;2.07197;1.97267;1.81077;1.93842;1.80889;1.79004;2.74275;3.58464;2.54311;2.79445;1.97499;2.69313;2.97469;2.91606;1.96756;2.95616;2.71886;1.90241;2.70358;3.34663;2.89967;1.83909;1.90186;1.96179;1.96664;0;1.95924;1.94339;1.96369;1.982;1.92032;1.89979;1.95809;0.97809;0.97858;1.19291;1.66945;3.46061;1.21325;
1.91676;1.95394;2.35445;1.92961;1.90993;0.97679;1.51872;1.62396;1.97328;2.99916;2.97188;1.94592;1.92524;2.07536;2.06632;1.96701;1.80512;1.93276;1.80324;1.78439;2.93692;3.71652;2.53746;2.98862;1.97333;2.88731;2.97303;2.91041;1.93014;2.95051;2.91304;2.10664;2.83546;1.95726;0.98315;1.83343;1.89621;1.95614;2.17087;1.95924;0;1.95364;1.96899;1.97634;1.91467;3.75831;1.95243;2.91894;1.18281;1.18726;1.66379;3.45496;1.20759;
1.92244;1.95962;2.36013;1.93529;1.91561;0.98247;1.5244;1.62964;1.97896;2.7917;2.97756;1.95161;1.93092;1.8679;2.072;1.97269;1.8108;1.93844;1.80892;1.79007;2.72947;3.57136;2.54314;2.78117;1.96177;2.67985;2.96147;2.91609;1.91747;2.95619;2.70558;1.88913;2.6903;1.9446;0.97049;1.83911;1.90189;1.95551;1.95336;1.94339;1.95364;0;1.95041;1.96689;1.92035;1.887;1.95811;0.9653;0.9653;1.19294;1.66947;3.46064;1.21327;
1.93217;1.96935;2.36986;1.94502;1.92534;0.9922;1.53413;1.63936;1.98869;2.81151;2.98729;1.96133;1.94065;1.88771;2.08173;1.98242;1.82053;1.94817;1.81865;1.7998;2.74928;3.59118;2.55286;2.80098;1.98158;2.69966;2.98128;2.92582;1.97732;2.96592;2.72539;1.90895;2.71011;3.35639;2.90942;1.84884;1.91162;1.97155;1.97317;1.96369;1.96899;1.95041;0;1.99175;1.93008;3.63296;1.96784;2.83471;0.98511;1.20266;1.6792;3.47036;1.223;
1.93952;1.9767;2.3772;1.95236;1.93268;0.99955;1.54148;1.64671;1.99604;3.02191;2.99464;1.96868;1.94799;2.09811;2.08908;1.98977;1.82788;1.95552;1.82599;1.80715;2.95968;3.73928;2.56021;3.01138;1.99609;2.91006;2.99579;2.93316;1.94339;2.97326;2.93579;2.1294;2.85822;1.97051;0.9964;1.85619;1.91897;1.9789;2.19363;1.982;1.97634;1.96689;1.99175;0;1.93743;3.78107;1.97519;2.93219;1.20557;1.21001;1.68655;3.47771;1.23035;
1.87784;1.91503;2.31553;1.89069;1.87101;0.93788;1.4798;1.58504;1.93437;2.96024;2.93297;1.90701;1.88632;2.03644;2.0274;1.9281;1.7662;1.89385;1.76432;1.74547;2.89801;3.67761;2.49854;2.94971;1.93442;2.84839;2.93412;2.87149;1.92299;2.91159;2.87412;2.06773;2.79654;1.95346;0.97934;1.79452;1.85729;1.91723;2.13195;1.92032;1.91467;1.92035;1.93008;1.93743;0;3.71939;1.91352;2.88565;1.14389;1.14834;1.62488;3.41604;1.16868;
3.72148;3.75867;2.91415;3.73433;3.71465;2.78152;3.32344;3.42868;3.77801;2.66905;3.66745;3.11078;3.72996;1.74525;2.35315;3.77174;2.61435;3.73749;3.60796;3.58911;2.60682;1.80391;2.78175;2.65852;1.91635;2.5572;2.91605;3.58655;3.76663;2.91368;2.58293;1.84747;0.92285;3.8316;2.85749;3.63816;1.8621;3.76086;1.91296;1.89979;3.75831;1.887;3.63296;3.78107;3.71939;0;3.75715;0.9217;2.64785;2.63335;3.46852;1.86425;3.01232;
1.91561;1.95279;2.35329;1.92845;1.90877;0.97564;1.51757;1.6228;1.97213;2.998;2.97073;1.94477;1.92408;2.0742;2.06516;1.96586;1.80396;1.93161;1.80208;1.78323;2.93577;3.71537;2.5363;2.98747;1.97218;2.88615;2.97188;2.90925;1.96075;0.99808;2.91188;2.10549;2.8343;3.33983;2.89286;1.83228;1.89505;1.95499;2.16972;1.95809;1.95243;1.95811;1.96784;1.97519;1.91352;3.75715;0;2.92341;1.18166;1.1861;1.66264;3.4538;1.20644;
2.88774;2.92492;1.9947;2.90059;2.88091;1.94777;2.4897;2.59494;2.94426;1.8894;2.8878;2.33113;2.89622;0.9656;1.5735;2.93799;1.8347;2.90374;2.77422;2.75537;1.82717;2.66906;1.9951;1.87887;0.9969;1.77755;1.9966;2.8069;2.88277;1.99423;1.80328;0.92577;1.788;2.9099;1.93579;2.80441;2.72725;2.92081;0.99126;0.97809;2.91894;0.9653;2.83471;2.93219;2.88565;0.9217;2.92341;0;1.8496;1.8537;2.63477;2.7294;2.17857;
1.14598;1.18317;1.58367;1.15883;1.13915;0.20602;0.74794;0.85318;1.20251;1.8264;2.20111;1.17515;1.15446;0.9026;1.29554;1.19624;1.03434;1.16199;1.03246;1.01361;1.76417;2.60606;1.76668;1.81587;0.99647;1.71455;1.99617;2.13963;1.19113;1.9938;1.74028;0.92383;1.725;2.5702;1.93579;1.06266;1.12543;1.18536;0.98806;0.97858;1.18281;0.9653;0.98511;1.20557;1.14389;2.64785;1.18166;1.8496;0;0.41648;0.89302;2.6664;0.43682;
1.15043;1.18761;1.58812;1.16328;1.1436;0.21046;0.75239;0.85763;1.20695;1.8119;2.20555;1.17959;1.15891;0.8881;1.29999;1.20068;1.03879;1.16643;1.03691;1.01806;1.74967;2.59156;1.77112;1.80137;0.99;1.70005;1.9897;2.14408;1.19558;1.98733;1.72578;1.34031;1.7105;2.57465;2.12768;1.0671;1.12988;1.18981;0.99073;1.19291;1.18726;1.19294;1.20266;1.21001;1.14834;2.63335;1.1861;1.8537;0.41648;0;0.89746;2.6519;0.44126;
1.62697;1.66415;0.8284;1.63981;1.62013;0.687;1.22893;1.33416;1.68349;1.76432;2.68209;1.65613;1.63544;1.78556;1.77653;1.67722;1.51533;1.64297;1.51344;1.4946;2.64682;2.66405;2.24766;2.63212;1.68354;2.59751;2.62072;2.62061;1.67211;2.66071;2.62324;1.81685;2.54567;1.81493;2.60422;1.54364;1.60642;1.66635;1.88108;1.66945;1.66379;1.66947;1.6792;1.68655;1.62488;3.46852;1.66264;2.63477;0.89302;0.89746;0;3.16516;0.9178;
3.41813;3.45531;2.72762;3.43098;3.4113;2.47816;3.02009;1.831;3.47465;1.7917;2.7901;3.12933;3.42661;1.7638;2.3717;3.46838;2.6329;3.43413;3.30461;3.28576;2.62537;1.82246;0.9175;2.6595;1.9157;2.57575;2.6481;2.7092;3.46328;2.91303;0.9329;3.59023;0.9414;3.71415;4.39538;3.3348;1.88065;3.45751;3.64263;3.46061;3.45496;3.46064;3.47036;3.47771;3.41604;1.86425;3.4538;2.7294;2.6664;2.6519;3.16516;0;2.70896;
1.17077;1.20795;1.60845;1.18361;1.16393;0.2308;0.77273;0.87796;1.22729;2.25316;2.22589;1.19993;1.17924;1.32936;1.32033;1.22102;1.05913;1.18677;1.05724;1.0384;2.19093;2.97053;1.79146;2.24263;1.22734;2.14131;2.22704;2.16441;1.21591;2.20451;2.16704;1.36065;2.08947;2.59499;2.14802;1.08744;1.15022;1.21015;1.42488;1.21325;1.20759;1.21327;1.223;1.23035;1.16868;3.01232;1.20644;2.17857;0.43682;0.44126;0.9178;2.70896;0;
