1.92979;0.96869;1.89484;1.9388;1.86321;0.94844;1.49037;1.91663;2.73705;1.91758;0;1.81325;1.94844;1.77677;1.88432;1.24344;1.94241;1.90259;2.67481;1.74573;1.90675;1.96649;2.74625;2.74833;2.68408;2.65093;1.85383;1.87008;2.63565;1.79478;1.80508;1.87263;1.86786;3.60013;1.9364;1.93089;2.11708;2.11696;1.94065;51;1.9097;1.91243;1.89507;1.66889;1.13478;1.15446;2.70135;1.79798;2.79465;1.63544;3.57705;
3.04953;2.08843;1.8112;1.85163;1.77957;0.8648;1.40673;1.7972;0.9238;1.36553;1.81325;0;0.6079;0.8691;1.1728;1.1598;1.5605;1.81895;0.86157;1.46665;1.55121;1.83501;2.66261;2.66469;0.87083;0.83768;1.55897;1.78644;0.8224;1.5889;1.72144;1.78899;1.78422;1.78689;1.85276;1.84725;1.88532;1.18155;1.5296;51;1.58564;1.56931;1.57986;1.58229;0.9656;0.9026;0.8881;1.71434;2.711;1.5518;1.7638;
2.44163;1.48053;1.9464;2.45065;1.91476;1;1.54193;2.4051;1.5317;0.75763;1.94844;0.6079;0;0.2612;0.5649;0.79847;0.9526;1.95415;1.46947;0.85875;0.94331;2.18324;2.7978;2.79989;1.47873;1.44558;0.95107;1.92163;1.4303;0.981;1.85664;1.92419;1.91942;2.39479;1.98796;1.98245;2.16864;0.57365;0.9217;51;0.97774;0.96141;0.97196;0.97439;1.18634;1.20602;1.496;1.84953;2.8462;1.687;2.3717;
2.70283;1.74173;1.77473;2.71185;1.74309;0.82833;1.37025;2.6663;1.7929;1.01883;1.77677;0.8691;0.2612;0;0.8261;1.05967;1.2138;1.78248;1.73067;1.11995;1.20451;2.01157;2.62613;2.62822;1.73993;1.70678;1.21227;1.74996;1.6915;1.2422;1.68497;1.75251;1.74774;2.65599;1.81628;1.81077;1.99697;0.83485;1.1829;51;1.23894;1.22261;1.23316;1.23559;1.01467;1.03434;1.7572;1.67786;2.67453;1.51533;2.6329;
1.87673;0.91563;1.8956;1.88575;1.85543;0.95597;1.4979;1.86358;2.0966;1.32253;1.88432;1.1728;0.5649;0.8261;0;1.25097;1.5175;1.88598;2.03437;1.42365;1.50821;1.91343;2.75378;2.75586;2.04363;2.01048;1.51597;1.8776;1.9952;1.5459;1.81261;1.88016;1.86003;2.95969;1.94393;1.93842;2.12461;1.13855;1.4866;51;1.54264;1.52631;1.53686;1.53929;1.14231;1.16199;2.0609;1.8055;2.78687;1.64297;2.9366;
2.63375;1.67265;1.2414;2.64277;1.20976;0.295;0.83693;2.6206;2.0836;1.26413;1.24344;1.1598;0.79847;1.05967;1.25097;0;1.75106;1.24915;2.02137;1.09229;1.2533;1.47824;2.0928;2.09489;2.03064;1.99748;1.20039;1.21663;1.9822;1.14134;1.15164;1.21919;1.21442;2.94669;1.28296;1.27745;1.46364;1.37212;1.2872;51;1.25626;1.25899;1.24163;1.01544;0.48134;0.50102;2.0479;1.14453;2.1412;0.982;2.9236;
1.93483;0.97373;1.95369;1.94384;1.91352;1.9526;1.80945;1.92167;2.4843;1.71023;1.94241;1.5605;0.9526;1.2138;1.5175;1.75106;0;1.94408;2.42206;1.81134;1.89591;1.97153;2.81997;2.87368;2.43133;2.39818;1.90367;2.87423;2.3829;1.9336;1.93043;2.87678;1.91813;3.34738;2.94055;2.93504;3.12124;1.52625;1.8743;51;1.93034;1.914;1.92456;1.92699;2.13894;2.15861;2.4486;2.80213;2.84496;1.80213;3.3243;
1.93145;0.97035;1.90055;1.94047;1.86891;0.95415;1.49608;1.9183;2.74275;1.92328;1.90259;1.81895;1.95415;1.78248;1.88598;1.24915;1.94408;0;2.68052;1.75144;1.91245;1.96815;2.75195;2.75404;2.68979;2.65663;1.85954;1.87578;2.64135;1.80049;1.81079;0.94827;1.87357;3.60584;1.94211;1.9366;2.12279;2.12267;1.94635;51;1.91541;1.91814;1.90078;1.67459;1.14049;1.16017;2.70705;1.80368;2.80035;1.64115;3.58275;
2.84468;1.88358;2.67277;1.9805;2.64113;1.72637;2.2683;0.93563;1.78537;2.2271;2.67481;0.86157;1.46947;1.73067;2.03437;2.02137;2.42206;2.68052;0;2.32821;2.41278;1.99292;1.83393;1.87739;0.9997;1.69925;2.42054;2.648;1.68397;2.45047;0.93414;2.65056;1.9625;0.92532;2.71433;2.70882;2.74689;2.04312;2.39117;51;2.44721;2.43087;2.44143;2.44386;1.82717;1.76417;1.74967;1.92403;3.57257;2.41337;1.9172;
3.13604;2.17494;1.74369;3.14506;1.71205;0.79729;1.33922;3.12289;2.39045;1.61638;1.74573;1.46665;0.85875;1.11995;1.42365;1.09229;1.81134;1.75144;2.32821;0;1.75559;1.98053;2.59509;2.59718;2.33748;2.30433;1.70268;1.71892;2.28905;1.64363;1.65393;1.72148;1.7167;3.25353;1.78525;1.77974;1.96593;1.4324;1.78045;51;1.75854;1.76128;1.74391;1.51773;0.98363;1.00331;2.35475;1.64682;2.64349;1.48429;3.23045;
3.29706;2.33596;1.9047;3.30607;1.87307;0.9583;1.50023;3.2839;2.47501;1.70094;1.90675;1.55121;0.94331;1.20451;1.50821;1.2533;1.89591;1.91245;2.41278;1.75559;0;2.14154;2.75611;2.75819;2.42204;2.38889;1.86369;1.87994;2.37361;1.80464;1.81494;1.88249;1.87772;3.33809;1.94626;1.94075;2.12694;1.51696;1.86501;51;1.91956;1.90471;1.90493;1.67874;1.14464;1.16432;2.43931;1.80784;2.8045;1.6453;3.31501;
1.9589;0.9978;1.97776;1.96792;1.93759;1.18324;1.72517;1.94052;1.91072;2.15237;1.96649;1.83501;2.18324;2.01157;1.91343;1.47824;1.97153;1.96815;1.99292;1.98053;2.14154;0;2.83882;0.9982;0.99322;0.99733;2.08863;1.92267;2.65741;2.02958;1.92432;2.10743;1.9422;1.91631;1.98453;1.97505;1.97919;1.95897;1.98158;51;2.1445;2.14723;2.12987;1.90368;0.9969;0.99647;0.99;1.91756;2.86903;1.8262;1.91072;
2.80735;1.84625;2.7442;2.81636;2.71257;1.7978;2.33973;0.8983;2.7631;2.76694;2.74625;2.66261;2.7978;2.62613;2.75378;2.0928;2.81997;2.75195;1.83393;2.59509;2.75611;2.83882;0;1.88441;1.8456;1.87409;2.70319;2.71944;3.48501;2.64414;0.94116;2.72199;2.71722;0.92519;2.78576;2.78025;2.96644;2.96632;2.79001;51;2.75906;2.76179;2.74443;2.51825;1.98414;2.00382;3.55071;2.64734;3.64401;2.4848;2.7631;
2.86105;1.89995;2.74629;2.85515;2.71465;1.79989;2.34182;2.78271;2.79185;2.76902;2.74833;2.66469;2.79989;2.62822;2.75586;2.09489;2.87368;2.75404;1.87739;2.59718;2.75819;0.9982;1.88441;0;1.87435;1.87617;2.70528;2.72152;3.48709;2.64623;0.94325;2.72408;2.71931;2.79744;2.78785;2.78234;2.96853;2.95717;2.79209;51;2.76115;2.76388;2.74652;2.52033;1.98623;1.99467;1.9882;2.64942;3.64609;2.48689;2.79185;
2.8489;1.8878;2.68204;0.9808;2.6504;1.73564;2.27756;0.9473;0.9175;2.23637;2.68408;0.87083;1.47873;1.73993;2.04363;2.03064;2.43133;2.68979;0.9997;2.33748;2.42204;0.99322;1.8456;1.87435;0;1.70851;2.4298;2.65727;1.69323;2.45973;0.9311;2.65982;0.9628;0.92309;2.72359;2.71808;2.75616;2.05238;2.40043;51;2.45648;2.44014;2.4507;2.45312;1.83643;1.77343;1.75893;0.92433;3.58184;2.42264;0.9175;
2.85073;1.88963;2.64888;2.68931;2.61725;1.70248;2.24441;2.63488;1.76148;2.20321;2.65093;0.83768;1.44558;1.70678;2.01048;1.99748;2.39818;2.65663;1.69925;2.30433;2.38889;0.99733;1.87409;1.87617;1.70851;0;2.39665;2.62412;1.66008;2.42658;0.93292;2.62667;2.6219;2.62457;2.69044;2.68493;2.72301;2.01923;2.36728;51;2.42332;2.40699;2.41754;2.41997;1.80328;1.74028;1.72578;2.55202;3.54868;2.38948;2.60148;
3.24414;2.28304;1.85179;3.25316;1.82015;0.90539;1.44732;3.23099;2.48277;1.7087;1.85383;1.55897;0.95107;1.21227;1.51597;1.20039;1.90367;1.85954;2.42054;1.70268;1.86369;2.08863;2.70319;2.70528;2.4298;2.39665;0;1.82702;2.38137;1.75173;1.76203;1.82958;1.8248;3.34585;1.89335;1.88784;2.07403;1.52472;1.87277;51;1.86664;1.86938;1.85201;1.62583;1.09173;1.11141;2.44707;1.75492;2.75159;1.59239;3.32277;
3.26039;2.29929;1.86803;3.2694;1.8364;0.92163;1.46356;3.24723;2.71024;1.89077;1.87008;1.78644;1.92163;1.74996;1.8776;1.21663;2.87423;1.87578;2.648;1.71892;1.87994;1.92267;2.71944;2.72152;2.65727;2.62412;1.82702;0;2.60884;1.76797;1.77827;1.84582;1.84105;3.57332;1.90959;1.90408;1.90807;2.09015;1.91384;51;1.88289;1.88562;1.86826;1.64208;0.92577;1.12765;2.67454;1.77117;2.76783;1.60863;3.55024;
3.87193;2.91083;2.6336;2.67403;2.60197;1.6872;2.22913;2.6196;1.7462;2.18793;2.63565;0.8224;1.4303;1.6915;1.9952;1.9822;2.3829;2.64135;1.68397;2.28905;2.37361;2.65741;3.48501;3.48709;1.69323;1.66008;2.38137;2.60884;0;2.4113;2.54384;2.61139;2.60662;2.60929;2.67516;2.66965;2.70772;2.00395;2.352;51;2.40804;2.39171;2.40226;2.40469;1.788;1.725;1.7105;2.53674;3.5334;2.3742;0.9414;
3.18509;2.22399;1.79274;3.19411;1.7611;0.84634;1.38827;3.17194;2.5127;1.73863;1.79478;1.5889;0.981;1.2422;1.5459;1.14134;1.9336;1.80049;2.45047;1.64363;1.80464;2.02958;2.64414;2.64623;2.45973;2.42658;1.75173;1.76797;2.4113;0;1.70298;1.77053;1.76576;3.37578;1.8343;1.82879;2.01498;1.55465;1.83854;51;1.8076;1.81033;1.79297;1.56678;1.03268;1.05236;2.477;1.69587;2.69254;1.53334;3.3527;
1.9178;0.9567;1.80304;1.9119;1.7714;0.85664;1.39857;1.83946;1.8486;1.82577;1.80508;1.72144;1.85664;1.68497;1.81261;1.15164;1.93043;1.81079;0.93414;1.65393;1.81494;1.92432;0.94116;0.94325;0.9311;0.93292;1.76203;1.77827;2.54384;1.70298;0;1.78083;1.77606;1.85419;1.8446;1.83909;2.02528;2.02516;1.84884;51;1.8179;1.82063;1.80327;1.57708;1.04298;1.06266;2.60954;1.70617;2.70284;1.54364;1.8486;
2.87972;1.91862;1.87059;2.88873;1.83895;0.92419;1.46611;2.86656;2.71279;1.89332;1.87263;1.78899;1.92419;1.75251;1.88016;1.21919;2.87678;0.94827;2.65056;1.72148;1.88249;2.10743;2.72199;2.72408;2.65982;2.62667;1.82958;1.84582;2.61139;1.77053;1.78083;0;1.8436;3.57587;1.91214;1.90663;2.09283;2.0927;1.91639;51;1.88544;1.88818;1.87081;1.64463;1.11053;1.1302;2.67709;1.77372;2.77039;1.61119;3.55279;
1.9055;0.9444;1.86582;1.91452;1.83418;0.91942;1.46134;1.89235;1.8803;1.88855;1.86786;1.78422;1.91942;1.74774;1.86003;1.21442;1.91813;1.87357;1.9625;1.7167;1.87772;1.9422;2.71722;2.71931;0.9628;2.6219;1.8248;1.84105;2.60662;1.76576;1.77606;1.8436;0;1.88589;1.90737;1.90186;2.08806;2.08793;1.91162;51;1.88067;1.8834;1.86604;1.63986;1.10576;1.12543;2.67232;1.76895;2.76562;1.60642;1.8803;
3.73254;2.77144;3.59809;1.90389;3.56645;2.65169;3.19362;1.82349;1.84059;3.15242;3.60013;1.78689;2.39479;2.65599;2.95969;2.94669;3.34738;3.60584;0.92532;3.25353;3.33809;1.91631;0.92519;2.79744;0.92309;2.62457;3.34585;3.57332;2.60929;3.37578;1.85419;3.57587;1.88589;0;3.63964;3.63413;3.67221;2.96844;3.31649;51;3.37253;3.35619;3.36675;3.36917;2.75249;2.68949;2.67499;1.84742;4.49789;3.33869;1.84059;
1.94721;2.36561;1.93436;3.33573;1.90272;0.98796;1.52988;3.31356;2.77656;1.95709;1.9364;1.85276;1.98796;1.81628;1.94393;1.28296;2.94055;1.94211;2.71433;1.78525;1.94626;1.98453;2.78576;2.78785;2.72359;2.69044;1.89335;1.90959;2.67516;1.8343;1.8446;1.91214;1.90737;3.63964;0;1.96664;1.97079;1.95056;1.97317;51;1.94921;1.95195;1.93458;1.7084;0.99126;0.98806;2.74086;1.83749;0.98835;1.67496;3.61656;
3.3212;2.3601;1.92885;3.33022;1.89721;0.98245;1.52437;3.30805;2.77105;1.95158;1.93089;1.84725;1.98245;1.81077;1.93842;1.27745;2.93504;1.9366;2.70882;1.77974;1.94075;1.97505;2.78025;2.78234;2.71808;2.68493;1.88784;1.90408;2.66965;1.82879;1.83909;1.90663;1.90186;3.63413;1.96664;0;1.96131;1.94108;1.96369;51;1.9437;1.94644;1.92907;1.70289;1.16879;0.97858;2.73535;1.83198;2.82865;1.66945;3.61105;
3.50739;2.54629;2.11504;3.51641;2.0834;1.16864;1.71057;3.49424;2.80912;2.13777;2.11708;1.88532;2.16864;1.99697;2.12461;1.46364;3.12124;2.12279;2.74689;1.96593;2.12694;1.97919;2.96644;2.96853;2.75616;2.723;2.07403;1.90807;2.70772;2.01498;2.02528;2.09283;2.08806;3.67221;1.97079;1.96131;0;1.94523;1.96784;51;2.1299;2.13263;2.11527;1.88908;0.9823;0.98272;2.77342;2.01817;2.95914;1.85564;3.64912;
3.01528;2.05418;2.11492;3.0243;2.08328;1.16852;1.71044;2.97875;2.10535;1.33128;2.11696;1.18155;0.57365;0.83485;1.13855;1.37212;1.52625;2.12267;2.04312;1.4324;1.51696;1.95897;2.96632;2.95717;2.05238;2.01923;1.52472;2.09015;2.00395;1.55465;2.02516;2.0927;2.08793;2.96844;1.95056;1.94108;1.94522;0;1.49535;51;1.55139;1.53506;1.54561;1.54804;1.35486;0.9625;2.06965;2.01805;2.93891;1.85552;2.94535;
3.33096;2.36986;1.9386;3.33997;1.90697;0.9922;1.53413;3.3178;2.4534;1.67933;1.94065;1.5296;0.9217;1.1829;1.4866;1.2872;1.8743;1.94635;2.39117;1.78045;1.86501;1.98158;2.79001;2.79209;2.40043;2.36728;1.87277;1.91384;2.352;1.83854;1.84884;1.91639;1.91162;3.31649;1.97317;1.96369;1.96784;1.49535;0;51;1.89944;1.88311;1.89366;1.71264;1.17854;0.98511;2.4177;1.84174;2.8384;1.6792;3.2934;
51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;0;51;51;51;51;51;51;51;51;51;51;51;
3.30001;2.33891;1.90766;3.30903;1.87602;0.96126;1.50318;3.28686;2.50944;1.73538;1.9097;1.58564;0.97774;1.23894;1.54264;1.25626;1.93034;1.91541;2.44721;1.75854;1.91956;2.1445;2.75906;2.76115;2.45648;2.42332;1.86664;1.88289;2.40804;1.8076;1.8179;1.88544;1.88067;3.37253;1.94921;1.9437;2.1299;1.55139;1.89944;51;0;1.92524;1.90788;1.6817;1.1476;1.16727;2.47374;1.81079;2.80746;1.64826;3.34944;
3.30274;2.34164;1.91039;3.31176;1.87875;0.96399;1.50592;3.28959;2.49311;1.71904;1.91243;1.56931;0.96141;1.22261;1.52631;1.25899;1.914;1.91814;2.43087;1.76128;1.90471;2.14723;2.76179;2.76388;2.44014;2.40699;1.86938;1.88562;2.39171;1.81033;1.82063;1.88818;1.8834;3.35619;1.95195;1.94644;2.13263;1.53506;1.88311;51;1.92524;0;1.91061;1.68443;1.15033;1.17001;2.45741;1.81352;2.81019;1.65099;3.33311;
3.28538;2.32428;1.89303;3.2944;1.86139;0.94663;1.48855;3.27223;2.50366;1.7296;1.89507;1.57986;0.97196;1.23316;1.53686;1.24163;1.92456;1.90078;2.44143;1.74391;1.90493;2.12987;2.74443;2.74652;2.4507;2.41754;1.85201;1.86826;2.40226;1.79297;1.80327;1.87081;1.86604;3.36675;1.93458;1.92907;2.11527;1.54561;1.89366;51;1.90788;1.91061;0;1.66707;1.13297;1.15264;2.46796;1.79616;2.79283;1.63363;3.34366;
3.0592;2.0981;1.66684;3.06821;1.63521;0.72044;1.26237;3.04604;2.50609;1.68957;1.66889;1.58229;0.97439;1.23559;1.53929;1.01544;1.92699;1.67459;2.44386;1.51773;1.67874;1.90368;2.51825;2.52033;2.45312;2.41997;1.62583;1.64208;2.40469;1.56678;1.57708;1.64463;1.63986;3.36917;1.7084;1.70289;1.88908;1.54804;1.71264;51;1.6817;1.68443;1.66707;0;0.90678;0.92646;2.47039;1.56998;2.56664;1.40744;3.34609;
2.52509;1.56399;1.13274;2.53411;1.1011;0.18634;0.72827;2.51194;1.8894;1.15547;1.13478;0.9656;1.18634;1.01467;1.14231;0.48134;2.13894;1.14049;1.82717;0.98363;1.14464;0.9969;1.98414;1.98623;1.83643;1.80328;1.09173;0.92577;1.788;1.03268;1.04298;1.11053;1.10576;2.75249;0.99126;1.16879;0.9823;1.35486;1.17854;51;1.1476;1.15033;1.13297;0.90678;0;0.39236;1.8537;1.03587;1.97961;0.87334;2.7294;
2.54477;1.58367;1.15242;2.55379;1.12078;0.20602;0.74794;2.53162;1.8264;1.17515;1.15446;0.9026;1.20602;1.03434;1.16199;0.50102;2.15861;1.16017;1.76417;1.00331;1.16432;0.99647;2.00382;1.99467;1.77343;1.74028;1.11141;1.12765;1.725;1.05236;1.06266;1.1302;1.12543;2.68949;0.98806;0.97858;0.98272;0.9625;0.98511;51;1.16727;1.17001;1.15264;0.92646;0.39236;0;1.7907;1.05555;1.97641;0.89302;2.6664;
2.9489;1.9878;2.6993;2.73973;2.66767;1.7529;2.29483;2.6853;1.8119;2.25363;2.70135;0.8881;1.496;1.7572;2.0609;2.0479;2.4486;2.70705;1.74967;2.35475;2.43931;0.99;3.55071;1.9882;1.75893;1.72578;2.44707;2.67454;1.7105;2.477;2.60954;2.67709;2.67232;2.67499;2.74086;2.73535;2.77343;2.06965;2.4177;51;2.47374;2.45741;2.46796;2.47039;1.8537;1.7907;0;2.60244;3.5991;2.4399;2.6519;
3.18829;2.22719;1.79593;1.90513;1.7643;0.84953;1.39146;1.87163;1.84183;1.81867;1.79798;1.71434;1.84953;1.67786;1.8055;1.14453;2.80213;1.80368;1.92403;1.64682;1.80784;1.91756;2.64734;2.64942;0.92433;2.55202;1.75492;1.77117;2.53674;1.69587;1.70617;1.77372;1.76895;1.84742;1.83749;1.83198;2.01817;2.01805;1.84174;51;1.81079;1.81352;1.79616;1.56998;1.03587;1.05555;2.60244;0;2.69573;1.53653;1.84183;
0.95885;1.87123;2.7926;2.84135;0.93144;1.8462;2.38813;2.81918;3.6348;2.81533;2.79465;2.711;2.8462;2.67453;2.78687;2.1412;2.84496;2.80035;3.57257;2.64349;2.8045;2.86903;3.64401;3.64609;3.58184;3.54868;2.75159;2.76783;3.5334;2.69254;2.70284;2.77039;2.76562;4.49789;0.98835;2.82865;2.95914;2.93891;2.8384;51;2.80746;2.81019;2.79283;2.56664;1.97961;1.97641;3.5991;2.69573;0;2.5332;4.4748;
1.7895;0.8284;1.6334;1.79852;1.60176;0.687;1.22893;1.77635;2.4756;1.65613;1.63544;1.5518;1.687;1.51533;1.64297;0.982;1.80213;1.64115;2.41337;1.48429;1.6453;1.8262;2.4848;2.48689;2.42264;2.38948;1.59239;1.60863;2.3742;1.53334;1.54364;1.61119;1.60642;3.33869;1.67496;1.66945;1.85564;1.85552;1.6792;51;1.64826;1.65099;1.63363;1.40744;0.87334;0.89302;2.4399;1.53653;2.5332;0;3.3156;
3.7664;2.8053;3.575;1.8983;3.54337;2.6286;3.17053;1.8648;1.835;3.12933;3.57705;1.7638;2.3717;2.6329;2.9366;2.9236;3.3243;3.58275;1.9172;3.23045;3.31501;1.91072;2.7631;2.79185;0.9175;2.60148;3.32277;3.55024;0.9414;3.3527;1.8486;3.55279;1.8803;1.84059;3.61656;3.61105;3.64912;2.94535;3.2934;51;3.34944;3.33311;3.34366;3.34609;2.7294;2.6664;2.6519;1.84183;4.4748;3.3156;0;
