Time	B0	B1	B2	B3
0.00000	73	 0	0	0
0.18634	72	 0	0	0
0.19672	71	 0	0	0
0.20586	70	 0	0	0
0.20602	69	 0	0	0
0.21046	68	 0	0	0
0.35710	67	 0	0	0
0.41660	66	 0	0	0
0.54193	65	 0	0	0
0.56490	64	 0	0	0
0.57365	63	 0	0	0
0.60790	62	 0	0	0
0.64716	61	 0	0	0
0.65700	60	 0	0	0
0.69690	59	 0	0	0
0.72044	58	 0	0	0
0.72264	57	 0	0	0
0.77630	56	 0	0	0
0.77680	55	 0	0	0
0.79175	54	 0	0	0
0.79530	53	 0	0	0
0.80760	52	 0	0	0
0.81371	51	 0	0	0
0.82240	50	 0	0	0
0.82640	49	 0	0	0
0.82644	48	 0	0	0
0.83573	47	 0	0	0
0.83768	46	 0	0	0
0.84543	45	 0	0	0
0.84750	44	 0	0	0
0.84953	43	 0	0	0
0.85640	42	 0	0	0
0.85875	42	 1	0	0
0.86642	41	 1	0	0
0.86780	40	 1	0	0
0.86838	39	 1	0	0
0.87083	38	 1	0	0
0.87420	37	 1	0	0
0.87558	36	 1	0	0
0.88250	35	 1	0	0
0.88822	34	 1	0	0
0.89030	33	 1	0	0
0.89504	32	 1	0	0
0.90260	31	 1	0	0
0.90957	31	 2	0	0
0.90970	30	 2	0	0
0.91287	30	 3	0	0
0.91327	30	 4	0	0
0.91350	30	 5	0	0
0.91563	30	 6	0	0
0.91750	30	 7	0	0
0.91942	29	 7	0	0
0.92157	29	 8	0	0
0.92170	28	 8	0	0
0.92244	28	 9	0	0
0.92280	28	10	0	0
0.92285	28	11	0	0
0.92380	28	 9	0	0
0.92419	27	 9	0	0
0.92519	27	10	0	0
0.92532	27	11	0	0
0.92600	26	11	0	0
0.92612	26	12	0	0
0.92654	26	13	0	0
0.92656	26	14	0	0
0.92687	25	14	0	0
0.92703	25	15	0	0
0.92980	24	15	0	0
0.93010	24	16	0	0
0.93189	23	16	0	0
0.93290	23	17	0	0
0.93292	23	18	0	0
0.93313	22	18	0	0
0.93416	21	18	0	0
0.93563	20	19	0	0
0.93565	20	20	0	0
0.93592	20	21	0	0
0.93925	20	22	0	0
0.94331	20	23	0	0
0.94384	20	24	0	0
0.94640	19	24	0	0
0.94730	19	25	0	0
0.94795	19	26	0	0
0.94827	18	26	0	0
0.94880	18	27	0	0
0.95047	18	28	0	0
0.95107	18	29	0	0
0.95260	18	30	0	0
0.95280	18	31	0	0
0.95333	18	32	0	0
0.95640	18	33	0	0
0.95670	18	34	0	0
0.95807	17	34	0	0
0.95885	17	35	0	0
0.96030	17	36	0	0
0.96101	17	37	0	0
0.96106	17	38	0	0
0.96275	16	38	0	0
0.96280	16	39	0	0
0.96399	15	39	0	0
0.96426	15	40	0	0
0.96530	14	40	0	0
0.96876	14	41	0	0
0.97173	14	42	0	0
0.97231	14	43	0	0
0.97439	14	44	0	0
0.97564	13	44	0	0
0.97679	12	44	0	0
0.97688	11	44	0	0
0.97715	10	44	0	0
0.97728	 9	44	0	0
0.97810	 8	44	0	0
0.97902	 8	45	0	0
0.97935	 7	45	0	0
0.98100	 7	46	0	0
0.98110	 7	47	0	0
0.98165	 7	48	0	0
0.98230	 7	49	0	0
0.98315	 7	50	0	0
0.98321	 7	51	0	0
0.98418	 7	52	0	0
0.98420	 7	53	0	0
0.98502	 7	54	0	0
0.98555	 7	55	0	0
0.98691	 6	55	0	0
0.98732	 6	56	0	0
0.98796	 5	56	0	0
0.98835	 5	57	0	0
0.99000	 4	57	0	0
0.99022	 3	57	0	0
0.99046	 3	58	0	0
0.99076	 2	58	0	0
0.99115	 2	59	0	0
0.99322	 2	60	0	0
0.99380	 2	61	0	0
0.99390	 2	62	0	0
0.99580	 2	63	0	0
0.99733	 2	64	0	0
0.99761	 2	63	0	0
0.99774	 1	63	0	0
0.99820	 1	58	0	0
0.99970	 1	59	0	0
1.00000	 1	51	0	0
1.18909	 1	50	0	0
1.35530	 1	48	0	0
1.36455	 1	47	0	0
1.36707	 1	46	0	0
1.37765	 1	45	0	0
1.43328	 1	44	0	0
1.46134	 1	43	0	0
1.46879	 1	39	0	0
1.51196	 1	36	0	0
1.53538	 1	34	0	0
1.56066	 1	32	0	0
1.56658	 1	29	0	0
1.58280	 1	28	0	0
1.59446	 1	27	0	0
1.59996	 1	24	0	0
1.60050	 1	22	0	0
1.66008	 1	21	0	0
1.69837	 1	19	0	0
1.69924	 1	18	0	0
1.70074	 1	14	0	0
1.70199	 1	13	0	0
1.70212	 1	12	0	0
1.70292	 1	10	0	0
1.70336	 1	 9	0	0
1.73967	 1	 8	0	0
1.76146	 1	 4	0	0
1.76500	 1	 4	1	0
1.79119	 1	 4	0	0
1.79243	 1	 3	0	0
1.84533	 1	 2	0	0
1.86163	 1	 1	0	0
1.87734	 1	 0	0	0
1.98970	 1	 0	1	0
1.99354	 1	 0	0	0
    Inf	 1	 0	0	0
