Time	B0	B1	B2	B3
0.00000	80	 0	0	0
0.18634	79	 0	0	0
0.19672	78	 0	0	0
0.20602	77	 0	0	0
0.21046	76	 0	0	0
0.23080	75	 0	0	0
0.26120	74	 0	0	0
0.29500	73	 0	0	0
0.54193	72	 0	0	0
0.56597	71	 0	0	0
0.60790	70	 0	0	0
0.62772	69	 0	0	0
0.64431	68	 0	0	0
0.64716	67	 0	0	0
0.65700	66	 0	0	0
0.66785	65	 0	0	0
0.68250	64	 0	0	0
0.68700	63	 0	0	0
0.69690	62	 0	0	0
0.72264	61	 0	0	0
0.75763	60	 0	0	0
0.77680	59	 0	0	0
0.79530	58	 0	0	0
0.79847	57	 0	0	0
0.80380	56	 0	0	0
0.80760	55	 0	0	0
0.80963	54	 0	0	0
0.81195	53	 0	0	0
0.81371	52	 0	0	0
0.82644	51	 0	0	0
0.82833	51	 1	0	0
0.82840	51	 2	0	0
0.83573	51	 3	0	0
0.84543	50	 3	0	0
0.85488	49	 3	0	0
0.86480	49	 4	0	0
0.86642	48	 4	0	0
0.86675	47	 4	0	0
0.86838	46	 4	0	0
0.86910	46	 3	0	0
0.87083	46	 4	0	0
0.88106	45	 4	0	0
0.89440	45	 5	0	0
0.89504	44	 5	0	0
0.89973	43	 5	0	0
0.90096	42	 5	0	0
0.90260	42	 6	0	0
0.91350	41	 6	0	0
0.91476	40	 6	0	0
0.91540	39	 6	0	0
0.91563	38	 6	0	0
0.91750	36	 6	0	0
0.91942	35	 6	0	0
0.92140	34	 6	0	0
0.92163	33	 6	0	0
0.92170	31	 6	0	0
0.92200	31	 7	0	0
0.92275	31	 8	0	0
0.92280	31	 9	0	0
0.92309	31	10	0	0
0.92419	30	10	0	0
0.92519	30	11	0	0
0.92687	29	11	0	0
0.93144	28	11	0	0
0.93175	27	11	0	0
0.93189	26	11	0	0
0.93238	26	12	0	0
0.93313	25	12	0	0
0.93563	24	12	0	0
0.93643	24	13	0	0
0.93788	23	13	0	0
0.93925	23	14	0	0
0.93979	23	15	0	0
0.93980	23	16	0	0
0.94015	22	16	0	0
0.94070	22	17	0	0
0.94116	22	18	0	0
0.94140	22	19	0	0
0.94331	22	20	0	0
0.94384	22	21	0	0
0.94640	21	21	0	0
0.94699	20	21	0	0
0.94730	20	22	0	0
0.94795	20	23	0	0
0.94880	20	24	0	0
0.95047	20	25	0	0
0.95110	20	26	0	0
0.95281	19	26	0	0
0.95333	19	27	0	0
0.95415	18	27	0	0
0.95416	18	28	0	0
0.95597	18	29	0	0
0.95670	18	30	0	0
0.95807	17	30	0	0
0.95870	16	30	0	0
0.96101	16	31	0	0
0.96106	16	32	0	0
0.96126	15	32	0	0
0.96250	14	32	0	0
0.96275	13	32	0	0
0.96280	13	33	0	0
0.96336	13	34	0	0
0.96385	13	35	0	0
0.96403	13	36	0	0
0.96574	13	37	0	0
0.96685	13	38	0	0
0.96913	13	39	0	0
0.97035	13	40	0	0
0.97173	13	41	0	0
0.97206	12	41	0	0
0.97231	12	42	0	0
0.97373	12	43	0	0
0.97411	11	43	0	0
0.97715	10	43	0	0
0.97774	10	44	0	0
0.97809	10	45	0	0
0.97810	 9	45	0	0
0.97825	 9	46	0	0
0.97934	 9	47	0	0
0.97996	 9	48	0	0
0.98100	 9	49	0	0
0.98150	 8	49	0	0
0.98165	 8	50	0	0
0.98196	 8	51	0	0
0.98230	 8	52	0	0
0.98320	 8	53	0	0
0.98428	 8	54	0	0
0.98511	 8	55	0	0
0.98653	 8	56	0	0
0.98691	 8	57	0	0
0.98723	 7	57	0	0
0.98732	 7	58	0	0
0.98796	 6	58	0	0
0.98835	 6	59	0	0
0.99000	 5	59	0	0
0.99022	 4	59	0	0
0.99046	 4	60	0	0
0.99076	 3	60	0	0
0.99110	 3	61	0	0
0.99115	 3	62	0	0
0.99125	 3	63	0	0
0.99322	 3	64	0	0
0.99328	 3	65	0	0
0.99350	 3	66	0	0
0.99380	 3	67	0	0
0.99640	 3	68	0	0
0.99649	 2	68	0	0
0.99665	 2	69	0	0
0.99774	 2	70	0	0
0.99820	 2	63	0	0
0.99840	 1	63	0	0
0.99860	 1	64	0	0
0.99940	 1	65	0	0
0.99970	 1	64	0	0
1.00000	 1	54	0	0
1.10790	 1	53	0	0
1.16965	 1	52	0	0
1.17523	 1	51	0	0
1.18395	 1	50	0	0
1.18624	 1	49	0	0
1.18909	 1	48	0	0
1.22893	 1	47	0	0
1.29557	 1	37	0	0
1.41985	 1	36	0	0
1.46134	 1	35	0	0
1.46278	 1	33	0	0
1.46879	 1	27	0	0
1.47370	 1	26	0	0
1.51391	 1	25	0	0
1.54156	 1	24	0	0
1.54974	 1	23	0	0
1.56066	 1	22	0	0
1.56658	 1	20	0	0
1.56856	 1	18	0	0
1.59446	 1	17	0	0
1.60050	 1	16	0	0
1.63760	 1	14	0	0
1.66963	 1	13	0	0
1.69675	 1	12	0	0
1.70074	 1	 9	0	0
1.76146	 1	 6	0	0
1.78079	 1	 5	0	0
1.79604	 1	 4	0	0
1.82246	 1	 3	0	0
1.85703	 1	 2	0	0
1.87680	 1	 2	1	0
1.89088	 1	 1	1	0
1.89786	 1	 1	0	0
1.91720	 1	 1	0	1
1.92738	 1	 0	0	1
1.95200	 1	 0	1	1
1.95576	 1	 0	0	1
2.04708	 1	 0	0	0
    Inf	 1	 0	0	0
