Time	B0	B1	B2	B3
0.00000	51	 0	0	0
0.18634	50	 0	0	0
0.20602	49	 0	0	0
0.26120	48	 0	0	0
0.29500	47	 0	0	0
0.54193	46	 0	0	0
0.56490	45	 0	0	0
0.57365	44	 0	0	0
0.60790	43	 0	0	0
0.68700	42	 0	0	0
0.72044	41	 0	0	0
0.75763	40	 0	0	0
0.79729	39	 0	0	0
0.79847	38	 0	0	0
0.82240	37	 0	0	0
0.82833	37	 1	0	0
0.82840	36	 1	0	0
0.83573	36	 2	0	0
0.83768	35	 2	0	0
0.84634	34	 2	0	0
0.84953	33	 2	0	0
0.85664	32	 2	0	0
0.85875	32	 3	0	0
0.86157	31	 3	0	0
0.86480	31	 4	0	0
0.86910	31	 3	0	0
0.87083	30	 3	0	0
0.88810	29	 3	0	0
0.89830	28	 3	0	0
0.90539	27	 3	0	0
0.91476	26	 3	0	0
0.91563	26	 4	0	0
0.91750	24	 4	0	0
0.91942	23	 4	0	0
0.92163	22	 4	0	0
0.92170	21	 4	0	0
0.92309	20	 4	0	0
0.92419	19	 4	0	0
0.92433	19	 5	0	0
0.92519	18	 5	0	0
0.92532	18	 6	0	0
0.93110	18	 7	0	0
0.93144	17	 7	0	0
0.93292	17	 8	0	0
0.93414	17	 9	0	0
0.93563	17	10	0	0
0.93979	17	11	0	0
0.94116	17	12	0	0
0.94140	17	13	0	0
0.94325	16	13	0	0
0.94331	15	13	0	0
0.94440	15	14	0	0
0.94640	14	14	0	0
0.94663	13	14	0	0
0.94730	13	15	0	0
0.94795	13	16	0	0
0.94827	12	16	0	0
0.94844	11	16	0	0
0.95107	11	17	0	0
0.95260	10	17	0	0
0.95670	10	18	0	0
0.95830	10	19	0	0
0.95885	 9	19	0	0
0.96110	 9	20	0	0
0.96126	 8	20	0	0
0.96141	 7	20	0	0
0.96250	 7	21	0	0
0.96280	 7	22	0	0
0.96399	 7	23	0	0
0.96869	 7	24	0	0
0.96913	 7	25	0	0
0.97012	 6	25	0	0
0.97035	 6	26	0	0
0.97196	 6	27	0	0
0.97373	 6	28	0	0
0.97439	 6	29	0	0
0.97774	 6	30	0	0
0.97858	 5	30	0	0
0.97996	 5	31	0	0
0.98080	 5	32	0	0
0.98100	 5	33	0	0
0.98230	 4	33	0	0
0.98511	 4	34	0	0
0.98796	 3	34	0	0
0.98835	 3	35	0	0
0.99000	 2	35	0	0
0.99322	 2	36	0	0
0.99647	 2	37	0	0
0.99733	 2	38	0	0
0.99780	 2	39	0	0
0.99820	 2	40	0	0
0.99970	 2	37	0	0
1.00000	 2	26	0	0
1.03434	 2	25	0	0
1.22893	 2	24	0	0
1.37765	 2	16	0	0
1.48053	 2	15	0	0
1.69323	 2	14	0	0
1.69925	 2	13	0	0
1.70248	 2	11	0	0
1.70617	 2	10	0	0
1.70851	 2	 9	0	0
1.71434	 2	 9	1	0
1.72144	 2	 9	0	0
1.72578	 2	 8	0	0
1.73564	 2	 7	0	0
1.79720	 2	 6	0	0
1.79989	 2	 5	0	0
1.82349	 2	 4	0	0
1.83393	 2	 3	0	0
1.84620	 2	 2	0	0
1.85163	 2	 1	0	0
1.87123	 2	 0	0	0
1.88780	 2	 0	1	0
1.91190	 2	 0	0	0
    Inf	 2	 0	0	0
