Time	B0	B1	B2	B3
0.00000	23	 0	0	0
0.18634	22	 0	0	0
0.20602	21	 0	0	0
0.56597	20	 0	0	0
0.64716	19	 0	0	0
0.79729	18	 0	0	0
0.86157	17	 0	0	0
0.86480	16	 0	0	0
0.86780	15	 0	0	0
0.87558	14	 0	0	0
0.88106	13	 0	0	0
0.88822	12	 0	0	0
0.89440	11	 0	0	0
0.89973	10	 0	0	0
0.91327	10	 1	0	0
0.92163	10	 2	0	0
0.92285	10	 3	0	0
0.92380	10	 2	0	0
0.92600	 9	 2	0	0
0.93414	 9	 3	0	0
0.93563	 9	 4	0	0
0.93592	 8	 4	0	0
0.93997	 7	 4	0	0
0.94640	 6	 4	0	0
0.95807	 5	 4	0	0
0.95885	 4	 4	0	0
0.96106	 4	 5	0	0
0.96110	 4	 6	0	0
0.96685	 4	 7	0	0
0.97173	 4	 8	0	0
0.97715	 3	 8	0	0
0.97728	 2	 8	0	0
0.98196	 2	 9	0	0
0.98321	 2	10	0	0
0.98691	 1	10	0	0
0.98732	 1	11	0	0
1.46037	 1	10	0	0
1.50594	 1	 9	0	0
1.51196	 1	 8	0	0
1.78261	 1	 7	0	0
1.79412	 1	 6	0	0
1.80158	 1	 5	0	0
1.86014	 1	 5	1	0
1.88637	 1	 4	1	0
1.89803	 1	 3	1	0
1.89882	 1	 0	1	0
2.44438	 1	 0	0	0
    Inf	 1	 0	0	0
