Time	B0	B1	B2	B3
0.00000	20	0	0	0
0.18634	19	0	0	0
0.20602	18	0	0	0
0.84953	17	0	0	0
0.85664	16	0	0	0
0.87083	15	0	0	0
0.89830	14	0	0	0
0.90260	13	0	0	0
0.91476	12	0	0	0
0.91942	11	0	0	0
0.92309	10	0	0	0
0.92419	 9	0	0	0
0.92433	 9	1	0	0
0.92519	 8	1	0	0
0.93110	 8	2	0	0
0.93414	 7	2	0	0
0.93979	 6	2	0	0
0.94116	 6	3	0	0
0.94730	 6	4	0	0
0.94827	 5	4	0	0
0.95670	 5	5	0	0
0.96280	 5	6	0	0
0.98230	 4	6	0	0
0.98511	 3	6	0	0
0.98796	 2	6	0	0
0.99322	 1	6	0	0
0.99647	 1	7	0	0
1.70617	 1	6	0	0
1.76895	 1	5	0	0
1.77140	 1	4	0	0
1.77343	 1	2	0	0
1.82349	 1	1	0	0
1.83946	 1	0	0	0
    Inf	 1	0	0	0
