Time	B0	B1	B2	B3
0.00000	58	 0	0	0
0.19672	57	 0	0	0
0.21046	56	 0	0	0
0.26120	55	 0	0	0
0.29500	54	 0	0	0
0.56597	53	 0	0	0
0.60790	52	 0	0	0
0.64431	51	 0	0	0
0.64716	50	 0	0	0
0.65700	49	 0	0	0
0.68250	48	 0	0	0
0.68700	47	 0	0	0
0.69690	46	 0	0	0
0.75763	45	 0	0	0
0.77680	44	 0	0	0
0.79530	43	 0	0	0
0.79847	42	 0	0	0
0.80380	41	 0	0	0
0.80760	40	 0	0	0
0.80963	39	 0	0	0
0.82833	39	 1	0	0
0.82840	38	 1	0	0
0.85488	37	 1	0	0
0.86480	37	 2	0	0
0.86642	36	 2	0	0
0.86675	35	 2	0	0
0.86838	34	 2	0	0
0.86910	34	 1	0	0
0.87083	34	 2	0	0
0.88106	33	 2	0	0
0.89440	33	 3	0	0
0.89620	32	 3	0	0
0.89973	31	 3	0	0
0.90096	30	 3	0	0
0.90260	30	 4	0	0
0.91476	29	 4	0	0
0.91540	28	 4	0	0
0.91563	27	 4	0	0
0.91750	25	 4	0	0
0.91942	24	 4	0	0
0.92140	23	 4	0	0
0.92170	22	 4	0	0
0.92200	21	 4	0	0
0.92275	21	 5	0	0
0.92280	21	 6	0	0
0.92309	21	 7	0	0
0.92419	20	 7	0	0
0.92519	20	 8	0	0
0.93144	19	 8	0	0
0.93175	18	 8	0	0
0.93189	17	 8	0	0
0.93238	17	 9	0	0
0.93313	16	 9	0	0
0.93563	15	 9	0	0
0.93643	15	10	0	0
0.93925	15	11	0	0
0.93979	15	12	0	0
0.93980	15	13	0	0
0.94070	14	13	0	0
0.94116	14	14	0	0
0.94140	14	15	0	0
0.94331	14	16	0	0
0.94640	13	16	0	0
0.94730	13	17	0	0
0.94795	13	18	0	0
0.94880	13	19	0	0
0.95047	13	20	0	0
0.95110	13	21	0	0
0.95281	12	21	0	0
0.95333	12	22	0	0
0.95597	12	23	0	0
0.95670	12	24	0	0
0.95807	11	24	0	0
0.96101	11	25	0	0
0.96106	11	26	0	0
0.96126	10	26	0	0
0.96275	 9	26	0	0
0.96280	 9	27	0	0
0.96336	 8	27	0	0
0.96385	 8	28	0	0
0.96403	 8	29	0	0
0.96574	 8	30	0	0
0.96685	 8	31	0	0
0.96913	 8	32	0	0
0.97035	 8	33	0	0
0.97173	 8	34	0	0
0.97206	 7	34	0	0
0.97231	 7	35	0	0
0.97373	 7	36	0	0
0.97715	 6	36	0	0
0.97774	 6	37	0	0
0.97825	 6	38	0	0
0.97996	 6	39	0	0
0.98100	 6	40	0	0
0.98196	 6	41	0	0
0.98320	 6	42	0	0
0.98428	 6	43	0	0
0.98511	 5	43	0	0
0.98691	 4	43	0	0
0.98732	 4	44	0	0
0.99022	 3	44	0	0
0.99046	 3	45	0	0
0.99110	 3	46	0	0
0.99125	 3	47	0	0
0.99328	 3	48	0	0
0.99649	 2	48	0	0
0.99774	 2	49	0	0
0.99820	 2	43	0	0
0.99840	 1	43	0	0
0.99860	 1	44	0	0
0.99940	 1	45	0	0
0.99970	 1	43	0	0
1.00000	 1	33	0	0
1.17523	 1	32	0	0
1.18290	 1	31	0	0
1.18395	 1	30	0	0
1.21028	 1	29	0	0
1.21313	 1	28	0	0
1.25297	 1	27	0	0
1.37357	 1	26	0	0
1.46278	 1	24	0	0
1.47370	 1	23	0	0
1.48074	 1	22	0	0
1.49016	 1	21	0	0
1.49910	 1	20	0	0
1.51237	 1	19	0	0
1.51391	 1	18	0	0
1.51514	 1	15	0	0
1.54156	 1	14	0	0
1.54974	 1	13	0	0
1.56658	 1	11	0	0
1.56856	 1	10	0	0
1.63760	 1	 9	0	0
1.76262	 1	 7	0	0
1.78079	 1	 6	0	0
1.79604	 1	 5	0	0
1.79875	 1	 4	0	0
1.82246	 1	 3	0	0
1.85703	 1	 2	0	0
1.85752	 1	 1	0	0
1.87680	 1	 1	1	0
1.89088	 1	 0	1	0
1.89786	 1	 0	0	0
1.91720	 1	 0	0	1
1.95446	 1	 0	1	1
1.97308	 1	 0	0	1
2.04708	 1	 0	0	0
    Inf	 1	 0	0	0
