Time	B0	B1	B2	B3
0.00000	62	 0	0	0
0.18634	61	 0	0	0
0.19672	60	 0	0	0
0.20586	59	 0	0	0
0.21046	58	 0	0	0
0.26120	57	 0	0	0
0.35710	56	 0	0	0
0.41660	55	 0	0	0
0.54193	54	 0	0	0
0.56490	53	 0	0	0
0.56597	52	 0	0	0
0.60790	51	 0	0	0
0.64716	50	 0	0	0
0.65700	49	 0	0	0
0.68250	48	 0	0	0
0.68700	47	 0	0	0
0.69690	46	 0	0	0
0.77630	45	 0	0	0
0.77680	44	 0	0	0
0.79175	43	 0	0	0
0.79530	42	 0	0	0
0.80380	41	 0	0	0
0.80963	40	 0	0	0
0.82640	39	 0	0	0
0.82644	38	 0	0	0
0.82840	37	 0	0	0
0.83573	37	 1	0	0
0.84953	36	 1	0	0
0.85664	35	 1	0	0
0.85875	35	 2	0	0
0.86780	34	 2	0	0
0.86838	33	 2	0	0
0.87083	32	 2	0	0
0.87420	31	 2	0	0
0.88250	30	 2	0	0
0.89030	29	 2	0	0
0.89830	28	 2	0	0
0.90957	28	 3	0	0
0.91327	28	 4	0	0
0.91350	28	 5	0	0
0.91476	27	 5	0	0
0.91563	27	 6	0	0
0.91750	27	 8	0	0
0.91942	26	 8	0	0
0.92140	25	 8	0	0
0.92254	24	 8	0	0
0.92280	23	 8	0	0
0.92309	23	 9	0	0
0.92380	23	 7	0	0
0.92433	23	 8	0	0
0.92495	22	 8	0	0
0.92600	21	 8	0	0
0.92654	21	 9	0	0
0.92656	21	10	0	0
0.92980	20	10	0	0
0.93110	20	11	0	0
0.93144	20	12	0	0
0.93292	20	13	0	0
0.93414	20	14	0	0
0.93563	20	15	0	0
0.93592	20	16	0	0
0.93780	19	16	0	0
0.93997	18	16	0	0
0.94067	18	17	0	0
0.94116	18	18	0	0
0.94313	18	19	0	0
0.94331	18	20	0	0
0.94384	17	20	0	0
0.94440	17	21	0	0
0.94520	17	22	0	0
0.94730	17	23	0	0
0.94795	17	24	0	0
0.94880	17	25	0	0
0.95107	17	26	0	0
0.95260	16	26	0	0
0.95280	16	27	0	0
0.95281	15	27	0	0
0.95415	14	27	0	0
0.95870	13	27	0	0
0.95885	13	28	0	0
0.96106	12	28	0	0
0.96141	11	28	0	0
0.96275	10	28	0	0
0.96280	10	29	0	0
0.96336	10	30	0	0
0.96385	10	31	0	0
0.96399	10	32	0	0
0.96574	10	33	0	0
0.96685	10	34	0	0
0.96876	10	35	0	0
0.97012	10	36	0	0
0.97231	10	37	0	0
0.97299	10	38	0	0
0.97301	 9	38	0	0
0.97373	 9	39	0	0
0.97564	 8	39	0	0
0.98100	 8	40	0	0
0.98165	 7	40	0	0
0.98320	 7	41	0	0
0.98321	 7	42	0	0
0.98691	 7	43	0	0
0.98796	 6	43	0	0
0.99000	 5	43	0	0
0.99022	 4	43	0	0
0.99125	 4	44	0	0
0.99268	 3	44	0	0
0.99322	 3	45	0	0
0.99350	 3	46	0	0
0.99390	 3	47	0	0
0.99484	 2	47	0	0
0.99581	 2	48	0	0
0.99640	 1	48	0	0
0.99733	 1	49	0	0
0.99761	 1	48	0	0
0.99780	 1	49	0	0
0.99820	 1	48	0	0
0.99955	 1	49	0	0
0.99970	 1	46	0	0
1.00000	 1	39	0	0
1.07424	 1	38	0	0
1.10790	 1	37	0	0
1.15846	 1	36	0	0
1.16002	 1	35	0	0
1.22893	 1	34	0	0
1.35530	 1	33	0	0
1.36100	 1	32	0	0
1.36837	 1	31	0	0
1.37765	 1	28	0	0
1.49670	 1	27	0	0
1.50380	 1	23	0	0
1.51196	 1	22	0	0
1.54974	 1	20	0	0
1.56066	 1	19	0	0
1.56658	 1	17	0	0
1.56856	 1	16	0	0
1.59029	 1	15	0	0
1.59446	 1	14	0	0
1.59511	 1	13	0	0
1.59996	 1	12	0	0
1.62015	 1	10	0	0
1.69420	 1	 9	0	0
1.69931	 1	 8	0	0
1.70336	 1	 6	0	0
1.74200	 1	 6	1	0
1.75739	 1	 6	0	0
1.77681	 1	 5	0	0
1.78264	 1	 4	0	0
1.84534	 1	 3	0	0
1.88824	 1	 2	0	0
1.93580	 1	 1	0	0
1.97048	 1	 0	0	0
    Inf	 1	 0	0	0
