Time	B0	B1	B2	B3
0.00000	30	 0	0	0
0.20586	29	 0	0	0
0.20602	28	 0	0	0
0.54193	27	 0	0	0
0.68250	26	 0	0	0
0.68700	25	 0	0	0
0.82644	24	 0	0	0
0.82833	23	 0	0	0
0.82840	22	 0	0	0
0.83573	22	 1	0	0
0.85664	21	 1	0	0
0.86642	20	 1	0	0
0.86838	19	 1	0	0
0.89440	19	 2	0	0
0.90096	18	 2	0	0
0.91350	17	 2	0	0
0.91476	16	 2	0	0
0.91563	15	 2	0	0
0.92275	15	 3	0	0
0.92648	14	 3	0	0
0.93238	14	 4	0	0
0.93313	13	 4	0	0
0.93416	12	 4	0	0
0.93643	12	 5	0	0
0.93979	12	 6	0	0
0.94490	11	 6	0	0
0.94520	10	 6	0	0
0.94640	 9	 6	0	0
0.94795	 9	 7	0	0
0.95416	 9	 8	0	0
0.95597	 9	 9	0	0
0.95670	 9	10	0	0
0.96126	 8	10	0	0
0.96141	 7	10	0	0
0.96275	 6	10	0	0
0.96385	 6	11	0	0
0.96399	 6	12	0	0
0.96426	 6	13	0	0
0.97490	 5	13	0	0
0.97711	 5	14	0	0
0.97715	 4	14	0	0
0.97774	 4	15	0	0
0.97858	 3	15	0	0
0.97996	 3	16	0	0
0.98110	 3	17	0	0
0.98796	 2	17	0	0
0.99647	 1	17	0	0
0.99780	 1	18	0	0
0.99820	 1	19	0	0
0.99970	 1	20	0	0
1.00000	 1	16	0	0
1.16002	 1	15	0	0
1.22893	 1	14	0	0
1.36837	 1	13	0	0
1.37025	 1	12	0	0
1.37765	 1	 5	0	0
1.79290	 1	 3	0	0
1.80154	 1	 2	0	0
1.80184	 1	 1	0	0
1.85870	 1	 0	0	0
    Inf	 1	 0	0	0
